name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,02/28/2017
TotalCapitalization,"1,286,235,000","1,204,844,000","1,082,173,000","1,010,552,000","1,001,262,000","939,277,000","923,421,000","917,509,000","933,339,000","2,165,886,000","2,159,307,000","2,128,805,000","2,074,141,000","2,065,404,000","2,039,393,000","624,478,924","627,840,348","629,382,634","628,768,456","628,099,243","-10,723"
CommonStockEquity,"897,588,000","816,757,000","694,636,000","623,556,000","609,814,000","548,162,000","532,634,000","527,045,000","543,192,000","1,776,051,000","1,769,779,000","1,739,580,000","1,685,213,000","1,676,769,000","1,651,050,000","624,478,924","627,840,348","629,382,634","628,768,456","628,099,243","-10,723"
NetTangibleAssets,"897,588,000","816,757,000","694,636,000","623,556,000","602,581,000","538,816,000","519,661,000","510,446,000","522,967,000","1,752,200,000","1,742,302,000","1,708,476,000","1,650,483,000","1,638,413,000","1,609,067,000","624,478,924","627,840,348","629,382,634","628,768,456","628,099,243","-10,723"
WorkingCapital,"291,518,000","300,248,000","186,068,000","144,912,000","163,283,000","152,577,000","90,400,000","62,191,000","58,545,000","118,010,000","101,944,000","29,366,000","18,785,000","94,998,000","33,641,000","-11,226,675","-5,237,063","-811,086","-91,451","196,544","-10,723"
InvestedCapital,"1,286,235,000","1,204,844,000","1,082,173,000","1,010,552,000","1,001,262,000","939,277,000","923,421,000","917,509,000","933,339,000","2,165,886,000","2,159,307,000","2,128,805,000","2,074,141,000","2,065,404,000","2,039,393,000","625,478,924","627,840,348","629,382,634","628,768,456","628,099,243","289,277"
TangibleBookValue,"897,588,000","816,757,000","694,636,000","623,556,000","602,581,000","538,816,000","519,661,000","510,446,000","522,967,000","1,752,200,000","1,742,302,000","1,708,476,000","1,650,483,000","1,638,413,000","1,609,067,000","624,478,924","627,840,348","629,382,634","628,768,456","628,099,243","-10,723"
TotalDebt,"388,647,000","388,087,000","387,537,000","386,996,000","391,448,000","391,115,000","390,787,000","390,464,000","390,147,000","389,835,000","389,528,000","389,225,000","388,928,000","388,635,000","388,343,000","1,000,000",,,,,"300,000"
NetDebt,"42,251,000","21,105,000","142,514,000","196,714,000","213,254,000","198,554,000","242,254,000","273,614,000","243,655,000","207,202,000","225,039,000","292,516,000","312,621,000","252,877,000","351,628,000","757,935",,,,,
ShareIssued,"203,761,000","193,438,000","189,628,000","184,800,000","183,541,000","168,755,000","168,676,000","168,587,000","168,473,000","168,318,000","168,260,000","158,892,000","155,837,000","156,333,000","155,227,284","81,250,000","81,250,000","81,250,000","81,250,000","81,250,000","81,250,000"
OrdinarySharesNumber,"187,543,000","179,270,000","178,160,000","175,327,000","176,093,000","163,280,000","165,576,000","166,587,000","166,473,000","167,318,000","167,310,000","158,892,000","155,837,000","156,333,000","155,227,284","81,250,000","81,250,000","81,250,000","81,250,000","81,250,000","81,250,000"
TreasurySharesNumber,"16,218,000","14,168,000","11,468,000","9,473,000","7,448,000","5,475,000","3,100,000","2,000,000","2,000,000","1,000,000","950,000",,,,,,,,,,
