name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
				Depreciation,,,,,,,,,,,,"27,400,000","27,000,000","28,200,000",,,,,,"48,600,000","40,900,000","41,100,000",,,,,,,,,,"35,400,000","35,400,000","30,200,000","29,600,000","29,400,000","29,500,000","29,300,000","27,841,000","24,542,000","19,662,000","19,624,000","19,365,000","14,680,000","14,532,000","14,432,000",,"15,881,000","16,057,000","15,351,000","16,517,000","16,444,000","16,311,000","16,135,000","16,892,000","16,176,000","14,843,000","11,350,000","3,607,000","3,524,000","3,881,000","3,573,000",,,,,"2,858,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,"7,400,000",,,,,,,,,,"6,400,000","6,100,000","5,800,000","5,000,000","4,900,000","3,400,000","2,600,000","3,041,000","3,154,000","3,639,000","3,522,000","3,096,000","2,542,000","2,533,000","3,213,000",,"2,539,000","1,960,000","2,140,000","1,564,000","2,322,000","1,773,000","1,597,000","1,427,000","304,000","407,000","330,000","604,000","724,000","894,000","968,000",,,,,"114,000"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,"7,400,000",,,,,,,,,,"6,400,000","6,100,000","5,800,000","5,000,000","4,900,000","3,400,000","2,600,000","3,041,000","3,154,000","3,639,000","3,522,000","3,096,000","2,542,000","2,533,000","3,213,000",,"2,539,000","1,960,000","2,140,000","1,564,000","2,322,000","1,773,000","1,597,000","1,427,000","304,000","407,000","330,000","604,000","724,000","894,000","968,000",,,,,"114,000"
		DeferredTax,,,,,,,,,,,,,,,,,,,,"-300,000",,,"-300,000","-200,000","-200,000","0","-6,400,000","-8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,"-300,000",,,"-300,000","-200,000","-200,000","0","-6,400,000","-8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,"4,800,000","4,100,000","2,700,000",,,"14,100,000","6,400,000","6,600,000","7,400,000","7,900,000","3,300,000","11,000,000","11,000,000","9,600,000","6,700,000","6,600,000","6,100,000","7,600,000","19,800,000","1,600,000","1,900,000","1,800,000","1,700,000","1,800,000","1,700,000","1,672,000","1,650,000","1,386,000","1,373,000",,"708,000","657,000","998,000",,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,"100,000","0","700,000","6,000,000","5,900,000","3,200,000","16,200,000","11,700,000","0",,,"0","206,900,000","0","0","400,000","2,300,000","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,"100,000","0","100,000","0","-100,000","200,000","300,000","500,000","400,000","200,000","0","-300,000","-400,000","600,000","600,000","-500,000","300,000","0","300,000","-274,000","29,000","17,000","250,000","125,000","0","120,000","135,000",,"165,000",,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,"-2,000,000","-1,400,000","9,700,000","-1,300,000","-10,600,000","3,600,000","4,900,000","-23,800,000","-4,600,000","11,800,000","5,000,000","-5,200,000","27,900,000","23,200,000","25,600,000","-23,600,000","-24,600,000","-2,800,000","-2,400,000","4,000,000","-24,500,000","-7,550,000","22,101,000",,,,"20,335,000","3,124,000","417,000",,,,"7,758,000",,,"17,581,000","-39,739,000",,,,,,,,,,,,,
		StockBasedCompensation,,,,,,,"3,000,000","1,900,000","5,100,000","-4,500,000","1,000,000","300,000","2,400,000","2,200,000","-4,000,000","-200,000","1,900,000","1,100,000","3,200,000","5,100,000","1,800,000","1,500,000","1,700,000","1,000,000","1,100,000","1,800,000","2,000,000","2,300,000","2,300,000","3,200,000","600,000","3,000,000","-100,000","3,000,000","1,400,000","500,000","0","2,900,000","1,404,000","3,233,000","1,283,000","592,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-52,900,000","53,300,000","-170,200,000","37,300,000","26,700,000","30,500,000","-13,800,000","2,100,000","-33,600,000","65,400,000","12,800,000","-4,000,000","500,000","-37,700,000","41,500,000","700,000","-13,800,000","1,800,000","-3,000,000","-1,200,000","-2,900,000","6,700,000","5,400,000","22,400,000","-25,900,000","-2,300,000","30,900,000","58,700,000","-4,900,000","19,300,000","73,000,000","8,600,000","-9,300,000","5,800,000","-12,800,000","3,500,000","-26,800,000","-9,000,000","-6,829,000","11,624,000","26,611,000","-25,798,000","12,355,000","15,893,000","-1,000,000","1,338,000","1,719,000","-1,578,000","8,278,000","8,602,000","-8,334,000","-16,251,000","1,028,000","346,000","-10,933,000","26,470,000","-12,786,000","-2,147,000","199,000","505,000","41,000","6,000","-11,000","-16,860,000",,,
		ChangeInWorkingCapital,"78,400,000","39,300,000","55,800,000","-29,400,000","12,700,000","65,300,000","46,300,000","31,900,000","67,100,000","-67,200,000","16,900,000","36,600,000","21,000,000","4,400,000","50,400,000","-22,500,000","-28,000,000","-47,400,000","21,500,000","-8,700,000","-43,400,000","-75,100,000","44,100,000","-6,700,000","4,700,000","-34,300,000","103,100,000","22,300,000","32,000,000","-20,200,000","54,700,000","38,800,000","-96,500,000","55,700,000","-89,200,000","79,100,000","54,000,000","-78,800,000","31,239,000","147,474,000","-80,032,000","-34,396,000","22,343,000","10,628,000","-54,368,000","-67,640,000","14,874,000","6,907,000","-40,061,000","44,305,000","-32,093,000","24,500,000","14,099,000","-21,344,000","34,510,000","-72,231,000","10,774,000","56,288,000","29,586,000","29,434,000","-2,943,000","10,069,000","-1,179,000","12,599,000","13,320,000","33,095,000","23,634,000"
			ChangeInReceivables,,,,,,,"14,800,000","-17,000,000","28,800,000","-1,100,000","12,800,000","16,800,000","3,200,000","-69,800,000","80,800,000","9,500,000","-24,500,000","44,000,000","-3,800,000","-104,400,000","-43,100,000","-7,600,000","41,400,000","-9,800,000","-39,300,000","-20,700,000","72,000,000","26,600,000","10,200,000","29,200,000","111,800,000","8,400,000","-66,500,000","-54,100,000","43,500,000","4,900,000","5,200,000","-85,900,000","66,979,000","-555,000","43,373,000","-75,188,000","-9,770,000","3,765,000","-21,049,000","-27,430,000","6,737,000","-14,681,000","-9,885,000","-17,438,000","5,641,000","-14,492,000","-10,443,000","6,998,000","109,452,000","-8,514,000","-39,151,000","-16,745,000","3,121,000","11,628,000","-21,139,000","-8,648,000","22,670,000","12,074,000","-20,113,000","1,400,000","8,199,000"
				ChangesInAccountReceivables,,,,,,,"14,800,000","-17,000,000","28,800,000","-1,100,000","12,800,000","16,800,000","3,200,000","-69,800,000","80,800,000","9,500,000","-24,500,000","44,000,000","-3,800,000","-104,400,000","-43,100,000","-7,600,000","41,400,000","-9,800,000","-39,300,000","-20,700,000","72,000,000","26,600,000","10,200,000","29,200,000","111,800,000","8,400,000","-66,500,000","-54,100,000","43,500,000","4,900,000","5,200,000","-85,900,000","66,979,000","-555,000","43,373,000","-75,188,000","-9,770,000","3,765,000","-21,049,000","-27,430,000","6,737,000","-14,681,000","-9,885,000","-17,438,000","5,641,000","-14,492,000","-10,443,000","6,998,000",,,,,,,,,,,,,
			ChangeInInventory,,,,,,,"-12,600,000","8,500,000","14,300,000","3,800,000","-13,300,000","-10,900,000","8,600,000","31,900,000","34,100,000","-31,800,000","4,900,000","-7,500,000","-16,500,000","52,300,000","1,900,000","-46,200,000","33,300,000","26,600,000","25,700,000","-36,000,000","19,300,000","68,600,000","-21,700,000","-18,900,000","53,000,000","80,500,000","-38,300,000","-51,300,000","3,400,000","29,600,000","32,700,000","-51,400,000","-15,780,000","38,506,000","-6,735,000","1,907,000","-57,241,000","1,768,000","-86,736,000","-24,819,000","3,104,000","-3,381,000","-35,839,000","26,256,000","-5,542,000","14,406,000","2,862,000","-30,452,000","-29,074,000","23,850,000","36,262,000","24,494,000","-6,284,000","1,071,000","5,255,000","3,279,000","-12,563,000","6,154,000","-3,458,000","7,313,000","24,673,000"
			ChangeInPrepaidAssets,,,,,,,"-700,000","-500,000","300,000","1,500,000","-100,000","-1,400,000","9,500,000","-3,500,000","-700,000","-6,000,000","10,700,000","-8,500,000","4,000,000","-2,700,000","1,900,000","-4,000,000","3,100,000","-5,100,000","-1,500,000","0","800,000","-1,900,000","100,000","4,400,000","7,300,000","-1,600,000","-7,600,000","5,800,000","1,900,000","7,200,000","-600,000","-1,700,000","17,456,000","1,228,000","-4,961,000","2,105,000","1,501,000","-179,000","-2,161,000","414,000","1,005,000","221,000","-1,637,000","313,000","945,000","527,000","-2,164,000","684,000","1,193,000","291,000","-1,887,000","6,237,000","-5,894,000","935,000","6,506,000","-7,608,000","752,000","948,000","-1,323,000","8,916,000","3,394,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,"-9,300,000","22,300,000","-6,200,000","-60,700,000","-500,000","39,000,000","-5,600,000","47,700,000","-71,000,000","4,000,000","-19,500,000","-20,000,000","24,800,000","30,700,000","4,900,000","30,000,000","4,200,000","-7,300,000","28,600,000","2,800,000","-43,700,000","-63,100,000","72,900,000","-82,100,000","-133,100,000","-46,700,000","11,600,000","154,400,000","-127,900,000","47,300,000","-2,200,000","56,900,000","-42,262,000","109,629,000","-102,402,000","45,732,000","89,062,000","-4,894,000","36,603,000","27,800,000","-5,194,000","22,468,000","20,956,000","27,191,000","-24,460,000","15,219,000","20,120,000","4,702,000","-63,663,000","-96,376,000","23,993,000","32,910,000","44,250,000","13,768,000","7,634,000","23,573,000","-2,733,000","-6,073,000","35,342,000","7,457,000","-935,000"
				ChangeInPayable,,,,,,,"11,200,000","3,800,000","8,000,000","-63,400,000","6,100,000","22,100,000","5,500,000","40,100,000","-55,100,000","-11,500,000","-2,200,000","-10,300,000","26,400,000","20,300,000","3,000,000","21,800,000","7,800,000","-21,300,000","40,500,000","-2,200,000","-33,800,000","-80,200,000","75,200,000","-80,900,000","-127,000,000","-48,300,000","-400,000","161,500,000","-120,300,000","42,000,000","6,200,000","54,300,000","-33,657,000","86,089,000","-91,512,000","35,712,000","87,913,000","-7,428,000","34,025,000","29,995,000","-6,672,000","22,284,000","20,929,000","27,821,000","-22,370,000","14,338,000","19,907,000","4,794,000",,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,"-6,200,000","4,300,000","-2,300,000","1,900,000","-3,500,000","3,300,000","-200,000","2,900,000","-9,400,000","3,300,000","6,200,000","-1,000,000","-6,500,000","6,800,000","500,000","100,000","-2,000,000","2,200,000","3,600,000","-400,000","-6,200,000","5,100,000","3,300,000","-2,000,000","-5,300,000","5,400,000","500,000","-1,700,000","-5,400,000","4,000,000","5,100,000","-28,300,000","-18,671,000","1,372,000","2,335,000","-263,000","4,218,000","490,000","1,265,000","-79,000","-1,146,000","603,000","811,000","-645,000","-23,000","-614,000","-654,000","2,009,000",,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,"-6,200,000","4,300,000","-2,300,000","1,900,000","-3,500,000","3,300,000","-200,000","2,900,000","-9,400,000","3,300,000","6,200,000","-1,000,000","-6,500,000","6,800,000","500,000","100,000","-2,000,000","2,200,000","3,600,000","-400,000","-6,200,000","5,100,000","3,300,000","-2,000,000","-5,300,000","5,400,000","500,000","-1,700,000","-5,400,000","4,000,000","5,100,000","-28,300,000","-18,671,000","1,372,000","2,335,000","-263,000","4,218,000","490,000","1,265,000","-79,000","-1,146,000","603,000","811,000","-645,000","-23,000","-614,000","-654,000","2,009,000",,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,"17,400,000","-500,000","10,300,000","-65,300,000","9,600,000","18,800,000","5,700,000","37,200,000","-45,700,000","-14,800,000","-8,400,000","-9,300,000","32,900,000","13,500,000","2,500,000","21,700,000","9,800,000","-23,500,000","36,900,000","-1,800,000","-27,600,000","-85,300,000","71,900,000","-78,900,000","-121,700,000","-53,700,000","-900,000","163,200,000","-114,900,000","38,000,000","1,100,000","82,600,000","-14,986,000","84,717,000","-93,847,000","35,975,000","83,695,000","-7,918,000","32,760,000","30,074,000","-5,526,000","21,681,000","20,118,000","28,466,000","-22,347,000","14,952,000","20,561,000","2,785,000",,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,"-20,500,000","18,500,000","-14,200,000","2,700,000","-6,600,000","16,900,000","-11,100,000","7,600,000","-15,900,000","15,500,000","-17,300,000","-9,700,000","-1,600,000","10,400,000","1,900,000","8,200,000","-3,600,000","14,000,000","-11,900,000","5,000,000","-9,900,000","17,100,000","-2,300,000","-1,200,000","-6,100,000","1,600,000","12,000,000","-7,100,000","-7,600,000","5,300,000","-8,400,000","2,600,000","-8,605,000","23,540,000","-10,890,000","10,020,000","1,149,000","2,534,000","2,578,000","-2,195,000","1,478,000","184,000","27,000","-630,000","-2,090,000","881,000","213,000","-92,000",,,,,,,,,,,,,
					ChangeInInterestPayable,,,,,,,"-13,700,000","14,100,000","-12,600,000","11,200,000","-9,300,000","11,300,000","-14,900,000","14,400,000","-14,800,000","13,300,000","-21,900,000","1,600,000","-2,000,000","3,000,000","-2,700,000","2,600,000","-2,700,000","15,000,000","-5,100,000","14,200,000","-15,500,000","14,100,000","-5,800,000","700,000","-4,800,000","-1,000,000","28,300,000","-7,400,000","-6,300,000","7,700,000","-7,700,000","5,300,000","-7,317,000","20,495,000","-13,982,000","13,830,000",,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,"-100,000","-100,000",,"-100,000","0",,,"0","-100,000","-400,000","200,000","-200,000","-300,000","100,000","-100,000","-300,000",,,,"700,000","0","-3,100,000","-1,900,000","3,200,000","-200,000","-2,000,000","1,800,000","5,400,000","-2,165,000","3,933,000","-4,582,000","-1,193,000","426,000","12,309,000","17,165,000","-29,900,000",,,"372,000","6,319,000","-4,989,000","6,881,000","7,027,000","-3,228,000",,,,"-1,000","-1,598,000","3,423,000","-2,215,000","5,748,000","-9,428,000","-3,734,000","-1,625,000","8,534,000","17,736,000"
			ChangeInOtherCurrentLiabilities,,,,,,,"53,800,000","18,300,000","28,900,000","-9,100,000","17,900,000","-6,700,000","5,400,000","-1,800,000","7,300,000","2,000,000","600,000","-55,300,000","15,500,000","15,900,000","-8,800,000","-46,800,000","-36,500,000","-2,600,000","-1,500,000","24,000,000","57,800,000","-5,700,000","-16,500,000","38,200,000","9,400,000","2,400,000","2,500,000","-600,000","-4,800,000","-12,800,000","19,100,000","5,300,000",,,,,,,,,,,,,"-1,621,000","782,000","591,000","-287,000","-5,419,000","3,760,000","-1,684,000","2,059,000","-2,960,000","-168,000","2,574,000","-3,595,000","-6,000","4,693,000","3,329,000","-4,933,000","-30,820,000"
			ChangeInOtherWorkingCapital,"-100,000",,,,,,,"300,000","1,000,000","-1,600,000","200,000","-100,000","-200,000","-100,000","-100,000","-200,000","-200,000","-100,000","-2,400,000","-100,000","-400,000","-300,000","-1,100,000","-8,600,000","-7,200,000","-4,100,000","-3,100,000","-2,200,000","-13,000,000","9,000,000","6,300,000","-4,200,000","1,800,000","1,500,000","-5,100,000","2,800,000","-200,000","-2,000,000","5,079,000","-5,267,000","-4,725,000","-7,759,000","-1,635,000","-2,141,000","1,810,000","-13,705,000","1,465,000","2,280,000","-7,337,000","1,664,000","-2,067,000","1,177,000","-3,894,000","239,000","-15,736,000","4,758,000","-6,760,000","7,334,000","-1,049,000","-1,223,000","-1,558,000","-2,680,000","129,000","-1,463,000","1,168,000","4,408,000",
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,"-700,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-143,600,000","-67,000,000","-48,600,000","-17,500,000","-10,500,000","-6,200,000","-8,400,000","-7,100,000","-13,500,000","-17,300,000","28,200,000","-10,300,000","-4,500,000","1,100,000","-5,200,000","8,700,000","-1,500,000","6,300,000","499,000,000","-15,600,000","-12,800,000","-17,200,000","-26,800,000","-28,600,000","-31,100,000","-67,700,000","-102,700,000","-87,300,000","-100,000,000","-99,000,000","-140,200,000","-141,600,000","-67,700,000","-309,300,000","-114,300,000","-51,900,000","-56,100,000","-148,000,000","-210,411,000","-83,565,000","-276,025,000","-54,233,000","9,708,000","-451,569,000","-12,056,000","-6,507,000","-7,650,000","-10,213,000","-11,316,000","-5,580,000","-2,789,000","-7,317,000","-7,663,000","-4,945,000","-49,579,000","-15,282,000","-56,357,000","-359,243,000","-95,476,000","-62,339,000","-61,345,000","-41,715,000","-36,038,000","-17,392,000","-19,452,000","-2,921,000","-3,339,000"
	CashFlowFromContinuingInvestingActivities,"-143,600,000","-67,000,000","-48,600,000","-17,500,000","-10,500,000","-6,200,000","-8,400,000","-7,100,000","-13,500,000","-18,200,000","27,600,000","-10,300,000","-7,500,000","-900,000","-8,400,000","8,500,000","-5,400,000","6,800,000","460,400,000","-15,600,000","-12,800,000","-17,200,000","-26,800,000","-28,600,000","-31,100,000","-67,700,000","-102,700,000","-87,300,000","-100,000,000","-99,000,000","-140,200,000","-141,600,000","-67,700,000","-309,300,000","-114,300,000","-51,900,000","-56,100,000","-148,000,000","-210,411,000","-83,565,000","-276,025,000","-54,233,000","9,708,000","-451,569,000","-12,056,000","-6,507,000","-7,650,000","-10,213,000","-11,316,000","-5,580,000","-2,789,000","-7,317,000","-7,663,000","-4,945,000","-49,579,000","-15,282,000","-56,357,000","-359,243,000","-95,476,000","-62,339,000","-61,345,000","-41,715,000","-36,038,000","-17,392,000","-19,452,000","-2,921,000","-3,339,000"
		NetPPEPurchaseAndSale,"-143,800,000","-67,200,000","-48,500,000","-17,600,000","-10,500,000","-6,200,000","-8,400,000","-7,100,000","-13,500,000","-14,900,000","-27,500,000","-10,300,000","-7,500,000","-5,900,000","-8,400,000","-7,900,000","-15,700,000","-17,400,000","-24,100,000","-15,600,000","-12,800,000","-17,200,000","-22,100,000","-29,400,000","-19,200,000","-66,800,000","-102,500,000","-83,300,000","-79,000,000","-74,000,000","-95,700,000","-88,600,000","-59,200,000","-46,300,000","-46,700,000","-42,500,000","-50,500,000","-21,100,000","-20,268,000","-14,232,000","-12,708,000","-7,835,000","-18,745,000","-9,943,000","-13,998,000","-6,507,000","-7,650,000","-10,213,000","-11,316,000","-5,580,000","-2,789,000","-7,317,000","-7,663,000","-4,945,000","-5,875,000","-9,240,000","-56,208,000","-90,274,000","-95,476,000","-62,339,000","-61,345,000","-41,715,000","-36,038,000","-17,392,000","-19,452,000","-2,921,000","-3,339,000"
			PurchaseOfPPE,"-143,900,000","-67,200,000","-48,600,000","-17,600,000","-10,500,000","-6,200,000","-8,500,000","-7,100,000","-13,500,000","-14,900,000","-27,500,000","-10,300,000","-7,600,000","-9,500,000","-8,500,000","-8,000,000","-15,700,000","-17,600,000","-24,400,000","-15,600,000","-12,800,000","-17,200,000","-22,100,000","-29,400,000","-21,100,000","-66,800,000","-102,500,000","-83,600,000","-79,100,000","-74,100,000","-95,700,000","-88,700,000","-59,200,000","-46,300,000","-46,700,000","-42,500,000","-50,500,000","-21,100,000","-20,318,000","-14,279,000","-12,721,000","-9,735,000","-18,811,000","-10,032,000","-14,069,000","-6,566,000","-7,691,000","-10,293,000","-11,348,000","-5,669,000","-2,803,000","-7,373,000","-8,400,000","-4,945,000","-5,891,000","-9,264,000","-62,273,000","-90,274,000","-95,555,000","-62,351,000","-61,375,000","-41,734,000","-36,141,000","-17,470,000","-19,478,000","-2,975,000","-3,388,000"
			SaleOfPPE,,,,,,,"100,000","0","0","0","0","0","100,000","3,600,000","100,000","100,000","0","200,000",,,,,"0","0","1,900,000","0","0","300,000","100,000","100,000","0",,,"0","0","0","0","0","50,000","47,000","13,000","1,900,000","66,000","89,000","71,000","59,000","41,000","80,000","32,000","89,000","14,000","56,000",,,"16,000","24,000",,,"79,000","12,000","30,000","19,000","103,000","78,000","26,000","54,000","49,000"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,
