name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"28,811,000","1,923,000","-1,336,000","43,216,000","-14,992,000","-48,932,000","34,713,000","-16,259,000","56,458,000","-11,806,000","58,330,000","34,601,000","37,842,000","20,270,000","47,282,000","27,263,000","47,682,000","11,470,000","16,054,000","19,168,000","15,595,000","17,680,000","15,241,000","14,672,000","4,789,000","-3,799,000","-3,342,000","12,239,000","8,409,000","6,222,000","-3,765,000","-34,362,000","1,952,000","4,624,000"
	CashFlowFromContinuingOperatingActivities,"28,811,000","1,923,000","-1,336,000","43,216,000","-14,992,000","-48,932,000","34,713,000","-16,259,000","56,458,000","-11,806,000","58,330,000","34,601,000","37,842,000","20,270,000","47,282,000","27,263,000","47,682,000","11,470,000","16,054,000","19,168,000","15,595,000","17,680,000","15,241,000","14,672,000","4,789,000","-3,799,000","-3,342,000","12,239,000","8,409,000","6,222,000","-3,765,000","-34,362,000","1,952,000","4,624,000"
		NetIncomeFromContinuingOperations,"-325,489,000","-229,659,000","-19,779,000","-39,443,000","-36,608,000","-34,876,000","-59,695,000","-25,209,000","-15,728,000","-3,060,000","181,111,000","20,676,000","15,793,000","-9,796,000","-645,000","723,000","-6,449,000","-9,333,000","-6,548,000","-1,671,000","-5,809,000","-9,212,000","-5,819,000","-5,646,000","-20,056,000","-9,077,000","-9,247,000","-16,056,000","-5,270,000","1,942,000","557,000","1,934,000","-1,175,000","1,602,000"
		OperatingGainsLosses,"-16,623,000","8,491,000","-28,915,000","-4,009,000","7,810,000","-10,149,000","4,680,000","3,615,000","2,441,000","5,128,000","-218,029,000","-31,707,000","-25,931,000","1,879,000","-4,338,000","929,000","-4,303,000","-714,000","-11,401,000","-3,877,000","-1,672,000","1,704,000","2,023,000","1,121,000","-1,286,000","-225,000","-1,544,000","7,843,000","-1,512,000","-1,236,000","-4,768,000","-3,457,000","-3,864,000","-1,555,000"
			GainLossOnSaleOfBusiness,,,"0","0","0","0","0","0","0","-1,331,000",,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,"-37,061,000","-22,630,000","-1,725,000",,"-262,000","-4,996,000","5,000",,"-2,709,000","-1,999,000","-2,018,000","-2,634,000","-40,000","-1,545,000","-1,722,000","-1,382,000","-1,746,000","-288,000","-3,000","-3,512,000","-1,756,000","-2,348,000","40,000"
			GainLossOnInvestmentSecurities,"6,510,000","766,000","-241,000","4,594,000","1,391,000","-7,964,000","0","0","0","181,000","425,000","4,380,000","-3,470,000","3,220,000","-6,090,000","749,000","442,000","-624,000","14,000",,,,"0","0","0","3,000","0","5,000","1,000","8,000","6,000","-1,000","11,000","9,000"
			EarningsLossesFromEquityInvestments,"38,121,000","24,013,000","2,874,000","4,082,000","7,152,000","-1,374,000","-406,000","2,501,000","3,209,000","-265,000","848,000","974,000","169,000","384,000","410,000","442,000","251,000","-95,000","140,000","-132,000","327,000","1,266,000","4,657,000","1,161,000","259,000","-85,000","-162,000","9,584,000","-1,225,000","-1,241,000","-1,262,000","-1,700,000","-1,527,000","-1,604,000"
		DepreciationAmortizationDepletion,"247,405,000","70,314,000","63,112,000","59,811,000","54,168,000","52,643,000","52,809,000","52,532,000","48,341,000","49,064,000","51,502,000","50,464,000","51,554,000","47,867,000","48,531,000","39,108,000","38,561,000","36,813,000","28,841,000","26,686,000","21,563,000","19,326,000","17,580,000","16,880,000","16,343,000","14,854,000","14,069,000","13,015,000","12,522,000","12,718,000","8,299,000","4,906,000","3,504,000","1,983,000"
			DepreciationAndAmortization,"247,405,000","70,314,000","63,112,000","59,811,000","54,168,000","52,643,000","52,809,000","52,532,000","48,341,000","49,064,000","51,502,000","50,464,000","51,554,000","47,867,000","48,531,000","39,108,000","38,561,000","36,813,000","28,841,000","26,686,000","21,563,000","19,326,000","17,580,000","16,880,000","16,343,000","14,854,000","14,069,000","13,015,000","12,522,000","12,718,000","8,299,000","4,906,000","3,504,000","1,983,000"
				Depreciation,"215,522,000","58,301,000","56,482,000","53,368,000","47,371,000","44,535,000","45,857,000","42,626,000","41,720,000","42,197,000","45,348,000","43,744,000","42,600,000","39,533,000","39,501,000","34,422,000","32,844,000","29,587,000","25,728,000","24,784,000","20,221,000","17,377,000","16,916,000","15,376,000","14,701,000","13,217,000","12,433,000","11,548,000","10,765,000","10,562,000","7,257,000","4,110,000","2,800,000","1,831,000"
				AmortizationCashFlow,"31,883,000","12,013,000","6,630,000","6,443,000","6,797,000","8,108,000","6,952,000","9,906,000","6,621,000","6,867,000","6,154,000","6,720,000","8,954,000","8,334,000","9,030,000","4,686,000","5,717,000","7,226,000","3,113,000","1,902,000","1,342,000","1,949,000","664,000","1,504,000","1,642,000","1,637,000","1,636,000","1,467,000","1,757,000","2,156,000","1,042,000","796,000","704,000","152,000"
					AmortizationOfIntangibles,"31,883,000","12,013,000","6,630,000","6,443,000","6,797,000","8,108,000","6,952,000","9,906,000","6,621,000","6,867,000","6,154,000","6,720,000","8,954,000","8,334,000","9,030,000","4,686,000","5,717,000","7,226,000","3,113,000","1,902,000","1,342,000","1,949,000","664,000","1,504,000","1,642,000","1,637,000","1,636,000","1,467,000","1,757,000","2,156,000","1,042,000","796,000","704,000","152,000"
		DeferredTax,"260,000","2,388,000","254,000","-679,000","-1,632,000","0","1,523,000","-2,868,000","-8,328,000","3,822,000","16,401,000","749,000","-2,993,000","338,000","-21,000","106,000","60,000","504,000","-324,000","471,000","-129,000","209,000","12,000","-91,000","81,000","-389,000","-66,000","141,000","-46,000","32,000","-88,000","156,000","399,000","159,000"
			DeferredIncomeTax,"260,000","2,388,000","254,000","-679,000","-1,632,000","0","1,523,000","-2,868,000","-8,328,000","3,822,000","16,401,000","749,000","-2,993,000","338,000","-21,000","106,000","60,000","504,000","-324,000","471,000","-129,000","209,000","12,000","-91,000","81,000","-389,000","-66,000","141,000","-46,000","32,000","-88,000","156,000","399,000","159,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"1,056,000",,,,,,,,,,,,,,
		AssetImpairmentCharge,"192,567,000","170,704,000","19,551,000","2,409,000","-97,000","1,553,000","21,185,000","4,151,000","11,605,000","632,000","5,573,000","77,000","112,000","2,950,000","185,000","65,000","80,000","1,441,000","638,000","0","32,000","31,000","24,000","79,000","7,473,000","32,000","421,000","96,000","155,000","4,000","106,000",,,"43,000"
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,"-1,036,000",,,,,,,,,,,,,,
		StockBasedCompensation,"3,633,000","709,000","757,000","728,000","1,439,000","1,114,000","1,002,000","621,000","411,000","291,000","6,800,000","676,000","700,000","228,000","232,000","232,000","229,000","208,000","648,000","165,000","443,000","87,000","146,000","28,000","117,000","-3,963,000","968,000","1,094,000","1,180,000","1,420,000","981,000",,,"0"
		OtherNonCashItems,"-22,966,000","-6,029,000","-5,531,000","-1,212,000","-10,194,000","-847,000","7,422,000","-12,687,000","-3,552,000","11,272,000","-14,105,000","1,159,000","2,428,000","-707,000","-787,000","1,711,000","-2,598,000","777,000","1,248,000","138,000","1,225,000","1,170,000","635,000","509,000","495,000","723,000","480,000","846,000","415,000","-961,000","365,000","106,000","37,000","36,000"
		ChangeInWorkingCapital,"-49,976,000","-14,995,000","-30,785,000","25,611,000","-29,878,000","-58,370,000","5,787,000","-36,414,000","21,268,000","-78,955,000","29,077,000","-7,493,000","-3,821,000","-22,489,000","4,125,000","-15,611,000","22,102,000","-18,226,000","2,952,000","-2,744,000","-58,000","4,365,000","640,000","1,792,000","1,622,000","-5,784,000","-8,472,000","5,704,000","415,000","-7,751,000","-10,482,000","-41,050,000","49,000","1,043,000"
			ChangeInReceivables,"-60,467,000","8,619,000","11,949,000","-14,160,000","-66,875,000","-19,786,000","-16,720,000","-18,874,000","-13,360,000","-10,780,000","-6,620,000","-1,327,000","-13,548,000","-1,127,000","-4,316,000","-8,960,000","-2,677,000","-7,387,000","-4,017,000","-1,716,000","-4,642,000","-1,626,000","-1,717,000","-1,850,000","-2,644,000","-1,769,000","-3,222,000","1,208,000","-3,785,000","-141,000","-2,295,000","-2,978,000","-1,947,000","8,000"
				ChangesInAccountReceivables,"-60,467,000","8,619,000","11,949,000","-14,160,000","-66,875,000","-19,786,000","-16,720,000","-18,874,000","-13,360,000","-10,780,000","-6,620,000","-1,327,000","-13,548,000","-1,127,000","-4,316,000","-8,960,000","-2,677,000","-7,387,000","-4,017,000","-1,716,000","-4,642,000","-1,626,000","-1,717,000","-1,850,000","-2,644,000","-1,769,000","-3,222,000","1,208,000","-3,785,000","-141,000","-2,295,000","-2,978,000","-1,947,000","8,000"
			ChangeInPayablesAndAccruedExpense,"29,746,000","-16,755,000","-44,320,000","23,752,000","66,998,000","-20,309,000","27,500,000","-13,499,000","27,300,000","-67,181,000","39,561,000","1,530,000","25,038,000","-15,506,000","17,867,000","-6,999,000","32,491,000","-11,068,000","10,857,000","-985,000","6,632,000","-5,339,000","5,786,000","-2,054,000","5,816,000","-1,365,000","-890,000","6,802,000","4,699,000","-8,599,000","-11,088,000","-44,807,000","11,647,000","710,000"
				ChangeInPayable,"29,746,000","-16,755,000","-44,320,000","23,752,000","66,998,000","-20,309,000","27,500,000","-13,499,000","27,300,000","-67,181,000","39,561,000","1,530,000","25,038,000","-15,506,000","17,867,000","-6,999,000","32,491,000","-11,068,000","10,857,000","-985,000","6,632,000","-5,339,000","5,786,000","-2,054,000","5,816,000","-1,365,000","-890,000","6,802,000","4,699,000","-8,599,000","-11,088,000","-44,807,000","11,647,000","710,000"
					ChangeInAccountPayable,"28,260,000","-16,597,000","-46,206,000","23,965,000","67,027,000","-19,707,000","27,157,000","-13,521,000","27,422,000","-46,316,000","29,442,000","-6,560,000","23,009,000","-14,348,000","15,273,000","-6,893,000","31,859,000","-9,768,000","9,404,000","-1,009,000","6,863,000","-4,992,000","5,330,000","-2,207,000","5,887,000","-1,284,000","-929,000","5,871,000","5,625,000","-7,387,000","-13,016,000","-44,720,000","10,613,000","1,223,000"
