name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
MarketCap,"1,515,866,928","1,725,445,377","1,552,947,701","1,418,327,748","1,636,327,129","1,387,386,506","1,330,171,007","1,097,645,321","1,249,821,995","945,143,490","1,246,091,014","1,441,681,481","1,733,394,766","1,833,309,373","1,737,956,887","2,628,991,716","3,100,018,490","2,360,400,920","2,042,795,960","2,027,964,400","2,186,620,832","1,572,086,226","1,250,867,350","1,225,106,913","1,008,487,656","753,673,849","658,622,818","683,073,797","822,593,060","574,437,356","356,688,042","373,060,187","461,427,119","375,891,982","301,475,114","226,828,352","199,236,224","173,613,433","219,558,800","282,560,493","228,222,811"
EnterpriseValue,"1,650,080,928","1,699,546,377","1,527,048,701","1,420,912,748","1,662,537,129","1,379,178,506","1,391,906,007","1,132,431,321","1,232,442,995","976,505,490","1,320,958,014","1,551,217,481","1,804,835,766","1,806,753,373","1,783,397,887","2,776,498,716","2,928,518,490","2,268,906,920","1,951,301,960","1,936,470,400","2,102,798,832","1,486,130,226","1,196,352,350","1,170,591,913","968,857,656","698,672,849","608,988,818","622,044,797","769,465,060","527,048,356","310,622,042","354,461,187","430,918,119","328,093,982","274,412,114","183,296,352","149,456,224","108,002,433","153,947,800","233,717,493","219,989,811"
PeRatio,"21.831","21.404","19.311","14.416","14.874","11.093","10.44","9.473","10.995","8.567","12.102","14.165","17.416","17.093","18.153","31.08","43.37","42.407","36.227","20","23.048","17.784","51.531","50.469","59.912","54.464","16.39","20.632","23.583","37.781",,,,,,,,,,"1.299","4.026"
ForwardPeRatio,"20.161",,,,,,,,"21.787","15.129","13.477","13.405","13.812","14.903","13.175","21.053","33.784","24.631","23.148","20.08","28.736",,,,,,,,,,,,,,,,,,,,
PsRatio,"2.65","3.103","2.799","2.531","2.98","2.701","2.828","2.635","3.171","2.465","3.135","3.631","4.436","4.636","4.699","7.55","9.566","8.077","7.636","8.311","9.834","7.528","7.722","7.563","6.765","5.402","4.747","5.137","6.201","5.011","3.796","6.421","17.983","23.689","81.17","128.744","139.995","66.228","84.494","580.195","221.384"
PbRatio,"1.83","2.129","1.916","1.805","2.169","1.863","1.876","1.648","2.038","1.587","2.236","2.757","3.616","4.051","4.119","6.738","8.875","8.841","8.126","8.939","10.611","8.198","8.947","8.687","7.87","6.34","6.018","6.673","8.697","8.051","5.395","11.18","15.904","11.233","24.209","6.32","4.82","3.016","3.814","7.44","1,017.587"
EnterprisesValueRevenueRatio,"2.744","11.144","9.601","9.571","11.764","10.534","9.696","7.3","9.725","10.282","13.151","15.187","17.239","21.138","15.383","26.957","29.421","25.09","22.065","24.086","27.731","25.812","19.18","20.605","19.215","16.22","14.277","16.121","21.952","18.734","10.085","6.753","14.521","36.13","26.552","145.82","531.873","734.71","141.366","2,568.324","2,417.47"
EnterprisesValueEBITDARatio,"11.491","44.693","73.799","34.189","38.375","58.395","26.935","17.061","21.876","26.738","27.286","33.946","36.04","55.308","38.72","63.361","71.143","66.135","52.915","70.563","75.138","82.503","69.665","55.868","83.407","120.606","80.768","129.809","239.336","334.846","53.825","12.061","91.432","-23.254","-13.664","-8.718","-5.967","-6.163","-11.786","-19.351","-24.324"
