name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,03/31/2003
			RawMaterials,"260,604,000","228,991,000","203,548,000","164,688,000","147,040,000","145,998,000","144,627,000","144,185,000","141,906,000","140,533,000","124,761,000","138,886,000","138,718,000","120,433,000","100,318,000","93,767,000","92,216,000","96,666,000","96,587,000","84,094,000","85,604,000","93,354,000","91,435,000","89,212,000","84,198,000","91,308,000","82,935,000","81,077,000","82,954,000","99,548,000","104,291,000","94,149,000","87,469,000","90,386,000","88,985,000","90,164,000","88,787,000","101,830,000","99,708,000","93,669,000","100,538,000","101,477,000","94,218,000","96,489,000","92,928,000","81,645,000","75,793,000","69,529,000","66,288,000","65,817,000","61,275,000","54,394,000","50,469,000","67,303,000",,"79,422,000","81,645,000","81,888,000","76,467,000","60,357,000","53,789,000","54,417,000","49,724,000","48,138,000","44,453,000","40,551,000","38,113,000","38,789,000","34,710,000","39,755,000","36,052,000","36,308,000","32,003,000","24,474,000"
			WorkInProcess,"109,441,000","104,595,000","117,130,000","103,855,000","97,715,000","100,910,000","98,580,000","88,091,000","91,520,000","101,414,000","105,955,000","123,416,000","129,736,000","108,667,000","113,554,000","115,976,000","136,068,000","138,540,000","138,812,000","119,747,000","107,177,000","113,220,000","108,117,000","106,599,000","104,085,000","104,371,000","110,845,000","114,579,000","106,196,000","113,014,000","119,543,000","120,609,000","116,124,000","124,174,000","113,922,000","106,562,000","113,119,000","119,987,000","110,832,000","111,348,000","111,629,000","105,699,000","109,383,000","110,053,000","100,261,000","89,839,000","85,215,000","85,435,000","80,397,000","74,418,000","69,258,000","63,016,000","57,506,000","67,532,000",,"92,289,000","98,320,000","101,288,000","83,023,000","67,224,000","62,881,000","61,805,000","59,080,000","58,058,000","50,472,000","43,526,000","44,250,000","44,714,000","39,628,000","38,721,000","38,375,000","45,441,000","36,670,000","26,583,000"
			FinishedGoods,"345,667,000","337,813,000","320,320,000","295,371,000","273,492,000","268,561,000","273,382,000","278,322,000","286,034,000","315,566,000","276,365,000","257,813,000","235,415,000","272,238,000","182,532,000","184,448,000","185,950,000","186,764,000","187,109,000","179,524,000","167,913,000","163,622,000","170,489,000","155,793,000","142,798,000","145,491,000","152,174,000","157,879,000","147,861,000","174,177,000","165,338,000","169,436,000","158,253,000","146,279,000","149,227,000","136,191,000","152,035,000","158,231,000","155,999,000","145,029,000","149,607,000","142,429,000","141,903,000","152,681,000","141,814,000","134,337,000","141,026,000","122,831,000","107,686,000","111,339,000","97,404,000","95,171,000","101,354,000","121,978,000",,"160,471,000","155,764,000","151,775,000","157,715,000","132,151,000","117,656,000","105,614,000","96,439,000","95,664,000","84,612,000","78,492,000","81,677,000","82,634,000","71,709,000","69,631,000","65,916,000","56,664,000","63,039,000","55,941,000"
		PrepaidAssets,"32,747,000","138,944,000","135,768,000","148,692,000","31,813,000","132,565,000","133,473,000","120,956,000","36,131,000","113,982,000","122,777,000","116,326,000","32,098,000","98,854,000","81,823,000","86,029,000","31,504,000","73,588,000","82,248,000","77,842,000","44,808,000","84,262,000","90,144,000","80,568,000","54,583,000","134,372,000","132,146,000","77,525,000","49,808,000","69,423,000","72,999,000","70,868,000","48,882,000","86,619,000","65,599,000","64,803,000","43,670,000","59,565,000","59,308,000","46,367,000","31,453,000","65,540,000","69,188,000","71,854,000","70,203,000","54,589,000","54,125,000","45,834,000","39,849,000","42,500,000","40,609,000","39,438,000","32,734,000","34,242,000","37,319,000","43,099,000","34,986,000","28,535,000","56,103,000","52,388,000","8,079,000","30,355,000","25,576,000","25,960,000","23,978,000","15,889,000","13,718,000","17,379,000","16,473,000","10,175,000","12,003,000","13,349,000","17,873,000","9,107,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"30,558,000","32,898,000","29,250,000","31,749,000","44,981,000","42,020,000","64,009,000","64,765,000","41,502,000","36,866,000","38,250,000","37,786,000","30,582,000","30,512,000","32,539,000","30,247,000","20,660,000","21,819,000","18,982,000","19,801,000","16,697,000","17,303,000","17,914,000","16,378,000","16,801,000","17,584,000","16,806,000","16,994,000","17,156,000","15,058,000","21,691,000","16,848,000","30,727,000","11,764,000","10,397,000","11,433,000","21,754,000","20,856,000","21,657,000","20,338,000","23,144,000","22,167,000","22,113,000","21,175,000","25,282,000","25,014,000","24,969,000","24,616,000","29,798,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"30,558,000","32,898,000","29,250,000","31,749,000","44,981,000","42,020,000","64,009,000","64,765,000","41,502,000","36,866,000","38,250,000","37,786,000","30,582,000","30,512,000","32,539,000","30,247,000","20,660,000","21,819,000","18,982,000","19,801,000","16,697,000","17,303,000","17,914,000","16,378,000","16,801,000","17,584,000","16,806,000","16,994,000","17,156,000","15,058,000","21,691,000","16,848,000","30,727,000","11,764,000","10,397,000","11,433,000","21,754,000","20,856,000","21,657,000","20,338,000","23,144,000","22,167,000","22,113,000","21,175,000","25,282,000","25,014,000","24,969,000","24,616,000","29,798,000"
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"46,218,000",,,,"28,492,000",,,,"26,034,000",,,,"27,732,000",,,,"21,319,000",,,,"22,120,000",,,,"19,593,000",,,,"23,714,000",,,,"16,085,000",,,,"14,053,000",,,,"12,693,000",,,,,,,,,,,,,,,,,,,,"21,382,000",,,,,"10,374,000","11,052,000","8,369,000","8,314,000","9,392,000","6,706,000","6,752,000","4,543,000","3,940,000"
	TotalNonCurrentAssets,"1,743,453,000","1,747,951,000","1,748,598,000","1,772,645,000","1,771,480,000","1,791,081,000","1,769,147,000","1,759,799,000","1,738,793,000","1,818,986,000","1,651,003,000","1,662,549,000","1,581,545,000","1,613,151,000","935,629,000","932,255,000","947,338,000","920,188,000","910,068,000","896,449,000","874,114,000","880,141,000","901,643,000","902,710,000","918,249,000","948,541,000","963,014,000","943,821,000","929,629,000","971,569,000","988,086,000","1,015,283,000","1,021,158,000","1,006,717,000","846,080,000","830,872,000","834,905,000","847,911,000","843,914,000","835,947,000","847,606,000","822,406,000","803,016,000","836,259,000","830,439,000","767,338,000","767,265,000","732,020,000","756,729,000","758,973,000","753,355,000","738,454,000","715,224,000","747,701,000","787,607,000","817,256,000","799,594,000","769,675,000","761,770,000","749,610,000","734,720,000","742,635,000","734,142,000","734,116,000","716,253,000","725,639,000","729,517,000","727,222,000","727,144,000","743,115,000","717,171,000","720,799,000","727,365,000","692,655,000"
		NetPPE,"503,264,000","501,888,000","500,092,000","499,185,000","497,056,000","507,858,000","498,662,000","493,173,000","480,014,000","473,030,000","410,750,000","414,957,000","409,439,000","422,207,000","398,173,000","391,665,000","390,260,000","374,736,000","365,349,000","356,297,000","348,549,000","341,715,000","347,853,000","344,544,000","357,409,000","357,496,000","359,862,000","360,781,000","356,854,000","361,544,000","361,492,000","371,712,000","370,166,000","368,356,000","354,942,000","348,842,000","350,126,000","350,946,000","349,336,000","346,643,000","353,215,000","335,554,000","331,700,000","347,681,000","344,385,000","323,235,000","320,842,000","302,679,000","315,141,000","318,059,000","317,982,000","311,502,000","301,365,000","312,845,000","330,731,000","342,185,000","339,997,000","319,625,000","316,917,000","312,701,000","300,995,000","295,189,000","292,211,000","287,524,000","281,744,000","279,832,000","280,586,000","283,777,000","279,868,000","288,679,000","276,108,000","278,180,000","284,850,000","275,659,000"
			GrossPPE,"1,233,891,000",,,,"1,195,805,000",,,,"1,108,147,000",,,,"1,006,239,000",,,,"980,668,000",,,,"866,553,000",,,,"854,956,000",,,,"820,019,000",,,,"838,200,000",,,,"760,295,000",,,,"742,416,000",,,,"702,367,000",,,,"634,051,000",,,,"571,415,000","583,562,000",,"612,902,000","610,714,000","523,114,000","520,406,000","516,190,000","504,484,000","449,702,000","446,724,000","442,037,000","436,257,000","400,893,000","401,647,000","404,838,000","400,929,000","373,226,000","360,655,000","362,727,000","369,397,000","321,890,000"
				Properties,"313,090,000",,,,"313,031,000",,,,"291,271,000",,,,"268,006,000",,,,"273,506,000",,,,"251,030,000",,,,"249,112,000",,,,"224,617,000",,,,"226,008,000",,,,"206,610,000",,,,"201,038,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,887,000",,,,"161,211,000",,,,"153,529,000",,,,"162,763,000",,,,"130,820,000",,,,"114,814,000",,,,"106,338,000",,,,"99,239,000","87,639,000"
				MachineryFurnitureEquipment,"851,251,000",,,,"822,725,000",,,,"722,955,000",,,,"683,955,000",,,,"657,262,000",,,,"582,105,000",,,,"570,394,000",,,,"546,513,000",,,,"576,729,000",,,,"528,546,000",,,,"511,599,000",,,,"475,818,000",,,,"443,799,000",,,,"375,309,000",,,,"418,957,000",,,,"353,907,000",,,,"307,854,000",,,,"278,798,000",,,,"256,382,000","225,367,000"
				ConstructionInProgress,"69,550,000",,,,"60,049,000",,,,"93,921,000",,,,"54,278,000",,,,"49,900,000",,,,"33,418,000",,,,"35,450,000",,,,"48,889,000",,,,"35,463,000",,,,"25,139,000",,,,"29,779,000",,,,"51,662,000",,,,"29,041,000",,,,"42,577,000",,,,"28,994,000",,,,"19,757,000",,,,"13,589,000",,,,"15,793,000",,,,"13,776,000","8,884,000"
			AccumulatedDepreciation,"-730,627,000",,,,"-698,749,000",,,,"-628,133,000",,,,"-596,800,000",,,,"-590,408,000",,,,"-518,004,000",,,,"-497,547,000",,,,"-463,165,000",,,,"-468,034,000",,,,"-410,169,000",,,,"-389,201,000",,,,"-357,982,000",,,,"-318,910,000",,,,"-270,050,000","-270,717,000",,"-270,717,000","-270,717,000","-203,489,000","-203,489,000","-203,489,000","-203,489,000","-154,513,000","-154,513,000","-154,513,000","-154,513,000","-121,061,000","-121,061,000","-121,061,000","-121,061,000","-84,547,000","-84,547,000","-84,547,000","-84,547,000","-46,231,000"
		GoodwillAndOtherIntangibleAssets,"1,096,842,000","1,105,954,000","1,116,810,000","1,136,471,000","1,136,491,000","1,146,169,000","1,133,046,000","1,127,273,000","1,119,621,000","1,201,407,000","1,095,700,000","1,111,299,000","1,118,715,000","1,129,739,000","480,670,000","484,311,000","499,946,000","498,246,000","497,694,000","493,773,000","482,617,000","493,587,000","508,740,000","511,777,000","513,205,000","545,572,000","549,998,000","532,295,000","527,890,000","567,861,000","579,834,000","593,624,000","598,528,000","585,571,000","454,951,000","447,358,000","449,200,000","457,158,000","455,218,000","450,485,000","454,143,000","446,901,000","431,632,000","445,905,000","442,485,000","410,906,000","412,526,000","398,082,000","407,401,000","404,376,000","402,505,000","394,092,000","381,202,000","403,426,000","425,497,000","442,086,000","438,568,000","431,297,000","426,827,000","418,192,000","413,414,000","403,409,000","397,825,000","397,060,000","389,598,000","392,117,000","392,715,000","386,233,000","386,141,000","396,279,000","384,701,000","382,799,000","382,320,000","371,246,000"
			Goodwill,"700,640,000","700,826,000","703,164,000","712,877,000","705,593,000","707,171,000","689,048,000","676,667,000","663,936,000","679,051,000","649,236,000","656,424,000","656,399,000","672,596,000","339,441,000","340,976,000","352,805,000","348,878,000","346,161,000","340,894,000","328,657,000","336,816,000","347,727,000","348,587,000","353,547,000","382,949,000","385,336,000","375,531,000","369,730,000","402,903,000","411,998,000","422,937,000","426,056,000","429,484,000","351,911,000","344,701,000","345,499,000","352,185,000","349,610,000","344,771,000","347,061,000","339,746,000","333,547,000","347,072,000","343,666,000","320,143,000","321,749,000","307,610,000","317,265,000","320,970,000","323,201,000","314,659,000","301,658,000","323,719,000","345,697,000","362,092,000","358,429,000","351,076,000","346,490,000","337,770,000","332,874,000","322,819,000","317,153,000","316,281,000","308,767,000",,,,,,,,,
			OtherIntangibleAssets,"396,202,000","405,128,000","413,646,000","423,594,000","430,898,000","438,998,000","443,998,000","450,606,000","455,685,000","522,356,000","446,464,000","454,875,000","462,316,000","457,143,000","141,229,000","143,335,000","147,141,000","149,368,000","151,533,000","152,879,000","153,960,000","156,771,000","161,013,000","163,190,000","159,658,000","162,623,000","164,662,000","156,764,000","158,160,000","164,958,000","167,836,000","170,687,000","172,472,000","156,087,000","103,040,000","102,657,000","103,701,000","104,973,000","105,608,000","105,714,000","107,082,000","107,155,000","98,085,000","98,833,000","98,819,000","90,763,000","90,777,000","90,472,000","90,136,000","83,406,000","79,304,000","79,433,000","79,544,000","79,707,000","79,800,000","79,994,000","80,139,000","80,221,000","80,337,000","80,422,000","80,540,000","80,590,000","80,672,000","80,779,000","80,831,000","392,117,000","392,715,000","386,233,000","386,141,000","396,279,000","384,701,000","382,799,000","382,320,000","371,246,000"
		NonCurrentDeferredAssets,"60,479,000","65,592,000","65,275,000","65,940,000","65,212,000","60,844,000","59,122,000","55,631,000","55,803,000","56,368,000","54,412,000","41,091,000","40,466,000","41,816,000","43,184,000","43,664,000","44,402,000","34,730,000","35,038,000","34,864,000","31,587,000","32,418,000","32,464,000","33,098,000","33,530,000",,,,"28,547,000",,,,"33,446,000",,,,"14,168,000",,,,"15,999,000",,,,"15,785,000",,,,"10,744,000",,,,"12,881,000",,,,"3,347,000",,,,,"14,007,000","13,785,000","15,820,000","13,843,000","24,735,000","24,593,000","24,577,000","25,998,000","26,494,000","26,032,000","26,028,000","26,025,000","17,634,000"
			NonCurrentDeferredTaxesAssets,"60,479,000","65,592,000","65,275,000","65,940,000","65,212,000","60,844,000","59,122,000","55,631,000","55,803,000","56,368,000","54,412,000","41,091,000","40,466,000","41,816,000","43,184,000","43,664,000","44,402,000","34,730,000","35,038,000","34,864,000","31,587,000","32,418,000","32,464,000","33,098,000","33,530,000",,,,"28,547,000",,,,"33,446,000",,,,"14,168,000",,,,"15,999,000",,,,"15,785,000",,,,"10,744,000",,,,"12,881,000",,,,"3,347,000",,,,,"14,007,000","13,785,000","15,820,000","13,843,000","24,735,000","24,593,000","24,577,000","25,998,000","26,494,000","26,032,000","26,028,000","26,025,000","17,634,000"
		OtherNonCurrentAssets,"82,868,000","74,517,000","66,421,000","71,049,000","72,721,000","76,210,000","78,317,000","83,722,000","83,355,000","88,181,000","90,141,000","95,202,000","12,925,000","19,389,000","13,602,000","12,615,000","12,730,000","12,476,000","11,987,000","11,515,000","11,361,000","12,421,000","12,586,000","13,291,000","14,105,000","45,473,000","53,154,000","50,745,000","16,338,000","42,164,000","46,760,000","49,947,000","19,018,000","52,790,000","36,187,000","34,672,000","21,411,000","39,807,000","39,360,000","38,819,000","24,249,000","39,951,000","39,684,000","42,673,000","27,784,000","33,197,000","33,897,000","31,259,000","23,443,000","36,538,000","32,868,000","32,860,000","19,776,000","31,430,000","31,379,000","32,985,000","17,682,000","18,753,000","18,026,000","18,717,000","20,311,000","30,030,000","30,321,000","33,712,000","31,068,000","28,955,000","31,623,000","32,635,000","35,137,000","31,663,000","30,330,000","33,792,000","34,170,000","28,116,000"
TotalLiabilitiesNetMinorityInterest,"2,243,371,000","2,083,389,000","1,943,597,000","1,905,019,000","1,919,221,000","1,943,814,000","1,898,142,000","1,919,565,000","1,997,636,000","1,971,756,000","1,971,822,000","1,885,845,000","1,832,176,000","1,903,661,000","1,275,779,000","1,266,865,000","1,285,814,000","1,356,028,000","1,317,765,000","1,235,060,000","1,184,660,000","1,186,530,000","1,185,643,000","1,168,335,000","1,190,056,000","1,216,741,000","1,257,277,000","1,249,140,000","1,110,321,000","1,120,196,000","1,100,158,000","1,071,130,000","1,051,909,000","952,581,000","789,389,000","779,373,000","801,489,000","825,077,000","840,911,000","860,508,000","874,358,000","855,836,000","866,932,000","845,746,000","849,394,000","862,597,000","868,398,000","820,787,000","867,786,000","866,783,000","848,032,000","827,797,000","849,254,000","927,780,000","965,256,000","1,061,656,000","1,019,247,000","1,035,832,000","968,739,000","902,290,000","864,115,000","858,704,000","829,123,000","850,394,000","818,760,000","804,536,000","797,367,000","802,574,000","757,111,000","754,728,000","749,463,000","905,626,000","911,766,000","610,061,000"
	CurrentLiabilities,"738,130,000","622,061,000","604,833,000","604,743,000","676,988,000","605,632,000","566,854,000","543,281,000","600,319,000","594,015,000","565,639,000","598,888,000","612,933,000","550,614,000","453,839,000","454,034,000","491,530,000","450,168,000","451,800,000","467,064,000","467,431,000","462,773,000","456,770,000","431,496,000","451,171,000","438,563,000","460,784,000","620,509,000","433,371,000","453,153,000","489,512,000","563,947,000","581,403,000","488,051,000","462,815,000","443,652,000","467,559,000","445,691,000","438,320,000","426,799,000","460,301,000","467,495,000","466,836,000","458,483,000","463,572,000","428,035,000","424,418,000","380,968,000","419,513,000","400,041,000","376,880,000","354,105,000","348,437,000","417,067,000","450,261,000","540,181,000","521,716,000","547,100,000","497,770,000","432,983,000","398,041,000","376,437,000","344,266,000","362,793,000","336,261,000","307,647,000","297,993,000","302,254,000","285,440,000","274,092,000","268,164,000","285,337,000","288,976,000","247,797,000"
