name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,12/31/1989,12/31/1988
TotalAssets,"489,349,000","477,205,000","458,830,000","446,376,000","417,621,000","396,239,000","380,119,000","372,734,000","246,725,000","240,727,000","237,910,000","230,603,000","225,004,000","221,068,000","207,665,000","190,843,000","173,630,000","165,724,000","166,076,000","163,615,000","156,571,000","154,067,000","155,038,000","154,149,000","151,910,000","157,545,000","163,275,000","161,787,000","161,273,000","155,542,000","158,719,000","158,274,000","163,088,000","165,640,000","180,878,000","177,268,000","187,843,000","202,581,000","209,799,000","208,842,000","208,424,000","208,141,000","207,984,000","215,100,000","212,562,000","204,912,000","198,433,000","193,223,000","183,375,000","180,577,000","176,113,000","174,586,000","171,761,000","171,922,000","179,021,000","184,619,000","191,626,000","192,458,000","191,241,000","197,371,000","193,869,000","248,107,000","234,098,000","245,015,000","244,363,000","245,755,000","241,677,000","243,627,000","243,863,000","244,882,000","249,223,000","254,140,000","253,413,000","251,464,000","261,035,000","267,885,000","269,857,000","278,445,000","278,352,000","280,636,000","285,461,000","289,622,000","293,172,000","294,433,000","298,869,000","294,113,000","293,607,000","282,437,000","283,169,000","268,900,000","248,400,000","241,100,000","244,400,000","249,600,000","248,500,000","231,500,000","240,700,000","228,800,000","216,800,000","207,300,000","198,884,000","186,400,000","179,100,000","169,600,000","165,300,000","167,000,000","162,500,000","151,000,000","145,700,000","126,500,000","120,400,000","118,200,000","121,500,000","114,800,000","112,100,000","106,900,000","102,200,000","97,000,000","90,000,000","85,100,000","81,800,000","77,600,000","68,400,000","63,200,000","30,800,000","27,500,000","23,400,000","21,800,000","18,700,000","14,700,000"
	CurrentAssets,"344,594,000","356,760,000","350,002,000","349,030,000","332,037,000","316,932,000","309,782,000","308,678,000","185,190,000","179,066,000","176,018,000","169,645,000","163,788,000","165,060,000","160,602,000","144,831,000","127,004,000","118,832,000","120,100,000","119,898,000","113,680,000","111,772,000","112,740,000","111,579,000","110,257,000","115,506,000","122,479,000","121,131,000","120,211,000","113,478,000","114,258,000","112,823,000","117,037,000","118,524,000","123,241,000","119,779,000","129,225,000","146,063,000","151,858,000","147,189,000","146,003,000","144,334,000","140,690,000","146,608,000","136,578,000","128,154,000","125,369,000","121,240,000","100,035,000","95,447,000","90,443,000","85,768,000","83,950,000","82,756,000","87,277,000","92,731,000","99,608,000","136,961,000","135,391,000","142,958,000","136,417,000","189,669,000","172,411,000","181,392,000","177,485,000","173,147,000","170,591,000","172,362,000","169,880,000","167,978,000","169,158,000","170,919,000","166,133,000","160,991,000","167,520,000","170,938,000","168,165,000","173,064,000","166,657,000","165,733,000","168,162,000","168,500,000","172,863,000","166,360,000","173,053,000","169,684,000","169,397,000","156,494,000","156,571,000","141,900,000","120,100,000","112,700,000","115,400,000","121,700,000","125,000,000","133,800,000","150,900,000","146,800,000","140,900,000","133,700,000","132,920,000","122,500,000","116,900,000","109,900,000","107,200,000","111,100,000","109,200,000","98,500,000","94,500,000","77,100,000","72,800,000","72,700,000","79,400,000","73,400,000","72,600,000","69,800,000","66,400,000","65,500,000","60,400,000","66,000,000","63,600,000","60,500,000","52,900,000","49,200,000","18,000,000","15,700,000","13,500,000","12,600,000","10,600,000","8,900,000"
		CashCashEquivalentsAndShortTermInvestments,"211,053,000","227,633,000","228,880,000","230,232,000","223,130,000","211,908,000","203,605,000","196,704,000","82,751,000","84,668,000","81,229,000","71,482,000","66,614,000","70,557,000","68,206,000","53,920,000","42,678,000","44,230,000","48,936,000","51,425,000","52,827,000","56,170,000","55,066,000","54,153,000","59,710,000","62,980,000","68,571,000","65,148,000","59,412,000","55,457,000","53,727,000","51,447,000","50,950,000","56,802,000","61,188,000","60,778,000","71,403,000","84,554,000","84,752,000","82,244,000","78,250,000","71,908,000","66,889,000","69,779,000","56,400,000","49,279,000","46,749,000","55,701,000","42,233,000","42,807,000","36,601,000","31,274,000","26,297,000","24,412,000","27,400,000","35,663,000","39,843,000","77,507,000","78,046,000","81,629,000","76,652,000","118,586,000","116,347,000","125,562,000","122,316,000","122,716,000","120,068,000","119,705,000","112,823,000","113,648,000","114,434,000","117,427,000","114,117,000","108,769,000","112,432,000","110,878,000","97,846,000","100,899,000","98,220,000","94,727,000","88,542,000","86,289,000","77,838,000","74,966,000","75,950,000","68,516,000","76,037,000","71,295,000","76,859,000","69,100,000","55,200,000","49,000,000","54,700,000","58,900,000","63,200,000","70,900,000","85,200,000","84,900,000","86,300,000","80,800,000","82,097,000","73,600,000","67,800,000","61,600,000","58,900,000","65,200,000","64,300,000","58,300,000","57,600,000","43,200,000","40,600,000","41,200,000","38,200,000","36,300,000","36,800,000","34,800,000","28,500,000","28,900,000","24,300,000","24,500,000","20,700,000","18,400,000","13,500,000","30,800,000","1,400,000","1,800,000","1,400,000","1,500,000","1,200,000","700,000"
			CashAndCashEquivalents,"191,050,000","182,418,000","178,663,000","159,763,000","127,411,000","161,742,000","203,605,000","196,704,000","82,751,000","84,668,000","81,229,000","71,482,000","66,614,000","70,557,000","68,206,000","53,920,000","42,678,000","44,230,000","48,936,000","51,425,000","52,827,000","56,170,000","55,066,000","54,153,000","59,710,000","62,980,000","68,571,000","65,148,000","59,322,000","55,187,000","53,186,000","50,805,000","50,307,000","56,339,000","61,188,000","60,778,000","71,403,000","84,554,000","84,752,000","82,244,000","78,250,000","71,908,000","66,889,000","69,779,000","56,400,000","49,279,000","46,749,000","46,604,000","41,661,000","40,224,000","35,895,000","30,429,000","25,136,000","22,639,000","25,436,000","33,000,000","34,093,000","20,017,000","49,504,000","30,249,000","32,864,000","36,185,000","28,376,000","30,348,000","25,830,000","34,024,000","46,088,000","55,423,000","36,695,000","36,277,000","38,325,000","42,527,000","41,574,000","41,723,000","64,248,000","76,132,000","72,380,000","72,120,000","70,113,000","68,957,000","58,060,000","57,481,000","63,909,000","69,301,000","70,301,000","62,916,000","76,037,000","71,295,000","76,859,000","69,100,000","55,200,000","49,000,000","54,700,000","58,900,000","63,200,000","70,900,000","85,200,000","84,900,000","86,300,000","80,800,000","82,097,000","73,600,000","67,800,000","61,600,000","58,900,000","65,200,000","64,300,000","58,300,000","57,600,000","43,200,000","40,600,000","41,200,000","38,200,000","36,300,000","36,800,000","34,800,000","28,500,000","28,900,000","24,300,000","24,500,000","20,700,000","18,400,000","13,500,000","30,800,000","1,400,000","1,800,000","1,400,000","1,500,000","1,200,000","700,000"
				CashFinancial,"71,544,000","88,136,000","89,409,000","90,785,000","83,683,000","72,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,429,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"119,506,000","94,282,000","89,254,000","68,978,000","43,728,000","89,491,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"20,003,000","45,215,000","50,217,000","70,469,000","95,719,000","50,166,000",,,,,,,,,,,,,,,,,,,,,"0","0","90,000","270,000","541,000","642,000","643,000","463,000",,,,,,,,,,,,"0","0","9,097,000","572,000","2,583,000","706,000","845,000","1,161,000","1,773,000","1,964,000","2,663,000","5,750,000","57,490,000","28,542,000","51,380,000","43,788,000","82,401,000","87,971,000","95,214,000","96,486,000","88,692,000","73,980,000","64,282,000","76,128,000","77,371,000","76,109,000","74,900,000","72,543,000","67,046,000","48,184,000","34,746,000","25,466,000","28,779,000","28,107,000","25,770,000","30,482,000","28,808,000","13,929,000","5,665,000","5,649,000","5,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"52,659,000","55,097,000","51,080,000","55,012,000","47,697,000","40,999,000","41,136,000","48,502,000","41,279,000","38,115,000","39,987,000","38,537,000","41,705,000","43,673,000","45,052,000","45,056,000","41,634,000","34,487,000","33,811,000","34,092,000","29,978,000","25,216,000","28,026,000","28,008,000","23,349,000","25,982,000","24,614,000","27,069,000","32,675,000","28,431,000","27,347,000","27,069,000","31,769,000","27,683,000","28,321,000","23,497,000","23,725,000","27,165,000","31,278,000","29,185,000","31,553,000","31,410,000","31,963,000","34,484,000","39,796,000","38,825,000","39,440,000","34,435,000","31,135,000","26,565,000","27,838,000","25,985,000","28,586,000","28,757,000","28,877,000","27,181,000","29,114,000","32,054,000","28,242,000","30,018,000","30,957,000","43,199,000","30,101,000","30,288,000","31,053,000","28,072,000","27,314,000","26,285,000","26,818,000","23,359,000","22,842,000","22,714,000","22,052,000","22,493,000","21,145,000","24,092,000","24,830,000","22,469,000","25,332,000","26,069,000","31,360,000","30,724,000","39,931,000","31,022,000","35,040,000","48,094,000","44,241,000","39,865,000","37,936,000","32,500,000","30,300,000","30,600,000","26,100,000","28,200,000","28,000,000","29,400,000","34,800,000","35,300,000","31,200,000","30,100,000","28,125,000","25,000,000","24,600,000","25,800,000","26,100,000","26,200,000","25,500,000","21,500,000","19,800,000","17,300,000","16,500,000","15,300,000","15,000,000","11,400,000","10,500,000","12,000,000","13,000,000","11,600,000","12,400,000","12,500,000","13,300,000","12,700,000","11,900,000","10,400,000","8,800,000","7,900,000","6,500,000","5,700,000","3,900,000","4,300,000"
			AccountsReceivable,"52,659,000","55,097,000","51,080,000","55,012,000","47,697,000","40,999,000","41,136,000","48,502,000","41,279,000","38,115,000","39,987,000","38,537,000","41,705,000","43,673,000","45,052,000","45,056,000","41,634,000","34,487,000","33,811,000","34,092,000","29,978,000","25,216,000","28,026,000","28,008,000","23,349,000","25,982,000","24,614,000","27,069,000","32,675,000","28,431,000","27,347,000","27,069,000","31,769,000","27,683,000","28,321,000","23,497,000","23,725,000","27,165,000","31,278,000","29,185,000","31,553,000","31,410,000","31,963,000","34,484,000","39,796,000","38,825,000","39,440,000","34,435,000","31,135,000","26,565,000","27,838,000","25,985,000","28,586,000","28,757,000","28,877,000","27,181,000","29,114,000","32,054,000","28,242,000","27,668,000","30,957,000","30,399,000","30,101,000","30,288,000","31,053,000","28,072,000","27,314,000","26,285,000","26,818,000","23,359,000","22,842,000","22,714,000","22,052,000","22,493,000","21,145,000","24,092,000","24,830,000","22,469,000","25,332,000","26,069,000","23,860,000","23,224,000","32,431,000","31,022,000","35,040,000",,,,,,,,,,,,,,,,"28,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"55,179,000",,"55,094,000","47,779,000","41,081,000","41,218,000","48,584,000","41,381,000","38,174,000","40,052,000","38,639,000","41,836,000","43,897,000","45,304,000","45,282,000","41,825,000","34,646,000","33,972,000","34,253,000","30,139,000","25,369,000","28,180,000","28,161,000","23,497,000","26,153,000","24,799,000","27,274,000","32,890,000","28,614,000","27,557,000","27,259,000","32,009,000","27,881,000","28,601,000","24,002,000","24,038,000","27,457,000","31,468,000","29,380,000","31,783,000","31,676,000","32,288,000","34,815,000",,,,"34,721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
