name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019
OtherIncomeExpense,"20,954,000","-8,481,000","19,080,000","1,609,000","8,746,000","-488,000","951,000","-519,000","-1,109,000","67,000","-186,000","-40,000"
	GainOnSaleOfSecurity,,"-8,859,000",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,192,000","378,000","-8,541,000","1,609,000","8,746,000","-488,000","951,000","-519,000","-1,109,000","67,000","-186,000","-40,000"
PretaxIncome,"-665,977,000","-192,488,000","-130,607,000","-153,677,000","-189,205,000","-203,471,000","-197,593,000","-168,456,000","-77,103,000","-93,888,000","-82,999,000","-87,681,000"
TaxProvision,"-23,455,000","-26,694,000","1,546,000","1,179,000","514,000","-251,000","1,342,000","433,000","531,000","-244,000","255,000","376,000"
NetIncomeCommonStockholders,"-642,522,000","-165,794,000","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
	NetIncome,"-642,522,000","-165,794,000","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
		NetIncomeIncludingNoncontrollingInterests,"-642,522,000","-165,794,000","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
			NetIncomeContinuousOperations,"-642,522,000","-165,794,000","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
DilutedNIAvailtoComStockholders,"-642,522,000","-165,794,000","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
BasicEPS,,"-0.53",,"-0.51","-0.64","-0.7","-0.7","-1.01","-0.278","-0.393",,"-0.369"
DilutedEPS,,"-0.53",,"-0.51","-0.64","-0.7","-0.7","-1.01","-0.278","-0.393",,"-0.369"
BasicAverageShares,,"314,361,000",,"303,006,685","297,717,099","291,385,850","284,121,777","166,868,200","278,778,162","238,369,506",,"238,369,506"
DilutedAverageShares,,"314,361,000",,"303,006,685","297,717,099","291,385,850","284,121,777","166,868,200","278,778,162","238,369,506",,"238,369,506"
TotalOperatingIncomeAsReported,"-698,207,000","-188,766,000","-152,029,000","-157,271,000","-200,141,000","-205,595,000","-200,397,000","-169,454,000","-77,683,000","-96,403,000","-85,112,000","-90,132,000"
TotalExpenses,"2,110,991,000","611,137,000","535,803,000","491,712,000","472,339,000","434,509,000","390,862,000","329,078,000","210,828,000","205,218,000","172,804,000","163,144,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-642,522,000","-165,794,000","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
NormalizedIncome,"-660,623,222.361","-158,166,401","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
InterestIncome,"11,276,000","4,759,000","2,342,000","1,985,000","2,190,000","2,612,000","1,853,000","1,517,000","1,689,000","2,448,000","2,299,000","2,491,000"
NetInterestIncome,"11,276,000","4,759,000","2,342,000","1,985,000","2,190,000","2,612,000","1,853,000","1,517,000","1,689,000","2,448,000","2,299,000","2,491,000"
EBIT,"-698,207,000","-188,766,000","-152,029,000","-157,271,000","-200,141,000","-205,595,000","-200,397,000","-169,454,000","-77,683,000","-96,403,000","-85,112,000","-90,132,000"
EBITDA,"-671,452,000"
ReconciledCostOfRevenue,"509,017,000","147,930,000","134,180,000","120,786,000","106,121,000","97,346,000","82,904,000","66,681,000","50,446,000","42,557,000","34,522,000","29,489,000"
ReconciledDepreciation,"26,755,000","9,941,000","5,912,000","5,518,000","5,384,000","4,684,000","3,215,000","2,849,000","2,240,000","1,522,000","1,265,000","893,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-642,522,000","-165,794,000","-132,153,000","-154,856,000","-189,719,000","-203,220,000","-198,935,000","-168,889,000","-77,634,000","-93,644,000","-83,254,000","-88,057,000"
TotalUnusualItemsExcludingGoodwill,"18,762,000","-8,859,000",,,,,,,,,,
TotalUnusualItems,"18,762,000","-8,859,000",,,,,,,,,,
NormalizedEBITDA,"-690,214,000","-169,966,000","-146,117,000","-151,753,000","-194,757,000","-200,911,000","-197,182,000","-166,605,000","-75,443,000","-94,881,000","-83,847,000","-89,239,000"
TaxRateForCalcs,"0.035","0.139","0.4","0.27","0.27","0.001","0.27","0.27","0.27","0.003","0.27","0.27"
TaxEffectOfUnusualItems,"660,777.639","-1,231,401","0","0","0","0","0","0","0","0","0","0"
