name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014
		AssetImpairmentCharge,"865,000,000",,,"0","0",,,"0","0","865,000,000",,,,,,"88,000,000",,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"291,000,000","167,000,000","46,000,000","27,000,000","51,000,000","46,000,000","52,000,000","100,000,000","80,000,000","87,000,000","41,000,000","59,000,000","63,000,000","76,000,000","42,000,000","61,000,000","56,000,000","40,000,000","41,000,000","47,000,000","43,000,000","32,000,000","7,000,000","66,000,000","57,000,000","70,000,000","39,000,000","80,000,000","53,000,000","53,000,000","21,000,000","67,000,000","55,000,000"
		StockBasedCompensation,"406,000,000","114,000,000","128,000,000","78,000,000","86,000,000","105,000,000","113,000,000","59,000,000","55,000,000","67,000,000","93,000,000","61,000,000","58,000,000","74,000,000","75,000,000","44,000,000","56,000,000","83,000,000","103,000,000","79,000,000","97,000,000","107,000,000","145,000,000","126,000,000","129,000,000","138,000,000","165,000,000","212,000,000","117,000,000","97,000,000","139,000,000","95,000,000","100,000,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"-27,000,000","-18,000,000","-24,000,000","-74,000,000","-11,000,000","-5,000,000","-2,000,000","-2,000,000","-8,000,000","-4,000,000","-7,000,000","-81,000,000","-7,000,000","-11,000,000"
		OtherNonCashItems,"416,000,000","12,000,000","10,000,000","213,000,000","181,000,000","131,000,000","297,000,000","264,000,000","412,000,000","208,000,000","48,000,000","145,000,000","183,000,000","18,000,000","79,000,000","-62,000,000","89,000,000","89,000,000","276,000,000","557,000,000","247,000,000","401,000,000","302,000,000","476,000,000","404,000,000","196,000,000","355,000,000","651,000,000","294,000,000","319,000,000","66,000,000","613,000,000","567,000,000"
		ChangeInWorkingCapital,"-2,802,000,000","-661,000,000","-1,400,000,000","-620,000,000","-121,000,000","-330,000,000","-299,000,000","-518,000,000","377,000,000","-882,000,000","-1,223,000,000","-209,000,000","-322,000,000","-219,000,000","-985,000,000","-2,239,000,000","18,000,000","-1,626,000,000","-992,000,000","134,000,000","-18,000,000","-694,000,000","-2,848,000,000","961,000,000","981,000,000","-299,000,000","-2,133,000,000","-1,820,000,000","316,000,000","-709,000,000","-14,000,000","-1,213,000,000","556,000,000"
			ChangeInReceivables,"203,000,000","563,000,000","724,000,000","-843,000,000","-241,000,000","2,000,000","326,000,000","-606,000,000","-592,000,000","272,000,000","-22,000,000","-26,000,000","-121,000,000","154,000,000","-43,000,000","-495,000,000","223,000,000","7,000,000","-321,000,000","-128,000,000","-298,000,000","-171,000,000","592,000,000","-46,000,000","579,000,000","-515,000,000","672,000,000","-847,000,000","52,000,000","-208,000,000","619,000,000","531,000,000","310,000,000"
				ChangesInAccountReceivables,"-206,000,000","274,000,000","543,000,000","-652,000,000","-371,000,000","-14,000,000","446,000,000","-530,000,000","-254,000,000","241,000,000","82,000,000","59,000,000","172,000,000","30,000,000","113,000,000","-357,000,000","179,000,000","-8,000,000","-34,000,000","207,000,000","-51,000,000","-165,000,000","466,000,000","3,000,000","622,000,000","-246,000,000","612,000,000","-582,000,000","109,000,000","-200,000,000","682,000,000","456,000,000","210,000,000"
			ChangeInInventory,"-2,323,000,000","-27,000,000","-834,000,000","-607,000,000","-855,000,000","-349,000,000","-148,000,000","726,000,000","-57,000,000","-992,000,000","-204,000,000","-20,000,000","-87,000,000","54,000,000","99,000,000","285,000,000","42,000,000","-441,000,000","-146,000,000","-201,000,000","-131,000,000","-78,000,000","-132,000,000","31,000,000","189,000,000","-4,000,000","-182,000,000","40,000,000","-245,000,000","-85,000,000","-134,000,000","-53,000,000","-33,000,000"
			ChangeInPayablesAndAccruedExpense,"113,000,000","-739,000,000","-549,000,000","391,000,000","1,010,000,000","329,000,000","-195,000,000","-693,000,000","544,000,000","79,000,000","-277,000,000","329,000,000","-1,197,000,000","-387,000,000","-363,000,000","-2,344,000,000","-159,000,000","-924,000,000","-1,116,000,000","677,000,000","307,000,000","-4,000,000","-253,000,000","1,583,000,000","857,000,000","469,000,000","-1,228,000,000","485,000,000","548,000,000","-75,000,000","866,000,000","31,000,000","668,000,000"
				ChangeInPayable,"113,000,000","-739,000,000","-549,000,000","391,000,000","1,010,000,000","329,000,000","-195,000,000","-693,000,000","544,000,000","79,000,000","-277,000,000","329,000,000","-1,197,000,000","-387,000,000","-363,000,000","-2,344,000,000","-159,000,000","-924,000,000","-1,116,000,000","677,000,000","307,000,000","-4,000,000","-253,000,000","1,583,000,000","857,000,000","469,000,000","-1,228,000,000","485,000,000","548,000,000","-75,000,000","866,000,000","31,000,000","668,000,000"
					ChangeInTaxPayable,"-8,000,000","146,000,000","-111,000,000","-67,000,000","24,000,000","4,000,000","-34,000,000","-37,000,000","40,000,000","-98,000,000","-27,000,000","28,000,000","-936,000,000","-78,000,000","-107,000,000","-2,245,000,000","-54,000,000","-1,208,000,000","-1,009,000,000","337,000,000","-216,000,000","-364,000,000","-22,000,000","834,000,000","1,128,000,000","93,000,000","-440,000,000","-376,000,000","-36,000,000","35,000,000","1,333,000,000","-380,000,000","221,000,000"
						ChangeInIncomeTaxPayable,"-8,000,000","146,000,000","-111,000,000","-67,000,000","24,000,000","4,000,000","-34,000,000","-37,000,000","40,000,000","-98,000,000","-27,000,000","28,000,000","-936,000,000","-78,000,000","-107,000,000","-2,245,000,000","-54,000,000","-1,208,000,000","-1,009,000,000","337,000,000","-216,000,000","-364,000,000","-22,000,000","834,000,000","1,128,000,000","93,000,000","-440,000,000","-376,000,000","-36,000,000","35,000,000","1,333,000,000","-380,000,000","221,000,000"
					ChangeInAccountPayable,"121,000,000","-885,000,000","-438,000,000","458,000,000","986,000,000","325,000,000","-161,000,000","-656,000,000","504,000,000","177,000,000","-250,000,000","301,000,000","-261,000,000","-309,000,000","-256,000,000","-99,000,000","-105,000,000","284,000,000","-107,000,000","340,000,000","523,000,000","360,000,000","-231,000,000","749,000,000","-271,000,000","376,000,000","-788,000,000","861,000,000","584,000,000","-110,000,000","-467,000,000","411,000,000","447,000,000"
				ChangeInAccruedExpense,,,,,,"-104,000,000","-220,000,000","-128,000,000","-106,000,000","-157,000,000","-87,000,000","-70,000,000","-63,000,000","-88,000,000","-110,000,000","-107,000,000","-126,000,000","-188,000,000","-226,000,000","-112,000,000","-143,000,000","-219,000,000","-326,000,000","-298,000,000","-257,000,000","-204,000,000","-285,000,000","-208,000,000","-244,000,000","-180,000,000","-389,000,000","-363,000,000","-307,000,000"
			ChangeInOtherWorkingCapital,"-795,000,000","-458,000,000","-741,000,000","439,000,000","-35,000,000","-312,000,000","-282,000,000","55,000,000","482,000,000","-241,000,000","-720,000,000","-492,000,000","1,083,000,000","-40,000,000","-678,000,000","315,000,000","-88,000,000","-268,000,000","591,000,000","-214,000,000","104,000,000","-441,000,000","-3,055,000,000","-607,000,000","-644,000,000","-249,000,000","-1,395,000,000","-1,498,000,000","-39,000,000","-341,000,000","-1,365,000,000","-1,722,000,000","-389,000,000"
		DividendReceivedCFO,"165,000,000",,,"146,000,000","38,000,000",,,"130,000,000","35,000,000",,,"85,000,000","71,000,000",,,"117,000,000","0","47,000,000",,"98,000,000",,,,,,,,,,,,,
InvestingCashFlow,"-2,392,000,000","-492,000,000","-335,000,000","-1,079,000,000","-486,000,000","-579,000,000","-652,000,000","-1,424,000,000","-1,050,000,000","-40,000,000","-64,000,000","-2,058,000,000","-335,000,000","-448,000,000","-616,000,000","-388,000,000","-414,000,000","-150,000,000","-1,119,000,000","-483,000,000","-614,000,000","-2,653,000,000","-1,157,000,000","-211,000,000","1,751,000,000","-429,000,000","-692,000,000","-579,000,000","-3,451,000,000","-673,000,000","-710,000,000","-556,000,000","-1,037,000,000"
	CashFlowFromContinuingInvestingActivities,"-2,392,000,000","-492,000,000","-335,000,000","-1,079,000,000","-486,000,000","-579,000,000","-652,000,000","-1,424,000,000","-1,050,000,000","-40,000,000","-64,000,000","-2,058,000,000","-335,000,000","-448,000,000","-616,000,000","-388,000,000","-414,000,000","-150,000,000","-1,119,000,000","-483,000,000","-614,000,000","-2,653,000,000","-1,157,000,000","-211,000,000","1,751,000,000","-429,000,000","-692,000,000","-579,000,000","-3,451,000,000","-673,000,000","-710,000,000","-556,000,000","-1,037,000,000"
		NetPPEPurchaseAndSale,"-2,385,000,000","-590,000,000","-501,000,000","-690,000,000","-604,000,000","-454,000,000","-400,000,000","-524,000,000","-548,000,000","-502,000,000","-106,000,000","-554,000,000","-548,000,000","-585,000,000","-572,000,000","-294,000,000","-498,000,000","-516,000,000","-554,000,000","-456,000,000","-463,000,000","-700,000,000","-839,000,000","-735,000,000","-743,000,000","-596,000,000","-756,000,000","-625,000,000","-1,082,000,000","-569,000,000","-688,000,000","-573,000,000","-1,014,000,000"
			PurchaseOfPPE,"-2,803,000,000","-725,000,000","-624,000,000","-770,000,000","-684,000,000","-535,000,000","-513,000,000","-604,000,000","-620,000,000","-591,000,000","-568,000,000","-703,000,000","-625,000,000","-799,000,000","-729,000,000","-827,000,000","-767,000,000","-693,000,000","-669,000,000","-732,000,000","-724,000,000","-758,000,000","-923,000,000","-868,000,000","-860,000,000","-720,000,000","-832,000,000","-738,000,000","-1,174,000,000","-646,000,000","-786,000,000","-705,000,000","-1,128,000,000"
			SaleOfPPE,"418,000,000","135,000,000","123,000,000","80,000,000","80,000,000","81,000,000","113,000,000","80,000,000","72,000,000","89,000,000","462,000,000","149,000,000","77,000,000","214,000,000","157,000,000","533,000,000","269,000,000","177,000,000","115,000,000","276,000,000","261,000,000","58,000,000","84,000,000","133,000,000","117,000,000","124,000,000","76,000,000","113,000,000","92,000,000","77,000,000","98,000,000","132,000,000","114,000,000"
		NetBusinessPurchaseAndSale,"-471,000,000",,,"-372,000,000","-99,000,000","-34,000,000","0","-853,000,000","0","-7,000,000","-6,000,000","-1,445,000,000","-5,000,000","0","-76,000,000","0","-178,000,000","-16,000,000","0","-152,000,000","0","-1,758,000,000","-312,000,000","554,000,000","2,464,000,000","237,000,000","65,000,000","60,000,000","-2,425,000,000","-138,000,000","-1,000,000","-23,000,000","0"
			PurchaseOfBusiness,"-471,000,000",,,"-372,000,000","-99,000,000","-34,000,000","0","-853,000,000","0","-7,000,000","-6,000,000","-1,445,000,000","-5,000,000","0","-76,000,000","0","-178,000,000","-29,000,000","0","-152,000,000","0","-1,758,000,000","-312,000,000","0","-9,000,000","-13,000,000",,"-27,000,000","-2,478,000,000","-138,000,000","-1,000,000","-29,000,000","0"
			SaleOfBusiness,"0",,,,,,,,,,,"0","0",,,"0","0","13,000,000","0",,"0","0",,"554,000,000","2,473,000,000","250,000,000","65,000,000","87,000,000",,,,"6,000,000",
		NetInvestmentPurchaseAndSale,"-4,000,000","9,000,000","23,000,000","-12,000,000","-24,000,000","-3,000,000","-6,000,000","-4,000,000","-4,000,000","6,000,000","-51,000,000","8,000,000","2,000,000","-19,000,000","-4,000,000","1,000,000","-13,000,000","80,000,000","-3,000,000","10,000,000","7,000,000","-18,000,000","-6,000,000","-30,000,000","30,000,000","-70,000,000","-1,000,000","-14,000,000","56,000,000","34,000,000","-21,000,000","40,000,000","-23,000,000"
			PurchaseOfInvestment,"-81,000,000","-19,000,000","-21,000,000","-16,000,000","-25,000,000","-12,000,000","-7,000,000","-23,000,000","-5,000,000","-14,000,000","-59,000,000","-6,000,000","-8,000,000","-20,000,000","-5,000,000","-1,000,000","-24,000,000","-5,000,000","-3,000,000","-14,000,000","-5,000,000","-19,000,000","-7,000,000","-116,000,000","-199,000,000","-197,000,000","-144,000,000","-70,000,000","-67,000,000","-58,000,000","-48,000,000","-79,000,000","-543,000,000"
			SaleOfInvestment,"77,000,000","28,000,000","44,000,000","4,000,000","1,000,000","9,000,000","1,000,000","19,000,000","1,000,000","20,000,000","8,000,000","14,000,000","10,000,000","1,000,000","1,000,000","2,000,000","11,000,000","85,000,000","0","24,000,000","12,000,000","1,000,000","1,000,000","86,000,000","229,000,000","127,000,000","143,000,000","56,000,000","123,000,000","92,000,000","27,000,000","119,000,000","520,000,000"
		NetOtherInvestingChanges,"468,000,000","89,000,000","143,000,000","-5,000,000","241,000,000","-88,000,000","-246,000,000","-43,000,000","-498,000,000","463,000,000","99,000,000","-67,000,000","216,000,000","156,000,000","36,000,000","-95,000,000","275,000,000","302,000,000","-562,000,000","115,000,000","-158,000,000","-177,000,000",,,,,,,,,,,
FinancingCashFlow,"-3,205,000,000","-615,000,000","355,000,000","-3,197,000,000","252,000,000","40,000,000","-459,000,000","-3,639,000,000","2,525,000,000","2,382,000,000","-385,000,000","691,000,000","-639,000,000","-655,000,000","-945,000,000","-1,251,000,000","-2,628,000,000","-784,000,000","-929,000,000","1,479,000,000","-621,000,000","260,000,000","-508,000,000","-34,000,000","-1,492,000,000","-136,000,000","-570,000,000","7,805,000,000","1,443,000,000","-308,000,000","335,000,000","-885,000,000","-1,358,000,000"
	CashFlowFromContinuingFinancingActivities,"-3,205,000,000","-615,000,000","355,000,000","-3,197,000,000","252,000,000","40,000,000","-459,000,000","-3,639,000,000","2,525,000,000","2,382,000,000","-385,000,000","691,000,000","-639,000,000","-655,000,000","-945,000,000","-1,251,000,000","-2,628,000,000","-784,000,000","-929,000,000","1,479,000,000","-621,000,000","260,000,000","-508,000,000","-34,000,000","-1,492,000,000","-136,000,000","-570,000,000","7,805,000,000","1,443,000,000","-308,000,000","335,000,000","-885,000,000","-1,358,000,000"
		NetIssuancePaymentsOfDebt,"-2,108,000,000","-398,000,000","696,000,000","-2,806,000,000","400,000,000","189,000,000","-262,000,000","-3,483,000,000","2,666,000,000","2,699,000,000","17,000,000","1,098,000,000","73,000,000","47,000,000","43,000,000","-116,000,000","-1,536,000,000","-38,000,000","14,000,000","-2,580,000,000","2,607,000,000","-1,543,000,000","10,000,000","7,000,000","-17,000,000","-13,000,000","193,000,000","-102,000,000","-271,000,000","21,000,000","119,000,000","0","-235,000,000"
			NetLongTermDebtIssuance,"-2,089,000,000","-401,000,000","643,000,000","-2,800,000,000","469,000,000","176,000,000","-288,000,000","-3,438,000,000","2,712,000,000","2,744,000,000","-110,000,000","1,176,000,000","73,000,000","10,000,000","55,000,000","-37,000,000","-1,645,000,000","-16,000,000","17,000,000","-2,568,000,000","2,605,000,000","-1,547,000,000","-14,000,000","27,000,000","-2,000,000","25,000,000","191,000,000","-140,000,000","-95,000,000","-8,000,000","49,000,000","55,000,000","-187,000,000"
				LongTermDebtIssuance,"2,972,000,000","306,000,000","1,276,000,000","324,000,000","1,066,000,000","1,309,000,000","323,000,000","262,000,000","3,180,000,000","3,225,000,000","340,000,000","2,507,000,000","385,000,000","236,000,000","389,000,000","1,563,000,000","283,000,000","341,000,000","270,000,000","-1,081,000,000","2,799,000,000","293,000,000","248,000,000","292,000,000","212,000,000","270,000,000","300,000,000","14,776,000,000","128,000,000","222,000,000","286,000,000","264,000,000","224,000,000"
				LongTermDebtPayments,"-5,061,000,000","-707,000,000","-633,000,000","-3,124,000,000","-597,000,000","-1,133,000,000","-611,000,000","-3,700,000,000","-468,000,000","-481,000,000","-450,000,000","-1,331,000,000","-312,000,000","-226,000,000","-334,000,000","-1,600,000,000","-1,928,000,000","-357,000,000","-253,000,000","-1,487,000,000","-194,000,000","-1,840,000,000","-262,000,000","-265,000,000","-214,000,000","-245,000,000","-109,000,000","-14,916,000,000","-223,000,000","-230,000,000","-237,000,000","-209,000,000","-411,000,000"
			NetShortTermDebtIssuance,"-19,000,000","3,000,000","53,000,000","-6,000,000","-69,000,000","13,000,000","26,000,000","-45,000,000","-46,000,000","-45,000,000","127,000,000","-78,000,000","0","37,000,000","-12,000,000","-79,000,000","109,000,000","-22,000,000","-3,000,000","-12,000,000","2,000,000","4,000,000","24,000,000","-20,000,000","-15,000,000","-38,000,000","2,000,000","38,000,000","-176,000,000","29,000,000","70,000,000","-55,000,000","-48,000,000"
				ShortTermDebtIssuance,,,,,,"13,000,000","26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-400,000,000","-58,000,000","-129,000,000","-213,000,000","0",,"0","0","0","-151,000,000","-204,000,000","-284,000,000","-577,000,000","-574,000,000","-814,000,000","-983,000,000","-936,000,000","-907,000,000","-742,000,000","-620,000,000","-625,000,000","-670,000,000","-641,000,000","0","-1,450,000,000","-15,000,000","-1,197,000,000",,,,,,
			CommonStockPayments,"-400,000,000","-58,000,000","-129,000,000","-213,000,000","0",,"0","0","0","-151,000,000","-204,000,000","-284,000,000","-577,000,000","-574,000,000","-814,000,000","-983,000,000","-936,000,000","-907,000,000","-742,000,000","-620,000,000","-625,000,000","-670,000,000","-641,000,000","0","-1,450,000,000","-15,000,000","-1,197,000,000",,,,,,
		CashDividendsPaid,"-625,000,000","-156,000,000","-155,000,000","-157,000,000","-157,000,000","-156,000,000","-155,000,000","-154,000,000","-154,000,000","-154,000,000","-156,000,000","-147,000,000","-150,000,000","-154,000,000","-157,000,000","-164,000,000","-170,000,000","-116,000,000","-120,000,000","-105,000,000","-107,000,000","-107,000,000","-109,000,000","-92,000,000","-91,000,000","-94,000,000","-96,000,000",,,,"-10,000,000",,
			CommonStockDividendPaid,,,,,,,"-155,000,000","-154,000,000","-154,000,000","-154,000,000","-156,000,000","-147,000,000","-150,000,000","-154,000,000","-157,000,000","-164,000,000","-170,000,000","-116,000,000","-120,000,000","-105,000,000","-107,000,000","-107,000,000","-109,000,000","-92,000,000","-91,000,000","-94,000,000","-96,000,000",,,,"-10,000,000",,
		ProceedsFromStockOptionExercised,"-62,000,000","-3,000,000","-57,000,000","-11,000,000","9,000,000","7,000,000","-34,000,000","-2,000,000","13,000,000","-4,000,000","-43,000,000","24,000,000","15,000,000","26,000,000","-17,000,000","12,000,000","15,000,000","72,000,000","17,000,000","45,000,000","101,000,000","107,000,000","158,000,000","40,000,000","61,000,000","14,000,000","4,000,000",,,,,,
		NetOtherFinancingCharges,,,,"-10,000,000","0","0","-8,000,000","0","0","-8,000,000","1,000,000",,,,,"0","-1,000,000","205,000,000","-98,000,000","4,739,000,000","-2,597,000,000","2,473,000,000","74,000,000","11,000,000","5,000,000","-28,000,000","526,000,000","7,907,000,000","1,714,000,000","-339,000,000","226,000,000","-885,000,000","-1,123,000,000"
EndCashPosition,"3,548,000,000","3,548,000,000","4,276,000,000","4,332,000,000","5,652,000,000","4,756,000,000","4,473,000,000","4,621,000,000","8,937,000,000","5,990,000,000","3,548,000,000","4,076,000,000","4,011,000,000","3,789,000,000","3,905,000,000","4,880,000,000","5,193,000,000","6,986,000,000","7,673,000,000","9,579,000,000","7,757,000,000","8,101,000,000","9,858,000,000","12,987,000,000","10,743,000,000","9,010,000,000","8,505,000,000","9,842,000,000","2,774,000,000","2,719,000,000","2,512,000,000","2,319,000,000","2,734,000,000"
	ChangesInCash,"-1,208,000,000","-728,000,000","-56,000,000","-1,320,000,000","896,000,000","283,000,000","-148,000,000","-4,316,000,000","2,947,000,000","2,442,000,000","-528,000,000","65,000,000","222,000,000","-116,000,000","-1,179,000,000","-313,000,000","-1,793,000,000","-687,000,000","-1,906,000,000","1,822,000,000","-344,000,000","-1,757,000,000","-3,129,000,000","1,967,000,000","1,973,000,000","542,000,000","-1,337,000,000","7,068,000,000","55,000,000","207,000,000","193,000,000","-415,000,000","78,000,000"
	BeginningCashPosition,"4,756,000,000","4,276,000,000","4,332,000,000","5,652,000,000","4,756,000,000","4,473,000,000","4,621,000,000","8,937,000,000","5,990,000,000","3,548,000,000","4,076,000,000","4,011,000,000","3,789,000,000","3,905,000,000","5,084,000,000","5,193,000,000","6,986,000,000","7,673,000,000","9,579,000,000","7,757,000,000","8,101,000,000","9,858,000,000","12,987,000,000","10,743,000,000","9,010,000,000","8,505,000,000","9,842,000,000","2,774,000,000","2,719,000,000","2,512,000,000","2,319,000,000","2,734,000,000","2,656,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,"277,000,000","-240,000,000","-37,000,000",,,,,,,
IncomeTaxPaidSupplementalData,"297,000,000"
InterestPaidSupplementalData,"574,000,000"
CapitalExpenditure,"-2,803,000,000","-725,000,000","-624,000,000","-770,000,000","-684,000,000","-535,000,000","-513,000,000","-604,000,000","-620,000,000","-591,000,000","-568,000,000","-703,000,000","-625,000,000","-799,000,000","-729,000,000","-827,000,000","-767,000,000","-693,000,000","-669,000,000","-732,000,000","-724,000,000","-758,000,000","-923,000,000","-868,000,000","-860,000,000","-720,000,000","-832,000,000","-738,000,000","-1,174,000,000","-646,000,000","-786,000,000","-705,000,000","-1,128,000,000"
IssuanceOfDebt,"2,972,000,000","306,000,000","1,276,000,000","324,000,000","1,066,000,000","1,309,000,000","323,000,000","262,000,000","3,180,000,000","3,225,000,000","340,000,000","2,507,000,000","385,000,000","236,000,000","389,000,000","1,563,000,000","283,000,000","341,000,000","270,000,000","-1,081,000,000","2,799,000,000","293,000,000","248,000,000","292,000,000","212,000,000","270,000,000","300,000,000","14,776,000,000","128,000,000","222,000,000","286,000,000","264,000,000","224,000,000"
RepaymentOfDebt,"-5,061,000,000","-707,000,000","-633,000,000","-3,124,000,000","-597,000,000","-1,133,000,000","-611,000,000","-3,700,000,000","-468,000,000","-481,000,000","-450,000,000","-1,331,000,000","-312,000,000","-226,000,000","-334,000,000","-1,600,000,000","-1,928,000,000","-357,000,000","-253,000,000","-1,487,000,000","-194,000,000","-1,840,000,000","-262,000,000","-265,000,000","-214,000,000","-245,000,000","-109,000,000","-14,916,000,000","-223,000,000","-230,000,000","-237,000,000","-209,000,000","-411,000,000"
RepurchaseOfCapitalStock,"-400,000,000","-58,000,000","-129,000,000","-213,000,000","0",,"0","0","0","-151,000,000","-204,000,000","-284,000,000","-577,000,000","-574,000,000","-814,000,000","-983,000,000","-936,000,000","-907,000,000","-742,000,000","-620,000,000","-625,000,000","-670,000,000","-641,000,000","0","-1,450,000,000","-15,000,000","-1,197,000,000",,,,,,
FreeCashFlow,"1,586,000,000","-346,000,000","-700,000,000","2,186,000,000","446,000,000","287,000,000","450,000,000","143,000,000","852,000,000","-491,000,000","-647,000,000","729,000,000","571,000,000","188,000,000","-347,000,000","499,000,000","482,000,000","-446,000,000","-527,000,000","94,000,000","167,000,000","-122,000,000","-2,387,000,000","1,344,000,000","854,000,000","387,000,000","-907,000,000","-896,000,000","889,000,000","542,000,000","-218,000,000","321,000,000","1,345,000,000"
