name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"1,150,865,000","1,129,537,000","1,084,882,000","852,313,000","838,529,000","849,579,000"
	CurrentAssets,"181,606,000","170,165,000","146,861,000","152,747,000","127,002,000","129,523,000"
		CashCashEquivalentsAndShortTermInvestments,"82,255,000","73,210,000","63,777,000","73,234,000","50,751,000","51,734,000"
			CashAndCashEquivalents,"82,255,000","73,210,000","63,777,000","73,234,000","50,751,000","51,734,000"
		Receivables,"89,505,000","89,253,000","72,717,000","66,737,000","66,705,000","73,501,000"
			AccountsReceivable,"53,956,000","53,028,000","45,589,000","41,491,000","41,704,000","45,418,000"
				GrossAccountsReceivable,"59,946,000","58,911,000","49,970,000","45,289,000",,
				AllowanceForDoubtfulAccountsReceivable,"-5,990,000","-5,883,000","-4,381,000","-3,798,000",,
			DuefromRelatedPartiesCurrent,,"15,000",,,,
			OtherReceivables,"35,549,000","36,210,000","27,128,000","25,246,000","25,001,000","28,083,000"
		PrepaidAssets,"9,768,000","7,632,000","10,154,000","12,701,000","9,519,000","4,101,000"
		RestrictedCash,"78,000","70,000","213,000","75,000","27,000","187,000"
	TotalNonCurrentAssets,"969,259,000","959,372,000","938,021,000","699,566,000","711,527,000","720,056,000"
		NetPPE,"21,528,000","1,413,000","1,417,000","1,495,000","1,831,000","2,243,000"
			GrossPPE,"24,175,000","3,796,000","12,378,000","12,063,000","11,938,000","11,840,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"3,620,000","3,384,000","10,259,000","9,938,000","9,814,000","9,720,000"
				OtherProperties,"20,150,000",,,,,
				Leases,"405,000","412,000","2,119,000","2,125,000","2,124,000","2,120,000"
			AccumulatedDepreciation,"-2,647,000","-2,383,000","-10,961,000","-10,568,000","-10,107,000","-9,597,000"
		GoodwillAndOtherIntangibleAssets,"942,542,000","952,929,000","932,594,000","694,014,000","705,716,000","714,256,000"
			Goodwill,"675,632,000","676,513,000","649,780,000","458,276,000","458,138,000","458,586,000"
			OtherIntangibleAssets,"266,910,000","276,416,000","282,814,000","235,738,000","247,578,000","255,670,000"
		NonCurrentDeferredAssets,"876,000","887,000",,,,
			NonCurrentDeferredTaxesAssets,"876,000","887,000",,,,
		OtherNonCurrentAssets,"4,313,000","4,143,000","4,010,000","4,057,000","3,980,000","3,557,000"
TotalLiabilitiesNetMinorityInterest,"372,824,000","362,347,000","331,250,000","418,474,000","412,928,000","418,100,000"
	CurrentLiabilities,"53,923,000","56,491,000","43,779,000","45,658,000","33,898,000","40,408,000"
		PayablesAndAccruedExpenses,"41,571,000","36,603,000","33,148,000","37,604,000","27,587,000","27,056,000"
			Payables,"23,710,000","14,457,000","16,226,000","14,580,000","8,840,000","8,958,000"
				AccountsPayable,"17,383,000","8,307,000","9,700,000","9,806,000","6,117,000","8,808,000"
				TotalTaxPayable,"6,230,000","6,076,000","6,464,000","4,707,000","2,723,000",
				DuetoRelatedPartiesCurrent,"97,000","74,000","62,000","67,000","0","150,000"
			CurrentAccruedExpenses,"17,861,000","22,146,000","16,922,000","23,024,000","18,747,000","18,098,000"
				InterestPayable,"48,000","33,000","19,000","3,619,000","4,221,000","4,277,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"6,210,000","16,454,000","10,013,000","7,195,000","5,050,000","11,883,000"
		CurrentDebtAndCapitalLeaseObligation,"5,772,000","1,976,000","50,000","105,000","190,000","325,000"
			CurrentDebt,,"1,976,000",,,,
				OtherCurrentBorrowings,,"1,976,000",,,,
			CurrentCapitalLeaseObligation,"5,772,000","0","50,000","105,000","190,000","325,000"
		CurrentDeferredLiabilities,"370,000","160,000","568,000","754,000","1,071,000","1,144,000"
			CurrentDeferredRevenue,"370,000","160,000","568,000","754,000","1,071,000","1,144,000"
		OtherCurrentLiabilities,,"1,298,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"318,901,000","305,856,000","287,471,000","372,816,000","379,030,000","377,692,000"
		LongTermDebtAndCapitalLeaseObligation,"264,792,000","242,798,000","232,682,000","352,095,000","351,780,000","351,071,000"
			LongTermDebt,"242,914,000","242,798,000","232,682,000","352,095,000","351,780,000","351,071,000"
			LongTermCapitalLeaseObligation,"21,878,000",,,,,"0"
		NonCurrentDeferredLiabilities,"52,470,000","53,523,000","53,035,000","18,808,000","25,387,000","24,794,000"
			NonCurrentDeferredTaxesLiabilities,"52,470,000","53,523,000","53,035,000","18,808,000","25,387,000","24,794,000"
		TradeandOtherPayablesNonCurrent,"967,000",,,,,
		NonCurrentAccruedExpenses,"0","854,000","1,754,000","1,913,000","1,863,000","1,827,000"
		OtherNonCurrentLiabilities,"672,000","8,681,000",,,,
TotalEquityGrossMinorityInterest,"778,041,000","767,190,000","753,632,000","433,839,000","425,601,000","431,479,000"
	StockholdersEquity,"778,041,000","767,190,000","753,632,000","433,839,000","425,601,000","431,479,000"
		CapitalStock,"155,000","154,000","154,000","134,000","553,304,000","553,717,000"
			PreferredStock,"0","0","0","0",,
			CommonStock,"155,000","154,000","154,000","134,000","553,304,000","553,717,000"
		AdditionalPaidInCapital,"792,616,000","781,951,000","762,470,000","430,368,000","0","0"
		RetainedEarnings,"-13,441,000","-14,600,000","-9,780,000","0","-130,322,000","-126,761,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,289,000","-315,000","788,000","3,337,000","2,619,000","4,523,000"
TotalCapitalization,"1,020,955,000","1,009,988,000","986,314,000","785,934,000","777,381,000","782,550,000"
CommonStockEquity,"778,041,000","767,190,000","753,632,000","433,839,000","425,601,000","431,479,000"
CapitalLeaseObligations,"27,650,000","0","50,000","105,000","190,000","325,000"
NetTangibleAssets,"-164,501,000","-185,739,000","-178,962,000","-260,175,000","-280,115,000","-282,777,000"
WorkingCapital,"127,683,000","113,674,000","103,082,000","107,089,000","93,104,000","89,115,000"
