name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007
MarketCap,"3,962,047,306","4,661,790,250","5,018,992,932","5,351,310,358","5,696,660,846","5,716,150,608","4,946,359,539","4,115,403,588","4,008,938,357","4,277,737,341","5,512,903,709","5,044,929,241","5,059,424,594","4,612,972,692","4,518,580,195","4,208,388,628","4,424,204,805","4,125,839,525","4,198,924,066","4,539,721,963","4,360,571,040","4,704,589,611","5,398,182,091","5,061,940,728","4,925,221,883","4,992,958,610","5,446,457,910","5,017,721,037","4,938,278,008","4,350,712,818","4,452,800,668","4,319,693,599","4,336,422,977","3,818,491,922","3,720,859,996","3,701,490,174","3,462,095,000","3,349,940,755","2,972,917,902","2,802,139,249","2,950,146,778","2,934,700,983","2,767,886,401","2,511,486,210","2,985,719,944","3,275,403,333","2,781,730,954","2,834,150,050","3,826,189,150","4,116,005,250","3,742,944,100","3,670,869,160","3,281,132,898","3,779,248,879","4,025,349,540","3,959,244,046","3,785,708,342","3,997,794,562","3,967,885,875","4,300,204,625","3,834,958,375"
PeRatio,"61.348","63.846","61.621","70.593","65.484","70.241","60.793","45.906","49.345","50.9","70.286","64.357","62.31","54.9","53.767","46.906","49.281","45.906","46.688","52.032","51.567","57.31","68","63.607","63.778","69.48","75.32","78.409","76.455","63.826","67.659","65.091","67.905","65.421","67.306","85.5","124.444","216.8","192.4","151.167","119.375","118.75","298.667","271",,,,"229.75","413.667","445","303.5","238","81.692","93.308","86","73.647","61","108.752","132.667","174.865","71.404"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.336","66.667","67.568","52.91","49.505","42.373","34.965","39.216","35.971","34.722","32.154","29.24","31.847","59.524","44.843","58.14","74.627","68.493","71.942",,"72.993",,,,,"101.01","107.527",,"96.154","100",,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.462","68.516","72.16",,"73",,,,,"101.083","107.5",,"96.583","100.25",,,
PsRatio,"14.74","16.97","17.35","18.413","18.824","18.89","16.573","13.675","13.667","14.641","19.094","17.25","16.893","15.209","14.787","13.708","14.54","13.643","13.966","15.205","14.713","15.892","18.293","17.184","16.717","17.058","18.691","17.384","17.095","14.959","15.252","14.778","14.678","12.829","12.349","12.152","11.468","11.16","9.904","9.618","10.142","10.185","9.716","8.816","10.807","11.262","9.564","9.666","12.683","14.147","12.228","12.032","10.755","12.84","15.087","14.946","13.75","13.026","14.319","19.92","17.711"
PbRatio,"2.206","2.659","2.897","3.13","3.344","3.448","2.959","2.486","2.422","2.474","3.249","2.949","2.914","2.645","2.57","2.411","2.557","2.424","2.484","2.705","2.598","2.825","3.251","3.015","2.914","2.933","3.149","2.849","2.758","2.4","2.421","2.316","2.302","2.05","1.988","1.999","1.887","1.841","1.633","1.552","1.639","1.634","1.56","1.416","1.69","1.868","1.592","1.617","2.172","2.349","2.137","2.103","1.847","2.132","2.243","2.148","1.936","1.979","1.976","2.194","3.684"
