name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
MarketCap,"7,759,179,351","12,274,554,447","13,517,052,634","16,440,575,069","21,363,332,964","22,573,032,655","21,122,007,590","15,330,576,897","13,039,330,578","8,667,918,112","13,652,424,366","11,731,642,267","15,243,541,591","10,893,409,764","7,773,449,274","9,687,732,973","7,288,298,161","4,877,571,824","6,290,635,268","5,611,824,111","4,210,755,454","2,626,490,618","1,448,361,327","2,013,178,881","1,203,795,421","658,752,165","892,308,274","1,732,642,355","2,648,675,448","1,957,870,954","2,431,898,592","1,611,720,044","1,412,127,668","1,009,792,671","835,094,096","836,590,747","891,563,578","627,504,838","676,804,782","630,869,888","612,553,181","636,386,110","429,789,748","350,798,424","451,392,973","383,088,957","311,938,501","293,075,808","176,886,828","159,452,493","120,423,444","98,956,507","93,457,732","38,453,150","15,531,007","23,701,904","48,939,422","79,001,864","87,390,771","91,778,961","77,965,185","71,940,695","75,781,210","54,182,451","55,539,966","81,006,680","58,424,660","48,045,208","60,079,397","94,010,562","100,671,806","85,127,250","161,089,802","150,914,135","195,386,192","258,480,288","209,656,233","196,249,416","206,536,406","254,561,216","303,255,703","182,534,897","192,274,051","173,033,063","256,497,242","142,126,568"
EnterpriseValue,"9,324,222,351","13,626,186,447","14,682,263,634","17,514,235,069","22,357,219,964","22,465,488,655","21,552,687,590","15,803,066,897","13,474,081,578","9,299,290,112","13,308,904,366","11,298,257,267","14,756,153,591","10,458,057,764","7,261,653,274","9,118,959,973","6,737,237,161","4,457,307,824","5,832,805,268","5,132,294,111","3,940,853,454","2,320,197,618","1,115,376,327","1,793,983,881","946,122,421","356,891,165","552,555,274","1,525,657,355","2,404,793,448","1,676,474,954","2,222,203,592","1,378,461,044","1,297,742,668","878,244,671","689,049,096","680,741,747","798,043,578","521,427,838","570,727,782","561,004,888","530,017,181","544,025,110","355,358,748","276,367,424","368,924,973","294,355,957","217,523,501","259,234,808","140,562,828","138,060,493","97,095,444","72,012,507","65,659,732","17,840,150","10,594,007","17,632,904","41,191,422","69,514,864","74,803,771","74,835,961","59,406,185","50,865,695","51,406,210","27,142,451","28,499,966","51,220,680","21,199,660","10,820,208","19,538,397","49,676,562","50,391,806","29,970,250","100,991,802","85,545,135","167,579,192","223,154,288","182,534,233","161,164,416","162,690,406","203,527,634","253,060,400","125,692,175","135,431,329","105,800,142","184,553,661","115,699,935"
PsRatio,"4.111","6.78","7.403","9.029","12.583","13.355","14.748","12.787","11.193","8.688","16.23","18.167","27.707","23.293","19.214","26.952","22.969","17.54","27.77","30.439","28.122","24.323","16.857","28.42","23.096","15.746","31.053","111.851","436.311","982.597","1,583.015","603.123","346.811","230.786","186.273","179.897","205.631","140.665","152.004","145.586","138.437","140.772","91.805","74.959","85.35","64.286","45.27","52.198","31.225","30.038","23.363","52.835","931.12","426.574",,"15.089","26.949","43.503","29.561","19.795","16.415","15.108","15.885","11.197","11.583","19.301","13.443","11.07","13.636","18.783","20.4","17.628","35.909","42.61","67.351","120.768","128.483","155.048","230.252","483.514","3,323.874","3,584.466","3,779.714","173,033,063.76","257,120,405.76","142,481,329.5"
PbRatio,"2.381","3.623","3.909","4.619","5.855","7.995","9.038","6.105","5.138","3.788","18.245","15.325","19.654","16.42","10.846","13.029","10.67","9.444","12.01","10.422","13.604","7.833","4.065","8.072","4.175","2.015","2.47","7.706","10.258","6.775","11.306","6.636","11.598","7.462","5.756","5.447","11.028","6.371","6.864","10.954","8.103","7.633","7.118","5.431","6.367","5.022","3.911","16.464","8.614","33.661","19.635","13.651","13.412",,,,"21.828","19.55","13.898","7.312","5.745","4.81","4.497","2.853","2.925","3.761","2.143","1.762","1.966","2.785","2.65","2.006","3.464","2.985","15.979","14.508","8.888","6.332","5.386","5.678","5.809","3.096","3.261","2.498","3.463","5.139"
EnterprisesValueRevenueRatio,"5.036","28.005","30.988","38.377","51.417","55.874","46.217","38.699","50.114","26.736","45.027","51.636","73.829","64.539","50.788","77.089","65.477","49.363","66.732","70.718","68.363","47.975","31.65","63.809","44.66","24.057","38.319","120.777","296.193","392.985","1,477.529",,,"2,987.227","665.105","657.087","770.312","503.309","550.896","541.511","511.6","525.121","341.035","265.994","354.055","283.035","158.199","191.176","106.973","106.282","78.051","57.335","52.194","17.84","-5.588","52.323",,"1,363.037","139.299","662.265","53.279","43.475","43.565","23.5","23.341","42.898","17.89","9.055","31.362","39.837","39.523","23.767","82.645","72.681","143.353","243.087","449.592","395.011","398.459","497.04","6,333.477","3,201.044","3,584.641","8,083.134","184,553,661","115,699,935"
EnterprisesValueEBITDARatio,"-16.817","-103.042","-83.179","-144.316","-179.807","-99.557","-57.437","-99.521","-557.241","-179.846","-198.866","-649.139","-807.627","-192.226","-201.115","-320.267","-297.555","-159.406","-337.82","-223.425","-146.028","-73.313","-34.207","-50.792","-22.372","-7.946","-14.983","-37.053","-63.959","-48.991","-71.772","-44.275","-69.376","-56.844","-59.192","-62.869","-66.86","-49.788","-42.399","-43.969","-36.117","-51.812","-36.309","-35.771","-56.204","-67.902","-57.852","-77.755","-57.916","-66.535","-53.378","-68.065","-27.032","-4.733","-5.532","-9.951","-20.362","-26.292","-19.47","-20.69","-28.768","-23.703","-25.04","-7.976","-8.008","-11.431","-7.038","-3.023","-4.639","-11.814","-10.598","-6.544","-22.69","-15.815","-28.828","-32.039","-23.845","-20.478","-26.796","-27.211","-32.761","-16.959","-20.019","-17.554","-29.296","-19.315"
