name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","13,000","192,000","191,000","191,000","191,000","191,000","1,340,000","1,344,000","1,352,000","1,354,000","1,355,000","1,600,000","1,916,000","2,140,000","3,627,000","2,333,000","2,334,000","2,337,000","2,337,000","2,340,000","2,341,000","2,342,000","-2,141,000","2,346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"191,974,000","45,586,000","40,182,000","50,400,000","55,803,000","68,995,000","50,082,000","34,464,000","34,605,000","26,384,000","35,076,000","37,659,000","34,638,000","31,409,000","35,990,000","38,293,000","34,804,000","24,705,000","12,333,000","27,150,000","26,213,000","21,968,000","18,996,000","24,176,000","6,259,000","17,819,000","12,466,000","17,566,000","17,812,000","14,525,000","7,043,000","11,935,000","11,486,000","10,940,000","9,482,000","9,078,000","9,855,000","9,120,000","8,262,000","7,995,000","7,928,000","7,521,000","6,847,000","4,898,000","5,173,000","5,970,000","5,497,000","5,197,000","4,539,000","5,687,000","4,367,000","4,780,000","3,981,000","3,587,000","4,049,000","6,415,000","6,041,000","5,993,000","5,867,000","5,989,000","5,906,000","5,497,000","6,236,000","5,518,000","5,547,000","4,486,000","4,964,000","4,226,000","4,323,000","4,167,000","3,634,000","3,238,000","2,603,000","1,805,000","1,383,000","2,014,000","1,778,000","1,445,000","1,419,000","1,563,000","1,373,000","1,145,000","459,000","639,000","754,000","785,000"
BasicEPS,,"0.63",,"0.7","0.77","0.95",,"0.48","0.48","0.37",,"0.52","0.48","0.44",,"0.53","0.48","0.36",,"0.44","0.42","0.35",,"0.39","0.12","0.35",,"0.34","0.35","0.29",,"0.34","0.33","0.31",,"0.28","0.32","0.29",,"0.26","0.26","0.252",,"0.165","0.175","0.204",,"0.175","0.155","0.204",,"0.184","0.155","0.146",,"0.252","0.243","0.243",,"0.243","0.243","0.223",,"0.233","0.233","0.184",,"0.184","0.189","0.179",,"0.16","0.123","0.107",,"0.126","0.113","0.088",,"0.101","0.088","0.082",,"0.05","0.057","0.057"
DilutedEPS,,"0.63",,"0.69","0.77","0.95",,"0.48","0.48","0.36",,"0.52","0.48","0.44",,"0.53","0.48","0.36",,"0.44","0.42","0.35",,"0.39","0.12","0.35",,"0.34","0.35","0.29",,"0.34","0.33","0.31",,"0.28","0.31","0.29",,"0.26","0.26","0.252",,"0.165","0.175","0.194",,"0.175","0.155","0.194",,"0.184","0.155","0.136",,"0.243","0.233","0.233",,"0.233","0.223","0.214",,"0.214","0.214","0.175",,"0.175","0.17","0.17",,"0.141","0.123","0.101",,"0.119","0.107","0.088",,"0.094","0.082","0.075",,"0.044","0.05","0.057"
BasicAverageShares,,"72,498,075",,"72,506,877","72,468,094","72,414,953",,"72,339,413","72,280,555","72,206,228",,"72,091,221","72,044,817","71,992,330",,"71,875,085","71,787,980","68,983,745",,"62,210,834","62,145,045","62,075,983",,"61,908,316","51,994,473","51,290,010",,"51,153,205","51,089,051","50,652,963",,"35,271,506","35,207,989","35,050,526",,"32,244,260","31,271,368","31,263,667",,"31,118,698","30,916,123","29,905,057",,"29,708,214","29,815,886","29,741,552",,"29,634,263","29,110,505","28,386,738",,"25,685,985","25,627,688","25,290,631",,"24,968,065","24,888,920","24,691,160",,"24,536,221","24,373,454","24,208,328",,"24,144,351","24,050,323","23,710,166",,"22,934,930","23,336,144","23,100,340",,"21,286,902","21,044,378","16,879,207",,"16,108,120","15,982,056","16,070,854",,"15,717,938","15,532,117","13,690,185",,"13,464,186","13,432,066","13,330,777"
DilutedAverageShares,,"72,562,122",,"72,591,281","72,560,234","72,517,008",,"72,375,736","72,317,988","72,299,721",,"72,222,934","72,145,600","72,099,558",,"72,044,355","71,949,590","69,156,809",,"62,410,561","62,364,260","62,262,789",,"62,067,832","52,116,772","51,392,857",,"51,263,382","51,151,512","50,724,588",,"35,311,332","35,237,872","35,124,043",,"32,303,012","31,296,840","31,330,480",,"31,175,350","30,971,917","30,893,195",,"30,810,856","30,935,742","30,911,477",,"30,791,422","29,211,373","30,968,569",,"27,641,069","25,627,688","27,547,641",,"27,339,973","25,926,130","25,720,130",,"27,050,811","26,993,973","26,882,355",,"26,910,604","26,865,608","26,870,627",,"25,830,950","26,330,150","26,500,008",,"22,868,005","22,201,723","18,137,793",,"17,164,546","17,017,858","16,070,854",,"16,805,507","16,876,064","15,051,543",,"14,577,405","14,474,356","14,292,458"
NetIncomeFromContinuingAndDiscontinuedOperation,"191,974,000","45,586,000","40,182,000","50,400,000","55,803,000","68,995,000","50,082,000","34,464,000","34,605,000","26,384,000","35,076,000","37,659,000","34,638,000","31,409,000","35,990,000","38,293,000","34,804,000","24,705,000","12,333,000","27,150,000","26,213,000","21,968,000","18,996,000","24,176,000","6,259,000","17,819,000","12,466,000","17,566,000","17,812,000","14,538,000","7,235,000","12,126,000","11,677,000","11,131,000","9,673,000","10,418,000","11,199,000","10,472,000","9,616,000","9,350,000","9,528,000","9,437,000","8,987,000","8,525,000","7,506,000","8,304,000","7,834,000","7,534,000","6,879,000","8,028,000","6,709,000","2,639,000","6,327,000","3,587,000","5,445,000","6,415,000","6,041,000","5,993,000","5,867,000","5,989,000","5,906,000","5,497,000","6,236,000","5,518,000","5,547,000","4,486,000","4,964,000","4,226,000","4,323,000","4,167,000","3,634,000","3,238,000","2,603,000","1,805,000","1,383,000","2,014,000","1,778,000","1,445,000","1,419,000","1,563,000","1,373,000","1,145,000","459,000","639,000","754,000","785,000"
NormalizedIncome,"204,082,750.036","47,823,614.7","43,378,024.909","52,905,866.1","59,888,667.3","70,848,683.7","52,909,016.641","36,267,745.8","35,843,013","28,271,300","36,737,207.934","39,637,251","36,851,319.9","33,635,975.2","34,214,262.631","40,150,714","37,341,083.7","33,006,291.8","13,230,600","28,511,876.3","28,238,330.7","22,943,935.8","19,297,286.153","25,561,229.2","20,617,819.2","18,820,762.4","13,462,607.409","18,524,073.6","19,143,741.5","15,808,094.4","11,154,952.372","12,654,237.6","12,261,220","11,671,087.6","9,673,000","10,418,000","11,900,987.7","11,120,538.3","-16,456,173.948","17,661,998.495","19,533,057.413","17,243,007.661","8,987,000","8,525,000","7,506,000","8,304,000","7,834,000","7,534,000","6,879,000","8,028,000","6,709,000","2,639,000","6,327,000","3,587,000","5,445,000","6,415,000","6,041,000","5,993,000","5,867,000","5,989,000","5,906,000","5,497,000","6,236,000","2,981,873.684","5,547,000","4,486,000","4,964,000","4,226,000","4,323,000","4,167,000","3,634,000","3,238,000","2,603,000","1,805,000","1,383,000","2,014,000","1,778,000","1,445,000","1,419,000","1,563,000","1,373,000","1,145,000","459,000","639,000","754,000","785,000"
InterestIncome,"439,518,000","108,355,000","109,503,000","109,845,000","111,815,000","112,290,000","115,983,000","115,528,000","114,546,000","114,101,000","116,475,000","119,637,000","117,883,000","113,830,000","114,307,000","110,394,000","105,256,000","91,866,000","78,465,000","77,871,000","78,681,000","70,087,000","71,818,000","71,823,000","56,241,000","54,734,000","54,811,000","53,987,000","52,708,000","51,368,000","43,843,000","43,668,000","43,165,000","41,834,000","43,101,000","42,695,000","42,591,000","41,903,000","43,651,000","44,216,000","43,210,000","42,428,000","42,324,000","43,027,000","43,376,000","43,745,000","43,863,000","41,857,000","41,892,000","41,583,000","41,897,000","41,415,000","39,737,000","38,033,000","38,790,000","38,510,000","36,416,000","37,133,000","39,494,000","40,503,000","39,055,000","36,873,000","35,799,000","33,333,000","29,970,000","27,238,000","26,071,000","23,514,000","20,859,000","19,035,000","18,118,000","16,564,000","15,305,000","11,629,000","11,092,000","10,494,000","10,136,000","9,706,000","10,254,000","10,217,000","9,648,000","9,073,000","8,917,000","8,669,000","8,124,000","7,819,000"
InterestExpense,"37,935,000","9,151,000","8,711,000","9,402,000","10,671,000","12,300,000","15,369,000","18,769,000","21,272,000","24,605,000","26,516,000","28,534,000","28,064,000","26,357,000","25,099,000","21,697,000","18,433,000","15,522,000","12,800,000","11,948,000","9,428,000","9,806,000","9,666,000","9,218,000","8,457,000","8,398,000","8,480,000","8,317,000","7,824,000","7,812,000","6,705,000","6,801,000","6,627,000","6,642,000","6,645,000","6,543,000","6,514,000","6,693,000","7,040,000","7,232,000","7,306,000","7,643,000","8,048,000","8,941,000","9,613,000","9,649,000","10,436,000","11,241,000","12,165,000","12,719,000","13,805,000","15,053,000","15,698,000","16,182,000","16,478,000","15,583,000","14,754,000","16,908,000","18,410,000","18,547,000","17,188,000","16,281,000","14,737,000","13,604,000","11,322,000","9,635,000","8,592,000","7,478,000","5,830,000","5,135,000","4,722,000","4,388,000","4,247,000","3,816,000","3,591,000","3,774,000","4,063,000","4,003,000","4,233,000","4,164,000","3,967,000","3,801,000","4,115,000","4,676,000","4,700,000","4,536,000"
NetInterestIncome,"401,583,000","99,204,000","100,792,000","100,443,000","101,144,000","99,990,000","100,614,000","96,759,000","93,274,000","89,496,000","89,959,000","91,103,000","89,819,000","87,473,000","89,208,000","88,697,000","86,823,000","76,344,000","65,665,000","65,923,000","69,253,000","60,281,000","62,152,000","62,605,000","47,784,000","46,336,000","46,331,000","45,670,000","44,884,000","43,556,000","37,138,000","36,867,000","36,538,000","35,192,000","36,456,000","36,152,000","36,077,000","35,210,000","36,611,000","36,984,000","35,904,000","34,785,000","34,276,000","34,086,000","33,763,000","34,096,000","33,427,000","30,616,000","29,727,000","28,864,000","28,092,000","26,362,000","24,039,000","21,851,000","22,312,000","22,927,000","21,662,000","20,225,000","21,084,000","21,956,000","21,867,000","20,592,000","21,062,000","19,729,000","18,648,000","17,603,000","17,479,000","16,036,000","15,029,000","13,900,000","13,396,000","12,176,000","11,058,000","7,813,000","7,501,000","6,720,000","6,073,000","5,703,000","6,021,000","6,053,000","5,681,000","5,272,000","4,802,000","3,993,000","3,424,000","3,283,000"
ReconciledDepreciation,"28,918,000","7,296,000","7,375,000","7,195,000","7,052,000","7,176,000","7,275,000","7,305,000","7,198,000","7,283,000","7,321,000","7,301,000","7,369,000","7,380,000","7,357,000","7,275,000","7,244,000","6,848,000","6,049,000","6,168,000","6,342,000","5,941,000","5,979,000","5,941,000","4,379,000","4,253,000","4,166,000","4,044,000","3,935,000","4,002,000","3,703,000","3,507,000","3,402,000","3,288,000","3,301,000","3,160,000","3,027,000","3,014,000","2,974,000","2,847,000","2,910,000","2,845,000","2,855,000","2,751,000","2,717,000","2,664,000","3,366,000","1,910,000","1,755,000","2,750,000","2,256,000","2,346,000","2,449,000","2,693,000","2,706,000","2,177,000","2,215,000","2,076,000","2,098,000","1,753,000","1,688,000","1,621,000","-113,000","3,153,000","799,000","1,974,000","243,000","2,105,000","2,285,000","2,279,000","1,359,000","1,259,000","715,000","625,000","2,238,000","339,000","456,000","396,000","676,000","331,000","310,000","322,000",,"324,000","266,000","238,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"191,974,000","45,586,000","40,182,000","50,400,000","55,803,000","68,995,000","50,082,000","34,464,000","34,605,000","26,384,000","35,076,000","37,659,000","34,638,000","31,409,000","35,990,000","38,293,000","34,804,000","24,705,000","12,333,000","27,150,000","26,213,000","21,968,000","18,996,000","24,176,000","6,259,000","17,819,000","12,466,000","17,566,000","17,812,000","14,538,000","7,235,000","12,126,000","11,677,000","11,131,000","9,673,000","10,418,000","11,199,000","10,472,000","9,616,000","9,350,000","9,528,000","9,437,000","8,987,000","8,525,000","7,506,000","8,304,000","7,834,000","7,534,000","6,879,000","8,028,000","6,709,000","2,639,000","6,327,000","3,587,000","5,445,000","6,415,000","6,041,000","5,993,000","5,867,000","5,989,000","5,906,000","5,497,000","6,236,000","5,518,000","5,547,000","4,486,000","4,964,000","4,226,000","4,323,000","4,167,000","3,634,000","3,238,000","2,603,000","1,805,000","1,383,000","2,014,000","1,778,000","1,445,000","1,419,000","1,563,000","1,373,000","1,145,000","459,000","639,000","754,000","785,000"
TotalUnusualItemsExcludingGoodwill,"-15,123,000","-2,789,000","-3,918,000","-3,243,000","-5,109,000","-2,299,000","-3,373,000","-2,214,000","-1,505,000","-2,330,000","-2,021,000","-2,382,000","-2,783,000","-2,809,000","2,280,000","-2,302,000","-3,167,000","-10,343,000","-1,496,000","-1,957,000","-2,971,000","-1,393,000","-410,000","-2,014,000","-19,808,000","-1,462,000","-1,369,000","-1,364,000","-1,945,000","-1,828,000","-5,329,000","-748,000","-856,000","-778,000","31,721,000","-11,635,000","-997,000","-919,000","32,565,000","-11,725,000","-13,329,000","-11,085,000",,,,,,,,,,,,,,,,,,,,,,"3,886,000",,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-15,123,000","-2,789,000","-3,918,000","-3,243,000","-5,109,000","-2,299,000","-3,373,000","-2,214,000","-1,505,000","-2,330,000","-2,021,000","-2,382,000","-2,783,000","-2,809,000","2,280,000","-2,302,000","-3,167,000","-10,343,000","-1,496,000","-1,957,000","-2,971,000","-1,393,000","-410,000","-2,014,000","-19,808,000","-1,462,000","-1,369,000","-1,364,000","-1,945,000","-1,828,000","-5,329,000","-748,000","-856,000","-778,000","31,721,000","-11,635,000","-997,000","-919,000","32,565,000","-11,725,000","-13,329,000","-11,085,000",,,,,,,,,,,,,,,,,,,,,,"3,886,000",,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.199","0.198","0.184","0.227","0.2","0.194","0.162","0.185","0.177","0.19","0.178","0.17","0.205","0.207","0.221","0.193","0.199","0.197","0.4","0.304","0.318","0.299","0.265","0.312","0.275","0.315","0.272","0.298","0.315","0.305","0.264","0.294","0.318","0.306","0.267","0.297","0.296","0.294","0.199","0.291","0.249","0.296","0.257","0.291","0.283","0.288","0.273","0.294","0.282","0.299","0.334","0.308","0.267","0.299","0.186","0.29","0.281","0.297","0.303","0.321","0.324","0.322","0.254","0.347","0.348","0.352","0.342","0.365","0.355","0.34","0.365","0.352","0.351","0.346","0.4","0.343","0.346","0.34","0.249","0.345","0.346","0.34","0.368","0.34","0.4","0.4"
TaxEffectOfUnusualItems,"-3,014,249.964","-551,385.3","-721,975.091","-737,133.9","-1,023,332.7","-445,316.3","-545,983.359","-410,254.2","-266,987","-442,700","-359,792.066","-403,749","-569,680.1","-582,024.8","504,262.631","-444,286","-629,916.3","-2,041,708.2","-598,400","-595,123.7","-945,669.3","-417,064.2","-108,713.847","-628,770.8","-5,449,180.8","-460,237.6","-372,392.591","-405,926.4","-613,258.5","-557,905.6","-1,409,047.628","-219,762.4","-271,780","-237,912.4","0","0","-295,012.3","-270,461.7","6,492,826.052","-3,413,001.505","-3,323,942.587","-3,278,992.339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,349,873.684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
