name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
MarketCap,"901,906,508","803,810,446","1,279,291,163","1,388,792,010","1,795,383,927","1,420,743,335","1,769,575,351","927,988,501","1,000,968,437","365,587,367","525,865,077","440,898,909","464,189,856","481,664,296","316,406,720","508,014,119"
EnterpriseValue,"539,090,508","416,735,446","876,427,163","963,593,010","1,352,361,927","960,890,335","1,568,164,351","709,379,501","874,202,437","226,753,367","435,466,077","320,829,909","327,358,856","344,833,296","168,512,720","455,985,119"
PbRatio,"2.193","1.832","2.797","2.899","3.6","2.752","6.77","3.34","5.448","1.85","4.359","3.388","3.367","3.364","2.109",
EnterprisesValueEBITDARatio,"-4.743","-13.621","-30.675","-34.09","-51.548","-46.999","-76.217","-37.689","-53.774","-15.577","-28.559","-29.429","-31.956","-47.94","-19.772","-63.819"
