name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,09/30/1990,03/31/1990,09/30/1989
TotalAssets,"9,514,500,000","9,285,100,000","8,919,900,000","8,590,600,000","8,044,000,000","7,550,700,000","7,195,800,000","6,803,100,000","6,821,800,000","6,311,900,000","6,442,100,000","6,522,400,000","6,525,300,000","6,931,500,000","7,230,900,000","7,091,400,000","7,234,400,000","8,048,300,000","7,979,600,000","8,118,000,000","8,706,600,000","7,337,800,000","7,317,000,000","7,306,700,000","7,286,300,000","7,679,500,000","7,670,100,000","8,130,500,000","8,031,800,000","8,078,100,000","8,414,700,000","8,412,000,000","8,362,395,000","8,484,308,000","9,000,823,000","10,333,203,000","10,309,206,000","10,468,555,000","10,477,108,000","6,026,794,000","6,048,256,000","6,046,084,000","6,008,780,000","5,937,223,000","5,836,243,000","5,665,579,000","5,625,834,000","5,730,870,000","5,739,874,000","5,682,224,000","5,689,828,000","5,718,245,000","5,783,360,000","8,139,365,000","8,134,632,000","7,813,580,000","7,790,482,000","7,898,628,000","1,066,349,000","933,909,000","871,507,000","867,995,000","856,205,000","401,152,000","332,981,000","294,211,000","279,839,000","259,205,000","241,157,000","215,697,000","211,751,000","202,880,000","196,781,000","192,448,000","188,603,000","183,248,000","182,353,000","179,384,000","184,275,000","212,010,000","211,843,000","206,888,000","195,119,000","192,475,000","202,195,000","210,338,000","219,655,000","170,606,000","172,003,000","174,500,000","175,800,000","181,200,000","169,800,000","177,600,000","172,600,000","168,200,000","159,000,000","151,300,000","144,700,000","141,000,000","135,600,000","131,100,000","123,100,000","101,100,000","91,400,000","37,000,000","33,900,000","32,800,000","30,400,000","29,300,000","28,500,000","27,000,000","24,500,000","22,800,000","22,200,000","22,100,000","21,700,000","22,700,000","23,200,000","21,700,000","19,900,000","19,800,000","20,300,000","16,500,000","5,400,000"
	CurrentAssets,"3,881,400,000","3,506,200,000","3,168,700,000","2,418,200,000","2,662,400,000","2,596,300,000","2,222,300,000","1,982,800,000","1,936,600,000","1,637,600,000","1,793,100,000","1,591,800,000","1,511,000,000","1,401,900,000","1,723,200,000","1,595,400,000","1,635,200,000","1,638,400,000","1,478,600,000","1,536,000,000","2,051,800,000","2,338,100,000","1,326,600,000","1,220,000,000","1,092,600,000","1,387,700,000","1,266,400,000","1,628,800,000","1,416,300,000","1,336,600,000","1,565,800,000","1,432,400,000","1,264,560,000","1,226,939,000","1,624,143,000","1,751,345,000","1,607,248,000","1,660,236,000","1,563,014,000","1,534,984,000","1,491,031,000","1,437,297,000","1,342,900,000","1,207,796,000","1,158,921,000","1,185,200,000","1,098,881,000","1,048,571,000","1,000,948,000","878,842,000","821,516,000","794,098,000","795,088,000","746,819,000","693,578,000","695,440,000","658,435,000","752,879,000","399,180,000","350,617,000","309,247,000","300,186,000","290,022,000","292,974,000","256,072,000","217,865,000","228,375,000","206,899,000","194,042,000","168,633,000","166,053,000","157,332,000","150,887,000","145,907,000","141,988,000","135,528,000","134,573,000","132,368,000","138,070,000","119,607,000","119,701,000","112,685,000","99,575,000","98,013,000","101,083,000","107,422,000","116,105,000","99,918,000","104,982,000","110,200,000","115,200,000","115,400,000","121,900,000","132,900,000","131,800,000","143,000,000","139,100,000","135,500,000","130,800,000","125,600,000","119,900,000","119,400,000","113,000,000","90,900,000","87,400,000","33,000,000","30,600,000","29,700,000","27,400,000","26,900,000","26,300,000","24,900,000","22,700,000","21,100,000","20,400,000","20,300,000","20,200,000","21,000,000","21,900,000","20,400,000","18,700,000","18,600,000","19,200,000","16,000,000","5,100,000"
		CashCashEquivalentsAndShortTermInvestments,"2,290,800,000","1,420,800,000","1,170,300,000","827,600,000","816,400,000","868,700,000","701,000,000","744,200,000","799,800,000","370,800,000","601,800,000","427,900,000","401,000,000","311,100,000","666,700,000","575,400,000","614,200,000","664,400,000","540,600,000","588,400,000","1,139,800,000","646,000,000","548,400,000","441,500,000","316,300,000","650,300,000","491,300,000","885,000,000","670,500,000","544,000,000","736,100,000","632,500,000","484,522,000","442,488,000","822,490,000","958,444,000","744,996,000","718,471,000","560,430,000","905,082,000","854,561,000","793,082,000","712,332,000","613,801,000","572,918,000","608,036,000","515,625,000","491,368,000","431,315,000","345,042,000","293,186,000","243,721,000","217,228,000","171,479,000","95,661,000","119,863,000","97,803,000","154,663,000","100,403,000","93,800,000","54,501,000","37,309,000","29,923,000","110,140,000","108,285,000","94,514,000","113,994,000","102,247,000","95,691,000","72,702,000","68,335,000","56,944,000","56,133,000","45,015,000","45,177,000","39,874,000","31,421,000","43,209,000","45,836,000","31,936,000","26,230,000","30,602,000","12,754,000","11,908,000","16,166,000","22,359,000","22,778,000","49,131,000","55,721,000","61,200,000","62,700,000","58,200,000","36,600,000","48,400,000","48,400,000","45,900,000","43,700,000","45,200,000","28,100,000","33,300,000","42,600,000","33,200,000","28,800,000","31,800,000","57,900,000","8,200,000","7,400,000","6,700,000","9,800,000","8,300,000","5,900,000","3,500,000","4,700,000","4,400,000","6,700,000","6,300,000","3,500,000","2,400,000","4,100,000","2,000,000","4,800,000","9,000,000","13,400,000","9,700,000","2,000,000"
			CashAndCashEquivalents,"2,290,800,000","1,420,800,000","1,170,300,000","827,600,000","816,400,000","868,700,000","701,000,000","744,200,000","799,800,000","370,800,000","601,800,000","427,900,000","401,000,000","311,100,000","666,700,000","575,400,000","614,200,000","664,400,000","540,600,000","588,400,000","1,134,600,000","646,000,000","548,400,000","441,500,000","316,300,000","650,300,000","491,300,000","885,000,000","670,500,000","544,000,000","736,100,000","632,500,000","484,522,000","442,488,000","822,490,000","958,444,000","744,996,000","718,471,000","560,430,000","905,082,000","854,561,000","793,082,000","712,332,000","613,801,000","572,918,000","608,036,000","515,625,000","491,368,000","431,315,000","345,042,000","293,186,000","243,721,000","217,228,000","171,479,000","95,661,000","119,863,000","97,803,000","154,663,000","100,403,000","93,800,000","54,501,000","37,309,000","29,923,000","110,140,000","108,285,000","94,514,000","113,994,000","102,247,000","95,691,000","72,702,000","68,335,000","56,944,000","56,133,000","45,015,000","45,177,000","39,874,000","31,421,000","43,209,000","45,836,000","31,936,000","26,230,000","30,602,000","12,754,000","11,908,000","16,166,000","22,359,000","22,778,000","34,098,000","36,722,000","36,100,000","36,500,000","38,400,000","36,600,000","48,400,000","48,400,000","45,900,000","43,700,000","45,200,000","28,100,000","33,300,000","42,600,000","33,200,000","28,800,000","31,800,000","57,900,000","8,200,000","7,400,000","6,700,000","9,800,000","8,300,000","5,900,000","3,500,000","4,700,000","4,400,000","6,700,000","6,300,000","3,500,000","2,400,000","4,100,000","2,000,000","4,800,000","9,000,000","13,400,000","9,700,000","2,000,000"
				CashFinancial,,,"1,170,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,"5,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,033,000","18,999,000","25,100,000","26,200,000","19,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"813,000,000","975,600,000","942,700,000","943,200,000","1,212,300,000","1,216,100,000","1,028,900,000","728,000,000","597,200,000","581,800,000","648,700,000","586,800,000","557,500,000","578,600,000","579,200,000","551,700,000","544,200,000","548,000,000","533,500,000","520,300,000","456,700,000","419,900,000","447,000,000","426,200,000","422,600,000","410,500,000","416,100,000","382,800,000","381,000,000","400,500,000","396,000,000","381,700,000","387,633,000","394,471,000","409,273,000","400,428,000","401,301,000","405,653,000","409,333,000","336,437,000","326,290,000","324,222,000","318,712,000","292,324,000","285,917,000","274,437,000","283,103,000","261,518,000","266,806,000","263,226,000","263,231,000","279,811,000","299,614,000","318,536,000","344,998,000","348,383,000","350,385,000","359,478,000","152,743,000","131,567,000","117,868,000","108,235,000","108,566,000","86,884,000","70,771,000","62,119,000","57,742,000","54,044,000","52,400,000","51,786,000","48,409,000","47,759,000","42,309,000","47,415,000","43,831,000","40,443,000","42,219,000","35,344,000","39,568,000","38,923,000","41,459,000","39,548,000","42,227,000","41,050,000","45,337,000","46,158,000","50,580,000","26,240,000","26,287,000","27,900,000","28,100,000","30,400,000","31,700,000","33,200,000","29,300,000","31,800,000","29,800,000","27,800,000","29,200,000","29,700,000","27,600,000","23,800,000","21,700,000","18,700,000","16,200,000","13,900,000","11,600,000","10,700,000","8,400,000","10,200,000","14,400,000","11,000,000","8,900,000","7,200,000","5,400,000","5,600,000","5,600,000","13,300,000","4,900,000","4,800,000","10,400,000","6,300,000","2,800,000","3,300,000","2,000,000"
			AccountsReceivable,"813,000,000","975,600,000","942,700,000","943,200,000","1,212,300,000","1,216,100,000","1,028,900,000","728,000,000","597,200,000","581,800,000","648,700,000","586,800,000","557,500,000","578,600,000","579,200,000","551,700,000","544,200,000","548,000,000","533,500,000","520,300,000","456,700,000","419,900,000","447,000,000","426,200,000","422,600,000","410,500,000","416,100,000","382,800,000","381,000,000","400,500,000","396,000,000","381,700,000","387,633,000","394,471,000","409,273,000","400,428,000","401,301,000","405,653,000","409,333,000","336,437,000","326,290,000","324,222,000","318,712,000","292,324,000","285,917,000","274,437,000","283,103,000","261,518,000","266,806,000","263,226,000","263,231,000","279,811,000","299,614,000","318,536,000","327,201,000","313,384,000","313,451,000","288,404,000","152,743,000","131,567,000","117,868,000","108,235,000","108,566,000","86,884,000","70,771,000","62,119,000","57,742,000","54,044,000","52,400,000","51,786,000","48,409,000","47,759,000","42,309,000","47,415,000","43,831,000","40,443,000","42,219,000","35,344,000","39,568,000","38,923,000","41,459,000","39,548,000","42,227,000","41,050,000","45,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"855,100,000","1,017,600,000","983,200,000","983,000,000","1,254,000,000","1,255,500,000","1,060,500,000","755,200,000","613,200,000","593,500,000","666,500,000","604,200,000",,"595,400,000","595,400,000","564,700,000","556,500,000","559,500,000","543,300,000","529,600,000","466,900,000","430,200,000","459,700,000","437,600,000","433,000,000","422,700,000","427,200,000","393,400,000","392,800,000","412,400,000","408,000,000","393,000,000","398,563,000","405,727,000","418,071,000","408,942,000","409,114,000","412,315,000","415,729,000","345,262,000","334,915,000","332,591,000","325,228,000","299,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-42,100,000","-42,000,000","-40,500,000","-39,800,000","-41,700,000","-39,400,000","-31,600,000","-27,200,000","-16,000,000","-11,700,000","-17,800,000","-17,400,000",,"-16,800,000","-16,200,000","-13,000,000","-12,300,000","-11,500,000","-9,800,000","-9,300,000","-10,200,000","-10,300,000","-12,700,000","-11,400,000","-10,400,000","-12,200,000","-11,100,000","-10,600,000","-11,800,000","-11,900,000","-12,000,000","-11,300,000","-10,930,000","-11,256,000","-8,798,000","-8,514,000","-7,813,000","-6,662,000","-6,396,000","-8,825,000","-8,625,000","-8,369,000","-6,516,000","-6,721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
