name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006
		Inventory,"962,563,000","1,005,838,000","871,349,000","935,427,000","949,695,000","895,984,000","814,503,000","815,632,000","946,189,000","991,839,000","952,907,000","967,744,000","953,043,000","982,497,000","944,338,000","950,978,000","935,037,000","941,146,000","930,855,000","947,623,000","917,291,000","907,833,000","907,337,000","909,255,000","901,249,000","912,419,000","885,214,000","874,526,000","838,117,000","837,822,000","828,429,000","839,845,000","819,752,000","814,174,000","808,313,000","780,200,000","752,741,000","752,427,000","735,356,000","718,995,000","689,367,000","684,357,000","665,246,000","664,966,000","636,909,000","632,043,000","604,357,000","586,573,000","578,953,000","579,220,000","559,689,000","559,559,000","538,816,000","571,650,000","598,195,000","610,241,000","590,574,000","595,701,000","569,404,000","560,491,000","565,995,000","556,281,000","574,983,000","557,998,000"
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,727,000","29,768,000","26,900,000","26,774,000","29,376,000","26,938,000","25,492,000","29,097,000","26,360,000","26,376,000","24,432,000","24,112,000","23,486,000","24,026,000","21,736,000","20,341,000","18,492,000","21,618,000","17,360,000","18,131,000","19,748,000","22,092,000","18,152,000","16,461,000","15,639,000","18,931,000","17,259,000","15,722,000","10,255,000","11,667,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"28,425,000","40,126,000","39,897,000","39,990,000","40,024,000","33,789,000","33,772,000","33,578,000","33,709,000","31,678,000","31,771,000","31,746,000","31,650,000","32,398,000","32,460,000","32,511,000","32,486,000","33,592,000","33,515,000","33,458,000","33,465,000","28,577,000","28,588,000","28,574,000","28,535,000","23,018,000","23,011,000","23,000,000","22,939,000","15,620,000","15,654,000","15,578,000","15,551,000","20,808,000","20,841,000","20,857,000","20,742,000","18,303,000","18,300,000","17,773,000","15,269,000","10,501,000","10,874,000","11,084,000","10,327,000","12,328,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,"28,425,000","40,126,000","39,897,000","39,990,000","40,024,000","33,789,000","33,772,000","33,578,000","33,709,000","31,678,000","31,771,000","31,746,000","31,650,000","32,398,000","32,460,000","32,511,000","32,486,000","33,592,000","33,515,000","33,458,000","33,465,000","28,577,000","28,588,000","28,574,000","28,535,000","23,018,000","23,011,000","23,000,000","22,939,000","15,620,000","15,654,000","15,578,000","15,551,000","20,808,000","20,841,000","20,857,000","20,742,000","18,303,000","18,300,000","17,773,000","15,269,000","10,501,000","10,874,000","11,084,000","10,327,000","12,328,000"
		OtherCurrentAssets,"50,990,000","45,396,000","44,686,000","46,928,000","42,278,000","44,300,000","48,014,000","48,596,000","51,103,000","35,283,000","34,612,000","37,853,000","39,895,000","40,819,000","42,960,000","42,089,000","52,313,000","46,259,000","55,223,000","49,984,000","41,551,000","42,007,000","54,861,000","40,640,000","39,885,000","35,603,000","37,049,000","46,131,000","44,163,000","35,868,000","38,995,000","35,598,000","32,957,000","29,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"463,000",
	TotalNonCurrentAssets,"1,441,322,000","1,440,412,000","1,463,557,000","1,449,071,000","1,443,122,000","1,453,770,000","1,462,050,000","1,434,752,000","1,472,127,000","1,486,018,000","934,893,000","911,823,000","918,472,000","926,751,000","942,331,000","931,205,000","945,989,000","949,646,000","952,590,000","940,239,000","944,250,000","946,938,000","959,236,000","931,951,000","924,957,000","913,144,000","907,249,000","910,867,000","893,450,000","913,266,000","925,824,000","933,818,000","927,996,000","933,496,000","934,269,000","916,233,000","903,456,000","909,874,000","901,893,000","884,116,000","888,602,000","884,183,000","849,452,000","863,112,000","866,474,000","862,113,000","794,637,000","780,446,000","797,112,000","802,049,000","774,814,000","693,567,000","683,727,000","694,476,000","721,377,000","739,142,000","703,410,000","691,504,000","692,316,000","672,258,000","666,629,000","626,471,000","568,552,000","567,730,000"
		NetPPE,"828,656,000","825,528,000","845,050,000","823,513,000","814,025,000","825,210,000","840,663,000","825,478,000","864,691,000","869,389,000","319,628,000","292,371,000","297,124,000","303,157,000","308,357,000","296,614,000","300,132,000","306,421,000","313,717,000","310,176,000","316,790,000","318,260,000","319,558,000","307,823,000","293,445,000","281,278,000","270,847,000","249,733,000","233,761,000","236,678,000","238,111,000","233,366,000","229,188,000","228,182,000","229,540,000","222,355,000","216,903,000","212,787,000","202,661,000","189,746,000","187,393,000","184,427,000","182,489,000","182,900,000","180,549,000","176,957,000","168,119,000","163,960,000","164,895,000","165,447,000","151,252,000","149,096,000","146,610,000","149,157,000","156,260,000","161,220,000","159,466,000","156,293,000","154,068,000","146,329,000","146,683,000","142,572,000","142,735,000","144,235,000"
			GrossPPE,"1,629,371,000","1,610,150,000","1,612,453,000","1,588,388,000","1,555,108,000","1,550,647,000","1,535,372,000","1,514,276,000","1,544,929,000","1,550,317,000","978,913,000","945,210,000","933,223,000","927,169,000","919,378,000","890,159,000","300,132,000","306,421,000","859,778,000","310,176,000","316,790,000","318,260,000","787,423,000","307,823,000","293,445,000","281,278,000","699,348,000","249,733,000","233,761,000","236,678,000","651,319,000","233,366,000","229,188,000","228,182,000","604,772,000","222,355,000","216,903,000","567,948,000","554,825,000","529,203,000","523,923,000","510,696,000","500,166,000","500,285,000","488,574,000","477,154,000","459,305,000","452,122,000","446,680,000","439,623,000","416,581,000","406,136,000","393,393,000","394,812,000","399,445,000","400,602,000","392,193,000","380,168,000","369,894,000","355,324,000","349,052,000","329,661,000","329,824,000","325,893,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",
				LandAndImprovements,,,"10,119,000",,,,"10,120,000",,,,"10,061,000",,,,"11,130,000",,,,"11,196,000",,,,"11,113,000",,,,"11,074,000",,,,"11,248,000",,,,"11,277,000",,,,"11,197,000",,,,"11,187,000",,,,"11,124,000",,,,"9,672,000",,,,"9,774,000",,,,"9,773,000",,,,"9,632,000",
				BuildingsAndImprovements,,,"57,049,000",,,,"54,521,000",,,,"53,132,000",,,,"64,251,000",,,,"64,191,000",,,,"62,087,000",,,,"59,407,000",,,,"59,701,000",,,,"60,100,000",,,,"59,656,000",,,,"59,248,000",,,,"214,070,000",,,,"189,250,000",,,,"180,084,000",,,,"167,701,000",,,,"144,989,000",
				MachineryFurnitureEquipment,,,"681,017,000",,,,"640,693,000",,,,"634,525,000",,,,"569,149,000",,,,"524,773,000",,,,"476,050,000",,,,"383,558,000",,,,"357,849,000",,,,"321,659,000",,,,"295,128,000",,,,"257,815,000",,,,"234,111,000",,,,"217,659,000",,,,"209,587,000",,,,"192,420,000",,,,"175,203,000",
				OtherProperties,"1,629,371,000","1,610,150,000","537,673,000","1,588,388,000","1,555,108,000","1,550,647,000","525,634,000","1,514,276,000","1,544,929,000","1,550,317,000","319,628,000",,,,"308,357,000",,"300,132,000","306,421,000","313,717,000","310,176,000","316,790,000","318,260,000",,"307,823,000","293,445,000","281,278,000",,"249,733,000","233,761,000","236,678,000",,"233,366,000","229,188,000","228,182,000",,"222,355,000","216,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,"326,595,000",,,,"304,404,000",,,,"281,195,000",,,,"274,848,000",,,,"259,618,000",,,,"238,173,000",,,,"245,309,000",,,,"222,521,000",,,,"211,736,000",,,,"188,844,000",,,,"171,916,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-800,715,000","-784,622,000","-767,403,000","-764,875,000","-741,083,000","-725,437,000","-694,709,000","-688,798,000","-680,238,000","-680,928,000","-659,285,000","-652,839,000","-636,099,000","-624,012,000","-611,021,000","-593,545,000",,,"-546,061,000",,,,"-467,865,000",,,,"-428,501,000",,,,"-413,208,000",,,,"-375,232,000",,,"-355,161,000","-352,164,000","-339,457,000","-336,530,000","-326,269,000","-317,677,000","-317,385,000","-308,025,000","-300,197,000","-291,186,000","-288,162,000","-281,785,000","-274,176,000","-265,329,000","-257,040,000","-246,783,000","-245,655,000","-243,185,000","-239,382,000","-232,727,000","-223,875,000","-215,826,000","-208,995,000","-202,369,000","-187,089,000","-187,089,000","-181,658,000"
		GoodwillAndOtherIntangibleAssets,"592,676,000","594,603,000","596,741,000","601,935,000","601,539,000","604,846,000","598,321,000","587,540,000","587,930,000","596,269,000","592,837,000","599,405,000","601,936,000","602,202,000","608,623,000","611,849,000","621,978,000","622,158,000","618,096,000","617,255,000","613,867,000","615,390,000","625,677,000","609,023,000","617,263,000","617,644,000","623,217,000","628,813,000","626,018,000","641,001,000","651,085,000","663,486,000","660,875,000","666,038,000","668,375,000","658,756,000","650,213,000","659,375,000","660,768,000","659,361,000","668,814,000","667,090,000","635,531,000","646,776,000","647,581,000","644,318,000","587,592,000","575,695,000","585,904,000","587,839,000","572,820,000","502,845,000","489,546,000","494,674,000","510,397,000","519,332,000","486,904,000","476,425,000","477,128,000","460,372,000","454,960,000","416,706,000","417,931,000","416,087,000"
			Goodwill,"539,682,000","540,287,000","541,209,000","546,284,000","544,630,000","546,027,000","540,038,000","530,681,000","529,037,000","534,116,000","530,786,000","533,963,000","533,566,000","532,601,000","535,925,000","536,111,000","546,035,000","544,418,000","537,791,000","533,950,000","528,993,000","527,751,000","532,714,000","520,093,000","523,486,000","520,148,000","524,369,000","525,852,000","521,810,000","531,412,000","536,341,000","541,979,000","537,333,000","538,685,000","538,278,000","531,380,000","529,137,000","533,355,000","532,331,000","528,564,000","532,833,000","529,258,000","505,873,000","511,899,000","508,465,000","504,075,000","478,240,000","478,963,000","485,934,000","488,874,000","494,135,000","422,654,000","410,731,000","413,580,000","424,963,000","450,355,000","417,463,000","406,093,000","406,623,000","408,759,000","402,832,000","363,953,000","364,693,000","369,775,000"
			OtherIntangibleAssets,"52,994,000","54,316,000","55,532,000","55,651,000","56,909,000","58,819,000","58,283,000","56,859,000","58,893,000","62,153,000","62,051,000","65,442,000","68,370,000","69,601,000","72,698,000","75,738,000","75,943,000","77,740,000","80,305,000","83,305,000","84,874,000","87,639,000","92,963,000","88,930,000","93,777,000","97,496,000","98,848,000","102,961,000","104,208,000","109,589,000","114,744,000","121,507,000","123,542,000","127,353,000","130,097,000","127,376,000","121,076,000","126,020,000","128,437,000","130,797,000","135,981,000","137,832,000","129,658,000","134,877,000","139,116,000","140,243,000","109,352,000","96,732,000","99,970,000","98,965,000","78,685,000","80,191,000","78,815,000","81,094,000","85,434,000","68,977,000","69,441,000","70,332,000","70,505,000","51,613,000","52,128,000","52,753,000","53,238,000","46,312,000"
		OtherNonCurrentAssets,"19,990,000","20,281,000","21,766,000","23,623,000","27,558,000","23,714,000","23,066,000","21,734,000","19,506,000","20,360,000","22,428,000","20,047,000","19,412,000","21,392,000","25,351,000","22,742,000","23,879,000","21,067,000","20,777,000","12,808,000","13,593,000","13,288,000","14,001,000","15,105,000","14,249,000","14,222,000","13,185,000","32,321,000","33,671,000","35,587,000","36,628,000","36,966,000","37,933,000","39,276,000","36,354,000","35,122,000","36,340,000","37,712,000","38,464,000","35,009,000","32,395,000","32,666,000","31,432,000","33,436,000","38,344,000","40,838,000","38,926,000","40,791,000","46,313,000","48,763,000","50,742,000","41,626,000","47,571,000","50,645,000","54,720,000","58,590,000","57,040,000","58,786,000","61,120,000","65,557,000","64,986,000","67,193,000","7,886,000","7,408,000"
TotalLiabilitiesNetMinorityInterest,"2,471,137,000","2,574,921,000","2,566,391,000","2,555,912,000","2,774,739,000","2,900,782,000","2,879,704,000","3,267,227,000","2,974,361,000","2,672,860,000","2,158,769,000","2,142,736,000","2,237,689,000","2,359,345,000","2,365,970,000","2,421,921,000","2,415,179,000","2,455,956,000","2,486,709,000","2,472,755,000","2,391,378,000","2,398,835,000","2,408,229,000","2,374,001,000","2,410,782,000","2,364,792,000","2,392,172,000","2,379,759,000","2,395,857,000","2,352,590,000","2,377,026,000","2,346,406,000","2,374,852,000","2,351,312,000","2,253,565,000","2,220,230,000","2,172,578,000","2,127,123,000","2,180,885,000","2,015,462,000","1,859,145,000","1,961,223,000","1,947,582,000","1,986,552,000","2,048,352,000","2,077,334,000","2,050,684,000","2,042,566,000","2,086,375,000","2,111,694,000","2,106,183,000","2,115,592,000","2,141,738,000","2,214,798,000","2,229,983,000","2,196,805,000","2,167,082,000","2,191,298,000","2,172,213,000","2,153,164,000","2,180,492,000","2,146,960,000","332,874,000","317,251,000"
	CurrentLiabilities,"574,269,000","681,752,000","664,881,000","650,205,000","875,051,000","590,336,000","563,362,000","937,732,000","915,836,000","594,605,000","456,079,000","441,054,000","420,743,000","484,711,000","491,173,000","549,133,000","545,828,000","590,002,000","574,565,000","542,021,000","468,984,000","475,497,000","488,665,000","468,592,000","501,009,000","455,037,000","491,699,000","459,141,000","474,504,000","430,015,000","463,537,000","432,958,000","462,215,000","437,159,000","542,653,000","506,159,000","465,212,000","422,646,000","477,388,000","479,861,000","422,490,000","426,261,000","460,006,000","433,090,000","422,091,000","437,204,000","407,652,000","391,018,000","368,283,000","367,035,000","374,185,000","350,871,000","359,876,000","428,903,000","438,448,000","344,006,000","327,250,000","333,789,000","358,002,000","318,552,000","321,698,000","320,995,000","291,182,000","272,077,000"
		PayablesAndAccruedExpenses,"333,866,000","455,376,000","410,632,000","490,930,000","521,744,000","436,060,000","333,642,000","389,409,000","369,003,000","433,557,000","370,341,000","420,052,000","415,240,000","479,211,000","401,224,000","480,141,000","459,620,000","485,102,000","392,735,000","459,775,000","462,790,000","474,819,000","382,582,000","467,871,000","500,260,000","454,310,000","379,168,000","458,382,000","473,731,000","429,127,000","355,481,000","422,622,000","460,605,000","435,291,000","361,834,000","428,646,000","440,737,000","420,696,000","366,919,000","424,895,000","420,394,000","421,525,000","457,002,000","429,872,000","418,997,000","388,905,000","404,607,000","376,541,000","364,693,000","340,559,000","349,668,000","349,548,000","345,406,000","311,074,000","326,670,000","309,621,000","306,402,000","302,267,000","319,277,000","298,860,000","301,159,000","277,965,000","290,679,000","252,776,000"
			Payables,"245,291,000","378,141,000","306,151,000","277,831,000","326,277,000","302,732,000","243,359,000","241,212,000","223,083,000","290,709,000","290,893,000","273,843,000","258,750,000","322,067,000","309,992,000","313,636,000","291,546,000","318,601,000","314,772,000","293,291,000","275,382,000","293,960,000","278,235,000","283,180,000","291,662,000","290,418,000","286,957,000","289,081,000","284,245,000","268,497,000","268,258,000","262,631,000","273,071,000","280,572,000","284,246,000","278,249,000","264,873,000","270,466,000","279,337,000","267,396,000","253,130,000","269,095,000","271,493,000","255,832,000","250,453,000","253,991,000","237,111,000","233,092,000","205,664,000","211,579,000","195,506,000","211,713,000","198,341,000","166,263,000","171,962,000","174,868,000","158,362,000","163,943,000","176,660,000","162,287,000","156,286,000","152,744,000","176,623,000","147,781,000"
				AccountsPayable,"240,594,000","346,302,000","291,632,000","268,868,000","310,215,000","285,636,000","236,333,000","239,905,000","221,760,000","272,082,000","278,688,000","272,629,000","252,470,000","307,487,000","303,241,000","310,488,000","289,969,000","306,270,000","307,752,000","291,878,000","272,283,000","279,635,000","271,376,000","280,224,000","287,040,000","280,140,000","275,917,000","285,390,000","280,750,000","264,773,000","259,463,000","254,894,000","265,856,000","247,890,000","273,456,000","272,411,000","254,286,000","255,252,000","262,209,000","266,752,000","250,265,000","250,282,000","262,114,000","239,303,000","236,749,000","225,716,000","224,931,000","223,705,000","202,823,000","196,501,000","193,592,000","207,595,000","185,726,000","166,263,000","171,962,000","174,868,000","158,362,000","163,943,000","176,660,000","162,287,000","156,286,000","152,744,000","176,623,000","147,781,000"
				TotalTaxPayable,"4,697,000","31,839,000","14,519,000","8,963,000","16,062,000","17,096,000","7,026,000","1,307,000","1,323,000","18,627,000","12,205,000","1,214,000","6,280,000","14,580,000","6,751,000","3,148,000","1,577,000","12,331,000","7,020,000","1,413,000","3,099,000","14,325,000","6,859,000","2,956,000","4,622,000","10,278,000","11,040,000","3,691,000","3,495,000","3,724,000","8,795,000","7,737,000","7,215,000","32,682,000","10,790,000","5,838,000","10,587,000","15,214,000","17,128,000","644,000","2,865,000","18,813,000","9,379,000","16,529,000","13,704,000","28,275,000","12,180,000","9,387,000","2,841,000","15,078,000","1,914,000","4,118,000","12,615,000",,,,,,,,,,,
					IncomeTaxPayable,"2,404,000","28,863,000","10,666,000","8,963,000","16,062,000","17,096,000","2,917,000","1,307,000","1,323,000","18,627,000","8,336,000","1,214,000","6,280,000","14,580,000","2,144,000","3,148,000","1,577,000","12,331,000","2,233,000","1,413,000","3,099,000","14,325,000","1,989,000","2,956,000","4,622,000","10,278,000","6,310,000","3,691,000","3,495,000","3,724,000","4,331,000","7,737,000","7,215,000","32,682,000","6,417,000","5,838,000","10,587,000","15,214,000","13,004,000","644,000","2,865,000","18,813,000","9,379,000","16,529,000","13,704,000","28,275,000","12,180,000","9,387,000","2,841,000","15,078,000","1,914,000","4,118,000","12,615,000",,,,,,,,,,,
			CurrentAccruedExpenses,"88,575,000","77,235,000","104,481,000","213,099,000","195,467,000","133,328,000","90,283,000","148,197,000","145,920,000","142,848,000","79,448,000","146,209,000","156,490,000","157,144,000","91,232,000","166,505,000","168,074,000","166,501,000","77,963,000","166,484,000","187,408,000","180,859,000","104,347,000","184,691,000","208,598,000","163,892,000","92,211,000","169,301,000","189,486,000","160,630,000","87,223,000","159,991,000","187,534,000","154,719,000","77,588,000","150,397,000","175,864,000","150,230,000","87,582,000","157,499,000","167,264,000","152,430,000","185,509,000","174,040,000","168,544,000","134,914,000","167,496,000","143,449,000","159,029,000","128,980,000","154,162,000","137,835,000","147,065,000","144,811,000","154,708,000","134,753,000","148,040,000","138,324,000","142,617,000","136,573,000","144,873,000","125,221,000","114,056,000","104,995,000"
				InterestPayable,"24,103,000","7,978,000","24,101,000",,,,"29,048,000",,,,"17,951,000",,,,"23,008,000",,,,"19,623,000",,,,"35,624,000",,,,"40,837,000",,,,"40,843,000",,,,"36,311,000",,,,"38,376,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"5,962,000","6,408,000","5,934,000",,,,"4,796,000",,,,"4,567,000",,,,"4,816,000",,,,"5,322,000",,,,"6,472,000",,,,"7,783,000",,,,"9,407,000",,,,"11,109,000",,,,"9,626,000",,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"55,300,000","44,946,000","73,344,000",,,,"54,749,000",,,,"63,005,000",,,,"61,182,000",,,,"59,838,000",,,,"75,675,000",,,,"81,319,000",,,,"76,169,000",,,,"70,802,000",,,,"79,935,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"160,731,000","154,649,000","156,428,000","159,275,000","353,307,000","154,276,000","153,447,000","548,323,000","546,833,000","161,048,000","1,000","21,002,000","5,503,000","5,500,000","5,501,000","68,992,000","86,208,000","104,900,000","96,082,000","82,246,000","6,194,000","678,000","716,000","721,000","749,000","727,000","755,000","759,000","773,000","888,000","974,000","10,336,000","1,610,000","1,868,000","78,018,000","77,513,000","24,475,000","1,950,000","1,908,000","54,966,000","2,096,000","4,736,000","3,004,000","3,218,000","3,094,000","48,299,000","3,045,000","14,477,000","3,590,000","26,476,000","24,517,000","1,323,000","14,470,000","100,360,000","100,601,000","24,135,000","20,848,000","18,994,000","17,147,000","17,121,000","17,155,000","17,189,000","503,000","664,000"
