name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
		NetPPE,"4,618,046,000","4,516,720,000","4,387,441,000","4,173,220,000","4,059,482,000","3,956,948,000","4,114,804,000","4,005,652,000","3,899,236,000","3,583,986,000","3,041,166,000","2,901,436,000","2,789,326,000","2,710,072,000","2,651,049,000","2,573,403,000","2,475,513,000","2,649,293,000","2,609,741,000","2,556,981,000","2,496,304,000","2,451,749,000","2,407,652,000","2,304,024,000","2,242,658,000","2,196,099,000","2,128,261,000","2,068,297,000","2,017,258,000","1,957,203,000","1,884,110,000","1,817,699,000","1,738,445,000","1,692,930,000","1,643,116,000","1,585,307,000","1,542,082,000","1,526,328,000","1,484,877,000","1,432,447,000","1,396,775,000","1,371,180,000","1,295,927,000","1,205,554,000","1,166,700,000","1,153,149,000","1,135,719,000","1,101,271,000","1,083,443,000","1,071,015,000","1,064,439,000","1,049,478,000","1,038,527,000","1,028,386,000","1,017,286,000","1,002,305,000","990,419,000","978,707,000","970,871,000","953,284,000","946,527,000","942,299,000","934,939,000","919,373,000","913,997,000","911,145,000","905,130,000","901,588,000","894,307,000","890,540,000","880,389,000","886,263,000","874,289,000","862,702,000","852,604,000","768,780,000","761,708,000","759,388,000","756,397,000","751,006,000","749,038,000","750,337,000","743,949,000","742,383,000","735,650,000","731,936,000","730,584,000","722,732,000","718,092,000","713,493,000","705,444,000","697,300,000","690,600,000","684,800,000","680,000,000","669,700,000","666,400,000","662,200,000","659,400,000","651,100,000","658,700,000","653,400,000","655,200,000","641,500,000","632,900,000","627,900,000","596,100,000","641,600,000"
			GrossPPE,"5,442,678,000","5,318,848,000","5,170,977,000","4,941,112,000","4,835,573,000","4,708,999,000","4,918,946,000","4,783,883,000","4,655,004,000","4,323,062,000","3,782,359,000","3,617,680,000","3,483,689,000","3,380,537,000","3,304,491,000","3,199,057,000","3,091,779,000","3,272,216,000","3,211,070,000","3,141,573,000","3,066,429,000","3,009,193,000","2,955,130,000","2,844,529,000","2,764,936,000","2,704,445,000","2,622,285,000","2,551,281,000","2,488,038,000","2,417,000,000","2,333,543,000","2,256,150,000","2,167,630,000","2,114,484,000","2,055,155,000","1,994,053,000","1,972,353,000","1,948,599,000","1,906,536,000","1,850,700,000","1,814,338,000","1,785,819,000","1,706,164,000","1,612,710,000","1,569,635,000","1,581,060,000","1,558,845,000","1,518,985,000","1,497,635,000","1,482,310,000","1,469,140,000","1,448,483,000","1,432,439,000","1,414,265,000","1,396,045,000","1,376,696,000","1,359,888,000","1,342,598,000","1,328,238,000","1,307,506,000","1,294,810,000","1,283,502,000","1,270,722,000","1,247,399,000","1,239,362,000","1,231,261,000","1,221,758,000","1,208,723,000","1,196,357,000","1,188,367,000","1,173,304,000","1,173,467,000","1,160,551,000","1,143,387,000","1,128,590,000","1,110,605,000","1,096,829,000","1,087,990,000","1,078,230,000","1,068,263,000","1,061,300,000","1,056,183,000","1,043,670,000","1,036,534,000","1,024,665,000","1,014,774,000","1,009,617,000","1,002,809,000","992,389,000","981,188,000","967,826,000","954,300,000","942,300,000","930,600,000","919,800,000","904,800,000","896,200,000","886,800,000","878,300,000","864,300,000","868,300,000","858,800,000","856,500,000","839,700,000","826,700,000","817,000,000","785,900,000","835,500,000"
				OtherProperties,"1,325,311,000","1,310,335,000","1,298,824,000","1,267,487,000","1,265,481,000","1,256,472,000","1,562,492,000","1,512,085,000","1,453,283,000","1,334,900,000","861,904,000","784,763,000","756,473,000","749,700,000","697,406,000","665,194,000","609,894,000","848,900,000","843,142,000","819,859,000","758,864,000","747,788,000","631,696,000","610,364,000","574,655,000","569,820,000","481,003,000","455,017,000","437,360,000","376,893,000","347,285,000","321,591,000","269,613,000","261,345,000","249,516,000","230,580,000","227,026,000","221,060,000","192,026,000","185,466,000","179,402,000","173,186,000","110,886,000","51,766,000","34,584,000","460,883,000","456,623,000","448,114,000","444,280,000","441,509,000","434,896,000","30,163,000","30,047,000","385,879,000","378,759,000","374,391,000","369,469,000","363,891,000","357,367,000","354,222,000","348,283,000","341,203,000","335,783,000","328,026,000","325,365,000","320,116,000","316,628,000","307,135,000","302,050,000","297,827,000","292,915,000","287,204,000","286,262,000","280,685,000","275,986,000","341,825,000","335,121,000","328,602,000","321,833,000","317,257,000","312,262,000","305,846,000","299,721,000","294,151,000","289,015,000","282,838,000","279,033,000","280,077,000","274,297,000","267,695,000","262,382,000","257,000,000","251,700,000","245,800,000","239,800,000","235,100,000","229,800,000","224,600,000","218,900,000","213,200,000","209,600,000","205,400,000","201,300,000","198,200,000","193,800,000","189,100,000","189,800,000","193,900,000"
				ConstructionInProgress,"666,329,000","610,737,000","547,542,000","760,177,000","686,436,000","605,545,000","556,402,000","530,777,000","492,787,000","349,364,000","294,725,000","283,570,000","287,091,000","229,934,000","238,171,000","215,772,000","186,885,000","150,245,000","126,604,000","121,952,000","139,837,000","137,479,000","216,059,000","150,162,000","208,201,000","196,939,000","233,258,000","221,441,000","218,921,000","231,278,000","195,249,000","160,135,000","171,893,000","151,618,000","124,054,000","126,389,000","129,729,000","125,224,000","122,978,000","116,040,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-824,632,000","-802,128,000","-783,536,000","-767,892,000","-776,091,000","-752,051,000","-804,142,000","-778,231,000","-755,768,000","-739,076,000","-741,193,000","-716,244,000","-694,363,000","-670,465,000","-653,442,000","-625,654,000","-616,266,000","-622,923,000","-601,329,000","-584,592,000","-570,125,000","-557,444,000","-547,478,000","-540,505,000","-522,278,000","-508,346,000","-494,024,000","-482,984,000","-470,780,000","-459,797,000","-449,433,000","-438,451,000","-429,185,000","-421,554,000","-412,039,000","-408,746,000","-430,271,000","-422,271,000","-421,659,000","-418,253,000","-417,563,000","-414,639,000","-410,237,000","-407,156,000","-402,935,000","-427,911,000","-423,126,000","-417,714,000","-414,192,000","-411,295,000","-404,701,000","-399,005,000","-393,912,000","-385,879,000","-378,759,000","-374,391,000","-369,469,000","-363,891,000","-357,367,000","-354,222,000","-348,283,000","-341,203,000","-335,783,000","-328,026,000","-325,365,000","-320,116,000","-316,628,000","-307,135,000","-302,050,000","-297,827,000","-292,915,000","-287,204,000","-286,262,000","-280,685,000","-275,986,000","-341,825,000","-335,121,000","-328,602,000","-321,833,000","-317,257,000","-312,262,000","-305,846,000","-299,721,000","-294,151,000","-289,015,000","-282,838,000","-279,033,000","-280,077,000","-274,297,000","-267,695,000","-262,382,000","-257,000,000","-251,700,000","-245,800,000","-239,800,000","-235,100,000","-229,800,000","-224,600,000","-218,900,000","-213,200,000","-209,600,000","-205,400,000","-201,300,000","-198,200,000","-193,800,000","-189,100,000","-189,800,000","-193,900,000"
		GoodwillAndOtherIntangibleAssets,"9,159,000","9,801,000","10,611,000","11,327,000","11,947,000","14,895,000","14,767,000","11,006,000","11,434,000","15,757,000","14,611,000","15,261,000","15,798,000","23,007,000","23,375,000","23,610,000","23,173,000","37,693,000","41,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"9,159,000","9,801,000","10,611,000","11,327,000","11,947,000","14,895,000","14,767,000","11,006,000","11,434,000","15,757,000","14,611,000","15,261,000","15,798,000","23,007,000","23,375,000","23,610,000","23,173,000","37,693,000","41,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"109,980,000","114,249,000","114,529,000","117,016,000","214,521,000","211,581,000","208,375,000","205,800,000","204,246,000","202,231,000","200,268,000","197,660,000","195,203,000","225,362,000","223,783,000","212,817,000","212,112,000","235,424,000","238,337,000","226,357,000","218,775,000","209,616,000","196,937,000","203,375,000","210,418,000","200,070,000","191,477,000","151,923,000","151,136,000","151,886,000","153,010,000","160,403,000","160,228,000","160,437,000","161,591,000","163,430,000","163,914,000","163,337,000","164,595,000","157,671,000","157,049,000","157,277,000","159,063,000","172,977,000","171,967,000","169,499,000","169,234,000","168,682,000","168,450,000","166,375,000","160,508,000","156,311,000","148,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"109,980,000","114,249,000","114,529,000","117,016,000","214,521,000","211,581,000","208,375,000","205,800,000","204,246,000","202,231,000","200,268,000","197,660,000","195,203,000","192,188,000","190,866,000","187,808,000","183,884,000","179,429,000","172,585,000","166,470,000","152,891,000","145,169,000","141,148,000","138,998,000","136,974,000","134,280,000","132,002,000","151,923,000","151,136,000","151,886,000","153,010,000","160,403,000","160,228,000","160,437,000","161,591,000","163,430,000","163,914,000","163,337,000","164,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,"0","0","0","33,174,000","32,917,000","25,009,000","28,228,000","55,995,000","65,752,000","59,887,000","65,884,000","64,447,000","55,789,000","64,377,000","73,444,000","65,790,000","59,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,"33,174,000","32,917,000","25,009,000","28,228,000","55,995,000","65,752,000","59,887,000","65,884,000","64,447,000","55,789,000","64,377,000","73,444,000","65,790,000","59,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"4,140,000","1,978,000","3,403,000","3,070,000","1,977,000","1,547,000","3,349,000","6,347,000","8,654,000","5,594,000","7,426,000","14,476,000","13,277,000","6,085,000","10,560,000","11,886,000","13,616,000","5,537,000","9,164,000","5,915,000","6,347,000","3,660,000","5,227,000","3,649,000","1,174,000","3,741,000","4,334,000","7,977,000","5,141,000","6,807,000","5,654,000","2,830,000","2,270,000","1,931,000","2,761,000","1,720,000","781,000","523,000","2,328,000","3,093,000","3,333,000","7,364,000","6,515,000","5,081,000","6,153,000","13,510,000","7,957,000",,"17,274,000","16,017,000",,"22,345,000","35,929,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,627,000",,,,,,,,,,,,,,,,,,,,,,"74,557,000",,,,"62,930,000","66,305,000",,,"38,723,000","41,260,000","41,400,000","40,400,000","66,700,000","61,200,000","55,400,000","30,200,000","54,300,000","40,700,000","18,400,000","25,300,000","23,600,000","22,900,000","21,700,000","22,700,000","21,700,000","21,400,000","43,100,000"
		DefinedPensionBenefit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6,045,000","6,126,000","6,207,000","6,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"59,637,000","50,013,000","49,921,000","48,542,000","79,952,000","81,393,000","78,716,000","81,086,000","80,716,000","104,704,000","101,271,000","95,839,000","94,764,000","92,863,000","96,225,000","70,700,000","69,549,000","70,752,000","74,818,000","62,356,000","61,052,000","60,937,000","68,708,000","69,798,000","69,305,000","65,057,000","60,300,000","67,162,000","62,989,000","59,158,000","55,724,000","53,958,000","49,763,000","45,983,000","42,928,000","30,235,000","30,112,000","29,156,000","29,598,000","26,363,000","27,005,000","22,779,000","21,387,000","9,948,000","10,043,000","5,985,000","10,614,000","19,185,000","4,760,000","5,895,000","20,869,000","2,577,000","-1,037,000","179,480,000","157,770,000","190,241,000",,"146,094,000","147,639,000","153,514,000","163,156,000","154,987,000","175,487,000","116,834,000","120,506,000","122,781,000","120,542,000","122,844,000","124,079,000","89,783,000","99,963,000","92,753,000","88,279,000","82,818,000","79,512,000","63,689,000","55,682,000","50,330,000","77,530,000","65,538,000","68,977,000",,"87,738,000","40,403,000","43,468,000",,,"47,964,000","33,738,000",,,,"-100,000",,,,,,,"-100,000","-100,000","100,000","-100,000",,,"100,000","100,000",
TotalLiabilitiesNetMinorityInterest,"4,085,717,000","4,264,179,000","4,091,416,000","3,726,552,000","3,603,301,000","3,698,691,000","3,725,110,000","3,443,157,000","3,266,092,000","3,267,363,000","2,821,268,000","2,551,215,000","2,520,811,000","2,980,272,000","2,724,686,000","2,527,426,000","2,493,366,000","2,839,158,000","2,691,864,000","2,593,325,000","2,571,079,000","2,764,145,000","2,560,491,000","2,461,908,000","2,212,112,000","2,333,294,000","2,232,082,000","2,085,612,000","2,182,258,000","2,340,646,000","2,192,638,000","2,092,822,000","2,122,028,000","2,314,898,000","2,117,399,000","2,098,839,000","2,043,887,000","2,085,566,000","1,956,140,000","1,839,821,000","1,807,497,000","2,032,122,000","1,873,187,000","1,777,676,000","1,716,617,000","1,973,178,000","1,837,650,000","1,704,314,000","1,728,065,000","1,708,778,000","1,631,304,000","1,582,849,000","1,659,300,000","1,950,891,000","1,898,434,000","2,010,282,000","1,696,729,000","1,698,786,000","1,585,948,000","1,559,575,000","1,575,221,000","1,875,201,000","1,777,266,000","1,542,601,000","1,519,526,000","1,804,976,000","1,771,776,000","1,340,889,000","1,395,221,000","1,572,690,000","1,387,683,000","1,231,536,000","1,246,672,000","1,380,877,000","1,152,038,000","991,479,000","1,187,662,000","1,057,991,000","957,556,000","912,961,000","896,107,000","891,003,000","839,825,000","807,775,000","916,682,000","984,272,000","758,514,000","692,079,000","668,820,000","699,794,000","657,323,000","598,500,000","647,900,000","707,000,000","631,600,000","597,700,000","600,600,000","632,600,000","579,900,000","542,400,000","586,300,000","623,300,000","560,400,000","540,400,000","576,300,000","563,100,000","546,500,000","504,400,000"
	CurrentLiabilities,"882,137,000","1,097,774,000","1,051,410,000","613,626,000","416,066,000","518,672,000","533,722,000","902,259,000","824,349,000","805,543,000","446,377,000","582,045,000","583,799,000","998,922,000","750,976,000","506,944,000","694,468,000","991,001,000","802,918,000","775,878,000","626,260,000","822,932,000","571,608,000","601,472,000","477,867,000","574,982,000","436,100,000","402,665,000","655,052,000","815,933,000","791,086,000","682,124,000","711,134,000","1,052,522,000","851,833,000","795,506,000","736,477,000","796,899,000","653,139,000","649,850,000","634,186,000","841,538,000","703,384,000","631,083,000","585,230,000","841,629,000","705,798,000","611,464,000","645,410,000","636,435,000","556,165,000","579,652,000","669,693,000","918,490,000","893,969,000","1,035,638,000","881,697,000","838,533,000","703,266,000","756,721,000","790,079,000","1,022,970,000","897,155,000","705,374,000","672,351,000","978,428,000","976,256,000","554,414,000","620,376,000","824,303,000","687,738,000","542,840,000","551,839,000","778,234,000","523,603,000","460,646,000","682,123,000","499,852,000","367,444,000","308,084,000","297,545,000","287,880,000","283,283,000","275,660,000","402,993,000","332,256,000","281,217,000","247,486,000","223,806,000","231,918,000","217,788,000","164,200,000","164,500,000","230,100,000","167,800,000","132,100,000","180,100,000","215,100,000","161,100,000","129,700,000","167,000,000","202,300,000","139,300,000","122,100,000","151,100,000","143,000,000","106,200,000","95,700,000"
		PayablesAndAccruedExpenses,"333,761,000","360,375,000","432,924,000","315,069,000","329,612,000","265,220,000","272,855,000","227,749,000","254,690,000","308,915,000","299,301,000","282,731,000","337,600,000","378,310,000","375,085,000","312,510,000","275,489,000","308,736,000","283,762,000","263,184,000","263,023,000","284,376,000","270,841,000","216,782,000","220,549,000","236,994,000","273,155,000","268,774,000","329,454,000","340,231,000","330,305,000","358,218,000","475,785,000","337,485,000","332,779,000","336,320,000","340,264,000","315,039,000","265,827,000","241,283,000","250,798,000","312,607,000","333,563,000","317,685,000","288,441,000","326,338,000","291,697,000","280,864,000","259,066,000","278,195,000","187,586,000","255,478,000","226,240,000","622,096,000","655,650,000","890,701,000","697,812,000","514,602,000","442,449,000","525,376,000","658,953,000","733,317,000","612,716,000","548,365,000","580,446,000","926,758,000","798,903,000","357,475,000","519,733,000","531,203,000","400,302,000","422,778,000","508,152,000","451,404,000","335,355,000","353,653,000","611,430,000","345,852,000","280,602,000","266,942,000","265,423,000","219,794,000","196,954,000","200,865,000","369,498,000","313,761,000","237,422,000","209,407,000","178,027,000","134,600,000","135,770,000","100,600,000","108,400,000","135,100,000","105,100,000","89,200,000","132,500,000","137,600,000","113,000,000","96,200,000","128,600,000","142,200,000","102,800,000","107,500,000","148,700,000","113,100,000","87,500,000","79,200,000"
			Payables,"333,761,000","360,375,000","432,924,000","315,069,000","329,612,000","265,220,000","272,855,000","227,749,000","254,690,000","308,915,000","299,301,000","282,731,000","337,600,000","378,310,000","375,085,000","312,510,000","275,489,000","308,736,000","283,762,000","263,184,000","263,023,000","284,376,000","270,841,000","216,782,000","220,549,000","236,994,000","273,155,000","268,774,000","329,454,000","340,231,000","330,305,000","358,218,000","475,785,000","337,485,000","332,779,000","336,320,000","340,264,000","315,039,000","265,827,000","241,283,000","250,798,000","312,607,000","333,563,000","317,685,000","288,441,000","326,338,000","291,697,000","280,864,000","259,066,000","278,195,000","187,586,000","255,478,000","226,240,000","56,474,000","73,511,000","64,836,000","56,837,000","66,442,000","75,019,000","64,355,000","59,510,000","56,034,000","56,879,000","48,089,000","48,543,000","45,283,000","64,049,000","45,627,000","44,199,000","43,986,000","51,932,000","44,232,000","42,635,000","34,200,000","49,495,000","41,622,000","41,826,000","54,168,000","47,756,000","42,939,000","39,597,000","38,909,000","46,003,000","39,475,000","46,631,000","40,338,000","48,006,000","39,616,000","37,084,000","32,262,000","35,964,000","30,800,000","29,500,000","25,700,000","37,000,000","31,700,000","34,500,000","29,800,000","35,800,000","30,800,000","34,500,000","34,000,000","39,300,000","46,100,000","50,800,000","39,900,000","33,800,000","32,900,000"
				AccountsPayable,"266,778,000","318,993,000","394,800,000","278,759,000","256,143,000","231,412,000","238,236,000","192,455,000","220,570,000","273,727,000","267,785,000","243,266,000","282,663,000","346,235,000","347,693,000","287,182,000","244,062,000","280,475,000","258,145,000","241,135,000","232,742,000","261,150,000","247,786,000","195,311,000","188,892,000","215,062,000","252,627,000","249,505,000","310,229,000","321,208,000","311,304,000","340,509,000","458,120,000","319,836,000","315,155,000","319,741,000","323,549,000","315,039,000","249,179,000","71,961,000","63,268,000","70,900,000","65,960,000","59,526,000","44,451,000","45,260,000","47,297,000","45,768,000","35,427,000","34,794,000","44,448,000","49,229,000","48,009,000","43,375,000","61,735,000","53,086,000","45,120,000","55,341,000","64,386,000","53,706,000","48,895,000","45,485,000","46,823,000","37,983,000","38,479,000","35,364,000","54,683,000","36,282,000","34,866,000","34,515,000","42,916,000","35,258,000","33,684,000","25,298,000","41,053,000","33,207,000","33,437,000","45,799,000","39,684,000","34,864,000","31,528,000","30,879,000","38,166,000","31,647,000","38,827,000","32,576,000","40,411,000","32,026,000","29,473,000","24,613,000","28,499,000","23,300,000","22,000,000","18,200,000","29,700,000","24,400,000","27,200,000","22,500,000","28,600,000","23,600,000","27,300,000","26,800,000","32,200,000","46,100,000","50,800,000","39,900,000","33,800,000","32,900,000"
				TotalTaxPayable,"32,153,000","6,596,000","3,356,000","4,270,000","41,462,000","1,842,000","2,717,000","5,347,000","4,232,000","5,342,000","3,394,000","13,164,000","28,956,000","6,137,000","1,568,000","1,291,000","7,541,000","4,430,000","2,031,000","0","8,258,000","1,246,000","1,080,000","813,000","11,024,000","1,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,"34,830,000","34,786,000","34,768,000","32,040,000","32,007,000","31,966,000","31,902,000","29,947,000","29,888,000","29,846,000","28,122,000","26,301,000","25,981,000","25,938,000","25,824,000","24,037,000","23,886,000","23,831,000","23,586,000","22,049,000","22,023,000","21,980,000","21,975,000","20,658,000","20,633,000","20,594,000","20,528,000","19,269,000","19,225,000","19,023,000","19,001,000","17,709,000","17,665,000","17,649,000","17,624,000","16,579,000","16,715,000","0","16,648,000","15,804,000","15,780,000","15,744,000","14,912,000","14,901,000","14,873,000","14,867,000","13,998,000","14,008,000","14,059,000","14,148,000","13,026,000","13,004,000","13,101,000","13,099,000","11,776,000","11,750,000","11,717,000","11,101,000","10,633,000","10,649,000","10,615,000","10,549,000","10,056,000","10,106,000","10,064,000","9,919,000","9,366,000","9,345,000","9,333,000","9,471,000","9,016,000","8,974,000","8,951,000","8,902,000","8,442,000","8,415,000","8,389,000","8,369,000","8,072,000","8,075,000","8,069,000","8,030,000","7,837,000","7,828,000","7,804,000","7,762,000","7,595,000","7,590,000","7,611,000","7,649,000","7,465,000","7,500,000","7,500,000","7,500,000","7,300,000","7,300,000","7,300,000","7,300,000","7,200,000","7,200,000","7,200,000","7,200,000","7,100,000",,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,518,000","171,750,000","225,963,000","252,691,000","243,258,000","229,117,000","266,211,000","230,402,000","221,088,000","209,580,000","229,253,000","130,112,000","193,245,000","165,130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"565,622,000","582,139,000","825,865,000","640,975,000","448,160,000","367,430,000","461,021,000","599,443,000","677,283,000","555,837,000","500,276,000","531,903,000","881,475,000","734,854,000","311,848,000","475,534,000","487,217,000","348,370,000","378,546,000","465,517,000","417,204,000","285,860,000","312,031,000","569,604,000","291,684,000","232,846,000","224,003,000","225,826,000","180,885,000","150,951,000","161,390,000","322,867,000","273,423,000","189,416,000","169,791,000","140,943,000","102,338,000","99,806,000","69,800,000","78,900,000","109,400,000","68,100,000","57,500,000","98,000,000","107,800,000","77,200,000","65,400,000","94,100,000","108,200,000","63,500,000","61,400,000","97,900,000","73,200,000","53,700,000","46,300,000"
		CurrentDebtAndCapitalLeaseObligation,"331,627,000","566,942,000","454,440,000","203,920,000","35,136,000","165,611,000","159,310,000","583,524,000","492,777,000","416,311,000","46,869,000","223,892,000","170,529,000","496,506,000","275,495,000","97,627,000","316,805,000","539,367,000","431,375,000","449,692,000","298,623,000","381,432,000","183,152,000","255,987,000","164,183,000","221,958,000","77,488,000","36,032,000","182,279,000","289,577,000","335,505,000","183,955,000","84,726,000","573,127,000","434,243,000","365,392,000","296,701,000","403,046,000","287,560,000","308,034,000","199,417,000","324,782,000","166,925,000","150,224,000","159,768,000","353,185,000","178,857,000","191,620,000","125,949,000","227,969,000","149,910,000","54,595,000","15,934,000","296,394,000","238,319,000","144,937,000","183,885,000","323,931,000","260,817,000","231,345,000","131,126,000","289,653,000","284,439,000","157,009,000","91,905,000","51,670,000","177,353,000","196,939,000","100,643,000","293,100,000","287,436,000","120,062,000","43,687,000","326,830,000","188,248,000","106,993,000","70,693,000","154,000,000","86,842,000","41,142,000","32,122,000","68,086,000","86,329,000","74,795,000","33,495,000","18,495,000","43,795,000","38,079,000","45,779,000","97,318,000","82,018,000","63,600,000","56,100,000","95,000,000","62,700,000","42,900,000","47,600,000","77,500,000","48,100,000","33,500,000","38,400,000","60,100,000","36,500,000","14,600,000","2,400,000","29,900,000","18,800,000","16,500,000"
			CurrentDebt,"326,749,000","562,411,000","450,140,000","199,332,000","31,135,000","161,214,000","152,586,000","579,066,000","488,621,000","412,506,000","46,869,000","223,892,000","170,529,000","496,506,000","275,495,000","97,627,000","316,805,000","539,367,000","431,375,000","449,692,000","298,623,000","381,432,000","183,152,000","255,987,000","164,183,000","221,958,000","77,488,000","36,032,000","182,279,000","289,577,000","335,505,000","183,955,000","84,726,000","573,127,000","434,243,000","365,392,000","296,701,000","403,046,000","287,560,000","308,034,000","199,417,000","324,782,000","166,925,000","150,224,000","159,768,000","353,185,000","178,857,000","191,620,000","125,949,000","227,969,000","149,910,000","54,595,000","15,934,000","296,394,000","238,319,000","144,937,000","183,885,000","323,931,000","260,817,000","231,345,000","131,126,000","289,653,000","284,439,000","157,009,000","91,905,000","51,670,000","177,353,000","196,939,000","100,643,000","293,100,000","287,436,000","120,062,000","43,687,000","326,830,000","188,248,000","106,993,000","70,693,000","154,000,000","86,842,000","41,142,000","32,122,000","68,086,000","86,329,000","74,795,000","33,495,000","18,495,000","43,795,000","38,079,000","45,779,000","97,318,000","82,018,000","63,600,000","56,100,000","95,000,000","62,700,000","42,900,000","47,600,000","77,500,000","48,100,000","33,500,000","38,400,000","60,100,000","36,500,000","14,600,000","2,400,000","29,900,000","18,800,000","16,500,000"
				CurrentNotesPayable,,,"377,300,000",,,,"125,350,000",,,,"25,450,000","0","0","280,000,000","87,950,000","42,100,000","150,900,000","327,200,000","255,000,000","263,400,000","237,900,000","284,600,000","121,700,000","244,625,000","115,500,000","135,000,000","39,350,000","0","0","80,000,000","148,000,000","93,500,000","15,200,000","223,100,000","97,000,000","200,900,000","180,600,000","189,600,000","144,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CommercialPaper,,,,,,,,,,,"0","99,300,000","45,900,000","91,700,000","64,000,000","15,000,000","0","46,000,000","11,000,000","0","0","0","0","0","37,000,000","76,000,000","27,000,000","0","146,000,000","174,196,000","153,000,000","81,000,000","48,000,000","180,500,000","168,600,000","96,000,000","107,500,000","204,800,000","135,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","100,000,000","100,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
