name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
		PrepaidAssets,"17,134,000","15,229,000","13,624,000","14,642,000","14,964,000","16,569,000","11,853,000","13,863,000","13,309,000","14,248,000","14,211,000","14,766,000","13,596,000","13,922,000","13,328,000","13,552,000","13,633,000","10,951,000","15,106,000","16,871,000","14,690,000","13,308,000","12,772,000","15,955,000","14,887,000","28,922,000","22,962,000","20,598,000","14,220,000","16,358,000","15,731,000","15,261,000","12,908,000","19,740,000","21,877,000","16,688,000","13,914,000","15,525,000","14,602,000","15,610,000","13,282,000","14,086,000","13,424,000","13,623,000","15,535,000","15,653,000","14,929,000","17,173,000","14,981,000","19,437,000","16,037,000","16,472,000","16,172,000","14,563,000","12,943,000","13,298,000",,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,228,000","13,481,000","14,155,000","14,772,000","18,509,000","11,931,000","7,994,000","15,498,000","13,290,000","12,432,000","9,631,000","14,751,000","10,588,000","10,697,000","8,434,000","12,531,000","16,701,000","10,223,000","17,783,000","19,853,000","13,156,000","13,850,000","8,032,000","16,338,000","18,636,000","16,523,000","14,427,000","15,708,000","15,381,000","13,960,000","15,567,000","13,680,000","24,674,000","22,280,000","19,757,000","15,290,000","15,903,000","14,747,000","14,110,000","12,553,000","10,030,000","9,664,000","9,234,000","7,919,000","2,466,906","2,407,769"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,228,000","13,481,000","14,155,000","14,772,000","18,509,000","11,931,000","7,994,000","15,498,000","13,290,000","12,432,000","9,631,000","14,751,000","10,588,000","10,697,000","8,434,000","12,531,000","16,701,000","10,223,000","17,783,000","19,853,000","13,156,000","13,850,000","8,032,000","16,338,000","18,636,000","16,523,000","14,427,000","15,708,000","15,381,000","13,960,000","15,567,000","13,680,000","24,674,000","22,280,000","19,757,000","15,290,000","15,903,000","14,747,000","14,110,000","12,553,000","10,030,000","9,664,000","9,234,000","7,919,000","2,466,906","2,407,769"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000","251,000","435,000","1,504,000","3,345,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,056,000","57,281,000","49,335,000","58,867,000","35,552,000","62,693,000","51,405,000","53,433,000","41,839,000","63,743,000","55,359,000","47,734,000","43,111,000",,,"10,277,000","10,435,000","9,025,000","12,204,000","8,911,000","6,435,000","5,619,000","5,211,000","7,897,000","5,799,000","3,933,000","3,305,000","3,388,000","3,053,000","4,295,634","1,890,340"
	TotalNonCurrentAssets,"882,988,000","861,667,000","816,641,000","820,227,000","819,526,000","820,462,000","830,849,000","827,564,000","830,643,000","879,535,000","881,497,000","881,470,000","874,851,000","816,601,000","832,421,000","840,137,000","845,115,000","845,633,000","890,556,000","904,834,000","1,095,509,000","973,133,000","976,527,000","969,362,000","946,826,000","934,571,000","1,015,283,000","1,014,272,000","1,016,564,000","669,755,000","667,110,000","651,636,000","624,366,000","613,086,000","586,911,000","585,861,000","585,106,000","587,478,000","585,742,000","573,739,000","573,363,000","575,120,000","557,232,000","583,020,000","583,562,000","588,369,000","550,737,000","549,392,000","557,407,000","561,432,000","526,654,000","594,448,000","595,113,000","600,542,000","555,066,000","316,821,000","289,830,000","287,501,000","251,950,000","195,263,000","188,771,000","93,035,000","89,017,000","67,314,000","38,527,000","31,944,000","30,644,000","30,977,000","11,567,000","11,081,000","10,506,027","9,507,472"
		NetPPE,"60,573,000","66,315,000","68,021,000","67,846,000","67,917,000","68,453,000","85,378,000","89,380,000","91,175,000","93,367,000","92,314,000","95,234,000","92,164,000","40,374,000","41,164,000","42,958,000","43,835,000","45,541,000","47,075,000","46,977,000","36,067,000","32,434,000","30,099,000","29,482,000","27,294,000","28,888,000","47,457,000","49,098,000","48,978,000","44,677,000","40,059,000","38,707,000","38,954,000","38,742,000","35,968,000","35,393,000","33,269,000","33,805,000","31,872,000","33,545,000","31,525,000","31,176,000","32,012,000","33,222,000","33,003,000","32,935,000","32,415,000","34,079,000","36,009,000","39,147,000","42,407,000","44,134,000","43,760,000","44,708,000","46,530,000","44,378,000","40,239,000","38,147,000","33,764,000","32,017,000","29,559,000","27,742,000","27,357,000","23,504,000","19,259,000","13,162,000","11,855,000","11,413,000","9,121,000","8,975,000","7,192,785","6,458,123"
			GrossPPE,"60,573,000","129,265,000","68,021,000","67,846,000","67,917,000","129,550,000","85,378,000","89,380,000","91,175,000","173,718,000","92,314,000","95,234,000","92,164,000","123,367,000",,,,"115,685,000",,,,"99,948,000",,,,"93,757,000",,,,"152,033,000",,,,"130,398,000",,,,"110,786,000",,,,"105,289,000",,,,"91,573,000",,,,"93,231,000",,,,"82,383,000","71,124,000","68,972,000","64,833,000","62,741,000","47,866,000","46,119,000","43,661,000","41,844,000","39,803,000","34,094,000","28,483,000","21,228,000","16,071,000","15,629,000","13,337,000","13,191,000","9,184,542","8,449,880"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0",,,,"0",,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,473,000",,,,"17,353,000","17,387,000","16,235,000","7,979,000","6,122,000",,,,"4,520,000",,
				MachineryFurnitureEquipment,,"52,505,000",,,,"49,736,000",,,,"74,191,000",,,,"78,065,000",,,,"70,191,000",,,,"61,152,000",,,,"60,924,000",,,,"106,772,000",,,,"89,421,000",,,,"73,521,000",,,,"71,593,000",,,,"58,138,000",,,,"61,435,000",,,,"52,881,000",,,,"41,351,000",,,,"23,891,000","22,007,000","17,450,000","14,563,000","13,877,000",,,,"8,671,000",,
				OtherProperties,"60,573,000","35,311,000","68,021,000","67,846,000","67,917,000","39,360,000","85,378,000","89,380,000","91,175,000","54,954,000","92,314,000","95,234,000","92,164,000",,,,,,,,,,,,,"409,000",,,,"925,000",,,,"1,022,000",,,,"877,000",,,,,,,,,,,,,,,,,,,,"806,000",,,,"409,000","409,000","409,000",,,,,,,,
				ConstructionInProgress,,"1,113,000",,,,"502,000",,,,"250,000",,,,"250,000",,,,"250,000",,,,"294,000",,,,"261,000",,,,"594,000",,,,"612,000",,,,"0",,,,"101,000",,,,"321,000",,,,"122,000",,,,"149,000",,,,"111,000",,,,"191,000",,,"5,941,000","1,229,000",,,,,,
				Leases,,"40,336,000",,,,"39,952,000",,,,"44,323,000",,,,"45,052,000",,,,"45,244,000",,,,"38,502,000",,,,"32,163,000",,,,"43,742,000",,,,"39,343,000",,,,"36,388,000",,,,"33,595,000",,,,"33,114,000",,,,"31,674,000",,,,"29,353,000",,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-62,950,000",,,,"-61,097,000",,,,"-80,351,000",,,,"-82,993,000",,,,"-70,144,000",,,,"-67,514,000",,,,"-64,869,000",,,,"-107,356,000",,,,"-91,656,000",,,,"-76,981,000",,,,"-74,113,000",,,,"-58,638,000",,,,"-54,084,000",,,,"-37,675,000","-24,594,000","-24,594,000","-24,594,000","-24,594,000","-14,102,000","-14,102,000","-14,102,000","-14,102,000","-12,446,000","-10,590,000","-9,224,000","-8,066,000","-4,216,000","-4,216,000","-4,216,000","-4,216,000","-1,991,757","-1,991,757"
		GoodwillAndOtherIntangibleAssets,"654,930,000","652,773,000","614,215,000","616,509,000","618,784,000","614,720,000","608,980,000","611,151,000","614,362,000","678,305,000","682,127,000","684,303,000","689,002,000","693,120,000","699,246,000","705,345,000","712,870,000","718,061,000","770,236,000","778,325,000","995,221,000","881,210,000","890,048,000","880,752,000","859,789,000","846,392,000","909,251,000","917,535,000","926,787,000","591,830,000","593,205,000","596,771,000","569,271,000","557,859,000","534,329,000","534,829,000","536,253,000","538,401,000","538,822,000","527,003,000","527,421,000","529,052,000","502,446,000","528,654,000","530,785,000","532,419,000","485,046,000","482,823,000","484,758,000","486,575,000","426,259,000","533,382,000","535,861,000","538,048,000","489,466,000","256,905,000","235,497,000","236,989,000","206,897,000","152,709,000","153,475,000","57,566,000","55,415,000","38,586,000","15,266,000","15,481,000","15,393,000","16,677,000",,,,
			Goodwill,"623,841,000","620,879,000","597,552,000","597,552,000","597,552,000","594,237,000","586,730,000","586,235,000","586,235,000","646,680,000","645,986,000","645,266,000","645,541,000","645,263,000","645,543,000","645,655,000","646,367,000","645,750,000","689,375,000","688,836,000","897,752,000","799,862,000","799,958,000","787,354,000","765,533,000","751,400,000","806,801,000","807,107,000","807,677,000","567,146,000","566,297,000","566,998,000","544,874,000","536,637,000","519,514,000","518,941,000","518,916,000","519,522,000","518,472,000","512,830,000","512,120,000","512,185,000","482,644,000","506,764,000","506,771,000","506,214,000","468,287,000","464,225,000","464,270,000","464,169,000","401,706,000","506,502,000","506,544,000","505,676,000","451,271,000","246,386,000","223,284,000","223,053,000","190,780,000","137,707,000","135,026,000","53,328,000","50,146,000","35,501,000",,,,,,,,
			OtherIntangibleAssets,"31,089,000","31,894,000","16,663,000","18,957,000","21,232,000","20,483,000","22,250,000","24,916,000","28,127,000","31,625,000","36,141,000","39,037,000","43,461,000","47,857,000","53,703,000","59,690,000","66,503,000","72,311,000","80,861,000","89,489,000","97,469,000","81,348,000","90,090,000","93,398,000","94,256,000","94,992,000","102,450,000","110,428,000","119,110,000","24,684,000","26,908,000","29,773,000","24,397,000","21,222,000","14,815,000","15,888,000","17,337,000","18,879,000","20,350,000","14,173,000","15,301,000","16,867,000","19,802,000","21,890,000","24,014,000","26,205,000","16,759,000","18,598,000","20,488,000","22,406,000","24,553,000","26,880,000","29,317,000","32,372,000","38,195,000","10,519,000","12,213,000","13,936,000","16,117,000","15,002,000","18,449,000","4,238,000","5,269,000","3,085,000","15,266,000","15,481,000","15,393,000","16,677,000",,,,
		InvestmentsAndAdvances,"95,930,000","72,584,000","68,216,000","66,639,000","64,703,000","71,030,000","66,122,000","59,524,000","67,194,000","54,541,000","60,943,000","59,357,000","54,038,000","50,429,000","45,948,000","47,099,000","42,831,000","39,904,000","31,937,000","35,546,000","37,569,000","34,675,000","32,932,000","36,261,000","37,256,000","34,831,000","34,050,000","22,050,000","14,700,000","12,250,000","12,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"1,791,000","1,804,000","1,726,000","4,745,000","5,303,000","4,191,000","11,425,000","12,426,000","8,334,000","1,145,000","1,108,000","1,094,000","1,302,000","2,153,000","14,028,000","13,952,000","15,134,000","16,752,000","15,159,000","15,421,000",,,,,,,,,,,,,,,,,,,,,"51,000","0","9,740,000","7,176,000","10,221,000","12,440,000","19,813,000","20,218,000","19,552,000","21,298,000","40,527,000","0","828,000","2,064,000","2,811,000","2,662,000","3,228,000","3,628,000","3,786,000","3,029,000","1,725,000","5,433,000","4,777,000","3,951,000","2,978,000","2,154,000","2,855,000","2,246,000","1,805,000","1,450,000","2,664,662","2,511,788"
			NonCurrentDeferredTaxesAssets,"1,791,000","1,804,000","1,726,000","4,745,000","5,303,000","4,191,000","11,425,000","12,426,000","8,334,000","1,145,000","1,108,000","1,094,000","1,302,000","2,153,000","14,028,000","13,952,000","15,134,000","16,752,000","15,159,000","15,421,000",,,,,,,,,,,,,,,,,,,,,"51,000","0","9,740,000","7,176,000","10,221,000","12,440,000","19,813,000","20,218,000","19,552,000","21,298,000","40,527,000","0","828,000","2,064,000","2,811,000","2,662,000","3,228,000","3,628,000","3,786,000","3,029,000","1,725,000","5,433,000","4,777,000","3,951,000","2,978,000","2,154,000","2,855,000","2,246,000","1,805,000","1,450,000","2,664,662","2,511,788"
		OtherNonCurrentAssets,"69,764,000","68,191,000","64,463,000","64,488,000","62,819,000","62,068,000","58,944,000","55,083,000","49,578,000","52,177,000","45,005,000","41,482,000","38,345,000","30,525,000","32,035,000","30,783,000","30,445,000","25,375,000","26,149,000","28,565,000","26,652,000","24,814,000","23,448,000","22,867,000","22,487,000","24,460,000","24,525,000","25,589,000","26,099,000","20,998,000","21,096,000","16,158,000","16,141,000","16,485,000","16,614,000","15,639,000","15,584,000","15,272,000","15,048,000","13,191,000","14,366,000","12,317,000","13,034,000","13,968,000","9,553,000","10,575,000","13,463,000","12,272,000","17,088,000","14,412,000","17,461,000","16,932,000","14,664,000","15,722,000","16,259,000","12,876,000","10,866,000","8,737,000","7,503,000","7,508,000","4,012,000","2,294,000","1,468,000","1,273,000","1,024,000","1,147,000","541,000","641,000","641,000","656,000","648,580","537,561"
TotalLiabilitiesNetMinorityInterest,"574,903,000","547,449,000","516,616,000","517,734,000","483,739,000","505,534,000","535,615,000","589,512,000","665,439,000","518,806,000","574,376,000","546,314,000","541,707,000","508,908,000","510,692,000","531,264,000","543,783,000","533,612,000","553,420,000","575,478,000","626,637,000","505,182,000","522,074,000","516,604,000","520,352,000","511,835,000","624,273,000","658,496,000","671,683,000","555,280,000","539,947,000","340,060,000","294,457,000","355,336,000","316,129,000","307,534,000","313,983,000","342,529,000","353,486,000","337,811,000","366,324,000","389,855,000","368,178,000","371,214,000","433,779,000","440,611,000","383,456,000","389,674,000","402,916,000","427,226,000","450,276,000","419,106,000","435,281,000","460,571,000","476,362,000","281,206,000","269,560,000","259,429,000","255,937,000","187,228,000","183,464,000","82,864,000","85,558,000","60,840,000","47,212,000","54,167,000","45,795,000","36,860,000","27,190,000","33,986,000","54,651,012","49,102,399"
	CurrentLiabilities,"127,848,000","205,184,000","156,405,000","145,629,000","110,174,000","193,370,000","175,126,000","152,783,000","119,508,000","204,544,000","433,548,000","395,418,000","373,945,000","418,305,000","152,110,000","135,927,000","112,556,000","139,467,000","128,794,000","118,720,000","106,024,000","135,768,000","114,208,000","102,745,000","89,200,000","131,421,000","120,266,000","113,139,000","97,055,000","176,376,000","158,276,000","140,540,000","111,768,000","173,384,000","130,461,000","112,690,000","101,729,000","116,725,000","98,499,000","95,495,000","94,983,000","169,702,000","120,869,000","102,257,000","132,023,000","166,159,000","97,320,000","81,565,000","86,104,000","192,993,000","131,617,000","106,856,000","97,872,000","166,151,000","126,929,000","87,300,000","78,210,000","122,201,000","88,358,000","67,245,000","57,655,000","70,362,000","73,387,000","48,929,000","35,328,000","45,483,000","38,417,000","30,216,000","22,397,000","29,240,000","26,872,323","22,585,890"
		PayablesAndAccruedExpenses,"96,003,000","175,271,000","127,964,000","116,298,000","81,269,000","149,352,000","133,760,000","108,644,000","80,759,000","168,103,000","141,270,000","109,273,000","88,060,000","147,043,000","122,067,000","106,447,000","88,031,000","111,551,000","103,299,000","94,031,000","82,019,000","111,715,000","92,050,000","81,455,000","69,256,000","112,335,000","97,545,000","89,311,000","77,455,000","134,888,000","117,761,000","97,702,000","73,068,000","133,136,000","92,347,000","75,429,000","61,384,000","101,308,000","34,621,000","32,342,000","37,952,000","65,752,000","41,715,000","46,645,000","85,733,000","147,359,000","77,721,000","66,228,000","68,601,000","171,886,000","112,798,000","90,572,000","77,360,000","144,425,000","101,800,000","53,834,000","68,776,000","114,272,000","82,609,000","59,496,000","44,672,000","57,043,000","46,706,000","36,108,000","27,397,000","39,101,000","31,791,000","24,462,000","15,796,000","26,637,000","24,007,471","18,838,452"
			Payables,"12,364,000","13,621,000","5,918,000","6,318,000","8,156,000","648,000","4,838,000","5,046,000","5,799,000","7,944,000","10,440,000","9,456,000","7,469,000","10,020,000","9,979,000","9,570,000","7,851,000","9,194,000","10,259,000","8,107,000","9,426,000","7,273,000","6,696,000","5,537,000","5,206,000","7,220,000","9,718,000","8,773,000","12,708,000","11,085,000","9,884,000","13,422,000","9,070,000","11,102,000","8,841,000","9,547,000","7,143,000","16,304,000","8,399,000","11,777,000","9,246,000","8,185,000","11,341,000","10,432,000","10,207,000","8,761,000","9,026,000","11,709,000","14,563,000","8,024,000","17,918,000","10,603,000","8,959,000","8,591,000","8,586,000","8,138,000","7,109,000","5,823,000","3,937,000","4,634,000","4,228,000","2,684,000","4,778,000","2,944,000","2,236,000","2,671,000","3,011,000","2,221,000","2,637,000","2,809,000","1,613,019","1,939,799"
				AccountsPayable,"12,364,000","13,621,000","5,918,000","6,318,000","8,156,000","648,000","4,838,000","5,046,000","5,799,000","7,944,000","10,440,000","9,456,000","7,469,000","10,020,000","9,979,000","9,570,000","7,851,000","9,194,000","10,259,000","8,107,000","9,426,000","7,273,000","6,696,000","5,537,000","5,206,000","7,220,000","9,718,000","8,773,000","12,708,000","11,085,000","9,884,000","13,422,000","9,068,000","8,185,000","8,620,000","9,395,000","6,978,000","8,432,000","8,254,000","11,591,000","9,194,000","8,084,000","11,256,000","10,320,000","8,902,000","8,310,000","8,754,000","11,705,000","13,962,000","7,150,000","13,592,000","7,887,000","7,547,000","6,505,000","8,586,000","8,138,000","7,109,000","5,823,000","3,937,000","4,634,000","4,228,000","2,684,000","4,778,000","2,944,000","2,236,000","2,671,000","3,011,000","2,221,000","2,637,000","2,809,000","1,613,019","1,939,799"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,000","2,917,000","221,000","152,000","165,000","7,872,000","145,000","186,000","52,000","101,000","85,000","112,000","1,305,000","451,000","272,000","4,000","601,000","874,000","4,326,000","2,716,000","1,412,000","2,086,000",,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,000","2,917,000","221,000","152,000","165,000","7,872,000","145,000","186,000","52,000","101,000","85,000","112,000","1,305,000","451,000","272,000","4,000","601,000","874,000","4,326,000","2,716,000","1,412,000","2,086,000",,,,,,,,,,,,,,,,,,
