name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"574,800,000","-183,100,000","257,900,000","168,100,000","331,900,000","-69,200,000","318,900,000","246,300,000","274,300,000","-13,800,000","283,400,000","241,800,000","201,700,000","-89,700,000","260,300,000","206,400,000","189,200,000","-51,900,000","247,700,000","181,400,000","189,100,000","-17,900,000","269,900,000","215,600,000","185,400,000","-20,400,000","147,000,000","222,300,000","108,500,000","-66,700,000","143,500,000","140,900,000","125,900,000","-156,600,000","131,600,000","120,300,000","118,400,000","-72,500,000","163,400,000","66,900,000","96,400,000","-43,900,000","152,400,000","32,700,000","58,200,000","-67,900,000","82,800,000","32,900,000","85,000,000","-61,800,000"
	CashFlowFromContinuingOperatingActivities,"574,800,000","-183,100,000","257,900,000","168,100,000","331,900,000","-69,200,000","318,900,000","246,300,000","274,300,000","-13,800,000","283,400,000","241,800,000","201,700,000","-89,700,000","260,300,000","206,400,000","189,200,000","-51,900,000","247,700,000","181,400,000","189,100,000","-17,900,000","269,900,000","215,600,000","185,400,000","-20,400,000","147,000,000","222,300,000","108,500,000","-66,700,000","143,500,000","140,900,000","125,900,000","-156,600,000","131,600,000","120,300,000","118,400,000","-72,500,000","163,400,000","66,900,000","96,400,000","-43,900,000","152,400,000","32,700,000","58,200,000","-67,900,000","82,800,000","32,900,000","85,000,000","-61,800,000"
		NetIncomeFromContinuingOperations,"775,500,000","180,900,000","175,300,000","202,100,000","217,200,000","177,800,000","163,600,000","165,800,000","116,200,000","108,800,000","104,000,000","105,700,000","137,100,000","84,500,000","85,300,000","99,900,000","129,700,000","74,900,000","128,000,000","129,600,000","137,700,000","77,400,000","103,700,000","123,400,000","130,400,000","55,700,000","88,000,000","107,800,000","79,400,000","40,300,000","45,400,000","-20,900,000","93,600,000","41,200,000","64,600,000","64,600,000","64,200,000","37,500,000","18,600,000","40,200,000","47,900,000","13,000,000","-85,500,000","20,400,000","42,700,000","-12,200,000","10,700,000","27,700,000","33,700,000","-13,700,000"
		OperatingGainsLosses,"-2,600,000","-6,100,000","2,200,000","300,000","1,000,000","3,100,000","-3,600,000","2,500,000","3,300,000","-6,400,000","600,000","0","-100,000","-900,000","-700,000","100,000","1,600,000","200,000","600,000","300,000",,,"0",,,,"0",,,,"400,000",,,,"0",,,,"100,000",,,,,,,"-100,000",,,,"100,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,"-200,000",,,,"0",,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-4,700,000","-6,100,000","100,000","300,000","1,000,000","200,000","1,100,000","100,000","1,300,000","-100,000","600,000","0","-100,000","-900,000","-700,000","100,000","1,600,000","200,000","600,000",,,,"0",,,,"200,000",,,,"400,000",,,,"0",,,,"100,000",,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,"0","0","0","-6,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"2,100,000","0","2,100,000","0","0","2,900,000","-4,700,000","2,400,000","2,000,000","-6,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"188,300,000","46,900,000","47,700,000","46,200,000","47,500,000","47,700,000","46,600,000","39,300,000","40,100,000","37,500,000","40,000,000","36,700,000","38,200,000","37,800,000","40,700,000","37,500,000","37,900,000","33,500,000","34,000,000","32,300,000","32,200,000","31,800,000","33,000,000","29,900,000","29,000,000","30,800,000","33,300,000","31,600,000","26,200,000","24,000,000","25,600,000","25,600,000","24,100,000","23,500,000","24,200,000","23,400,000","20,800,000","22,000,000","22,300,000","31,500,000","23,000,000","24,500,000","35,500,000","26,200,000","25,000,000","24,800,000","30,600,000","26,800,000","27,300,000","26,900,000"
			DepreciationAndAmortization,"188,300,000","46,900,000","47,700,000","46,200,000","47,500,000","47,700,000","46,600,000","39,300,000","40,100,000","37,500,000","40,000,000","36,700,000","38,200,000","37,800,000","40,700,000","37,500,000","37,900,000","33,500,000","34,000,000","32,300,000","32,200,000","31,800,000","33,000,000","29,900,000","29,000,000","30,800,000","33,300,000","31,600,000","26,200,000","24,000,000","25,600,000","25,600,000","24,100,000","23,500,000","24,200,000","23,400,000","20,800,000","22,000,000","22,300,000","31,500,000","23,000,000","24,500,000","35,500,000","26,200,000","25,000,000","24,800,000","30,600,000","26,800,000","27,300,000","26,900,000"
				Depreciation,"124,800,000","30,900,000","32,100,000","30,300,000","31,500,000","31,100,000","35,700,000","28,800,000","29,800,000","27,200,000","28,600,000","26,700,000","28,200,000","27,800,000","29,900,000","28,600,000","29,700,000","25,300,000","25,900,000","24,800,000","24,200,000","23,700,000","25,300,000","22,600,000","22,400,000","24,300,000","27,000,000","24,900,000","21,100,000","20,500,000","22,000,000","21,300,000","20,100,000","19,500,000","20,100,000","19,400,000","18,300,000","19,400,000","19,800,000","29,100,000","20,200,000","21,100,000","32,100,000","22,700,000","21,200,000","21,100,000","26,900,000","23,100,000","23,100,000","22,800,000"
				AmortizationCashFlow,"63,500,000","16,000,000","15,600,000","15,900,000","16,000,000","16,600,000","10,900,000","10,500,000","10,300,000","10,300,000","11,400,000","10,000,000","10,000,000","10,000,000","10,800,000","8,900,000","8,200,000","8,200,000","8,100,000","7,500,000","8,000,000","8,100,000","7,700,000","7,300,000","6,600,000","6,500,000","6,300,000","6,700,000","5,100,000","3,500,000","3,600,000","4,300,000","4,000,000","4,000,000","4,100,000","4,000,000","2,500,000","2,600,000","2,500,000","2,400,000","2,800,000","3,400,000","3,400,000","3,500,000","3,800,000","3,700,000","3,700,000","3,700,000","4,200,000","4,100,000"
					AmortizationOfIntangibles,"63,500,000","16,000,000","15,600,000","15,900,000","16,000,000","16,600,000","10,900,000","10,500,000","10,300,000","10,300,000","11,400,000","10,000,000","10,000,000","10,000,000","10,800,000","8,900,000","8,200,000","8,200,000","8,100,000","7,500,000","8,000,000","8,100,000","7,700,000","7,300,000","6,600,000","6,500,000","6,300,000","6,700,000","5,100,000","3,500,000","3,600,000","4,300,000","4,000,000","4,000,000","4,100,000","4,000,000","2,500,000","2,600,000","2,500,000","2,400,000","2,800,000","3,400,000","3,400,000","3,500,000","3,800,000","3,700,000","3,700,000","3,700,000","4,200,000","4,100,000"
