name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalRevenue,"1,649,700,000","513,800,000","394,100,000","388,700,000","353,100,000","296,700,000","248,703,000","217,896,000","214,382,000","201,785,000","173,600,000","139,140,000","126,488,000","117,376,000"
	OperatingRevenue,"1,611,900,000","506,100,000","358,500,000","388,700,000","353,100,000","296,700,000","248,703,000","217,896,000","214,382,000","201,785,000","173,600,000","139,140,000","126,488,000","117,376,000"
CostOfRevenue,"1,617,300,000","474,600,000","408,200,000","386,000,000","348,400,000","260,000,000","236,563,000","197,754,000","194,986,000","176,054,000","171,160,000","135,000,000","115,774,000","104,918,000"
GrossProfit,"32,400,000","39,200,000","-14,100,000","2,700,000","4,700,000","36,700,000","12,140,000","20,142,000","19,396,000","25,731,000","2,440,000","4,140,000","10,714,000","12,458,000"
OperatingExpense,"473,700,000","130,300,000","127,400,000","112,000,000","104,000,000","100,500,000","102,870,000","75,491,000","43,814,000","38,755,000","46,438,000","35,726,000","29,154,000","22,310,000"
	SellingGeneralAndAdministration,"451,400,000","122,500,000","121,300,000","107,500,000","100,100,000","97,200,000","99,704,000","72,610,000","41,140,000","36,250,000","44,224,000","33,673,000","27,298,000","20,586,000"
		GeneralAndAdministrativeExpense,"322,300,000","88,700,000","82,400,000","77,000,000","74,200,000","73,100,000","72,940,000","57,136,000","31,038,000","24,379,000","29,965,000","21,671,000","16,045,000","11,911,000"
			OtherGandA,"322,300,000","88,700,000","82,400,000","77,000,000","74,200,000","73,100,000","72,940,000","57,136,000","31,038,000","24,379,000","29,965,000","21,671,000","16,045,000","11,911,000"
		SellingAndMarketingExpense,"129,100,000","33,800,000","38,900,000","30,500,000","25,900,000","24,100,000","26,764,000","15,474,000","10,102,000","11,871,000","14,259,000","12,002,000","11,253,000","8,675,000"
	DepreciationAmortizationDepletionIncomeStatement,"22,300,000","7,800,000","6,100,000","4,500,000","3,900,000","3,300,000","3,166,000","2,881,000","2,674,000","2,505,000","2,214,000","2,053,000","1,856,000","1,724,000"
		DepreciationAndAmortizationInIncomeStatement,"22,300,000","7,800,000","6,100,000","4,500,000","3,900,000","3,300,000","3,166,000","2,881,000","2,674,000","2,505,000","2,214,000","2,053,000","1,856,000","1,724,000"
OperatingIncome,"-441,300,000","-91,100,000","-141,500,000","-109,300,000","-99,300,000","-63,800,000","-90,730,000","-55,349,000","-24,418,000","-13,024,000","-43,998,000","-31,586,000","-18,440,000","-9,852,000"
NetNonOperatingInterestIncomeExpense,"-2,900,000","-600,000","-700,000","-600,000","-1,000,000","-200,000","24,000","-3,862,000","-2,448,000","-2,426,000","-1,962,000","-1,813,000","-1,867,000","-9,000"
	InterestIncomeNonOperating,,,,,,,"24,000",,,,,,,
	InterestExpenseNonOperating,"2,900,000","600,000","700,000","600,000","1,000,000","200,000","-24,000","3,862,000","2,448,000","2,426,000","1,962,000","1,813,000","1,867,000","9,000"
OtherIncomeExpense,,"-5,000,000",,,,,"4,000","35,000","22,000","95,000","25,000","-25,000","22,000","62,000"
	OtherNonOperatingIncomeExpenses,,"-5,000,000",,,,,"4,000","35,000","22,000","95,000","25,000","-25,000","22,000","62,000"
PretaxIncome,"-449,200,000","-96,700,000","-142,200,000","-109,900,000","-100,300,000","-64,000,000","-90,702,000","-59,176,000","-26,844,000","-15,355,000","-45,935,000","-33,424,000","-20,285,000","-9,799,000"
TaxProvision,,,"-1,900,000",,,,,,,,,,,
