name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014
MarketCap,"1,649,593,591","2,214,010,799","1,735,454,773","1,791,759,203","1,602,691,118","2,181,657,493","1,620,781,826","816,728,689","585,566,712","538,546,791","1,350,014,167","1,226,468,994","1,478,332,127","2,068,954,400","1,988,224,847","2,312,381,762","1,935,149,134","1,687,112,443","1,912,634,685","1,972,700,005","2,552,330,514","2,690,774,479","2,298,461,808","1,739,100,450","1,858,177,021","1,615,157,154","1,505,635,778","1,587,324,833","1,595,554,319","1,269,290,826","1,148,715,756","768,443,047"
EnterpriseValue,"3,289,744,591","3,942,479,799","3,515,790,773","3,519,511,203","3,430,020,118","4,080,416,493","3,503,899,826","2,677,238,689","2,498,413,712","2,429,245,791","3,203,956,167","2,927,857,994","3,006,145,127","2,440,838,400","2,351,671,847","2,651,842,762","2,272,789,134","2,034,566,443","2,212,316,685","2,253,584,005","2,776,690,514","2,927,319,479","2,561,688,808","2,005,624,450","2,129,649,021","1,920,412,154","1,841,431,778","1,924,602,833","1,934,539,319","1,627,434,826","1,518,745,756","1,231,773,047"
PeRatio,"10.668","20.588","73.041",,,,,,"28.045","4.98","15.228","12.916","13.46","19.399","16.98","19.653","16.948","14.961","17.939","18.755","26.318","30.481","27.23","22.351","26.97","27.842","28.336","37.623","99.411","150.095",,
ForwardPeRatio,,,,,,,,,,,,,,,,,"21.186","17.007","17.271","17.094","22.124","26.667","22.779","18.45",,,,,,,,
PsRatio,"1.115","1.719","1.622","2.071","2.942","4.555","2.013","0.709","0.35","0.369","1.189","1.148","1.23","1.796","1.687","2.035","1.762","1.587","1.83","1.925","2.573","2.757","2.428","1.911","2.11","1.91","1.892","1.957","2.017","1.567","1.616","1.114"
PbRatio,"4.69","8.038","7.039","7.808","8.972","14.238","7.839","3.262","3.04","3.174","9.114","4.92","4.105","5.335","4.675","5.244","4.416","4.001","4.495","4.671","5.617","6.092","5.481","4.241","4.91","4.664","4.711","5.143","5.635","4.906","4.706","5.171"
EnterprisesValueRevenueRatio,"2.208","8.74","10.247","11.068","9.083","15.378","29.994","24.55","49.149","15.201","9.229","9.781","8.724","6.713","7.088","9.399","7.121","6.125","7.256","9.015","9.89","9.625","9.481","8.771","8.716","7.33","7.862","9.985","8.901","7.309","7.334","7.535"
EnterprisesValueEBITDARatio,"8.76","29.867","45.799","64.048","30.371","57.476","-164.711","-116.452","-53.885","-92.434","44.073","73.815","38.156","27.507","32.701","57.786","30.383","23.672","31.318","50.386","43.501","33.315","37.675","48.411","37.25","26.793","31.726","65.749","49.014","30.105","32.792","74.083"
