name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
			DeferredIncomeTax,"-104,000,000","-37,000,000","-63,000,000","-1,000,000","-3,000,000","-2,000,000","-38,000,000","-8,000,000","8,000,000","-2,000,000","-42,000,000","3,000,000","7,000,000","-10,000,000","-15,000,000","14,000,000","5,000,000","-2,000,000","10,000,000","-9,000,000","-1,000,000","-9,000,000","-40,000,000","-7,000,000","0","3,000,000","-86,338,000","-13,149,000","-24,314,000","-199,000","-48,849,000","1,530,000","2,961,000","18,000","3,041,000","449,000","3,449,000","990,000","5,312,000","2,388,000","758,000","-391,000","5,093,000","1,804,000","1,359,000","2,540,000","-4,555,000","247,000","-574,000","3,535,000","8,291,000","2,549,000","-1,553,000","3,263,000","-18,514,000","-1,439,000","368,000","-3,553,000","-615,000","-2,969,000","-796,000","-1,097,000","-5,392,000","1,074,000","-2,513,000","94,000","149,000","-1,842,000","897,000","-38,000","-1,853,000","180,000","-1,774,000","1,089,000","-1,159,000","777,000","-249,000","-66,000","713,000","1,093,000","-1,549,000","-873,000","1,022,000","1,532,000","794,000","-475,000","-2,574,000","-383,000","-3,720,000","601,000",,,,,"400,000",,,"2,100,000","-1,000,000","-600,000","-3,200,000","1,600,000","0","-1,000,000","100,000","400,000","200,000",,,,,"-400,000",,,,"-300,000","-200,000",,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,"1,000,000",,,,"2,000,000",,,,,,,,"0",,,,"0",,,,"0",,,,"-107,000",,,,"0","0",,,"103,000","88,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"77,000,000","17,000,000","18,000,000","20,000,000","22,000,000","16,000,000","18,000,000","13,000,000","13,000,000","7,000,000","12,000,000","12,000,000","14,000,000","10,000,000","11,000,000","10,000,000","14,000,000","10,000,000","10,000,000","10,000,000","8,000,000","7,000,000","7,000,000","8,000,000","3,000,000","9,000,000","5,730,000","7,751,000","8,723,000","8,796,000","9,587,000","3,194,000","4,144,000","2,966,000","3,737,000","2,868,000","4,358,000","2,146,000","3,242,000","3,440,000","4,245,000","3,800,000","3,035,000","3,047,000","3,525,000","4,488,000","3,716,000","3,000,000","2,924,000","2,231,000","2,780,000","3,101,000","2,419,000","3,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000","0","-2,000,000","0","-537,000","-348,000","-9,623,000","-1,492,000","-348,000","-1,832,000","-3,552,000","-395,000","-107,000","-443,000","-3,369,000","-358,000","-86,000","-134,000","-1,292,000","-66,000","-127,000","-31,000","-589,000","-645,000","-161,000","-67,000","-13,000","-3,000","-2,000","-11,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,000,000","-1,000,000","0","0","2,000,000","-1,000,000","7,000,000","2,000,000",,,"4,000,000",,,"2,000,000","5,000,000","3,000,000","10,000,000","1,000,000","9,000,000","21,000,000","7,000,000","5,000,000","5,000,000","6,000,000","7,000,000","8,000,000","5,681,000","14,073,000","5,831,000","4,415,000",,,,,,,,,,"27,097,000","30,653,000","30,164,000",,,,,,,,,,,,,,"4,188,000","3,039,000","3,366,000","3,610,000","4,669,000","3,008,000","2,859,000","13,548,000","2,997,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,"-5,700,000","-10,300,000","-6,000,000","19,500,000","-900,000","-21,900,000","-25,000,000","5,400,000","700,000","-5,100,000","-8,100,000","14,700,000","0","-200,000","100,000","100,000","-100,000",,,,,,"100,000","-500,000"
		ChangeInWorkingCapital,"-28,000,000","-144,000,000","49,000,000","35,000,000","32,000,000","-49,000,000","206,000,000","18,000,000","94,000,000","-54,000,000","97,000,000","23,000,000","-53,000,000","-130,000,000","159,000,000","0","14,000,000","-33,000,000","164,000,000","-119,000,000","-16,000,000","37,000,000","65,000,000","45,000,000","-8,000,000","28,000,000","-1,881,000","41,780,000","-4,258,000","-28,641,000","149,616,000","-9,433,000","17,485,000","-3,455,000","807,000","-3,431,000","23,802,000","-9,664,000","-2,197,000","1,450,000","8,282,000","-2,996,000","-2,294,000","-30,042,000","-30,029,000","-11,914,000","3,993,000","-2,600,000","3,911,000","-8,054,000","4,937,000","4,898,000","16,062,000","-24,949,000","14,440,000","-7,255,000","-20,104,000","-4,341,000","6,781,000","1,450,000","11,681,000","-9,329,000","12,379,000","-10,051,000","-8,852,000","-2,218,000","-14,227,000","10,198,000","-21,453,000","-9,616,000","4,628,000","-9,999,000","-23,060,000","2,160,000","10,000,000","-5,359,000","-9,934,000","1,554,000","-24,014,000","-28,656,000","-26,868,000","-21,728,000","-6,045,000","-19,244,000","-34,739,000","-8,295,000","-30,418,000","22,635,000","21,696,000","29,669,000","-9,900,000","-47,100,000","1,500,000","-1,300,000","-14,400,000","-4,700,000","-1,700,000","-900,000","-39,400,000","-3,400,000","-400,000","6,000,000","-2,600,000","1,400,000","-3,900,000","-1,600,000","600,000","-9,200,000","10,200,000","900,000","-5,100,000","-3,400,000","2,000,000","-4,900,000","-2,500,000","-300,000","2,300,000","-2,400,000","900,000","-1,400,000"
			ChangeInReceivables,"-280,000,000","-56,000,000","-132,000,000","-48,000,000","-44,000,000","-15,000,000","87,000,000","-115,000,000","61,000,000","92,000,000","4,000,000","-44,000,000","-117,000,000","30,000,000","84,000,000","-89,000,000","-33,000,000","31,000,000","186,000,000","-68,000,000","-8,000,000","77,000,000","16,000,000","-8,000,000","-33,000,000","18,000,000","-21,646,000","23,365,000","35,442,000","-5,161,000","-71,173,000","-20,211,000","12,712,000","3,353,000","-3,129,000","-2,101,000","-1,633,000","133,000","13,796,000","-5,451,000","1,205,000","-1,862,000","6,843,000","-15,974,000","-6,701,000","12,563,000","9,860,000","-12,507,000","-5,946,000","3,990,000","-5,050,000","-3,715,000","4,494,000","13,018,000","7,763,000","126,000","-8,387,000","-21,393,000","5,503,000","-7,726,000","13,741,000","-7,065,000","-3,146,000","-667,000","3,819,000","-4,298,000","-14,981,000","6,683,000","-6,967,000","-5,157,000","1,781,000","-776,000","-13,593,000","1,097,000","5,408,000","-3,070,000","205,000","-7,684,000","7,973,000","-5,259,000","1,063,000","-5,406,000","15,113,000","-3,314,000","-2,944,000","7,368,000","-2,927,000","-2,047,000","-5,799,000","3,667,000","8,000,000","-5,800,000","-6,200,000","-1,200,000","4,900,000","-3,700,000","-6,500,000","-700,000","800,000","-2,100,000","-1,600,000","3,500,000","-2,600,000","-2,800,000","-900,000","-400,000","-2,200,000","-1,400,000","-200,000","-900,000","700,000","-1,300,000","-1,700,000","-2,000,000","-2,300,000","1,000,000","1,100,000","-2,000,000","400,000","-1,400,000"
				ChangesInAccountReceivables,"-280,000,000","-56,000,000","-132,000,000","-48,000,000","-44,000,000","-15,000,000","34,000,000","-105,000,000","93,000,000","108,000,000","-23,000,000","-36,000,000","-65,000,000","28,000,000","62,000,000","-67,000,000","-35,000,000","9,000,000","123,000,000","-66,000,000","25,000,000","79,000,000","-12,000,000","0","-22,000,000","68,000,000","-47,027,000","-7,054,000","19,849,000","28,232,000","-58,818,000","-22,169,000","16,152,000","-4,793,000","153,000","-4,665,000","-1,460,000","-516,000","-2,539,000","-5,451,000","1,205,000","-1,862,000","6,843,000","-15,974,000","-6,701,000","12,563,000","9,860,000","-12,507,000","-5,946,000","3,990,000","-5,050,000","-3,715,000","4,494,000","13,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"57,000,000","22,000,000","-57,000,000","49,000,000","43,000,000","-17,000,000","-35,000,000","29,000,000","-69,000,000","33,000,000","-14,000,000","16,000,000","26,000,000","23,000,000","-27,000,000","-5,000,000","-17,000,000","6,000,000","35,000,000","-77,000,000","-37,000,000","-31,000,000","-4,000,000","6,000,000","23,000,000","9,000,000","15,953,000","-3,198,000","1,901,000","-24,656,000","16,208,000","-13,545,000","-6,724,000","1,663,000","-13,959,000","2,512,000","7,247,000","6,943,000","-451,000","-4,618,000","9,430,000","7,169,000","-12,910,000","-1,931,000","2,432,000","-7,136,000","-17,912,000","-10,589,000","-3,603,000","-1,780,000","-317,000","12,499,000","11,533,000","-1,400,000","-3,647,000","-7,821,000","-10,920,000","-3,834,000","-391,000","-3,258,000","736,000","2,779,000","3,316,000","-4,017,000","-9,912,000","-2,817,000","-656,000","-206,000","-516,000","-4,826,000","-3,984,000","-6,945,000","185,000","-4,712,000","-946,000","984,000","719,000","-2,416,000","-1,010,000","3,282,000","-2,321,000","2,971,000","3,679,000","4,727,000","7,973,000","905,000","-3,079,000","1,741,000","-1,038,000","-4,803,000","-6,300,000","-3,900,000","2,600,000","4,900,000","1,900,000","-300,000","1,700,000","900,000","-1,100,000","1,200,000","-2,100,000","1,100,000","-1,500,000","700,000","-200,000","-100,000","-800,000","-1,200,000","-900,000","1,000,000","-1,400,000","-2,800,000","-1,000,000","-900,000","-300,000","-2,700,000","-400,000","800,000","-100,000","-1,300,000"
			ChangeInPayablesAndAccruedExpense,"126,000,000","-157,000,000","166,000,000","48,000,000","69,000,000","-77,000,000","110,000,000","75,000,000","74,000,000","-196,000,000","90,000,000","54,000,000","24,000,000","-191,000,000","93,000,000","91,000,000","59,000,000","-86,000,000","-44,000,000","16,000,000","44,000,000","-52,000,000","56,000,000","55,000,000","-7,000,000","-8,000,000","-44,639,000","53,001,000","-25,314,000","-17,048,000","197,322,000","30,936,000","10,304,000","-12,105,000","20,465,000","-3,870,000","17,075,000","-19,906,000","-11,325,000","2,829,000","3,822,000","-14,124,000","-1,011,000","-7,855,000","-26,104,000","3,462,000","9,180,000","16,925,000","16,833,000","-3,953,000","8,571,000","-3,892,000","-567,000","-38,540,000","10,745,000","-5,556,000","10,228,000","2,901,000","2,598,000","1,006,000","5,253,000","-12,275,000","-482,000","971,000","-133,000","-2,225,000","3,656,000","1,791,000","-1,015,000","-640,000","715,000","5,307,000","-3,129,000","3,527,000","-4,613,000","922,000","-2,746,000","3,281,000","-2,258,000","-274,000","401,000","1,192,000","-4,197,000","2,313,000","-2,107,000","-5,433,000","446,000","-9,142,000","5,749,000","-3,117,000","-1,900,000","8,100,000","-200,000","-2,800,000","2,200,000","-300,000","1,400,000","200,000","1,100,000","-2,500,000","3,400,000","-3,100,000","4,000,000","300,000","-1,900,000","-1,500,000","1,100,000","1,200,000","1,400,000","0","-1,000,000","700,000","2,100,000","-800,000","-1,500,000",,,"-700,000","-300,000",
				ChangeInPayable,"112,000,000","-14,000,000","98,000,000","8,000,000","20,000,000","-30,000,000","54,000,000","39,000,000","63,000,000","-109,000,000","46,000,000","30,000,000","16,000,000","-97,000,000","53,000,000","48,000,000","33,000,000","-12,000,000","-49,000,000","-13,000,000","71,000,000","-49,000,000","62,000,000","12,000,000","31,000,000","20,000,000","-29,169,000","51,261,000","-16,017,000","-27,075,000","54,213,000","13,311,000","-2,901,000","-2,435,000","7,989,000","-3,708,000","10,382,000","-7,119,000","-18,473,000","2,748,000","-1,637,000","2,757,000","-4,842,000","-6,552,000","-29,610,000","20,582,000","7,655,000","3,843,000","6,936,000","5,165,000","5,497,000","-6,358,000","-2,658,000","-14,594,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,"-8,000,000","-52,000,000","2,000,000","22,000,000","-22,000,000","2,000,000","22,000,000","63,000,000","-2,000,000","-33,000,000","-2,000,000","28,000,000","-8,000,000","-11,000,000","-50,000,000","25,381,000","30,419,000","15,593,000","-33,393,000","-12,355,000","1,958,000","-3,440,000","8,146,000","-3,282,000","2,564,000","-173,000","649,000","1,624,000","3,997,000","4,579,000","6,135,000","-7,896,000","-2,754,000","-32,065,000","27,732,000","7,783,000","3,768,000","1,134,000","4,295,000","386,000","379,000","5,282,000","-8,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,"-8,000,000","-52,000,000","2,000,000","22,000,000","-22,000,000","2,000,000","22,000,000","63,000,000","-2,000,000","-33,000,000","-2,000,000","28,000,000","-8,000,000","-11,000,000","-50,000,000","25,381,000","30,419,000","15,593,000","-33,393,000","-12,355,000","1,958,000","-3,440,000","8,146,000","-3,282,000","2,564,000","-173,000","649,000","1,624,000","3,997,000","4,579,000","6,135,000","-7,896,000","-2,754,000","-32,065,000","27,732,000","7,783,000","3,768,000","1,134,000","4,295,000","386,000","379,000","5,282,000","-8,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
