name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"-125,995,000","243,791,000","-232,241,000","-30,968,000","-106,577,000","-9,868,000","84,950,000","122,444,000","287,572,000","98,404,000","148,564,000","195,642,000","334,625,000","269,221,000","15,903,000","-84,979,000","235,613,000","77,090,000","68,771,000","-127,989,000","-184,061,000","-424,720,000","240,226,000","-136,000","-72,812,000","212,885,000","117,983,000","-33,741,000","299,331,000","60,128,000","265,079,000","-40,655,000","33,513,000","358,104,000","-28,008,000","-126,191,000","266,783,000","22,006,000","326,431,000","80,977,000","259,282,000","23,621,000","449,962,000","-204,147,000","281,449,000","188,102,000","-79,142,000","-112,330,000","124,294,000","-63,404,000","-97,531,000","6,226,000","329,900,000","473,893,000","319,537,000","-5,295,000","257,237,000","156,389,000","83,816,000","-43,825,000","301,073,000","212,509,000","237,674,000","-26,617,000","139,617,000","2,269,000","-11,742,000","-149,258,000","77,657,000","146,402,000","245,020,000","-7,243,000","312,000","-83,967,000","91,244,000","57,060,000","98,641,000","102,235,000","307,002,000","144,000,000","223,837,000","148,145,000","222,548,000","381,775,000","231,416,000","244,565,000","-41,286,000","-273,568,000","-1,301,000","-5,571,000","-303,237,000","-185,800,000","28,251,000","22,224,000","5,664,000","15,815,000","144,428,000","-97,838,000","-37,471,000","-3,061,000","11,893,000","-28,924,000","97,782,000","108,788,000","37,749,000","26,043,000","-25,396,000","-35,877,000","-7,291,000","-32,143,000","39,248,000","14,550,000","27,200,000","28,600,000","-45,300,000","11,700,000","21,500,000","-13,500,000","10,200,000","31,700,000","3,000,000","44,800,000","27,200,000","2,000,000","36,700,000","28,100,000","15,800,000","-7,500,000","40,500,000","48,000,000","27,100,000","33,500,000"
	CashFlowFromContinuingOperatingActivities,"-125,995,000","243,791,000","-232,241,000","-30,968,000","-106,577,000","-9,868,000","84,950,000","122,444,000","287,572,000","98,404,000","148,564,000","195,642,000","334,625,000","269,221,000","72,187,000","-84,979,000","235,613,000","77,090,000","68,771,000","-127,989,000","80,581,000","-162,748,000","191,904,000","111,310,000","-72,812,000","212,885,000","117,983,000","-33,741,000","299,331,000","60,128,000","265,079,000","-40,655,000","33,513,000","358,104,000","-28,008,000","-126,191,000","266,783,000","22,006,000","326,431,000","80,977,000","259,282,000","23,621,000","449,962,000","-204,147,000","281,449,000","188,102,000","-79,142,000","-112,330,000","124,294,000","-63,404,000","-97,531,000","6,226,000","329,900,000","473,893,000","319,537,000","-5,295,000","257,237,000","156,389,000","83,816,000","-43,825,000","301,073,000","212,509,000","237,674,000","-26,617,000","139,617,000","2,269,000","-11,742,000","-149,258,000","77,657,000","146,402,000","245,020,000","-7,243,000","312,000","-83,967,000","91,244,000","57,060,000","98,641,000","102,235,000","307,002,000","144,000,000","223,837,000","148,145,000","222,548,000","381,775,000","256,489,000","244,565,000","-41,286,000","-273,568,000","-1,301,000","-5,571,000","-303,237,000","-185,800,000","28,251,000","22,224,000","5,664,000","15,815,000","144,428,000","-97,838,000","-37,471,000","-3,061,000","11,893,000","-28,924,000","97,782,000","108,788,000","37,749,000","26,043,000","-25,396,000","-35,877,000","-7,291,000","-32,143,000","39,248,000","14,550,000","27,200,000","28,600,000","-45,300,000","11,700,000","21,500,000","-13,500,000","10,200,000","31,700,000","3,000,000","44,800,000","27,200,000","2,000,000","36,700,000","28,100,000","15,800,000","-7,500,000","40,500,000","48,000,000","27,100,000","33,500,000"
		NetIncomeFromContinuingOperations,"530,911,000","183,417,000","150,821,000","111,318,000","85,355,000","107,485,000","19,163,000","-18,889,000","52,161,000","-128,662,000","5,216,000","41,752,000","-35,128,000","94,935,000","36,775,000","83,529,000","57,739,000","-315,604,000","56,794,000","58,182,000","73,278,000","89,920,000","31,567,000","68,586,000","96,806,000","123,459,000","156,012,000","130,254,000","158,733,000","121,528,000","163,706,000","127,946,000","186,265,000","113,851,000","124,864,000","120,624,000","126,091,000","86,196,000","137,481,000","100,305,000",,,,,"238,830,000","151,031,000","141,034,000","138,174,000","141,119,000","114,505,000","103,851,000","50,895,000","-30,878,000","18,024,000","-1,202,413,000","92,805,000","144,094,000","107,244,000","142,206,000","105,537,000","124,657,000","105,179,000","99,088,000","64,143,000","58,847,000","71,167,000","49,636,000","24,897,000","47,250,000","41,148,000","43,510,000","36,331,000","48,671,000","26,650,000","8,935,000","-11,359,000","11,537,000","1,492,000","-58,657,000","-488,000","-61,402,000","-581,746,000","-2,576,000","-19,207,000","-205,499,000","57,788,000","72,237,000","75,571,000","66,557,000","41,306,000","15,132,000","22,146,000","106,529,000","25,736,000","26,534,000","15,658,000","16,564,000","40,675,000","52,073,000","42,112,000","47,373,000","47,403,000","45,614,000","42,373,000","48,100,000","48,921,000","46,691,000","44,544,000","43,877,000","36,410,000","31,059,000","28,927,000","29,000,000","25,400,000","23,600,000","10,100,000","18,500,000","18,200,000","15,500,000","16,900,000","15,300,000","12,500,000","11,700,000","11,000,000","13,800,000","14,700,000","15,400,000","17,700,000","7,500,000","16,000,000","16,700,000","16,300,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,460,000",,,"0","6,308,000","0","-29,023,000","0","-11,565,000","-1,690,000","4,504,000",,,"13,722,000","6,890,000","-34,986,000","6,127,000","278,000","2,870,000","-2,455,000","-29,731,000","25,046,000","3,313,000","29,030,000","-9,920,000","28,965,000","17,688,000","13,041,000","11,949,000","12,716,000","9,409,000","-17,565,000",,,"25,254,000","12,657,000",,,"6,534,000","94,878,000","589,050,000","10,573,000","7,234,000",,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"161,504,000","37,785,000","39,472,000","40,794,000","43,453,000","42,659,000","46,546,000","56,041,000","58,560,000","61,902,000","62,014,000","60,419,000","45,027,000","46,471,000","43,145,000","46,199,000","50,901,000","59,205,000","60,997,000","63,769,000","57,375,000","40,610,000","35,751,000","21,624,000","34,184,000","30,376,000","31,307,000","30,612,000","43,770,000","34,587,000","34,271,000","34,691,000","36,715,000","34,839,000","36,343,000","29,291,000","31,548,000","31,288,000","29,632,000","28,208,000","30,561,000","26,122,000","22,352,000","22,301,000","22,289,000","19,610,000","18,647,000","20,843,000","14,559,000","14,957,000","15,480,000","15,647,000","15,280,000","15,309,000","16,247,000","19,236,000","15,369,000","16,154,000","14,188,000","13,522,000","14,892,000","12,900,000","12,723,000","13,260,000","15,368,000","18,183,000","16,233,000","16,742,000","15,348,000","15,634,000","15,675,000","15,089,000","13,990,000","15,443,000","16,701,000","18,406,000","19,648,000","21,482,000","22,872,000","24,837,000","33,350,000","23,865,000","24,176,000","22,488,000","40,286,000","27,470,000","27,414,000","24,228,000","24,774,000","20,615,000","16,766,000","13,406,000","13,894,000","12,989,000","12,713,000","12,679,000","13,093,000","12,087,000","12,130,000","13,232,000","12,542,000","12,785,000","13,111,000","10,960,000","10,990,000","11,766,000","10,991,000","9,800,000","10,651,000","9,240,000","8,804,000","8,168,000","8,300,000","8,000,000","8,000,000","7,500,000","5,400,000","4,800,000","5,700,000","6,900,000","7,000,000","5,900,000","5,400,000","5,700,000","7,300,000","5,100,000","6,600,000","5,800,000","8,400,000","5,900,000","7,400,000","6,700,000"
			DepreciationAndAmortization,"161,504,000","37,785,000","39,472,000","40,794,000","43,453,000","42,659,000","46,546,000","56,041,000","58,560,000","61,902,000","62,014,000","60,419,000","45,027,000","46,471,000","43,145,000","46,199,000","50,901,000","59,205,000","60,997,000","63,769,000","57,375,000","40,610,000","35,751,000","21,624,000","34,184,000","30,376,000","31,307,000","30,612,000","43,770,000","34,587,000","34,271,000","34,691,000","36,715,000","34,839,000","36,343,000","29,291,000","31,548,000","31,288,000","29,632,000","28,208,000","30,561,000","26,122,000","22,352,000","22,301,000","22,289,000","19,610,000","18,647,000","20,843,000","14,559,000","14,957,000","15,480,000","15,647,000","15,280,000","15,309,000","16,247,000","19,236,000","15,369,000","16,154,000","14,188,000","13,522,000","14,892,000","12,900,000","12,723,000","13,260,000","15,368,000","18,183,000","16,233,000","16,742,000","15,348,000","15,634,000","15,675,000","15,089,000","13,990,000","15,443,000","16,701,000","18,406,000","19,648,000","21,482,000","22,872,000","24,837,000","33,350,000","23,865,000","24,176,000","22,488,000","40,286,000","27,470,000","27,414,000","24,228,000","24,774,000","20,615,000","16,766,000","13,406,000","13,894,000","12,989,000","12,713,000","12,679,000","13,093,000","12,087,000","12,130,000","13,232,000","12,542,000","12,785,000","13,111,000","10,960,000","10,990,000","11,766,000","10,991,000","9,800,000","10,651,000","9,240,000","8,804,000","8,168,000","8,300,000","8,000,000","8,000,000","7,500,000","5,400,000","4,800,000","5,700,000","6,900,000","7,000,000","5,900,000","5,400,000","5,700,000","7,300,000","5,100,000","6,600,000","5,800,000","8,400,000","5,900,000","7,400,000","6,700,000"
				Depreciation,"144,167,000","34,715,000","35,718,000","35,584,000","38,150,000","37,403,000","36,189,000","35,924,000","39,661,000","40,919,000","40,668,000","40,508,000","24,468,000","24,568,000","22,735,000","25,389,000","29,286,000","36,601,000","39,247,000","38,263,000","37,607,000","18,184,000","25,922,000","19,694,000","27,291,000","23,500,000","23,929,000","23,683,000","24,726,000","23,947,000","23,838,000","23,134,000","25,072,000","22,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"17,337,000","3,070,000","3,754,000","5,210,000","5,303,000","5,256,000","10,357,000","20,117,000","18,899,000","20,983,000","21,346,000","19,911,000","20,559,000","21,903,000","20,410,000","20,810,000","21,615,000","22,604,000","21,750,000","25,506,000","19,768,000","22,426,000","9,829,000","1,930,000","6,893,000","6,876,000","7,378,000","6,929,000","19,044,000","10,640,000","10,433,000","11,557,000","11,643,000","12,178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"17,337,000","3,070,000","3,754,000","5,210,000","5,303,000","5,256,000","10,357,000","20,117,000","18,899,000","20,983,000","21,346,000","19,911,000","20,559,000","21,903,000","20,410,000","20,810,000","21,615,000","22,604,000","21,750,000","25,506,000","19,768,000","22,426,000","9,829,000","1,930,000","6,893,000","6,876,000","7,378,000","6,929,000","19,044,000","10,640,000","10,433,000","11,557,000","11,643,000","12,178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"4,563,000","5,874,000","-1,192,000","-3,259,000","3,140,000","11,821,000","-6,925,000","6,614,000","8,265,000","-27,011,000","-11,548,000","-3,970,000","-11,485,000","429,000","8,027,000","36,830,000","-13,015,000","-18,205,000","-32,485,000","-23,436,000","-2,143,000","-24,874,000","2,900,000","6,412,000","118,771,000","4,671,000","-4,089,000","3,381,000","-11,064,000","14,225,000","4,985,000","10,290,000","-36,494,000","8,925,000","2,381,000","9,544,000","-19,056,000","8,505,000","3,421,000","-2,889,000","-16,656,000","19,282,000","-3,745,000","12,901,000","28,250,000","9,412,000","-8,676,000","-13,020,000","11,190,000","19,215,000","4,262,000","11,757,000","-2,059,000","-64,185,000","-17,722,000","-4,177,000","56,204,000","7,358,000","11,243,000","32,343,000","48,982,000","8,181,000","20,320,000","22,121,000","47,454,000","2,671,000","2,616,000","-572,000","31,634,000","-5,180,000","27,897,000","9,383,000","-2,366,000","-486,000","1,599,000","-1,562,000","57,107,000","-32,006,000","-74,000","-3,421,000","12,760,000","-278,000","-352,000","-1,302,000","-79,714,000","51,000","2,000","2,000","418,000","1,000","0","3,000","-30,273,000","-265,000","-865,000","-891,000","311,000","-619,000","-790,000","-623,000","-3,534,000","-398,000","-499,000","-706,000","-13,059,000","-197,000","-809,000","-425,000","6,018,000","189,000","-358,000","-365,000","-9,700,000","500,000","-600,000","-500,000","1,900,000","300,000","-200,000","-300,000","-1,600,000","100,000","100,000","100,000","300,000","300,000","300,000","-400,000","-5,600,000","1,900,000","-100,000","-1,100,000"
			DeferredIncomeTax,"4,563,000","5,874,000","-1,192,000","-3,259,000","3,140,000","11,821,000","-6,925,000","6,614,000","8,265,000","-27,011,000","-11,548,000","-3,970,000","-11,485,000","429,000","8,027,000","36,830,000","-13,015,000","-18,205,000","-32,485,000","-23,436,000","-2,143,000","-24,874,000","2,900,000","6,412,000","118,771,000","4,671,000","-4,089,000","3,381,000","-11,064,000","14,225,000","4,985,000","10,290,000","-36,494,000","8,925,000","2,381,000","9,544,000","-19,056,000","8,505,000","3,421,000","-2,889,000","-16,656,000","19,282,000","-3,745,000","12,901,000","28,250,000","9,412,000","-8,676,000","-13,020,000","11,190,000","19,215,000","4,262,000","11,757,000","-2,059,000","-64,185,000","-17,722,000","-4,177,000","56,204,000","7,358,000","11,243,000","32,343,000","48,982,000","8,181,000","20,320,000","22,121,000","47,454,000","2,671,000","2,616,000","-572,000","31,634,000","-5,180,000","27,897,000","9,383,000","-2,366,000","-486,000","1,599,000","-1,562,000","57,107,000","-32,006,000","-74,000","-3,421,000","12,760,000","-278,000","-352,000","-1,302,000","-79,714,000","51,000","2,000","2,000","418,000","1,000","0","3,000","-30,273,000","-265,000","-865,000","-891,000","311,000","-619,000","-790,000","-623,000","-3,534,000","-398,000","-499,000","-706,000","-13,059,000","-197,000","-809,000","-425,000","6,018,000","189,000","-358,000","-365,000","-9,700,000","500,000","-600,000","-500,000","1,900,000","300,000","-200,000","-300,000","-1,600,000","100,000","100,000","100,000","300,000","300,000","300,000","-400,000","-5,600,000","1,900,000","-100,000","-1,100,000"
		AssetImpairmentCharge,"0","0","0","0","0","0","0","15,166,000","-1,744,000",,,,"192,083,000",,,,"0",,,,,,,,,,,,,,,,"0","0","0","0","339,000","0","-59,000","-31,291,000",,,,,,,,,"0","0",,,"62,282,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
