name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"926,248,000","222,943,000","251,637,000","220,600,000","231,068,000","226,536,000","228,646,000","223,771,000","228,688,000","203,874,000","223,067,000","223,546,000","226,220,000","227,156,000","328,381,000","290,703,000","287,236,000","275,795,000","285,367,000","294,590,000","269,482,000","258,737,000","256,786,000","246,810,000","243,167,000","230,039,000","232,229,000","219,990,000","202,036,000","192,762,000","189,759,000","186,289,000","191,140,000","212,430,000","170,308,000","182,004,000","185,133,000","179,173,000","170,773,000","165,101,000","167,463,000","174,207,000","154,055,000","161,553,000","170,180,000","176,589,000","162,283,000","170,103,000","179,932,000","174,949,000"
	OperatingRevenue,"926,248,000","222,943,000","251,637,000","220,600,000","231,068,000","226,536,000","228,646,000","223,771,000","228,688,000","203,874,000","223,067,000","223,546,000","226,220,000","227,156,000","328,381,000","290,703,000","287,236,000","275,795,000","285,367,000","294,590,000","269,482,000","258,737,000","256,786,000","246,810,000","243,167,000","230,039,000","232,229,000","219,990,000","202,036,000","192,762,000","189,759,000","186,289,000","191,140,000","212,430,000","170,308,000","182,004,000","185,133,000","179,173,000","170,773,000","165,101,000","167,463,000","174,207,000","154,055,000","161,553,000","170,180,000","176,589,000","162,283,000","170,103,000","179,932,000","174,949,000"
PretaxIncome,"406,870,000","88,789,000","63,531,000","114,400,000","140,150,000","131,304,000","106,965,000","85,912,000","96,904,000","-40,422,000","104,528,000","100,401,000","108,882,000","90,185,000","69,120,000","118,705,000","116,994,000","110,831,000","118,922,000","100,031,000","95,428,000","90,080,000","92,101,000","74,398,000","84,722,000","84,223,000","85,512,000","70,036,000","70,167,000","71,178,000","61,536,000","73,380,000","72,544,000","85,790,000","73,389,000","78,557,000","86,902,000","79,154,000","100,331,000","81,505,000","81,707,000","81,322,000","74,218,000","80,549,000","77,183,000","-39,206,000","52,761,000","71,124,000","87,591,000","101,064,000"
TaxProvision,"23,550,000","21,639,000","-61,724,000","27,459,000","36,176,000","32,490,000","21,228,000","19,353,000","20,396,000","-9,471,000","15,072,000","24,182,000","27,431,000","24,213,000","16,717,000","21,377,000","27,094,000","25,596,000","-298,872,000","32,252,000","29,021,000","27,787,000","28,807,000","23,550,000","27,997,000","29,349,000","29,249,000","-32,267,000","23,530,000","24,721,000","14,702,000","19,813,000","24,001,000","30,519,000","20,996,000","24,248,000","32,894,000","30,928,000","37,829,000","31,948,000","32,778,000","31,050,000","32,938,000","34,996,000","33,188,000","28,454,000","24,948,000","26,085,000","36,427,000","40,345,000"
NetIncomeCommonStockholders,"377,652,000","66,221,000","122,965,000","85,829,000","102,636,000","97,562,000","81,671,000","63,663,000","73,155,000","-30,951,000","85,332,000","73,045,000","78,069,000","63,275,000","49,800,000","93,557,000","86,437,000","82,019,000","401,875,000","65,254,000","63,924,000","59,970,000","61,056,000","48,817,000","54,443,000","52,662,000","54,099,000","98,287,000","44,827,000","44,685,000","45,058,000","51,437,000","46,609,000","53,126,000","52,393,000","54,309,000","51,884,000","48,226,000","46,284,000","48,636,000","48,008,000","50,272,000","41,280,000","45,553,000","41,779,000","-67,660,000","27,813,000","45,039,000","51,164,000","60,719,000"
	NetIncome,"383,320,000","67,150,000","125,255,000","86,941,000","103,974,000","98,814,000","85,737,000","66,559,000","76,508,000","-30,951,000","89,456,000","76,219,000","81,451,000","65,972,000","52,403,000","97,328,000","89,900,000","85,235,000","417,794,000","67,779,000","66,407,000","62,293,000","63,294,000","50,848,000","56,725,000","54,874,000","56,263,000","102,303,000","46,637,000","46,457,000","46,834,000","53,567,000","48,543,000","55,271,000","52,393,000","54,309,000","54,008,000","48,226,000","62,502,000","49,557,000","48,929,000","50,272,000","41,280,000","45,553,000","43,995,000","-67,660,000","27,813,000","45,039,000","51,164,000","60,719,000"
		NetIncomeIncludingNoncontrollingInterests,"383,320,000","67,150,000","125,255,000","86,941,000","103,974,000","98,814,000","85,737,000","66,559,000","76,508,000","-30,951,000","89,456,000","76,219,000","81,451,000","65,972,000","52,403,000","97,328,000","89,900,000","85,235,000","417,794,000","67,779,000","66,407,000","62,293,000","63,294,000","50,848,000","56,725,000","54,874,000","56,263,000","102,303,000","46,637,000","46,457,000","46,834,000","53,567,000","48,543,000","55,271,000","52,393,000","54,309,000","54,008,000","48,226,000","62,502,000","49,557,000","48,929,000","50,272,000","41,280,000","45,553,000","43,995,000","-67,660,000","27,813,000","45,039,000","51,164,000","60,719,000"
			NetIncomeContinuousOperations,"383,320,000","67,150,000","125,255,000","86,941,000","103,974,000","98,814,000","85,737,000","66,559,000","76,508,000","-30,951,000","89,456,000","76,219,000","81,451,000","65,972,000","52,403,000","97,328,000","89,900,000","85,235,000","417,794,000","67,779,000","66,407,000","62,293,000","63,294,000","50,848,000","56,725,000","54,874,000","56,263,000","102,303,000","46,637,000","46,457,000","46,834,000","53,567,000","48,543,000","55,271,000","52,393,000","54,309,000","54,008,000","48,226,000","62,502,000","49,557,000","48,929,000","50,272,000","41,280,000","45,553,000","43,995,000","-67,660,000","27,813,000","45,039,000","51,164,000","60,719,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,137,000","921,000","921,000",,,,,,,,,
	OtherunderPreferredStockDividend,"5,668,000","929,000","2,290,000","1,112,000","1,338,000","1,252,000","4,066,000","2,896,000","3,353,000",,"4,124,000","3,174,000","3,382,000","2,697,000","2,603,000","3,771,000","3,463,000","3,216,000","15,919,000","2,525,000","2,483,000","2,323,000","2,238,000","2,031,000","2,282,000","2,212,000","2,164,000","4,016,000","1,810,000","1,772,000","1,776,000","2,130,000","1,934,000","2,145,000","1,957,000","2,132,000","2,124,000","3,019,000","4,608,000",,,,,,"2,216,000",,,,,
