name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalRevenue,"188,034,000","49,923,000","47,158,000","40,994,000","49,959,000","19,059,000","4,016,000","6,102,000","2,871,000","4,823,000","39,725,000","1,775,000","1,448,000","5,887,000","2,729,000","1,454,000","12,494,000","3,976,000","3,890,000","8,760,000","3,099,000","9,437,000","8,983,000","7,763,000","4,787,000","4,820,000","4,602,000","10,987,000","25,842,000","6,826,000","5,446,000","3,238,000","1,466,000","3,458,000","10,567,000","2,389,000","821,000","3,554,000","4,101,000","5,761,000","4,210,000","12,221,000","5,224,000","5,249,000","3,735,000","5,435,000","16,694,336","12,000,000","7,616,000","26,071,000","54,895,319","10,548,000","4,787,000","4,359,000","34,240,369","8,894,000","2,659,000","10,768,000","28,171,901","20,463,000","13,444,000","9,159,000","2,091,936","1,790,000","1,558,000","771,000","20,867","32,000","58,000","41,000","-331,099","270,000","217,000","181,000","838,000","222,000",,"308,000","362,524","412,000","461,000","539,000","3,420,634","3,400,000","3,634,000","703,000","-1,372,406","60,000","482,000","5,223,226","0","100,000","2,200,000","200,000","400,000","6,000,000","100,000","100,000","0","100,000","1,400,000","500,000","500,000","300,000","1,700,000","100,000","100,000","100,000","100,000","200,000","200,000","200,000","100,000","100,000"
	OperatingRevenue,"188,034,000","49,923,000","47,158,000","40,994,000","49,959,000","19,059,000","4,016,000","6,102,000","2,871,000","4,823,000","39,725,000","1,775,000","1,448,000","5,887,000","2,729,000","1,454,000","12,494,000","3,976,000","3,890,000","8,760,000","3,099,000","9,437,000","8,983,000","7,763,000","4,787,000","4,820,000","4,602,000","10,987,000","25,842,000","6,826,000","5,446,000","3,238,000","1,466,000","3,458,000","10,567,000","2,389,000","821,000","3,554,000","4,101,000","5,761,000","4,210,000","12,221,000","5,224,000","5,249,000","3,735,000","5,435,000","16,694,336","12,000,000","7,616,000","26,071,000","54,895,319","10,548,000","4,787,000","4,359,000","34,240,369","8,894,000","2,659,000","10,768,000","28,171,901","20,463,000","13,444,000","9,159,000","2,091,936","1,790,000","1,558,000","771,000","20,867","32,000","58,000","41,000","177,901","116,000","43,000","181,000","-143,000","222,000",,"308,000","362,524","412,000","461,000","539,000","-24","3,400,000","3,634,000","703,000","-1,372,406","60,000","482,000","5,223,226","0","100,000","2,200,000","200,000","400,000","6,000,000","100,000","100,000","0","100,000","1,400,000","500,000","500,000","300,000","1,700,000","100,000","100,000","100,000","100,000","200,000","200,000","200,000","100,000","100,000"
CostOfRevenue,"1,579,000","238,000","419,000","615,000","343,000","5,923,000","81,000","1,526,000","0","69,000","2,571,000","18,000","26,000","1,486,000","70,000","18,000","243,000","140,000","129,000","1,257,000","22,000","294,000","2,452,000","143,000","27,000","77,000","28,000","1,351,000","442,000","75,000","44,000","0","5,000","73,000","17,000","0","4,000","77,000","132,000","0","0","0","0","0","0","0","459","0","0","86,000","4,543,914","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-184,000","-169,000","-154,780","-100,000","-100,000","-200,000","-100,000","-100,000","-100,000","-300,000","-100,000","-100,000","-200,000","-200,000","-100,000","7,500,000","-100,000","-200,000","-100,000","6,900,000","-100,000","-100,000","-200,000","1,600,000","1,300,000","1,200,000","900,000"
GrossProfit,"186,455,000","49,685,000","46,739,000","40,379,000","49,616,000","13,136,000","3,935,000","4,576,000","2,871,000","4,754,000","37,154,000","1,757,000","1,422,000","4,401,000","2,659,000","1,436,000","12,251,000","3,836,000","3,761,000","7,503,000","3,077,000","9,143,000","6,531,000","7,620,000","4,760,000","4,743,000","4,574,000","9,636,000","25,400,000","6,751,000","5,402,000","3,238,000","1,461,000","3,385,000","10,550,000","2,389,000","817,000","3,477,000","3,969,000","5,761,000","4,210,000","12,221,000","5,224,000","5,249,000","3,735,000","5,435,000","16,693,877","12,000,000","7,616,000","25,985,000","50,351,405","10,548,000","4,787,000","4,359,000",,,,,,,"13,444,000",,"2,091,936",,,,"20,867",,,,,,,"181,000","838,000","222,000",,,,,"461,000",,,,,,,"244,000","651,000","5,378,006","100,000","200,000","2,400,000","300,000","500,000","6,100,000","400,000","200,000","100,000","300,000","1,600,000","600,000","-7,000,000","400,000","1,900,000","200,000","-6,800,000","200,000","200,000","400,000","-1,400,000","-1,100,000","-1,100,000","-800,000"
OperatingExpense,"362,755,000","99,642,000","98,916,000","84,963,000","79,198,000","64,513,000","56,340,000","47,440,000","41,381,000","45,732,000","37,263,000","36,855,000","36,340,000","33,731,000","27,921,000","29,929,000","30,502,000","26,050,000","21,622,000","20,852,000","18,593,000","19,828,000","14,719,000","16,861,000","16,890,000","23,791,000","21,768,000","22,798,000","20,058,000","21,181,000","20,558,000","14,848,000","13,080,000","10,771,000","16,884,000","9,314,000","12,959,000","8,793,000","12,905,000","13,777,000","14,386,000","17,222,000","16,266,000","18,054,000","17,978,000","16,934,000","27,001,595","22,990,000","17,946,000","28,714,000","35,265,629","21,245,000","13,526,000","13,746,000","24,435,861","18,467,000","16,039,000","24,784,000","31,599,958","32,325,000","21,026,000","10,099,800","12,829,745","18,249,000","12,574,000","9,538,000","7,508,700","7,959,000","5,990,000","5,871,000","5,605,767","5,566,000","5,274,000","5,643,000","4,088,000","3,631,000","3,518,000","3,096,000","3,098,295","3,827,000","5,248,000","6,155,000","6,025,146","3,519,000","3,579,000","3,269,000","3,350,608","2,931,000","3,748,000","3,518,779","2,500,000","2,700,000","2,900,000","3,100,000","2,300,000","3,700,000","3,600,000","3,400,000","3,500,000","3,100,000","3,700,000","3,700,000","-4,900,000","2,800,000","3,200,000","2,100,000","-4,500,000","2,300,000","1,900,000","3,300,000","500,000","600,000","800,000","700,000"
	SellingGeneralAndAdministration,"130,986,000","34,282,000","35,387,000","34,992,000","26,325,000","22,114,000","20,986,000","17,195,000","13,883,000","15,865,000","10,489,000","11,735,000","8,659,000","6,238,000","4,490,000","7,923,000","9,492,000","7,609,000","4,698,000","3,343,000","2,834,000","3,058,000","2,561,000","2,756,000","2,724,000","3,212,000","2,721,000","2,731,000","3,534,000","4,061,000","2,048,000","1,812,000","2,013,000","1,588,000","1,270,000","1,337,000","1,231,000","1,382,000","1,815,000","1,705,000","1,609,000","1,781,000","1,055,000","3,282,000","4,003,000","4,002,000","3,379,581","3,793,000","3,209,000","3,797,000","3,647,187","3,064,000","2,313,000","2,457,000","2,376,227","2,471,000","2,666,000","2,886,000","2,485,962","2,595,000","2,013,000","2,372,000","1,630,373","1,599,000","1,384,000","1,495,000","1,468,323","795,000","727,000","696,000","897,316","728,000","926,000","660,000","1,125,000","526,000","553,000","607,000","559,804","655,000","871,000","768,000","1,007,089","689,000","865,000","739,000","944,256","709,000","877,000","1,427,619","600,000","700,000","900,000","800,000","600,000","1,200,000","700,000","600,000","600,000","500,000","1,000,000","700,000","600,000","500,000","1,100,000","500,000","700,000","500,000","500,000","600,000","400,000","400,000","600,000","500,000"
	ResearchAndDevelopment,"231,733,000","65,360,000","63,529,000","49,971,000","52,873,000","42,435,000","35,354,000","30,245,000","27,498,000","29,867,000","26,774,000","25,120,000","27,681,000","27,493,000","23,431,000","22,006,000","21,010,000","18,441,000","16,924,000","17,509,000","15,759,000","16,770,000","12,158,000","14,105,000","14,166,000","20,579,000","19,047,000","20,067,000","16,524,000","17,120,000","18,510,000","13,036,000","11,067,000","9,183,000","15,614,000","7,977,000","11,728,000","7,411,000","11,090,000","12,072,000","12,777,000","15,441,000","15,211,000","14,772,000","13,975,000","12,932,000","23,622,014","19,197,000","14,737,000","24,917,000","31,618,442","18,181,000","11,213,000","11,289,000","22,059,634","15,996,000","13,373,000","21,898,000","29,113,996","29,730,000","19,013,000","16,195,000","11,199,372","16,650,000","11,190,000","8,043,000","6,040,377","7,164,000","5,263,000","5,175,000","4,700,112","4,838,000","4,348,000","4,983,000","2,963,000","3,105,000","2,965,000","2,489,000","2,538,491","3,172,000","4,377,000","5,387,000","5,018,057","2,830,000","2,714,000","2,530,000","2,914,352","2,038,000","2,702,000","1,936,380","1,800,000","1,900,000","1,800,000","2,200,000","1,600,000","2,400,000","2,600,000","2,700,000","2,800,000","2,400,000","2,500,000","2,900,000",,"2,200,000","1,900,000","1,500,000",,"1,700,000","1,300,000","2,500,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,000","169,000","154,780","100,000","100,000","200,000","100,000","100,000","100,000","300,000","100,000","100,000","200,000","200,000","100,000","100,000","100,000","200,000","100,000","200,000","100,000","100,000","200,000","100,000","200,000","200,000","200,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,000","169,000","154,780","100,000","100,000","200,000","100,000","100,000","100,000","300,000","100,000","100,000","200,000","200,000","100,000","100,000","100,000","200,000","100,000","200,000","100,000","100,000","200,000","100,000","200,000","200,000","200,000"
	OtherOperatingExpenses,,,,,,"-36,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,467,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
