name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"100,912,000",,,,"101,530,000",,,,"93,292,000",,,,"91,936,000",,,,"68,405,000",,,,"63,394,000",,,,"52,559,000",,,,"55,613,000",,,,"58,627,000",,,,"53,804,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"267,050,000","126,157,000","271,461,000","278,540,000","279,801,000","139,929,000","254,523,000","250,371,000","250,186,000","118,365,000","244,814,000","251,590,000","252,503,000","17,851,000",,,,"17,851,000",,,,"17,897,000",,,,"17,897,000",,,,"17,897,000",,,,"17,897,000",,,,"17,875,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"41,826,000",,,,"39,546,000",,,,"35,348,000",,,,"33,379,000",,,,"21,975,000",,,,"22,199,000",,,,"21,321,000",,,,"22,558,000",,,,"18,355,000",,,,"18,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-116,888,000","-113,624,000","-110,322,000","-113,757,000","-109,863,000","-106,317,000","-101,752,000","-101,403,000","-97,424,000","-94,766,000","-90,743,000","-91,603,000","-89,356,000","-89,937,000","-86,546,000","-75,803,000","-73,321,000","-70,561,000","-69,144,000","-68,558,000","-66,153,000","-64,210,000","-61,944,000","-60,364,000","-57,924,000","-56,034,000","-53,922,000","-59,852,000","-57,833,000","-57,430,000","-55,668,000","-59,618,000","-57,273,000","-54,791,000","-55,873,000","-54,308,000","-52,504,000","-50,910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"1,253,451,000","1,270,080,000","1,271,178,000","1,281,456,000","1,283,036,000","1,282,020,000","1,257,553,000","1,241,808,000","1,248,553,000","1,220,762,000","1,133,370,000","1,148,063,000","1,156,809,000","1,149,247,000","1,160,824,000","662,751,000","662,894,000","663,037,000","663,181,000","663,324,000","663,467,000","662,759,000","662,948,000","663,176,000","663,606,000","663,910,000","664,226,000","664,471,000","664,430,000","664,877,000","665,330,000","665,791,000","666,212,000","666,750,000","657,607,000","658,050,000","658,708,000","659,402,000","725,268,000","721,310,000","720,255,000","720,926,000","716,022,000","714,347,000","715,671,000","720,825,000","701,254,000","657,071,000","664,056,000","662,996,000","656,807,000","651,973,000","643,086,000","657,321,000","576,978,000","570,352,000","539,245,000","534,603,000","534,816,000","529,881,000","487,413,000","488,650,000","489,709,000","376,449,000","377,452,000","370,026,000","337,168,000","337,225,000","320,882,000","311,974,000","235,654,000","236,483,000","238,017,000","172,689,000","173,521,000","174,401,000","175,286,000","176,171,000","238,325,000","240,463,000","243,255,000","146,484,000","216,088,000","221,375,000","45,003,000","46,977,000","48,319,000","40,984,000","42,724,000","42,547,000","33,500,000","34,100,000","34,600,000","52,953,000","35,800,000","60,300,000","36,900,000"
			Goodwill,"794,788,000","798,871,000","798,258,000","801,941,000","801,500,000","800,267,000","792,361,000","786,999,000","789,807,000","774,534,000","766,174,000","769,689,000","813,920,000","809,608,000","819,069,000","660,040,000","660,040,000","660,040,000","660,040,000","660,040,000","660,040,000","659,189,000","659,189,000","659,189,000","659,315,000","659,315,000","659,315,000","659,237,000","658,837,000","658,837,000","658,837,000","658,837,000","658,743,000","658,743,000","649,014,000","648,824,000","648,824,000","648,820,000","645,459,000","643,056,000","642,679,000","642,329,000","636,182,000","635,944,000","635,640,000","635,313,000","609,753,000","588,874,000","586,548,000","581,673,000","571,575,000","565,788,000","540,431,000","534,100,000","510,778,000","499,639,000","463,973,000","454,586,000","449,986,000","443,163,000","392,516,000","388,213,000","384,096,000","312,135,000","308,868,000","303,194,000","266,234,000","263,735,000","263,696,000","260,045,000","230,568,000","230,532,000","231,200,000","165,007,000","164,984,000","164,967,000","164,956,000","164,944,000","164,934,000","164,931,000",,"131,867,000","132,914,000","134,103,000","31,354,000","32,099,000","32,843,000","33,504,000",,"32,856,000",,,,"35,107,000",,,
			OtherIntangibleAssets,"458,663,000","471,209,000","472,920,000","479,515,000","481,536,000","481,753,000","465,192,000","454,809,000","458,746,000","446,228,000","367,196,000","378,374,000","342,889,000","339,639,000","341,755,000","2,711,000","2,854,000","2,997,000","3,141,000","3,284,000","3,427,000","3,570,000","3,759,000","3,987,000","4,291,000","4,595,000","4,911,000","5,234,000","5,593,000","6,040,000","6,493,000","6,954,000","7,469,000","8,007,000","8,593,000","9,226,000","9,884,000","10,582,000","79,809,000","78,254,000","77,576,000","78,597,000","79,840,000","78,403,000","80,031,000","85,512,000","91,501,000","68,197,000","77,508,000","81,323,000","85,232,000","86,185,000","102,655,000","123,221,000","66,200,000","70,713,000","75,272,000","80,017,000","84,830,000","86,718,000","94,897,000","100,437,000","105,613,000","64,314,000","68,584,000","66,832,000","70,934,000","73,490,000","57,186,000","51,929,000","5,086,000","5,951,000","6,817,000","7,682,000","8,537,000","9,434,000","10,330,000","11,227,000","73,391,000","75,532,000","243,255,000","14,617,000","83,174,000","87,272,000","13,649,000","14,878,000","15,476,000","7,480,000","42,724,000","9,691,000","33,500,000","34,100,000","34,600,000","17,846,000","35,800,000","60,300,000","36,900,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,"73,878,000","73,878,000","73,878,000","73,878,000","73,878,000","73,878,000","70,378,000","70,378,000","70,378,000","70,582,000","70,582,000","70,582,000","70,270,000","68,970,000","68,970,000","68,970,000","68,970,000","68,595,000","68,595,000","68,595,000","68,455,000","68,455,000","68,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,"73,878,000","73,878,000","73,878,000","73,878,000","73,878,000","73,878,000","70,378,000","70,378,000","70,378,000","70,582,000","70,582,000","70,582,000","70,270,000","68,970,000","68,970,000","68,970,000","68,970,000","68,595,000","68,595,000","68,595,000","68,455,000","68,455,000","68,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"33,064,000","33,389,000","36,050,000","34,510,000","36,667,000","28,788,000","23,988,000","21,719,000","20,481,000","45,846,000","45,658,000","41,628,000","36,869,000","37,106,000","38,567,000","16,168,000","18,844,000","19,551,000","20,106,000","21,363,000","21,660,000","22,930,000","24,962,000","21,529,000","20,419,000","21,140,000","22,540,000","24,471,000","25,462,000","25,979,000","25,498,000","24,449,000","21,116,000","21,046,000","21,032,000","23,542,000","23,121,000","23,230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"912,032,000","840,968,000","741,558,000","883,018,000","854,831,000","923,842,000","852,150,000","847,228,000","882,976,000","838,851,000","803,474,000","775,522,000","737,437,000","686,562,000","696,293,000","477,190,000","435,707,000","470,195,000","527,711,000","509,162,000","520,526,000","559,323,000","549,624,000","530,730,000","527,789,000","538,231,000","519,156,000","510,799,000","498,679,000","530,867,000","596,369,000","517,606,000","518,926,000","569,453,000","633,151,000","607,083,000","617,216,000","593,385,000","581,507,000","574,192,000","582,449,000","607,673,000","614,558,000","590,176,000","603,136,000","659,789,000","645,779,000","617,535,000","408,947,000","369,705,000","344,181,000","361,163,000","392,346,000","422,040,000","384,015,000","263,276,000","254,360,000","263,384,000","246,318,000","282,354,000","271,463,000","280,037,000","280,005,000","261,073,000","351,432,000","355,039,000","481,768,000","494,505,000","526,576,000","495,763,000","445,722,000","447,681,000","522,199,000","482,255,000","182,271,000","169,956,000","178,623,000","188,710,000","172,534,000","161,045,000","489,980,000","193,730,000","501,735,000","489,965,000","535,455,000","555,806,000","571,361,000","564,828,000","585,948,000","553,189,000","529,200,000","509,700,000","503,300,000","490,643,000","471,900,000","435,100,000","409,100,000"
	CurrentLiabilities,"180,973,000","270,707,000","234,712,000","213,173,000","199,300,000","265,446,000","234,379,000","248,996,000","187,226,000","230,713,000","194,375,000","151,809,000","131,692,000","181,180,000","164,301,000","135,060,000","99,635,000","128,849,000","115,814,000","94,679,000","127,573,000","162,538,000","152,334,000","135,076,000","131,626,000","159,208,000","141,661,000","123,820,000","114,346,000","149,321,000","137,581,000","118,722,000","186,180,000","214,205,000","176,232,000","146,326,000","137,541,000","181,134,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"76,583,000","64,019,000","62,648,000","65,460,000","77,282,000","61,736,000","79,530,000","130,969,000","80,625,000","69,014,000","66,843,000","65,493,000","61,381,000","56,110,000","57,160,000","51,358,000","54,150,000","47,595,000","51,029,000","48,567,000","48,763,000","54,177,000","54,430,000","52,643,000","52,974,000","43,551,000","39,511,000","39,773,000","39,215,000","34,930,000","37,683,000","37,228,000","37,387,000","36,364,000","40,744,000","40,625,000","44,810,000","45,255,000","100,139,000","82,355,000","53,071,000","101,662,000","39,882,000","78,711,000","61,076,000","147,320,000","100,579,000","88,750,000","75,405,000","114,791,000","110,381,000","103,897,000","119,620,000","125,367,000","112,269,000","112,118,000","119,349,000","133,630,000","64,263,000","59,947,000","58,682,000","53,223,000","54,095,000","75,582,000","126,183,000","117,676,000","181,399,000","165,232,000","143,545,000","72,759,000","94,200,000","86,195,000","100,385,000","121,423,000","92,788,000","76,423,000","87,599,000","95,970,000","87,613,000","78,228,000","132,607,000","113,920,000","106,231,000","74,265,000","87,163,000","95,129,000","88,187,000","84,339,000","30,672,000","90,954,000","26,000,000","26,300,000","24,900,000","78,482,000","23,900,000","25,200,000","21,000,000"
			Payables,"76,583,000",,,,"77,282,000",,,"130,969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,412,000","42,882,000",,"41,691,000",,"40,471,000",,"86,191,000","47,566,000","50,079,000","50,454,000","50,404,000","59,227,000","60,408,000","94,192,000","65,880,000","63,881,000","73,982,000","96,403,000","59,403,000","21,236,000","26,959,000","38,678,000","6,695,000","18,790,000","52,075,000","104,154,000","73,243,000","146,581,000","141,368,000","124,138,000","30,156,000","29,134,000","37,348,000","42,454,000","36,445,000","31,179,000","27,692,000","49,111,000","28,144,000","27,389,000","27,049,000","55,898,000","55,645,000","53,708,000","31,910,000","51,408,000","38,323,000","31,080,000","35,275,000","30,672,000","32,186,000","26,000,000","26,300,000","24,900,000","27,386,000","23,900,000","25,200,000","21,000,000"
				AccountsPayable,"65,135,000",,,,"57,679,000",,,"89,136,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,314,000",,"63,268,000","72,990,000","73,585,000","58,983,000","18,980,000","25,499,000","15,388,000","6,075,000","17,442,000","50,704,000","78,465,000","72,145,000","145,180,000","140,516,000","112,629,000","27,985,000","27,661,000","36,160,000","37,541,000","34,626,000","29,650,000","26,889,000","27,679,000","27,436,000","26,305,000","26,451,000","28,285,000","29,102,000","30,048,000","31,563,000","30,438,000","30,161,000","29,558,000","33,717,000","30,672,000","29,321,000","26,000,000","26,300,000","24,900,000","24,864,000","23,900,000","25,200,000","21,000,000"
