name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
DilutedAverageShares,,"132,236,000","139,470,000","131,501,000","142,982,000","115,296,000","124,376,000","110,416,000","108,530,000","54,866,000","59,595,000","53,023,000","52,358,000","51,577,000","50,746,000","50,513,000","50,071,000","49,692,000","49,293,000","49,055,000","48,783,000","48,332,000","48,051,000","48,683,000","46,341,000","48,676,000","47,396,000","41,308,000","39,414,000","35,758,000","37,420,000","33,673,000","32,266,000","34,715,103",,"25,898,000","25,898,000","25,898,000",
TotalOperatingIncomeAsReported,"-107,118,000","-39,824,000","3,635,000","-23,948,000","-46,981,000","-13,776,000","7,995,000","-10,940,000","-40,562,000","-10,727,000","986,000","-6,681,000","-8,600,000","-13,288,000","-2,483,000","-14,266,000","-19,191,000","-27,668,000","-24,427,000","-105,752,000","-11,325,000","-15,472,000","-21,968,000","-2,373,000","1,321,000","-1,877,000","18,192,000","-5,167,000","-11,498,000","-7,125,000","249,000","-5,442,000","-7,116,000","-6,469,000","2,436,000","-2,949,000","-1,590,000","-1,777,000","2,580,000"
TotalExpenses,"590,680,000","151,143,000","157,252,000","153,395,000","128,890,000","71,769,000","73,133,000","69,668,000","70,417,000","47,022,000","47,500,000","44,323,000","46,470,000","45,704,000","43,915,000","43,995,000","46,865,000","50,078,000","51,239,000","50,712,000","52,626,000","57,149,000","67,846,000","68,184,000","69,190,000","71,109,000","75,815,000","69,420,000","64,544,000","44,303,000","41,583,000","37,607,000","35,399,000","29,484,000","25,696,000","23,012,000","20,625,000","18,377,000","16,866,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-31,651,000","-44,593,000","453,000","-24,319,000","36,808,000","-12,877,000","5,886,000","-10,515,000","-39,128,000","-9,675,000","1,523,000","-6,174,000","-8,281,000","-12,546,000","-2,230,000","-13,792,000","-17,984,000","-27,816,000","-23,817,000","-103,571,000","-11,555,000","-15,840,000","-21,190,000","3,530,000","-2,677,000","2,284,000","20,405,000","-3,009,000","-11,943,000","-5,031,000","1,429,000","-4,622,000","-9,366,000","-6,114,000","-37,000","-4,945,000","-2,105,000","-2,162,000","2,021,000"
NormalizedIncome,"-6,665,800","-37,241,538.006","655,210","-23,332,064.319","60,536,650","-10,878,990","9,721,732.716","-8,655,690","-30,329,310","-10,358,794.046","1,974,870","-6,390,080","-8,385,390","-12,261,078.769","-2,248,980","-13,879,600","-17,854,790","-25,611,400","-19,208,758.32","-14,818,414.793","-10,295,000","-13,014,000","-5,477,200","3,517,400","-3,023,800","2,440,600","20,393,600","-3,031,800","-11,124,311.023","-6,345,000","228,679.258","-5,444,973.055","-7,985,400","-6,414,300","1,502,850","-3,740,550","-1,856,050","-2,003,400","2,457,307.505"
InterestIncome,,,,,,,,,"-2,000","144,000","164,000","218,000","214,000","193,000","211,000","232,000","274,000","271,000","244,000","269,000","228,000","167,000","132,000","134,000","131,000","94,000","45,000","37,000","-11,000","-12,000","-16,000","-23,000","-14,000","-57,000","-44,000","-69,000","-69,000","-91,000","-85,000"
NetInterestIncome,"-26,816,000","-7,111,000","-7,253,000","-7,280,000","-5,172,000","-143,000","-62,000","-30,000","-2,000","144,000","164,000","218,000","214,000","193,000","211,000","232,000","274,000","271,000","244,000","269,000","228,000","167,000","132,000","134,000","131,000","94,000","45,000","37,000","-11,000","-12,000","-16,000","-23,000","-14,000","-57,000","-44,000","-69,000","-69,000","-91,000","-85,000"
EBIT,"-64,907,000","-33,068,000","4,034,000","-21,524,000","-14,349,000","-11,054,000","8,870,000","-8,686,000","-28,069,000","-10,727,000","986,000","-6,681,000","-8,600,000","-13,288,000","-2,483,000","-14,266,000","-18,217,000","-25,202,000","-19,842,000","-15,501,000","-9,704,000","-11,134,000","4,821,000","-2,373,000","1,321,000","-1,877,000","18,192,000","-5,167,000","-11,498,000","-7,125,000","249,000","-5,442,000","-7,116,000","-6,469,000","2,436,000","-2,949,000","-1,590,000","-1,777,000","2,580,000"
EBITDA,"115,360,000"
ReconciledCostOfRevenue,"240,302,000","59,396,000","66,839,000","63,541,000","50,526,000","20,756,000","21,168,000","21,031,000","21,545,000","14,003,000","13,321,000","13,869,000","15,085,000","15,116,000","15,489,000","14,687,000","15,044,000","14,783,000","15,465,000","12,985,000","13,698,000","14,688,000","21,126,000","17,798,000","17,540,000","16,783,000","21,369,000","16,556,000","14,009,000","6,561,000","6,298,000","5,144,000","4,852,000","4,460,000","4,146,000","4,181,000","3,594,000","3,437,000","3,615,000"
ReconciledDepreciation,"180,267,000","45,866,000","49,802,000","48,702,000","35,897,000","12,485,000","13,091,000","14,076,000","14,557,000","7,524,000","7,285,000","8,027,000","8,174,000","8,640,000","8,983,000","8,767,000","8,878,000","8,710,000","9,071,000","8,178,000","8,855,000","10,121,000","13,401,000","10,954,000","9,782,000","8,626,000","8,540,000","8,621,000","9,459,000","4,390,000","4,394,000","3,070,000","2,678,000","2,375,000","2,305,000","2,032,000","2,040,000","2,061,000","2,043,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-31,651,000","-44,593,000","453,000","-24,319,000","36,808,000","-12,877,000","5,886,000","-10,515,000","-39,128,000","-9,675,000","1,523,000","-6,174,000","-8,281,000","-12,546,000","-2,230,000","-13,792,000","-17,984,000","-27,816,000","-23,817,000","-103,571,000","-11,555,000","-15,840,000","-21,190,000","3,530,000","-2,677,000","2,284,000","20,405,000","-3,009,000","-11,943,000","-5,031,000","1,429,000","-4,622,000","-9,366,000","-6,114,000","-37,000","-4,945,000","-2,105,000","-2,162,000","2,021,000"
TotalUnusualItemsExcludingGoodwill,"-41,642,000","-7,682,000","-277,000","-1,178,000","-32,505,000","-2,737,000","-3,940,000","-2,547,000","-12,053,000","698,000","-619,000","296,000","143,000","-301,000","26,000","120,000","-177,000","-3,020,000","-4,657,000","-90,493,000","-2,100,000","-4,710,000","-26,188,000","21,000","578,000","-261,000","19,000","38,000","-847,000","2,190,000","1,223,000","826,000","-2,124,000","462,000","-2,369,000","-1,853,000","-383,000","-244,000","-443,000"
TotalUnusualItems,"-41,642,000","-7,682,000","-277,000","-1,178,000","-32,505,000","-2,737,000","-3,940,000","-2,547,000","-12,053,000","698,000","-619,000","296,000","143,000","-301,000","26,000","120,000","-177,000","-3,020,000","-4,657,000","-90,493,000","-2,100,000","-4,710,000","-26,188,000","21,000","578,000","-261,000","19,000","38,000","-847,000","2,190,000","1,223,000","826,000","-2,124,000","462,000","-2,369,000","-1,853,000","-383,000","-244,000","-443,000"
NormalizedEBITDA,"157,002,000","20,480,000","54,113,000","28,356,000","54,053,000","4,168,000","25,901,000","7,937,000","-1,459,000","-3,901,000","8,890,000","1,050,000","-569,000","-4,347,000","6,474,000","-5,619,000","-9,162,000","-13,472,000","-6,114,000","83,170,000","1,251,000","3,697,000","44,410,000","8,560,000","10,525,000","7,010,000","26,713,000","3,416,000","-1,192,000","-4,925,000","3,420,000","-3,198,000","-2,314,000","-4,556,000","7,110,000","936,000","833,000","528,000","5,066,000"
TaxRateForCalcs,"0.4","0.043","0.27","0.162","0.27","0.27","0.026","0.27","0.27","0.02","0.27","0.27","0.27","0.053","0.27","0.27","0.27","0.27","0.01","0.019","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.033","0.4","0.019","0.004","0.35","0.35","0.35","0.35","0.35","0.35","0.015"
TaxEffectOfUnusualItems,"-16,656,800","-330,538.006","-74,790","-191,064.319","-8,776,350","-738,990","-104,267.284","-687,690","-3,254,310","14,205.954","-167,130","79,920","38,610","-16,078.769","7,020","32,400","-47,790","-815,400","-48,758.32","-1,740,414.793","-840,000","-1,884,000","-10,475,200","8,400","231,200","-104,400","7,600","15,200","-28,311.023","876,000","22,679.258","3,026.945","-743,400","161,700","-829,150","-648,550","-134,050","-85,400","-6,692.495"
