name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,03/31/1987
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","8,400,000","8,400,000","8,400,000","8,800,000","21,870,000","21,870,000","21,870,000","21,870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"45,970,000","42,628,000","38,005,000","33,850,000","40,962,000","33,317,000","25,515,000","19,963,000","29,838,000","19,823,000","14,446,000","7,214,000","23,098,000","12,307,000","7,084,000","1,431,000","8,867,000",,,,,"15,584,000","17,569,000","13,470,000",,"11,361,000","7,101,000","4,142,000","1,676,000",,,,"277,000","1,061,000","6,999,000","10,952,000","11,360,000","8,022,000","14,134,000","11,135,000","11,079,000","10,019,000","13,387,000","12,330,000","11,584,000","5,850,000","7,467,000","7,467,000","7,467,000","7,294,000","7,462,000","7,581,000","7,784,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"45,970,000","42,628,000","38,005,000","33,850,000","40,962,000","33,317,000","25,515,000","19,963,000","29,838,000","19,823,000","14,446,000","7,214,000","23,098,000","12,307,000","7,084,000","1,431,000","8,867,000",,,,,"15,584,000","17,569,000","13,470,000",,"11,361,000","7,101,000","4,142,000","1,676,000",,,,"277,000","1,061,000","6,999,000","10,952,000","11,360,000","8,022,000","14,134,000","11,135,000","11,079,000","10,019,000","13,387,000","12,330,000","11,584,000","5,850,000","7,467,000","7,467,000","7,467,000","7,294,000","7,462,000","7,581,000","7,784,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,909,000",,,,,,,,,,,,,,,,,"1,401,000","968,000","1,704,000","2,272,000","2,877,000","2,472,000","3,058,000","3,636,000","2,611,000","2,949,000","3,774,000","3,779,000","4,261,000","4,331,000","4,430,000",,,,,"7,870,000","8,880,000","5,710,000","5,694,000","4,800,000","3,900,000","3,600,000","4,800,000","6,300,000","4,400,000","2,700,000","4,500,000","4,200,000","4,300,000","3,100,000","2,100,000","1,700,000","3,400,000","3,900,000","5,200,000","5,000,000","2,100,000","3,400,000","2,600,000","1,700,000","1,900,000","1,600,000","3,600,000","3,500,000","2,100,000"
	TotalNonCurrentAssets,"4,518,533,000","4,517,027,000","4,277,333,000","4,120,745,000","3,978,845,000","3,790,431,000","3,689,835,000","3,580,963,000","3,522,166,000","3,501,381,000","3,423,798,000","3,374,911,000","3,358,116,000","1,290,863,000","1,279,226,000","1,256,678,000","1,223,694,000","1,213,401,000","1,186,356,000","1,185,050,000","1,152,142,000","1,157,133,000","1,005,977,000","990,231,000","938,478,000","885,395,000","867,222,000","821,763,000","795,095,000","760,581,000","762,111,000","741,343,000","716,254,000","694,143,000","665,688,000","640,743,000","613,937,000","576,756,000","554,379,000","524,163,000","511,538,000","504,583,000","475,454,000","453,630,000","438,717,000","419,757,000","416,388,000","406,024,000","394,624,000","396,516,000","391,443,000","395,141,000","395,090,000","391,694,000","391,109,000","391,086,000","380,092,000","366,047,000","363,567,000","352,849,000","333,823,000","328,647,000","311,646,000","306,599,000","295,823,000","283,382,000","254,541,000","228,888,000","217,919,000","220,080,000","190,201,000","176,798,000","172,260,000","152,883,000","151,704,000","133,298,000","129,041,000","126,649,000","128,385,000","123,258,000","113,591,000","86,520,000","83,985,000","83,687,000","84,620,000","85,063,000","83,823,000","83,329,000","79,698,000","76,700,000","72,100,000","70,600,000","68,400,000","62,800,000","60,300,000","58,700,000","55,400,000","54,500,000","53,800,000","53,700,000","53,700,000","52,000,000","49,300,000","48,700,000","48,000,000","47,600,000","45,000,000","43,800,000","42,200,000","42,000,000","40,200,000","39,700,000","38,400,000","38,100,000","53,700,000"
		NetPPE,"4,399,845,000","4,403,664,000","4,167,214,000","4,008,882,000","3,876,422,000","3,672,841,000","3,532,821,000","3,416,848,000","3,371,786,000","3,352,758,000","3,276,309,000","3,226,749,000","3,207,819,000","1,134,464,000","1,112,049,000","1,081,543,000","1,050,399,000","1,044,503,000","996,837,000","982,358,000","957,037,000","962,308,000","923,165,000","901,962,000","855,501,000","847,576,000","808,657,000","768,903,000","749,752,000","721,000,000","706,801,000","693,387,000","679,693,000","664,932,000","634,396,000","611,476,000","583,294,000","549,998,000","528,999,000","501,029,000","488,670,000","480,855,000","450,449,000","431,614,000","413,818,000","395,789,000","385,223,000","372,542,000","365,838,000","370,245,000","362,741,000","363,895,000","364,718,000","362,033,000","357,270,000","357,151,000","345,124,000","332,928,000","331,760,000","321,463,000","305,975,000","301,604,000","283,862,000","277,307,000","268,502,000","258,475,000","242,379,000","224,771,000","213,579,000","213,634,000","184,256,000","172,564,000","168,058,000","148,591,000","147,381,000","130,663,000","125,945,000","123,545,000","122,978,000","118,816,000","109,215,000","81,988,000","81,265,000","79,317,000","80,016,000","80,488,000","80,084,000","79,597,000","76,725,000","73,700,000","68,900,000","67,400,000","65,500,000","59,900,000","58,100,000","56,600,000","53,400,000","52,400,000","51,200,000","51,300,000","51,200,000","49,500,000","46,700,000","46,100,000","45,400,000","45,100,000","42,200,000","41,200,000","39,600,000","39,400,000","37,200,000","36,400,000","35,200,000","35,100,000","51,200,000"
			GrossPPE,"4,399,845,000","6,209,252,000","4,167,214,000","4,008,882,000","3,876,422,000","5,254,215,000","3,532,821,000","3,416,848,000","3,371,786,000","4,740,293,000","3,276,309,000","3,226,749,000","3,207,819,000","2,337,548,000","2,281,408,000","2,209,258,000","2,138,026,000","2,093,737,000","2,022,103,000","1,971,356,000","1,907,200,000","1,873,865,000","1,816,653,000","1,763,236,000","1,684,290,000","1,643,916,000","1,583,429,000","1,523,750,000","1,474,907,000","1,417,346,000","1,381,933,000","1,350,620,000","1,309,691,000","1,268,843,000","1,220,545,000","1,175,265,000","1,124,228,000","1,069,177,000","1,037,168,000","998,307,000","964,740,000","936,435,000","888,953,000","853,497,000","817,794,000","782,786,000","769,328,000","739,447,000","715,910,000","705,380,000","681,331,000","666,246,000","651,182,000","636,576,000","616,774,000","602,066,000","576,166,000","550,143,000","538,126,000","516,200,000","489,245,000","475,943,000","448,148,000","432,205,000","414,643,000","398,841,000","377,248,000","351,762,000","333,349,000","326,581,000","282,385,000","267,477,000","257,172,000","232,471,000","229,109,000","208,090,000","199,514,000","193,498,000","190,266,000","182,059,000","168,296,000","137,996,000","134,439,000","129,749,000","124,871,000","125,343,000","122,519,000","119,497,000","114,143,000","109,000,000","102,000,000","99,100,000","95,300,000","88,200,000","85,800,000","82,800,000","78,300,000","76,000,000","73,500,000","72,400,000","71,200,000","68,400,000","64,700,000","63,300,000","61,700,000","60,900,000","57,200,000","55,500,000","53,200,000","52,400,000","49,800,000","48,500,000","46,800,000","46,300,000","71,200,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"100,129,000",,,,"100,138,000",,,,"100,343,000",,,,"100,767,000","100,250,000","100,564,000","99,336,000","99,336,000","99,323,000","99,267,000","96,535,000","94,940,000","94,362,000","94,387,000","87,005,000","86,991,000","86,197,000","84,391,000","80,705,000","79,571,000","73,424,000","75,843,000","74,398,000","73,350,000","72,225,000","65,290,000","64,141,000","61,522,000","51,665,000","41,821,000","39,006,000","36,962,000","32,627,000","31,146,000","30,350,000","30,350,000","30,289,000","28,755,000","27,646,000","27,646,000","27,646,000","25,410,000","25,410,000","25,410,000","25,410,000","25,410,000","25,411,000","23,151,000","23,151,000","21,707,000","21,805,000","19,495,000","20,026,000","18,256,000","17,318,000","17,319,000","17,435,000","17,494,000","17,608,000","15,481,000","15,757,000","15,857,000","15,857,000","14,307,000","14,850,000","13,033,000","12,519,000","12,569,000","12,886,000","13,314,000","13,314,000","6,365,000","6,365,000","6,365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"1,517,052,000",,,,"1,319,559,000",,,,"1,242,544,000",,,,"1,110,767,000","1,096,222,000","1,072,866,000","1,055,487,000","1,037,730,000","1,013,937,000","995,716,000","975,155,000","965,582,000","906,624,000","870,053,000","838,336,000","814,802,000","750,170,000","723,455,000","713,132,000","698,462,000","684,700,000","607,030,000","594,150,000","581,938,000","556,153,000","531,142,000","522,280,000","511,188,000","499,695,000","492,379,000","472,750,000","459,703,000","433,382,000","395,700,000","385,188,000","380,228,000","371,749,000","362,563,000","351,939,000","350,505,000","340,452,000","334,414,000","328,421,000","325,081,000","305,662,000","297,679,000","291,154,000","279,313,000","270,701,000","255,888,000","252,159,000","248,063,000","239,986,000","233,311,000","223,526,000","223,585,000","202,758,000","194,661,000","187,564,000","171,279,000","150,302,000","145,309,000","141,330,000","124,968,000","123,073,000","108,360,000","103,834,000","100,843,000","99,043,000","96,226,000","85,197,000","72,682,000","71,648,000","70,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"1,594,727,000",,,,"1,336,687,000",,,,"1,169,494,000",,,,"995,202,000","967,482,000","909,883,000","884,608,000","872,855,000","852,837,000","827,852,000","809,443,000","792,023,000","765,494,000","743,782,000","721,812,000","703,403,000","661,531,000","641,659,000","628,547,000","608,510,000","598,794,000","583,698,000","566,276,000","548,243,000","537,145,000","504,440,000","476,006,000","459,345,000","452,808,000","448,083,000","432,459,000","420,461,000","395,088,000","379,373,000","363,858,000","351,247,000","344,622,000","338,219,000","323,816,000","315,667,000","300,243,000","289,719,000","276,547,000","273,470,000","192,423,000","187,895,000","180,318,000","175,941,000","167,314,000","208,441,000","151,288,000","192,981,000","176,667,000","136,454,000","153,364,000","148,095,000","107,845,000","129,348,000","120,585,000","115,505,000","105,409,000","99,984,000","93,790,000","89,633,000","86,895,000","81,584,000","78,196,000","75,815,000","74,418,000","69,489,000","62,062,000","53,250,000","52,517,000","51,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"4,399,845,000","2,785,858,000","4,167,214,000","4,008,882,000","3,876,422,000","2,423,881,000","3,532,821,000","3,416,848,000","3,371,786,000","2,188,802,000","3,276,309,000","3,226,749,000","3,207,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,802,000","67,621,000","64,835,000","61,732,000","50,769,000",,"48,520,000",,,"32,946,000",,,"27,969,000",,,,,,"-27,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"211,486,000",,,,"73,950,000",,,,"39,110,000",,,,"130,812,000","117,454,000","125,945,000","98,595,000","83,816,000","56,006,000","48,521,000","26,067,000","21,320,000","50,173,000","55,014,000","37,137,000","38,720,000","85,531,000","74,245,000","52,523,000","30,803,000","25,015,000","84,049,000","74,867,000","65,312,000","55,022,000","74,393,000","61,801,000","37,122,000","33,000,000","16,024,000","20,525,000","19,309,000","27,856,000","47,278,000","38,398,000","20,961,000","22,668,000","9,910,000","12,509,000","11,562,000","12,990,000","16,703,000","20,804,000","12,615,000","24,477,000","23,461,000","14,448,000","10,006,000","26,191,000","30,164,000","15,473,000","15,404,000","11,469,000","11,238,000","20,435,000","9,842,000","21,241,000","10,259,000","7,592,000","24,316,000","10,917,000","6,327,000","6,222,000","3,563,000","4,291,000","5,113,000","4,965,000","4,271,000","3,919,000","3,030,000","7,723,000","5,699,000","3,909,000","1,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,805,588,000",,,,"-1,581,374,000",,,,"-1,387,535,000",,,,"-1,203,084,000","-1,169,359,000","-1,127,715,000","-1,087,627,000","-1,049,234,000","-1,025,266,000","-988,998,000","-950,163,000","-911,557,000","-893,488,000","-861,274,000","-828,789,000","-796,340,000","-774,772,000","-754,847,000","-725,155,000","-696,346,000","-675,132,000","-657,233,000","-629,998,000","-603,911,000","-586,149,000","-563,789,000","-540,934,000","-519,179,000","-508,169,000","-497,278,000","-476,070,000","-455,580,000","-438,504,000","-421,883,000","-403,976,000","-386,997,000","-384,105,000","-366,905,000","-350,072,000","-335,135,000","-318,590,000","-302,351,000","-286,464,000","-274,543,000","-259,504,000","-244,915,000","-231,042,000","-217,215,000","-206,366,000","-194,737,000","-183,270,000","-174,339,000","-164,286,000","-154,898,000","-146,141,000","-140,366,000","-134,869,000","-126,991,000","-119,770,000","-112,947,000","-98,129,000","-94,913,000","-89,114,000","-83,880,000","-81,728,000","-77,427,000","-73,569,000","-69,953,000","-67,288,000","-63,243,000","-59,081,000","-56,008,000","-53,174,000","-50,432,000","-44,855,000","-44,855,000","-42,435,000","-39,900,000","-37,418,000","-35,300,000","-33,100,000","-31,700,000","-29,800,000","-28,300,000","-27,700,000","-26,200,000","-24,900,000","-23,600,000","-22,300,000","-21,100,000","-20,000,000","-18,900,000","-18,000,000","-17,200,000","-16,300,000","-15,800,000","-15,000,000","-14,300,000","-13,600,000","-13,000,000","-12,600,000","-12,100,000","-11,600,000","-11,200,000","-20,000,000"
