name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
TotalAssets,"1,152,068,000","1,226,315,000","903,040,000","947,018,000","452,098,000"
	CurrentAssets,"601,789,000","669,860,000","769,378,000","814,663,000","313,575,000"
		CashCashEquivalentsAndShortTermInvestments,"553,182,000","586,204,000","701,050,000","769,938,000","282,489,000"
			CashAndCashEquivalents,"553,182,000","586,204,000","701,050,000","769,938,000","282,489,000"
				CashFinancial,"553,182,000","586,204,000","701,050,000","769,938,000","282,489,000"
		Receivables,"3,380,000","23,560,000","26,707,000","9,404,000","2,481,000"
			AccountsReceivable,"3,380,000","23,560,000","26,707,000","9,404,000","2,481,000"
		Inventory,"10,789,000","17,132,000","17,732,000","15,272,000","6,239,000"
		PrepaidAssets,"25,139,000","25,253,000","16,964,000","12,532,000","15,485,000"
		RestrictedCash,"1,599,000","1,599,000","1,399,000","1,399,000","1,399,000"
		CurrentDeferredAssets,"7,700,000","16,112,000","5,526,000","6,118,000","5,482,000"
	TotalNonCurrentAssets,"550,279,000","556,455,000","133,662,000","132,355,000","138,523,000"
		NetPPE,"105,428,000","109,639,000","112,061,000","117,696,000","124,006,000"
			GrossPPE,"168,052,000","168,456,000","168,467,000","172,117,000","174,334,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"19,499,000","19,235,000","20,021,000","22,174,000","22,055,000"
				OtherProperties,"107,987,000","108,786,000","108,629,000","110,228,000","112,611,000"
				Leases,"40,566,000","40,435,000","39,817,000","39,715,000","39,668,000"
			AccumulatedDepreciation,"-62,624,000","-58,817,000","-56,406,000","-54,421,000","-50,328,000"
		GoodwillAndOtherIntangibleAssets,"435,284,000","438,466,000","7,818,000","7,132,000","6,889,000"
			Goodwill,"351,744,000","351,598,000",,,"0"
			OtherIntangibleAssets,"83,540,000","86,868,000","7,818,000","7,132,000","6,889,000"
		OtherNonCurrentAssets,"9,567,000","8,350,000","13,783,000","7,527,000","7,628,000"
TotalLiabilitiesNetMinorityInterest,"236,412,000","265,141,000","243,529,000","284,476,000","1,047,717,000"
	CurrentLiabilities,"153,241,000","179,551,000","113,630,000","122,669,000","121,619,000"
		PayablesAndAccruedExpenses,"67,620,000","43,901,000","29,327,000","39,245,000","32,475,000"
			Payables,"67,620,000","43,901,000","29,327,000","39,245,000","32,475,000"
				AccountsPayable,"37,930,000","14,418,000","10,280,000","17,684,000","12,271,000"
				TotalTaxPayable,"2,036,000","375,000","342,000","190,000","335,000"
				OtherPayable,"27,654,000","29,108,000","18,705,000","21,371,000","19,869,000"
			CurrentAccruedExpenses,"44,588,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"14,898,000","16,394,000","10,351,000","11,281,000","11,749,000"
		CurrentDebtAndCapitalLeaseObligation,"7,784,000","6,875,000","6,128,000","5,853,000","6,140,000"
			CurrentCapitalLeaseObligation,"7,784,000","6,875,000","6,128,000","5,853,000","6,140,000"
		CurrentDeferredLiabilities,"62,939,000","111,961,000","67,681,000","66,103,000","71,255,000"
			CurrentDeferredRevenue,"62,939,000","111,961,000","67,681,000","66,103,000","71,255,000"
		OtherCurrentLiabilities,,"420,000","143,000","187,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"83,171,000","85,590,000","129,899,000","161,807,000","926,098,000"
		LongTermDebtAndCapitalLeaseObligation,"78,524,000","80,832,000","82,567,000","84,670,000","87,582,000"
			LongTermCapitalLeaseObligation,"78,524,000","80,832,000","82,567,000","84,670,000","87,582,000"
		DerivativeProductLiabilities,,,"46,121,000","75,949,000",
		PreferredSecuritiesOutsideStockEquity,"0","0","0","0","837,351,000"
		OtherNonCurrentLiabilities,"4,647,000","4,758,000","1,211,000","1,188,000","1,165,000"
TotalEquityGrossMinorityInterest,"915,656,000","961,174,000","659,511,000","662,542,000","-595,619,000"
	StockholdersEquity,"915,656,000","961,174,000","659,511,000","662,542,000","-595,619,000"
		CapitalStock,"45,000","44,000","41,000","41,000","12,000"
			CommonStock,"45,000","44,000","41,000","41,000","12,000"
		AdditionalPaidInCapital,"2,110,160,000","2,086,350,000","1,695,258,000","1,681,765,000","381,607,000"
		RetainedEarnings,"-1,194,728,000","-1,125,184,000","-1,035,788,000","-1,019,264,000","-977,238,000"
		GainsLossesNotAffectingRetainedEarnings,"179,000","-36,000",,,"0"
TotalCapitalization,"915,656,000","961,174,000","659,511,000","662,542,000","-595,619,000"
CommonStockEquity,"915,656,000","961,174,000","659,511,000","662,542,000","-595,619,000"
CapitalLeaseObligations,"86,308,000","87,707,000","88,695,000","90,523,000","93,722,000"
NetTangibleAssets,"480,372,000","522,708,000","651,693,000","655,410,000","-602,508,000"
WorkingCapital,"448,548,000","490,309,000","655,748,000","691,994,000","191,956,000"
InvestedCapital,"915,656,000","961,174,000","659,511,000","662,542,000","-595,619,000"
TangibleBookValue,"480,372,000","522,708,000","651,693,000","655,410,000","-602,508,000"
TotalDebt,"86,308,000","87,707,000","88,695,000","90,523,000","93,722,000"
ShareIssued,"448,812,321","446,147,181","407,168,582","406,431,865","406,414,839"
OrdinarySharesNumber,"448,812,321","446,147,181","407,168,582","406,431,865","406,414,839"
