name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,06/30/1988,06/30/1987,06/30/1986
TotalAssets,"1,103,624,000","1,120,197,000","1,115,136,000","1,101,285,000","1,068,350,000","1,054,310,000","1,024,368,000","993,353,000","993,052,000","983,703,000","962,341,000","905,399,000","886,285,000","875,458,000","840,183,000","804,491,000","786,565,000","764,476,000","749,163,000","716,405,000","712,009,000","691,458,000","674,368,000","634,732,000","615,384,000","603,897,000","752,027,000","714,944,000","691,230,000","674,477,000","658,918,000","638,630,000","630,265,000","660,688,000","638,480,000","619,964,000","603,625,000","597,747,000","718,321,000","682,635,000","666,074,000","648,735,000","633,933,000","622,089,000","601,429,000","598,552,000","598,241,000","586,453,000","571,861,000","551,255,000","537,651,000","498,481,000","484,666,000","507,359,000","538,012,000","520,178,000","566,913,000","562,620,000","627,926,000","598,497,000","603,209,000","607,601,000","626,342,000","628,021,000","637,757,000","669,613,000","748,154,000","731,278,000","717,532,000","743,311,000","725,420,000","712,887,000","709,978,000","705,014,000","697,639,000","667,716,000","661,444,000","689,383,000","640,401,000","618,705,000","598,547,000","576,544,000","594,655,000","571,937,000","595,489,000","589,628,000","598,590,000","531,844,000","533,262,000","569,400,000","572,400,000","550,000,000","538,700,000","538,300,000","559,500,000","529,400,000","530,100,000","522,400,000","525,600,000","484,400,000","477,800,000","481,100,000","477,200,000","435,400,000","428,800,000","425,200,000","412,800,000","379,900,000","380,100,000","375,600,000","371,700,000","355,400,000","337,700,000","326,000,000","325,000,000","302,100,000","298,400,000","298,200,000","312,000,000","290,000,000","287,800,000","288,900,000","299,600,000","287,000,000","292,000,000","299,300,000","319,700,000","308,500,000","311,000,000","313,200,000","306,100,000","289,700,000","286,300,000","275,000,000","263,400,000"
	CurrentAssets,"361,579,000","389,407,000","409,856,000","423,481,000","428,260,000","426,264,000","408,407,000","385,612,000","381,975,000","380,273,000","368,651,000","368,569,000","367,305,000","365,513,000","410,470,000","378,877,000","364,015,000","343,097,000","331,092,000","301,146,000","295,322,000","276,959,000","310,274,000","267,827,000","250,044,000","236,396,000","381,979,000","342,998,000","329,189,000","400,776,000","386,114,000","367,291,000","364,133,000","372,873,000","347,372,000","326,058,000","307,636,000","304,478,000","426,751,000","391,739,000","378,760,000","359,273,000","343,625,000","333,196,000","317,217,000","322,658,000","327,429,000","317,399,000","302,874,000","282,402,000","265,191,000","222,812,000","206,377,000","225,911,000","254,523,000","233,674,000","263,529,000","254,225,000","307,792,000","278,911,000","299,064,000","310,150,000","334,618,000","338,783,000","351,402,000","392,788,000","481,139,000","474,405,000","464,183,000","485,693,000","464,767,000","451,005,000","443,059,000","436,247,000","444,574,000","414,385,000","413,035,000","441,510,000","389,110,000","366,100,000","353,128,000","327,765,000","344,489,000","317,605,000","337,880,000","345,510,000","353,887,000","315,895,000","315,927,000","351,400,000","352,500,000","328,400,000","317,200,000","317,200,000","338,800,000","311,500,000","317,200,000","313,800,000","322,600,000","308,800,000","304,800,000","309,100,000","313,100,000","273,300,000","279,300,000","281,200,000","279,000,000","249,800,000","257,400,000","255,400,000","252,100,000","237,800,000","222,700,000","210,400,000","207,700,000","188,200,000","182,200,000","181,000,000","194,800,000","172,200,000","170,500,000","170,100,000","182,800,000","168,400,000","170,800,000","176,000,000","195,500,000","182,700,000","185,900,000","188,600,000","189,400,000","172,400,000","168,600,000","157,100,000","162,800,000"
		CashCashEquivalentsAndShortTermInvestments,"67,085,000","114,011,000","130,089,000","188,055,000","211,121,000","216,381,000","186,088,000","198,273,000","177,798,000","202,226,000","173,461,000","196,288,000","187,389,000","194,531,000","217,935,000","205,752,000","187,330,000","178,767,000","157,178,000","143,104,000","124,751,000","118,507,000","145,747,000","118,080,000","94,427,000","87,141,000","199,410,000","182,202,000","161,417,000","256,148,000","227,561,000","211,539,000","201,328,000","176,263,000","133,075,000","123,386,000","100,611,000","92,521,000","192,676,000","191,636,000","167,960,000","162,381,000","128,264,000","132,266,000","107,702,000","119,119,000","87,430,000","100,890,000","95,662,000","91,391,000","52,440,000","38,484,000","19,264,000","30,340,000","15,797,000","19,417,000","12,252,000","4,464,000","14,505,000","8,318,000","7,966,000","10,801,000","11,750,000","41,815,000","52,525,000","78,054,000","155,733,000","184,580,000","182,081,000","204,670,000","168,136,000","178,503,000","159,377,000","152,505,000","145,633,000","142,847,000","131,357,000","128,505,000","89,556,000","83,378,000","54,130,000","35,953,000","11,013,000","4,873,000","7,171,000","3,914,000","757,000","2,656,000","2,187,000","16,900,000","5,100,000","18,900,000","17,400,000","7,100,000","3,900,000","23,200,000","25,000,000","22,400,000","4,100,000","32,100,000","23,000,000","25,600,000",,"4,700,000","8,400,000","11,400,000","500,000","8,200,000","13,800,000","15,000,000","8,100,000","30,400,000","24,200,000","20,500,000","200,000","16,500,000","11,400,000","10,500,000","6,800,000","7,400,000","4,400,000","10,600,000","5,100,000","5,300,000","4,800,000","8,800,000","3,900,000","700,000","1,600,000","6,000,000","200,000","3,200,000","4,000,000","2,200,000","3,500,000"
			CashAndCashEquivalents,"67,085,000","114,011,000","130,089,000","188,055,000","211,121,000","216,381,000","186,088,000","198,273,000","177,798,000","202,226,000","173,461,000","196,288,000","187,389,000","194,531,000","217,935,000","205,752,000","187,330,000","178,767,000","157,178,000","143,104,000","124,751,000","118,507,000","145,747,000","118,080,000","94,427,000","87,141,000","199,410,000","182,202,000","161,417,000","256,148,000","227,561,000","211,539,000","201,328,000","176,263,000","133,075,000","123,386,000","100,611,000","92,521,000","192,676,000","191,636,000","167,960,000","162,381,000","128,264,000","132,266,000","107,702,000","119,119,000","87,430,000","100,890,000","95,662,000","91,391,000","52,440,000","38,484,000","19,264,000","30,340,000","15,797,000","19,417,000","12,252,000","4,464,000","14,505,000","8,318,000","7,966,000","10,801,000","11,750,000","6,050,000","11,435,000","13,089,000","98,758,000","113,265,000","118,976,000","204,670,000","168,136,000","178,503,000","159,377,000","152,505,000","145,633,000","142,847,000","131,357,000","128,505,000","89,556,000","83,378,000","54,130,000","35,953,000","11,013,000","4,873,000","7,171,000","3,914,000","757,000","2,656,000","2,187,000","16,900,000","5,100,000","18,900,000","17,400,000","7,100,000","3,900,000","23,200,000","25,000,000","22,400,000","4,100,000","32,100,000","23,000,000","25,600,000",,"4,700,000","8,400,000","11,400,000","500,000","8,200,000","13,800,000","15,000,000","8,100,000","30,400,000","24,200,000","20,500,000","200,000","16,500,000","11,400,000","10,500,000","6,800,000","7,400,000","4,400,000","10,600,000","5,100,000","5,300,000","4,800,000","8,800,000","3,900,000","700,000","1,600,000","6,000,000","200,000","3,200,000","4,000,000","2,200,000","3,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,765,000","41,090,000","64,965,000","56,975,000","71,315,000","63,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"110,131,000","104,769,000","108,365,000","97,897,000","97,877,000","87,530,000","96,993,000","86,604,000","87,649,000","77,061,000","91,554,000","75,691,000","81,156,000","72,069,000","83,398,000","72,960,000","76,731,000","68,360,000","82,944,000","69,922,000","75,056,000","71,438,000","70,691,000","66,006,000","70,227,000","60,752,000","74,141,000","62,437,000","69,374,000","58,910,000","63,031,000","57,808,000","61,756,000","86,862,000","82,890,000","70,398,000","91,705,000","90,927,000","96,053,000","73,326,000","86,495,000","84,246,000","85,118,000","63,762,000","77,928,000","87,934,000","82,927,000","67,766,000","80,011,000","85,484,000","78,195,000","61,152,000","72,355,000","75,064,000","81,773,000","59,409,000","89,831,000","93,805,000","114,610,000","92,635,000","109,326,000","119,506,000","123,252,000","108,987,000","107,023,000","121,606,000","121,086,000","100,351,000","107,713,000","109,001,000","115,764,000","94,623,000","106,195,000","106,288,000","105,562,000","88,583,000","101,520,000","137,584,000","109,424,000","109,350,000","115,712,000","113,742,000","128,626,000","107,895,000","132,341,000","147,341,000","136,575,000","118,991,000","124,762,000","154,900,000","142,200,000","123,300,000","126,500,000","140,300,000","130,800,000","99,900,000","121,900,000","135,800,000","130,100,000","102,500,000","107,800,000","113,400,000","126,000,000","105,400,000","110,300,000","116,800,000","114,900,000","88,400,000","96,100,000","106,800,000","98,500,000","80,700,000","83,900,000","80,200,000","90,600,000","68,000,000","73,000,000","72,800,000","81,600,000","64,800,000","71,400,000","64,900,000","76,700,000","62,800,000","64,800,000","66,300,000","79,900,000","68,600,000","72,600,000","77,300,000","82,800,000","69,300,000","68,600,000","60,300,000","61,100,000"
			AccountsReceivable,"110,131,000","104,769,000","108,365,000","97,897,000","97,877,000","87,530,000","96,993,000","86,604,000","87,649,000","77,061,000","91,554,000","75,691,000","81,156,000","72,069,000","83,398,000","72,960,000","76,731,000","68,360,000","82,944,000","69,922,000","75,056,000","71,438,000","70,691,000","66,006,000","70,227,000","60,752,000","74,141,000","62,437,000","69,374,000","58,910,000","63,031,000","57,808,000","61,756,000","86,862,000","82,890,000","70,398,000","91,705,000","90,927,000","96,797,000","74,004,000","87,189,000","84,851,000","85,118,000","64,332,000",,,,,,,,,,"75,064,000","81,773,000","59,409,000","89,831,000","93,805,000","114,610,000","92,635,000","109,326,000","119,506,000","123,252,000","108,987,000","107,023,000","121,606,000","121,086,000","100,351,000","107,713,000","109,001,000","115,764,000","94,623,000","106,195,000","106,288,000","105,562,000","88,583,000","101,520,000","98,407,000","109,424,000","109,350,000","115,712,000","113,742,000","128,626,000","107,895,000","132,341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,"75,088,000","71,469,000","70,781,000","66,131,000","70,403,000","60,924,000","74,288,000","62,643,000","69,568,000","59,467,000","63,576,000","58,240,000","62,173,000","87,883,000","83,842,000","71,220,000","92,558,000","91,687,000",,,,,"85,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,"-32,000","-31,000","-90,000","-125,000","-176,000","-172,000","-147,000","-206,000","-194,000","-557,000","-545,000","-432,000","-417,000","-1,021,000","-952,000","-822,000","-853,000","-760,000",,,,,"-618,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,177,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
