name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
		GainsLossesNotAffectingRetainedEarnings,"-78,237,000","-3,243,000","7,249,000","14,772,000","10,721,000","30,871,000","32,426,000","33,239,000","31,017,000","11,993,000","15,880,000","11,301,000","-2,906,000","-13,470,000","-28,647,000","-21,266,000","-15,427,000","4,161,000","11,187,000","10,331,000","7,858,000","9,766,000","8,411,000","10,213,000","4,847,000","-3,305,000","2,055,000","-396,000","9,068,000","6,579,000","2,208,000","4,276,000","-631,000","-9,057,000","-7,029,000","-6,210,000","-1,671,000","-2,979,000","-7,107,000","-7,536,000","-7,477,000","-7,675,000","-8,587,000","-6,839,000","-7,449,000","-8,186,000","-9,204,000","-5,979,000","-3,535,000","-2,968,000","-3,378,000","-6,027,000","-11,789,000","-13,479,000","-6,478,000","-2,974,000","-2,767,000","-792,000","-2,027,000","-4,079,000","-2,475,000","-1,804,000","-1,327,000","-8,836,000","-7,065,000","-3,674,000","-1,388,000","-81,000","-7,277,000","-3,200,000","-3,487,000","-7,171,000","-1,276,000","-2,948,000","-3,465,000","-3,403,000","-4,712,000","-3,993,000","3,894,000","6,971,000","8,047,000","7,735,000","6,593,000","8,123,000","6,683,000","12,637,000","9,583,000","7,269,000"
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,645,000","-3,200,000","-3,585,000","-2,790,000","-3,047,000","-2,145,000","-2,561,000","-1,776,000",,,,,,,"-2,504,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,462,000","-4,336,000","-3,892,000","-4,885,000","-5,540,000","-4,694,000","-4,888,000","-6,410,000",,,,,,,"-9,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"-10,284,000","-9,056,000","-9,437,000","-11,006,000","-7,722,000","-6,245,000","-7,526,000","-8,298,000","-9,764,000","-8,465,000","-9,469,000","-6,555,000","-8,825,000","-6,594,000","-8,661,000","-10,096,000","-8,476,000","-6,531,000","-7,770,000","-9,051,000","-7,971,000","-6,374,000","-6,991,000","-8,798,000","-8,246,000","-6,997,000","-7,094,000","-8,220,000","-7,226,000","-6,147,000","-6,890,000","-6,888,000","-7,811,000","-5,563,000","-4,211,000","-5,385,000","-5,845,000","-3,035,000",,,,,,,,,"-2,114,000","-2,513,000","-2,945,000","-1,318,000","-1,947,000","-2,168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,076,000","2,252,000","2,300,000","2,301,000","2,340,000","2,438,000","2,823,000","2,866,000","2,956,000","3,123,000","529,000","500,000",,,,
TotalCapitalization,"1,205,993,000","1,293,279,000","1,288,898,000","1,490,632,000","1,623,831,000","1,719,410,000","1,771,731,000","1,821,144,000","2,538,438,000","2,461,114,000","2,473,364,000","2,172,650,000","1,925,407,000","1,951,902,000","1,884,497,000","1,878,012,000","1,877,010,000","1,966,039,000","1,711,876,000","1,658,818,000","1,346,679,000","1,325,251,000","1,130,823,000","1,133,336,000","1,135,060,000","1,080,136,000","1,087,879,000","1,035,416,000","867,613,000","860,710,000","850,772,000","844,355,000","789,083,000","869,659,000","912,880,000","937,723,000","958,722,000","952,203,000","815,903,000","812,231,000","794,178,000","780,767,000","784,153,000","697,863,000","603,384,000","601,231,000","596,066,000","597,658,000","598,232,000","607,389,000","675,328,000","704,875,000","725,442,000","759,846,000","714,238,000","724,876,000","652,488,000","676,775,000","662,205,000","634,899,000","630,189,000","618,630,000","711,381,000","676,355,000","599,366,000","658,983,000","681,711,000","748,887,000","442,897,000","459,662,000","453,319,000","443,777,000","426,936,000","249,640,000","311,575,000","119,015,000","119,794,000","121,441,000",,,,"211,803,000",,"154,426,000","154,758,000","221,448,000","198,003,000","186,891,000"
PreferredStockEquity,,,,,,,"20,325,000","20,325,000","20,325,000","40,633,000","40,633,000","40,633,000","40,633,000","40,633,000","40,633,000","40,633,000","40,633,000","40,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,959,000","36,822,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"1,093,861,000","1,182,435,000","1,178,075,000","1,175,389,000","1,175,139,000","1,187,773,000","1,158,700,000","1,143,815,000","1,701,953,000","1,717,931,000","1,731,591,000","1,739,204,000","1,536,372,000","1,512,285,000","1,491,682,000","1,475,608,000","1,457,024,000","1,455,631,000","1,284,527,000","1,268,194,000","1,099,553,000","1,093,298,000","932,593,000","923,420,000","905,837,000","887,189,000","881,568,000","827,151,000","716,230,000","709,287,000","696,937,000","690,463,000","677,590,000","678,062,000","673,195,000","672,970,000","673,882,000","667,265,000","590,921,000","583,270,000","556,834,000","553,365,000","546,693,000","444,970,000","389,998,000","387,960,000","382,915,000","384,627,000","385,321,000","384,581,000","410,305,000","407,551,000","375,859,000","371,603,000","332,682,000","330,036,000","328,741,000","326,837,000","330,646,000","266,352,000","263,087,000","258,161,000","254,701,000","248,250,000","247,637,000","246,066,000","245,637,000","244,497,000","128,426,000","131,736,000","128,488,000","122,055,000","127,836,000","123,175,000","120,257,000","118,250,000","118,829,000","120,240,000","132,943,000","134,952,000","137,512,000","139,323,000","145,062,000","153,228,000","149,967,000","161,322,000","155,792,000","151,708,000"
CapitalLeaseObligations,,"65,536,000",,,,"74,277,000",,,,"91,617,000",,,,"10,986,000",,,,"11,323,000",,,,"11,639,000",,,,"11,939,000",,,,"12,224,000",,,,"12,457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,065,529,000","1,136,794,000","1,147,168,000","1,143,186,000","1,141,639,000","1,136,606,000","1,138,078,000","1,121,663,000","1,124,481,000","1,132,736,000","1,170,322,000","1,176,410,000","1,026,461,000","977,799,000","979,370,000","961,275,000","941,444,000","922,320,000","864,285,000","847,214,000","677,803,000","659,223,000","584,310,000","574,434,000","572,333,000","547,395,000","545,024,000","506,635,000","440,861,000","429,260,000","419,643,000","411,932,000","397,785,000","403,288,000","401,294,000","400,515,000","400,671,000","393,007,000","352,242,000","343,405,000","334,775,000","330,001,000","322,305,000","252,379,000","217,635,000","214,881,000","209,119,000","210,062,000","209,988,000","208,481,000","233,425,000","229,839,000","234,273,000","229,595,000","153,014,000","149,131,000","146,343,000","143,182,000","147,474,000","145,827,000","142,022,000","136,820,000","156,036,000","149,150,000","148,474,000","146,450,000","145,895,000","142,330,000","121,191,000","124,482,000","122,725,000","116,292,000","117,654,000","112,942,000","109,973,000","107,916,000","108,445,000","110,302,000","122,875,000","124,710,000","127,095,000","128,731,000","133,462,000","141,341,000","143,831,000","155,062,000","149,395,000","145,174,000"
InvestedCapital,"1,205,993,000","1,293,279,000","1,288,898,000","1,490,632,000","1,623,831,000","1,759,410,000","1,861,406,000","1,960,618,000","2,743,113,000","2,545,481,000","2,732,731,000","2,740,945,000","2,746,123,000","3,030,101,000","3,031,808,000","2,839,379,000","2,672,268,000","2,592,706,000","2,773,176,000","2,740,418,000","2,483,480,000","2,407,295,000","2,070,623,000","2,243,656,000","2,075,760,000","2,151,336,000","2,183,179,000","2,093,417,000","1,762,113,000","1,761,610,000","1,737,772,000","1,744,355,000","1,704,033,000","1,742,169,000","1,502,880,000","1,353,443,000","1,073,112,000","1,115,353,000","1,127,769,000","1,051,261,000","808,538,000","790,767,000","784,153,000","705,633,000","618,864,000","648,261,000","692,191,000","669,908,000","642,362,000","691,249,000","685,328,000","704,875,000","718,483,000","746,224,000","714,238,000","724,876,000","652,488,000","676,775,000","662,205,000","634,899,000","630,189,000","618,630,000","711,381,000","676,355,000","599,366,000","658,983,000","681,711,000","748,887,000","442,897,000","459,662,000","453,319,000","443,777,000","426,936,000","374,640,000","311,575,000","276,171,000","256,577,000","254,443,000","279,890,000","279,678,000","279,542,000","273,287,000","280,931,000","294,962,000","268,847,000","270,448,000","267,950,000","246,462,000"
TangibleBookValue,"1,065,529,000","1,136,794,000","1,147,168,000","1,143,186,000","1,141,639,000","1,136,606,000","1,117,753,000","1,101,338,000","1,104,156,000","1,092,103,000","1,129,689,000","1,135,777,000","985,828,000","937,166,000","938,737,000","920,642,000","900,811,000","881,687,000","864,285,000","847,214,000","677,803,000","659,223,000","584,310,000","574,434,000","572,333,000","547,395,000","545,024,000","506,635,000","440,861,000","429,260,000","419,643,000","411,932,000","397,785,000","403,288,000","401,294,000","400,515,000","400,671,000","393,007,000","352,242,000","343,405,000","334,775,000","330,001,000","322,305,000","252,379,000","217,635,000","214,881,000","209,119,000","210,062,000","209,988,000","208,481,000","233,425,000","229,839,000","197,314,000","192,773,000","153,014,000","149,131,000","146,343,000","143,182,000","147,474,000","145,827,000","142,022,000","136,820,000","156,036,000","149,150,000","148,474,000","146,450,000","145,895,000","142,330,000","121,191,000","124,482,000","122,725,000","116,292,000","117,654,000","112,942,000","109,973,000","107,916,000","108,445,000","110,302,000","122,875,000","124,710,000","127,095,000","128,731,000","133,462,000","141,341,000","143,831,000","155,062,000","149,395,000","145,174,000"
TotalDebt,"112,132,000","176,380,000","110,823,000","315,243,000","448,692,000","645,914,000","702,706,000","816,803,000","1,041,160,000","919,167,000","1,001,140,000","1,001,741,000","1,209,751,000","1,528,802,000","1,540,126,000","1,363,771,000","1,215,244,000","1,148,398,000","1,488,649,000","1,472,224,000","1,383,927,000","1,325,636,000","1,138,030,000","1,320,236,000","1,169,923,000","1,276,086,000","1,301,611,000","1,266,266,000","1,045,883,000","1,064,547,000","1,040,835,000","1,053,892,000","1,026,443,000","1,076,564,000","829,685,000","680,473,000","399,230,000","448,088,000","536,848,000","467,991,000","251,704,000","237,402,000","237,460,000","260,663,000","228,866,000","260,301,000","309,276,000","285,281,000","257,041,000","306,668,000","275,023,000","297,324,000","342,624,000","374,621,000","381,556,000","394,840,000","323,747,000","349,938,000","331,559,000","368,547,000","367,102,000","360,469,000","456,680,000","428,105,000","351,729,000","412,917,000","436,074,000","504,390,000","314,471,000","327,926,000","324,831,000","321,722,000","299,100,000","251,465,000","191,318,000","157,921,000","137,748,000","134,203,000","146,947,000","144,726,000","142,030,000","133,964,000","135,869,000","141,734,000","118,880,000","109,126,000","112,158,000","94,754,000"
NetDebt,,"1,494,000",,"216,981,000","367,407,000","480,418,000","612,169,000","714,698,000","950,880,000","722,103,000","879,511,000","901,153,000","1,111,062,000","1,416,844,000","1,447,088,000","1,272,807,000","1,127,051,000","1,045,953,000","1,425,822,000","1,393,817,000","1,316,347,000","1,242,503,000","1,076,923,000","1,261,904,000","1,125,553,000","1,191,229,000","1,250,895,000","1,088,408,000","1,002,794,000","998,144,000","982,211,000","972,250,000","966,420,000","1,007,266,000","768,536,000","623,850,000","345,547,000","384,706,000","454,800,000","423,295,000","217,587,000","162,043,000","197,390,000","229,751,000","197,938,000","216,161,000","270,894,000","257,350,000","233,161,000","280,898,000","253,166,000","266,578,000","319,737,000","329,823,000","355,111,000","361,123,000","257,484,000","308,796,000","297,677,000","342,634,000","339,535,000","329,484,000","431,309,000","399,050,000","324,303,000","381,830,000","405,739,000","461,725,000","299,609,000","312,689,000","308,923,000","305,741,000","284,827,000","235,882,000","173,515,000","146,618,000","122,675,000","116,945,000","122,627,000","119,387,000","119,469,000","111,312,000","110,860,000","120,466,000","98,524,000","82,235,000","88,897,000","45,751,000"
ShareIssued,"51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","51,903,190","46,211,894","46,211,894","46,211,894","46,211,894","46,211,894","46,211,894","41,369,819","41,369,819","36,732,129","36,732,129","32,321,962","32,213,031","32,213,031","32,153,031","32,153,031","30,711,043","26,525,466","26,525,466","26,525,466","26,525,466","26,525,466","26,525,466","26,525,466","26,525,466","26,525,466","26,525,466","23,824,972","23,824,972","22,860,368","22,860,368","22,860,368","18,509,376","15,848,825","15,848,825","15,848,825","15,848,825","15,848,825","15,848,825","15,848,825","15,848,825","14,192,488","14,208,980","12,513,825","12,513,825","10,474,572","10,492,705","10,693,048","8,855,308","8,828,406","8,713,404","8,689,341","8,622,230","8,600,518","8,539,868","8,565,596","8,593,894","5,835,447","5,873,563","5,873,563","5,871,261","5,935,061","5,903,082","5,878,920","6,000,862","6,000,862","6,000,862","6,113,527","6,141,727","6,273,740","6,425,140","6,839,470","7,290,073","7,290,073","7,673,761","7,673,761","7,673,761"
OrdinarySharesNumber,"47,791,829","48,667,110","48,656,902","50,452,740","50,988,285","50,833,087","50,305,952","50,191,588","50,199,479","49,585,143","50,394,332","51,045,173","45,521,962","45,416,855","45,420,478","45,420,276","45,360,369","45,290,433","40,423,777","40,427,624","35,728,523","35,672,817","31,121,676","31,156,292","31,039,017","30,973,986","30,949,168","29,521,482","25,252,635","25,182,566","25,172,565","25,115,138","25,105,207","25,036,169","24,952,204","25,095,578","25,254,448","25,148,522","22,212,764","22,169,157","21,191,594","21,147,736","21,133,868","16,721,075","14,114,874","14,076,148","14,035,838","14,036,577","14,027,325","13,916,094","13,928,474","13,916,034","12,259,578","12,223,599","10,493,154","10,384,625","10,474,572","10,492,705","10,693,048","8,855,308","8,828,406","8,713,404","8,689,341","8,622,230","8,600,518","8,539,868","8,565,596","8,593,894","5,835,447","5,873,563","5,873,563","5,871,261","5,935,061","5,903,082","5,878,920","6,000,862","6,000,862","6,000,862","6,113,527","6,141,727","6,273,740","6,425,140","6,839,470","7,290,073","7,290,073","7,673,761","7,673,761","7,673,761"
PreferredSharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"4,111,361","3,236,080","3,246,288","1,450,450","914,905","1,070,103","1,597,238","1,711,602","1,703,711","2,318,047","1,508,858","858,017","689,932","795,039","791,416","791,618","851,525","921,461","946,042","942,195","1,003,606","1,059,312","1,200,286","1,056,739","1,174,014","1,179,045","1,203,863","1,189,561","1,272,831","1,342,900","1,352,901","1,410,328","1,420,259","1,489,297","1,573,262","1,429,888","1,271,018","1,376,944","1,612,208","1,655,815","1,668,774","1,712,632","1,726,500","1,788,301","1,733,951","1,772,677","1,812,987","1,812,248","1,821,500","1,932,731","1,920,351","1,932,791","1,932,910","1,985,381","2,020,671","2,129,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
