name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"12,945,000,000","3,088,000,000","3,531,000,000","3,188,000,000","3,138,000,000","2,994,000,000","3,294,000,000","2,864,000,000","2,875,000,000","2,734,000,000","3,650,000,000","2,456,000,000","2,439,000,000","2,266,000,000","2,591,000,000","2,200,000,000","2,174,000,000","2,008,000,000","2,310,000,000","1,976,000,000","1,900,000,000","1,736,000,000",,"2,033,000,000","1,778,000,000","1,693,000,000","1,589,000,000","1,868,000,000","1,672,000,000","1,521,000,000","1,511,000,000","1,702,000,000","1,515,000,000","1,457,000,000","1,360,000,000","1,483,000,000","1,289,000,000","1,243,100,000","1,191,466,000","1,293,155,000","1,133,684,000","1,123,026,000","1,055,182,000","1,060,302,000","941,863,000","921,210,000","843,721,000","835,661,000","714,245,000","673,904,000","633,533,000","608,201,000","489,751,000","455,675,000","470,310,000","514,603,000","472,121,000","456,128,000","438,175,000","412,475,000","357,816,000","296,825,000","258,695,000","191,609,000","191,609,000","191,609,000","129,077,000","96,768,000","96,769,000","96,769,000","96,769,000"
	OperatingRevenue,"12,945,000,000","3,088,000,000","3,531,000,000","3,188,000,000","3,138,000,000","2,994,000,000","3,294,000,000","2,864,000,000","2,875,000,000","2,734,000,000","3,650,000,000","2,456,000,000","2,439,000,000","2,266,000,000","2,591,000,000","2,200,000,000","2,174,000,000","2,008,000,000","2,310,000,000","1,976,000,000","1,900,000,000","1,736,000,000",,"2,033,000,000","1,778,000,000","1,693,000,000","1,589,000,000","1,868,000,000","1,672,000,000","1,597,000,000","1,511,000,000","1,702,000,000","1,515,000,000","1,457,000,000","1,360,000,000","1,483,000,000","1,289,000,000","1,243,100,000","1,191,466,000","1,293,155,000","1,133,684,000","1,123,026,000","1,055,182,000","1,060,302,000","941,863,000","921,210,000","843,721,000","835,661,000","714,245,000","673,904,000","633,533,000","608,201,000","489,751,000","455,675,000","470,310,000","514,603,000","472,121,000","456,128,000","438,175,000","412,475,000","357,816,000","296,825,000","258,695,000","191,609,000","191,609,000","191,609,000","129,077,000","96,768,000","96,769,000","96,769,000","96,769,000"
CostOfRevenue,"2,342,000,000","602,000,000","607,000,000","574,000,000","559,000,000","531,000,000","555,000,000","516,000,000","488,000,000","484,000,000","703,000,000","378,000,000","365,000,000","352,000,000","342,000,000","315,000,000","305,000,000","296,000,000","304,000,000","278,000,000","270,000,000","289,000,000",,"274,000,000","266,000,000","261,000,000","251,000,000","267,000,000","258,000,000","250,000,000","243,000,000","255,000,000","242,000,000","218,000,000","201,000,000","192,000,000","183,000,000","173,100,000","181,940,000","191,824,000","179,362,000","179,222,000","170,915,000","166,874,000","152,741,000","152,475,000","149,897,000","140,351,000","126,562,000","118,152,000","108,650,000","107,506,000","96,073,000","81,146,000","75,003,000","71,950,000","74,454,000","80,531,000","77,170,000","67,182,000","58,651,000","48,817,000","44,024,000",,,,,,,,
GrossProfit,"10,603,000,000","2,486,000,000","2,924,000,000","2,614,000,000","2,579,000,000","2,463,000,000","2,739,000,000","2,348,000,000","2,387,000,000","2,250,000,000","2,947,000,000","2,078,000,000","2,074,000,000","1,914,000,000","2,249,000,000","1,885,000,000","1,869,000,000","1,712,000,000","2,006,000,000","1,698,000,000","1,630,000,000","1,447,000,000",,"1,759,000,000","1,512,000,000","1,432,000,000","1,338,000,000","1,601,000,000","1,414,000,000","1,271,000,000","1,268,000,000","1,447,000,000","1,273,000,000","1,239,000,000","1,159,000,000","1,291,000,000","1,106,000,000","1,070,000,000","1,009,526,000","1,101,331,000","954,322,000","943,804,000","884,267,000","893,428,000","789,122,000","768,735,000","693,824,000","695,310,000","587,683,000","555,752,000","524,883,000","500,695,000","393,678,000","374,529,000","395,307,000","442,653,000","397,667,000","375,597,000","361,005,000","345,293,000","299,165,000","248,008,000","214,671,000",,,,,,,,
OperatingExpense,"8,367,000,000","2,078,000,000","2,140,000,000","2,095,000,000","2,054,000,000","1,903,000,000","1,736,000,000","1,876,000,000","1,853,000,000","1,828,000,000","2,796,000,000","1,647,000,000","1,551,000,000","1,499,000,000","1,585,000,000","1,384,000,000","1,359,000,000","1,328,000,000","1,356,000,000","1,231,000,000","1,256,000,000","1,158,000,000",,"1,216,000,000","1,131,000,000","1,110,000,000","1,093,000,000","1,151,000,000","1,088,000,000","1,067,000,000","1,028,000,000","1,091,000,000","1,025,000,000","1,040,000,000","918,000,000","913,000,000","818,000,000","799,100,000","786,442,000","848,806,000","763,979,000","731,894,000","667,102,000","679,372,000","608,401,000","581,843,000","540,322,000","564,696,000","493,671,000","454,571,000","422,697,000","429,538,000","370,442,000","336,530,000","308,404,000","340,539,000","296,647,000","314,597,000","312,614,000","268,819,000","233,415,000","201,273,000","168,289,000",,,,,,,,
	SellingGeneralAndAdministration,"5,244,000,000","1,304,000,000","1,334,000,000","1,327,000,000","1,279,000,000","1,195,000,000","978,000,000","1,162,000,000","1,174,000,000","1,163,000,000","1,943,000,000","1,065,000,000","997,000,000","966,000,000","1,043,000,000","885,000,000","878,000,000","875,000,000","899,000,000","782,000,000","828,000,000","737,000,000",,"822,000,000","742,000,000","747,000,000","737,000,000","809,000,000","757,000,000","745,000,000","723,000,000","788,000,000","698,000,000","723,000,000","625,000,000","628,000,000","552,000,000","538,400,000","515,884,000","580,483,000","504,072,000","483,300,000","444,712,000","462,380,000","408,746,000","392,602,000","371,159,000","387,025,000","318,242,000","292,815,000","284,585,000","293,276,000","236,933,000","215,150,000","203,003,000","230,033,000","211,332,000","200,469,000","193,359,000","177,257,000","165,575,000","129,692,000","113,331,000",,,,,,,,
		GeneralAndAdministrativeExpense,"1,083,000,000","251,000,000","260,000,000","316,000,000","256,000,000","236,000,000","-6,000,000","250,000,000","277,000,000","246,000,000","668,000,000","238,000,000","200,000,000","187,000,000","235,000,000","178,000,000","182,000,000","169,000,000","168,000,000","175,000,000","160,000,000","151,000,000",,"173,000,000","178,000,000","167,000,000","172,000,000","198,000,000","201,000,000","180,000,000","187,000,000","197,000,000","169,000,000","179,000,000","151,000,000","121,000,000","103,000,000","96,300,000","98,466,000","102,082,000","92,537,000","91,799,000","81,300,000","77,144,000","77,120,000","78,042,000","68,235,000","73,980,000","66,497,000","61,153,000","67,756,000","63,680,000","51,711,000","47,729,000","48,859,000",,,,,,,,,,,,,,,,
			SalariesAndWages,"140,000,000","40,000,000","34,000,000","33,000,000","33,000,000","31,000,000","16,000,000","50,000,000","42,000,000","49,000,000","76,000,000","35,000,000","30,000,000","26,000,000","31,000,000","28,000,000","26,000,000","20,000,000","21,000,000","21,000,000","20,000,000","18,000,000",,"20,000,000","26,000,000","18,000,000","18,000,000","17,000,000","16,000,000","17,000,000","14,000,000","18,000,000","17,000,000","18,000,000","17,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"943,000,000","211,000,000","226,000,000","283,000,000","223,000,000","205,000,000","-22,000,000","200,000,000","235,000,000","197,000,000","592,000,000","203,000,000","170,000,000","161,000,000","204,000,000","150,000,000","156,000,000","149,000,000","147,000,000","154,000,000","140,000,000","133,000,000",,"153,000,000","152,000,000","149,000,000","154,000,000","181,000,000","185,000,000","163,000,000","173,000,000","179,000,000","152,000,000","161,000,000","134,000,000","65,000,000","103,000,000","96,300,000","98,466,000","102,082,000","92,537,000","91,799,000","81,300,000","77,144,000","77,120,000","78,042,000","68,235,000","73,980,000","66,497,000","61,153,000","67,756,000","63,680,000","51,711,000","47,729,000","48,859,000",,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"4,161,000,000","1,053,000,000","1,074,000,000","1,011,000,000","1,023,000,000","959,000,000","984,000,000","912,000,000","897,000,000","917,000,000","1,275,000,000","827,000,000","797,000,000","779,000,000","808,000,000","707,000,000","696,000,000","706,000,000","731,000,000","607,000,000","668,000,000","586,000,000",,"649,000,000","564,000,000","580,000,000","565,000,000","611,000,000","556,000,000","565,000,000","536,000,000","591,000,000","529,000,000","544,000,000","474,000,000","507,000,000","449,000,000","442,100,000","417,418,000","478,401,000","411,535,000","391,501,000","363,412,000","385,236,000","331,626,000","314,560,000","302,924,000","313,045,000","251,745,000","231,662,000","216,829,000","229,596,000","185,222,000","167,421,000","154,144,000",,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"3,123,000,000","774,000,000","806,000,000","768,000,000","775,000,000","708,000,000","758,000,000","714,000,000","679,000,000","665,000,000","853,000,000","582,000,000","554,000,000","533,000,000","542,000,000","499,000,000","481,000,000","453,000,000","457,000,000","449,000,000","428,000,000","421,000,000",,"394,000,000","389,000,000","363,000,000","356,000,000","342,000,000","331,000,000","322,000,000","305,000,000","303,000,000","327,000,000","317,000,000","293,000,000","285,000,000","266,000,000","260,700,000","270,558,000","268,323,000","259,907,000","248,594,000","222,390,000","216,992,000","199,655,000","189,241,000","169,163,000","177,671,000","175,429,000","161,756,000","138,112,000","136,262,000","133,509,000","121,380,000","105,401,000","110,506,000","85,315,000","114,128,000","119,255,000","91,562,000","67,840,000","71,581,000","54,958,000",,,,,,,,
OperatingIncome,"2,236,000,000","408,000,000","784,000,000","519,000,000","525,000,000","560,000,000","1,003,000,000","472,000,000","534,000,000","422,000,000","151,000,000","431,000,000","523,000,000","415,000,000","664,000,000","501,000,000","510,000,000","384,000,000","650,000,000","467,000,000","374,000,000","289,000,000",,"543,000,000","381,000,000","322,000,000","245,000,000","450,000,000","326,000,000","204,000,000","240,000,000","356,000,000","248,000,000","199,000,000","241,000,000","378,000,000","288,000,000","270,900,000","223,084,000","252,525,000","190,343,000","211,910,000","217,165,000","214,056,000","180,721,000","186,892,000","153,502,000","130,614,000","94,012,000","101,181,000","102,186,000","71,157,000","23,236,000","37,999,000","86,903,000","102,114,000","101,020,000","61,000,000","48,391,000","76,474,000","65,750,000","46,735,000","46,382,000","-387,956,000","191,609,000","191,609,000","129,077,000","-196,711,000","96,769,000","96,769,000","96,769,000"
NetNonOperatingInterestIncomeExpense,"-273,000,000","-71,000,000","-79,000,000","-74,000,000","-49,000,000","-50,000,000","-48,000,000","-52,000,000","-55,000,000","-49,000,000","-42,000,000","-40,000,000","-34,000,000","-34,000,000","-33,000,000","-33,000,000","-34,000,000","-34,000,000","-33,000,000","-28,000,000","-7,000,000","-7,000,000",,"-6,000,000","-7,000,000","-7,000,000","-7,000,000","-6,000,000","-7,000,000","-7,000,000","-6,000,000","-6,000,000","-7,000,000","-7,000,000","-5,000,000","-1,000,000","-1,000,000","-900,000","-965,000","-21,240,000","6,343,000","-1,158,000","-1,287,000","-1,060,000","-915,000","-972,000","-959,000","-966,000","-1,245,000","-957,000","-901,000","-966,000","-1,319,000","-1,999,000","-2,674,000",,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,505,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"273,000,000","71,000,000","79,000,000","74,000,000","49,000,000","50,000,000","48,000,000","52,000,000","55,000,000","49,000,000","42,000,000","40,000,000","34,000,000","34,000,000","33,000,000","33,000,000","34,000,000","34,000,000","33,000,000","28,000,000","7,000,000","7,000,000",,"6,000,000","7,000,000","7,000,000","7,000,000","6,000,000","7,000,000","7,000,000","6,000,000","6,000,000","7,000,000","7,000,000","5,000,000","1,000,000","1,000,000","900,000","965,000","1,047,000","1,162,000","1,158,000","1,287,000","1,060,000","915,000","972,000","959,000","966,000","1,245,000","957,000","901,000","966,000","1,319,000","1,999,000","2,674,000",,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"959,000",,,"957,000",,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-36,000,000","-9,000,000","-44,000,000","12,000,000","4,000,000","-24,000,000","10,000,000","134,000,000","16,000,000","-5,000,000","124,000,000","275,000,000","-488,000,000","159,000,000","-40,000,000","-123,000,000","296,000,000","825,000,000","51,000,000","29,000,000","40,000,000","-24,000,000",,"12,000,000","13,000,000","22,000,000","-38,000,000","9,000,000","6,000,000","16,000,000","-12,000,000","7,000,000","3,000,000","10,000,000","9,000,000","4,000,000","21,000,000","23,300,000","-58,036,000","28,639,000","-1,539,000","3,385,000","8,028,000","-4,130,000","3,353,000","60,354,000","3,571,000","-4,601,000","3,978,000","-3,280,000","-3,646,000","-2,954,000","9,957,000","2,871,000","1,238,000","25,573,000","-1,321,000","370,000","454,000","58,000","-19,000","-146,000","59,000",,,,,,,,
	GainOnSaleOfSecurity,,"1,000,000","1,000,000",,"1,000,000",,"0","1,000,000","1,000,000","5,000,000","20,000,000","12,000,000","14,000,000","14,000,000","-7,000,000","63,000,000","57,000,000","48,000,000","38,000,000","33,000,000","25,000,000","23,000,000",,"21,000,000","21,000,000","19,000,000","16,000,000","11,000,000","13,000,000","13,000,000","12,000,000","10,000,000","11,000,000","9,000,000","9,000,000","9,000,000","7,000,000","7,000,000","7,720,000","6,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0","0","0","0","0","-1,000,000","5,000,000","-44,000,000","0","-4,000,000","-79,000,000","0","0","0","0","-6,000,000","-1,000,000","-2,000,000","-2,000,000","-2,000,000","-36,000,000","-51,000,000",,"0","0","1,000,000","-53,000,000","-3,000,000","0","2,000,000","-22,000,000","-12,000,000","-6,000,000","1,000,000","0","-4,000,000","-1,000,000","-600,000","-62,882,000",,"-1,539,000","3,385,000","8,028,000","-4,130,000","3,353,000","60,354,000","3,571,000","-4,601,000","3,978,000","-3,280,000","-3,646,000","-2,954,000","9,957,000","2,871,000","1,238,000","25,573,000","-1,321,000","370,000","454,000","58,000","-19,000","-146,000","59,000",,,,,,,,
		RestructuringAndMergernAcquisition,"0","0","0","0","0","1,000,000","-5,000,000","44,000,000","0","4,000,000","79,000,000","0","0","0","0","6,000,000","1,000,000","2,000,000","2,000,000","2,000,000","36,000,000","51,000,000",,"0","0","-1,000,000","53,000,000","3,000,000","0","-2,000,000","22,000,000","12,000,000","6,000,000","-1,000,000","0","4,000,000","1,000,000","600,000","62,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,"-4,000,000","-79,000,000","0","0","0","0","-6,000,000","-1,000,000","-2,000,000","-2,000,000","-2,000,000","-36,000,000","-51,000,000",,"0","0","1,000,000","-53,000,000","-3,000,000","0","2,000,000","-22,000,000","-12,000,000","-6,000,000","1,000,000","0","-4,000,000","-1,000,000","-600,000","-62,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-39,000,000","-10,000,000","-45,000,000","12,000,000","3,000,000","-23,000,000","5,000,000","177,000,000","15,000,000","-6,000,000","183,000,000","263,000,000","-502,000,000","145,000,000","-33,000,000","-180,000,000","240,000,000","779,000,000","15,000,000","-2,000,000","51,000,000","4,000,000",,"-9,000,000","-8,000,000","2,000,000","-1,000,000","1,000,000","-7,000,000","1,000,000","-2,000,000","9,000,000","-2,000,000",,,"-1,000,000","15,000,000","16,900,000","-2,874,000","2,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,927,000,000","328,000,000","661,000,000","457,000,000","480,000,000","486,000,000","965,000,000","554,000,000","495,000,000","368,000,000","233,000,000","666,000,000","1,000,000","540,000,000","591,000,000","345,000,000","772,000,000","1,175,000,000","668,000,000","468,000,000","407,000,000","258,000,000",,"549,000,000","387,000,000","337,000,000","200,000,000","453,000,000","325,000,000","213,000,000","222,000,000","357,000,000","244,000,000","202,000,000","245,000,000","381,000,000","308,000,000","293,300,000","164,083,000","259,924,000","195,147,000","214,137,000","223,906,000","208,866,000","183,159,000","246,274,000","156,114,000","125,047,000","96,745,000","96,944,000","97,639,000","67,237,000","31,874,000","38,871,000","85,467,000","100,624,000","103,530,000","64,101,000","51,030,000","83,260,000","66,288,000","41,512,000","49,418,000",,,,,,,,
TaxProvision,"290,000,000","86,000,000","75,000,000","59,000,000","69,000,000","61,000,000","174,000,000","120,000,000","48,000,000","-18,000,000","-72,000,000","45,000,000","-4,925,000,000","35,000,000","89,000,000","11,000,000","128,000,000","233,000,000","1,107,000,000","25,000,000","73,000,000","26,000,000",,"108,000,000","68,000,000","72,000,000","39,000,000","79,000,000","69,000,000","41,000,000","26,000,000","31,000,000","50,000,000","35,000,000","46,000,000","46,000,000","47,000,000","49,200,000","-9,486,000","54,155,000","38,379,000","22,408,000","32,470,000","8,438,000","5,621,000","26,116,000","30,302,000","5,167,000","12,145,000","22,406,000","19,218,000","10,828,000","-6,345,000","6,336,000","15,532,000","-10,830,000","20,242,000","11,765,000","7,975,000","5,105,000","1,610,000","7,288,000","8,338,000",,,,,,,,
