name,02/28/2022,08/31/2021,02/28/2021,08/31/2020,02/29/2020,08/31/2019,02/28/2019,08/31/2018,02/28/2018,08/31/2017
TotalAssets,"1,173,887,526","1,254,499,587","1,208,180,444","1,220,685,888","1,268,379,455","1,220,873,941","1,177,814,031","1,213,126,846","1,211,143,523","1,242,068,959"
TotalLiabilitiesNetMinorityInterest,"465,053,761","489,983,979","462,130,039","480,743,989","495,450,254","464,651,530","464,422,814","491,875,700","484,390,577","486,688,353"
TotalEquityGrossMinorityInterest,"708,833,765","764,515,608","746,050,405","739,941,899","772,929,201","756,222,411","713,391,217","721,251,146","726,752,946","755,380,606"
	StockholdersEquity,"708,833,765","764,515,608","746,050,405","739,941,899","772,929,201","756,222,411","713,391,217","721,251,146","726,752,946","755,380,606"
		CapitalStock,"698,522,849","698,684,496","698,684,496","698,447,449","698,447,449","700,082,427","700,082,427","707,137,924","707,137,924","718,219,376"
			CommonStock,"698,522,849","698,684,496","698,684,496","698,447,449","698,447,449","700,082,427","700,082,427","707,137,924","707,137,924","718,219,376"
		RetainedEarnings,"10,310,916","65,831,112","47,365,909","41,494,450","74,481,752","56,139,984","13,308,790","-125,119","1,443,800","1,458,964"
TotalCapitalization,"900,928,765","969,270,608","943,450,405","953,116,899","998,284,201","953,317,411","911,636,217","944,341,146","946,437,946","973,570,606"
CommonStockEquity,"708,833,765","764,515,608","746,050,405","739,941,899","772,929,201","756,222,411","713,391,217","721,251,146","726,752,946","755,380,606"
NetTangibleAssets,"708,833,765","764,515,608","746,050,405","739,941,899","772,929,201","756,222,411","713,391,217","721,251,146","726,752,946","755,380,606"
InvestedCapital,"900,928,765","969,270,608","943,450,405","953,116,899","998,284,201","953,317,411","911,636,217","944,341,146","946,437,946","973,570,606"
TangibleBookValue,"708,833,765","764,515,608","746,050,405","739,941,899","772,929,201","756,222,411","713,391,217","721,251,146","726,752,946","755,380,606"
TotalDebt,"192,095,000","204,755,000","197,400,000","213,175,000","225,355,000","197,095,000","198,245,000","223,090,000","219,685,000","218,190,000"
NetDebt,"189,446,987","204,755,000","194,914,501","213,175,000","225,127,996","197,095,000","198,245,000","223,032,149","219,143,579","218,190,000"
ShareIssued,"55,335,515","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227"
OrdinarySharesNumber,"55,335,515","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227","55,320,227"
