name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
TotalRevenue,"781,078,000","183,564,000","199,696,000","239,064,000","158,317,000","151,460,000","146,598,000","140,386,000","112,410,000","102,885,000","103,176,000","98,609,000","76,072,000","78,702,000","81,041,000","65,569,000","82,801,000","85,282,000","87,518,000","85,130,000","75,179,000","67,330,000","45,508,000","91,479,000","71,415,000","62,703,000","62,302,000","55,820,000","52,951,000","51,794,000","50,390,000","44,928,000","43,364,000","36,661,000","31,318,000","30,931,000","34,098,000","27,966,000","32,863,000","32,321,000","17,992,000","16,992,000","20,194,000","11,492,000","11,498,000","9,520,000"
	OperatingRevenue,"781,078,000","183,564,000","199,696,000","239,064,000","158,317,000","151,460,000","146,598,000","140,386,000","112,410,000","102,885,000","103,176,000","98,609,000","76,072,000","78,702,000","81,041,000","65,569,000","82,801,000","85,282,000","87,518,000","85,130,000","75,179,000","67,330,000","45,508,000","91,479,000","71,415,000","62,703,000","62,302,000","55,820,000","52,951,000","51,794,000","50,390,000","44,928,000","43,364,000","36,661,000","31,318,000","30,931,000","34,098,000","27,966,000","32,863,000","32,321,000","17,992,000","16,992,000","20,194,000","11,492,000","11,498,000","9,520,000"
PretaxIncome,"445,110,000","96,093,000","115,247,000","152,305,000","81,465,000","92,191,000","78,470,000","62,716,000","29,766,000","5,006,000","34,976,000","35,086,000","11,787,000","20,271,000","22,971,000","6,057,000","30,483,000","31,544,000","32,421,000","22,653,000","44,485,000","34,654,000","43,672,000","35,765,000","32,446,000","27,236,000","25,201,000","23,704,000","17,956,000","21,634,000","20,467,000","15,602,000","15,750,000","11,565,000","13,821,000","12,762,000","12,655,000","11,060,000","11,087,000","10,210,000","10,078,000","4,715,000","4,759,000","3,275,000","210,000","-2,371,000"
TaxProvision,"88,712,000","19,332,000","12,993,000","36,263,000","20,124,000","17,560,000","22,224,000","12,201,000","7,048,000","1,906,000","7,450,000","8,020,000","2,491,000","4,831,000","5,109,000","28,000","6,820,000","7,402,000","10,806,000","14,899,000","15,533,000","7,730,000","14,283,000","14,576,000","13,016,000","9,537,000","7,415,000","8,415,000","6,400,000","7,682,000","7,289,000","3,940,000","5,517,000","3,429,000","4,810,000","4,494,000","4,429,000","3,871,000","3,521,000","3,574,000","3,574,000","1,603,000","1,536,000","930,000","65,000","-695,000"
NetIncomeCommonStockholders,"341,826,000","74,896,000","98,647,000","110,241,000","58,042,000","33,204,000","52,831,000","47,085,000","19,137,000","-515,000","23,911,000","23,451,000","5,681,000","11,825,000","14,247,000","2,414,000","20,048,000","20,527,000","18,000,000","4,139,000","20,107,000","22,132,000","16,769,000","18,637,000","17,368,000","16,413,000","16,780,000","14,309,000","11,049,000","13,952,000","13,178,000","11,662,000","10,233,000","8,136,000","9,011,000","8,268,000","8,226,000","7,189,000","7,566,000","6,636,000","6,504,000","3,112,000","3,184,000","2,340,000","145,000","-1,676,000"
	NetIncome,"354,813,000","76,761,000","100,669,000","116,042,000","61,341,000","36,595,000","56,246,000","50,515,000","22,718,000","3,100,000","27,526,000","27,066,000","9,296,000","15,440,000","17,862,000","6,029,000","23,663,000","24,142,000","21,615,000","7,754,000","23,722,000","25,747,000","20,384,000","21,189,000","19,430,000","17,699,000","17,786,000","15,289,000","11,556,000","13,952,000","13,178,000","11,662,000","10,233,000","8,136,000","9,011,000","8,268,000","8,226,000","7,189,000","7,566,000","6,636,000","6,504,000","3,112,000","3,223,000","2,345,000","145,000","-1,676,000"
		NetIncomeIncludingNoncontrollingInterests,"354,813,000","76,761,000","100,669,000","116,042,000","61,341,000","36,595,000","56,246,000","50,515,000","22,718,000","3,100,000","27,526,000","27,066,000","9,296,000","15,440,000","17,862,000","6,029,000","23,663,000","24,142,000","21,615,000","7,754,000","23,722,000","25,747,000","20,384,000","21,189,000","19,430,000","17,699,000","17,786,000","15,289,000","11,556,000","13,952,000","13,178,000","11,662,000","10,233,000","8,136,000","9,011,000","8,268,000","8,226,000","7,189,000","7,566,000","6,636,000","6,504,000","3,112,000","3,223,000","2,345,000","145,000","-1,676,000"
			NetIncomeContinuousOperations,"356,398,000","76,761,000","102,254,000","116,042,000","61,341,000","74,631,000","56,246,000","50,515,000","22,718,000","3,100,000","27,526,000","27,066,000","9,296,000","15,440,000","17,862,000","6,029,000","23,663,000","24,142,000","21,615,000","7,754,000","28,952,000","26,924,000","29,389,000","21,189,000","19,430,000","17,699,000","17,786,000","15,289,000","11,556,000","13,952,000","13,178,000","11,662,000","10,233,000","8,136,000","9,011,000","8,268,000","8,226,000","7,189,000","7,566,000","6,636,000","6,504,000","3,112,000","3,223,000","2,345,000","145,000","-1,676,000"
			NetIncomeDiscontinuousOperations,"-1,585,000","0","-1,585,000","0","0","-38,036,000",,,,,,,,,,,,,,,"-5,230,000","-1,177,000","-3,509,000",,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,"10,167,000","1,865,000","2,022,000","2,981,000","3,299,000","3,391,000","3,415,000","3,430,000","3,581,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","3,615,000","2,552,000","2,062,000","1,286,000","1,006,000","980,000","507,000",,,,,,,,,,,,,,"39,000","5,000",,
	OtherunderPreferredStockDividend,,,"0","2,820,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"341,826,000","74,896,000","98,647,000","110,241,000","58,042,000","33,204,000","52,831,000","47,085,000","19,137,000","-515,000","23,911,000","23,451,000","5,681,000","11,825,000","14,247,000","2,414,000","20,048,000","20,527,000","18,000,000","4,139,000","20,107,000","22,132,000","16,769,000","18,637,000","17,368,000","16,413,000","16,780,000","14,309,000","11,049,000","13,952,000","13,178,000","11,662,000","10,233,000","8,136,000","9,011,000","8,268,000","8,226,000","7,189,000","7,566,000","6,636,000","6,504,000","3,112,000","3,184,000","2,340,000","145,000","-1,676,000"
BasicEPS,,"2.27","3.02","3.4","1.8","1.04","1.67","1.49","0.61","0.22","0.76","0.75","0.18","0.38","0.45","0.08","0.64","0.65","0.58","0.13","0.66","0.73","0.56","0.68","0.64","0.61","0.62","0.53","0.41","0.52","0.49","0.436","0.383","0.304","0.338","0.304","0.303","0.389","0.41","0.482","0.518","0.274",,"0.218","0.009","-0.154"
DilutedEPS,,"2.18","2.87","3.25","1.72","1.01","1.65","1.48","0.61","0.22","0.75","0.74","0.18","0.38","0.44","0.07","0.62","0.64","0.55","0.13","0.62","0.67","0.51","0.64","0.6","0.57","0.58","0.5","0.39","0.49","0.47","0.436","0.383","0.304","0.338","0.304","0.303","0.389","0.41","0.464","0.509","0.274",,"0.209","0.009","-0.154"
BasicAverageShares,,"32,957,033","32,625,960","32,449,853","32,279,625","31,883,946","31,638,447","31,517,504","31,477,591","31,391,151","31,306,813","31,223,777","31,154,292","31,047,191","31,616,740","31,671,122","31,564,893","31,424,496","30,843,319","30,739,671","30,641,554","30,407,060","28,978,115","27,367,551","27,080,676","26,945,062","26,886,694","26,872,787","26,948,780","26,830,769","26,893,878","26,735,035","26,729,360","26,723,580","26,646,566","27,163,315","27,128,220","18,482,913","18,459,502","13,774,906","12,482,451","11,347,683",,"10,863,604","10,765,596","10,863,604"
DilutedAverageShares,,"34,327,065","34,320,327","33,868,553","33,741,468","32,841,711","31,959,100","31,736,311","31,625,771","31,820,538","31,876,341","31,644,728","31,625,741","31,482,867","32,051,030","32,277,590","32,380,662","32,273,973","32,508,030","32,512,692","32,569,652","32,789,160","31,581,811","29,149,734","28,971,040","28,783,101","28,912,644","28,741,129","28,681,000","28,337,803","28,009,532","26,735,035","26,729,360","26,723,580","26,646,566","27,163,315","27,128,220","18,482,913","18,459,502","14,179,000","12,802,974","11,347,683",,"11,103,204","10,973,590","11,103,204"
NetIncomeFromContinuingAndDiscontinuedOperation,"354,813,000","76,761,000","100,669,000","116,042,000","61,341,000","36,595,000","56,246,000","50,515,000","22,718,000","3,100,000","27,526,000","27,066,000","9,296,000","15,440,000","17,862,000","6,029,000","23,663,000","24,142,000","21,615,000","7,754,000","23,722,000","25,747,000","20,384,000","21,189,000","19,430,000","17,699,000","17,786,000","15,289,000","11,556,000","13,952,000","13,178,000","11,662,000","10,233,000","8,136,000","9,011,000","8,268,000","8,226,000","7,189,000","7,566,000","6,636,000","6,504,000","3,112,000","3,223,000","2,345,000","145,000","-1,676,000"
NormalizedIncome,"358,671,977.938","76,761,000","102,254,000","116,042,000","63,479,520","74,969,371","56,959,916.35","51,348,692.5","22,737,080","3,130,965","27,604,699.68","27,066,000","9,296,000","15,440,000","18,228,244.482","8,960,453","24,337,344","24,223,090","21,888,345.979","7,754,000","28,952,000","26,924,000","29,389,000","21,275,400","19,954,400","17,699,000","17,786,000","15,289,000","11,556,000","13,952,000","13,178,000","11,662,000","10,233,000","8,136,000","9,011,000","8,268,000","8,226,000","7,189,000","7,608,310.093","6,636,000","6,877,666.997","3,090,879.321","3,365,221.055","2,724,496.183","155,357.143","-1,537,452.552"
