name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014
MarketCap,"922,262,774","1,021,796,000","763,950,000","604,296,000","652,315,000","535,800,000","210,617,000","159,750,000","175,050,000","145,027,000","352,128,000","281,792,000","363,946,840","486,142,958","389,804,000","662,974,013","728,052,845","676,373,423","675,068,617","733,012,285","682,428,000","837,713,000","684,551,637","461,890,000","425,406,847","402,220,000","370,396,000","447,304,000","1,209,152,000","1,185,856,000","1,661,427,898","2,119,944,000","1,750,170,000"
EnterpriseValue,"731,362,774","821,596,000","652,950,000","552,996,000","640,815,000","532,200,000","255,617,000","243,750,000","265,550,000","300,927,000","535,428,000","496,692,000","587,246,840","653,642,958","580,804,000","845,974,013","893,752,845","817,173,423","813,668,617","865,212,285","824,328,000","948,713,000","797,051,637","569,990,000","573,106,847","560,020,000","544,796,000","586,804,000","1,373,352,000","1,336,556,000","1,754,127,898","2,206,444,000","1,780,370,000"
PeRatio,"5.375","6.881","9.016","22.169",,,,,,,,,,,,,,,,,,,,,,,,"19.931","15.562","11.661","14.799","20.006","17.142"
ForwardPeRatio,"4.824",,,,"8.326","11.186",,,,,"131.579","26.738","74.074","13.569","8.326","12.392","29.762","25.317","20.243","41.322",,"188.679",,,,"60.606",,,"59.88","15.576","18.051","15.244",
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,"19.57",,,"8.216","1.75","1.422","0.726",
PsRatio,"0.792","0.938","0.752","0.648","0.799","0.637","0.248","0.174","0.159","0.12","0.254","0.184","0.227","0.301","0.254","0.452","0.519","0.507","0.56","0.678","0.708","0.962","0.795","0.525","0.457","0.366","0.288","0.3","0.723","0.728","1.058","1.396","1.229"
PbRatio,"1.312","1.537","1.231","1.06","1.271","1.056","0.409","0.303","0.323","0.258","0.587","0.464","0.673","0.907","0.679","1.161","1.298","1.206","1.138","1.227","1.15","1.402","1.037","0.675","0.627","0.586","0.539","0.613","1.607","1.585","2.009","2.659","2.127"
EnterprisesValueRevenueRatio,"0.537","2.334","1.93","1.609","1.958","1.945","1.21","1.184","1.724","1.159","2.36","1.811","1.744","1.762","1.429","2.064","2.161","2.146","2.383","2.551","2.429","3.066","3.712","2.666","2.569","2.57","2.637","2.522","4.937","3.439","4.296","5.082","4.026"
EnterprisesValueEBITDARatio,"2.709","15.271","8.491","8.266","8.839","18.041","30.431","38.086","56.5","150.464","-5.607","34.493","35.164","26.146","-32.267","35.999","30.093","41.906","-99.228","55.82","34.636","58.203","-14.259","-109.613","143.277","-350.013","-31.674","-18.929","-73.051","46.408","45.68","39.972","30.125"
