name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"209,386,000","216,684,000","244,684,000","89,600,000","126,389,000"
	CurrentAssets,"190,110,000","204,926,000","233,212,000","76,219,000","115,764,000"
		CashCashEquivalentsAndShortTermInvestments,"139,581,000","171,089,000","203,135,000","52,830,000","93,857,000"
			CashAndCashEquivalents,"139,581,000","171,089,000","203,135,000","52,830,000","93,857,000"
		Receivables,"15,253,000","13,291,000","7,778,000","2,669,000","16,752,000"
			AccountsReceivable,"15,253,000","13,291,000","7,778,000","2,669,000","16,752,000"
		Inventory,"3,890,000","2,641,000","3,461,000","2,719,000","758,000"
			WorkInProcess,"82,000","538,000","41,000","13,000","3,000"
			FinishedGoods,"3,808,000","2,103,000","3,420,000","2,706,000","755,000"
		PrepaidAssets,"4,641,000","5,138,000","6,831,000","2,537,000","804,000"
		CurrentDeferredAssets,"21,241,000","7,689,000","9,589,000","13,373,000","3,461,000"
		OtherCurrentAssets,"5,504,000","5,078,000","2,418,000","2,091,000","132,000"
	TotalNonCurrentAssets,"19,276,000","11,758,000","11,472,000","13,381,000","10,625,000"
		NetPPE,"17,565,000","10,874,000","10,327,000","10,466,000","9,403,000"
			GrossPPE,"22,651,000","15,219,000","13,902,000","13,303,000","11,086,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"2,739,000","3,613,000","2,652,000","2,307,000","1,948,000"
				OtherProperties,"12,904,000","4,712,000","4,674,000","4,679,000","2,794,000"
				ConstructionInProgress,"473,000","382,000","64,000","93,000","437,000"
				Leases,"6,535,000","6,512,000","6,512,000","6,224,000","5,907,000"
			AccumulatedDepreciation,"-5,086,000","-4,345,000","-3,575,000","-2,837,000","-1,683,000"
		NonCurrentDeferredAssets,,,,"1,770,000",
		OtherNonCurrentAssets,"1,711,000","884,000","1,145,000","1,145,000","1,222,000"
TotalLiabilitiesNetMinorityInterest,"82,791,000","72,453,000","75,926,000","288,506,000","260,511,000"
	CurrentLiabilities,"58,787,000","41,787,000","36,877,000","41,697,000","31,965,000"
		PayablesAndAccruedExpenses,"19,858,000","13,863,000","16,530,000","13,880,000","4,028,000"
			Payables,"8,121,000","7,138,000","5,316,000","5,597,000","2,560,000"
				AccountsPayable,"7,184,000","6,766,000","4,677,000","5,412,000","1,681,000"
				TotalTaxPayable,"937,000","372,000","639,000","185,000","879,000"
			CurrentAccruedExpenses,"11,737,000","6,725,000","11,214,000","8,283,000","1,468,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,458,000","8,562,000","6,069,000","3,871,000","5,424,000"
		CurrentDebtAndCapitalLeaseObligation,,,,"500,000",
			CurrentDebt,,,,"500,000",
				CurrentNotesPayable,,,,"500,000",
		CurrentDeferredLiabilities,"35,633,000","19,216,000","14,125,000","23,765,000","22,331,000"
			CurrentDeferredRevenue,"35,633,000","19,216,000","14,125,000","23,765,000","22,331,000"
		OtherCurrentLiabilities,"838,000","146,000","153,000","181,000","182,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"24,004,000","30,666,000","39,049,000","246,809,000","228,546,000"
		LongTermDebtAndCapitalLeaseObligation,"9,429,000",,,,
			LongTermCapitalLeaseObligation,"9,429,000",,,,
		TradeandOtherPayablesNonCurrent,,,,"10,062,500",
		EmployeeBenefits,"8,482,000","15,435,000","19,225,000","21,371,000","3,047,000"
		DerivativeProductLiabilities,"6,093,000","13,277,000","17,848,000","29,603,334","0"
		PreferredSecuritiesOutsideStockEquity,,"0","0","223,442,000","223,442,000"
		OtherNonCurrentLiabilities,,"1,954,000","1,976,000","1,996,000","2,057,000"
TotalEquityGrossMinorityInterest,"126,595,000","144,231,000","168,758,000","-198,906,000","-134,122,000"
	StockholdersEquity,"126,595,000","144,231,000","168,758,000","-198,906,000","-134,122,000"
		CapitalStock,"24,000","24,000","23,000","3,000","3,000"
			PreferredStock,,,,"0",
			CommonStock,"24,000","24,000","23,000","3,000","3,000"
		AdditionalPaidInCapital,"455,244,000","449,307,000","437,379,000","29,237,000","17,578,000"
		RetainedEarnings,"-328,650,000","-305,084,000","-268,639,000","-228,141,000","-151,704,000"
		GainsLossesNotAffectingRetainedEarnings,"-23,000","-16,000","-5,000","-5,000","1,000"
TotalCapitalization,"126,595,000","144,231,000","168,758,000","-198,906,000","-134,122,000"
CommonStockEquity,"126,595,000","144,231,000","168,758,000","-198,906,000","-134,122,000"
CapitalLeaseObligations,"9,429,000",,,,
NetTangibleAssets,"126,595,000","144,231,000","168,758,000","-198,906,000","-134,122,000"
WorkingCapital,"131,323,000","163,139,000","196,335,000","34,522,000","83,799,000"
InvestedCapital,"126,595,000","144,231,000","168,758,000","-198,906,000","-134,122,000"
TangibleBookValue,"126,595,000","144,231,000","168,758,000","-198,906,000","-134,122,000"
TotalDebt,"9,429,000",,,"500,000",
NetDebt,,,,"376,129",
ShareIssued,"232,474,602","231,178,187","228,347,413","228,347,413","228,347,413"
OrdinarySharesNumber,"232,474,602","231,178,187","228,347,413","228,347,413","228,347,413"
