name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
	TotalNonCurrentAssets,"7,201,088,000","7,260,942,000","2,375,181,000","2,413,958,000","2,430,854,000","2,464,824,000","2,424,346,000","2,460,200,000","2,485,578,000","2,506,240,000","2,576,752,000","2,787,523,000","3,018,472,000","3,049,953,000","3,164,833,000","3,191,524,000","3,302,795,000","3,405,629,000","3,435,968,000","3,451,465,000","3,526,065,000","3,564,646,000","3,591,376,000","3,610,433,000","3,629,899,000","3,658,729,000","3,721,541,000","3,648,965,000","3,559,718,000","3,577,633,000","3,559,376,000","1,679,805,000","1,679,826,000","1,700,865,590","1,348,437,558","1,355,640,968","1,272,456,858","1,234,887,603","1,187,037,864","1,146,791,389","1,139,721,577","1,159,831,772","1,155,771,289","1,135,305,188","1,072,737,289","1,059,041,965","1,096,129,588","1,083,497,972","1,085,765,782","1,077,108,109","1,077,658,945","1,072,930,250","1,071,984,985","1,058,523,704",,,,,,,,,,,,,,,,,,,,
		NetPPE,,,,,,,,,,,,,"27,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,119,453,503","1,081,856,750","1,076,447,285","1,095,721,424","1,087,546,378","1,075,661,285","1,055,869,481","1,047,848,852","1,048,368,638","1,046,661,058","1,047,719,687","1,044,799,257","1,041,980,950","1,036,549,363","1,039,988,070","1,035,453,943","1,048,663,875","1,016,130,552","994,664,026","965,583,259","958,720,284","941,272,589","927,158,151","582,715,399","913,168,617","838,065,689","755,062,051","738,734,090","667,888,157","642,187,520","577,259,029","525,242,271","466,061,945","256,100,789","415,211,000","149,346,173"
			GrossPPE,,,,,,,,,,,,,"27,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,311,271,105","1,270,939,694","1,260,579,880","1,273,728,056","1,260,837,608","1,241,777,415","1,215,866,680","1,199,932,788","1,193,635,009","1,189,087,398","1,181,617,085","1,171,830,401","1,162,626,501","1,151,721,090","1,150,504,197","1,139,505,638","1,149,246,102","1,110,320,222","1,085,654,706","1,050,187,198","1,037,820,106","1,014,255,555","995,655,778","646,442,224","972,102,283","890,521,241","802,256,432","780,560,001","706,384,156","675,688,455","605,926,413","549,375,987","486,384,712","267,263,210","415,211,000","153,811,948"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268,060,412","267,515,859","272,475,820","275,106,593","272,903,463","262,612,875","256,841,295","256,091,704","256,437,040","226,094,850","225,757,328","226,506,781","223,754,713","222,356,743","228,369,439","253,213,297","263,296,044","257,139,965","247,172,968",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"856,019,174","848,689,972","845,504,016","845,173,680","834,683,594","811,185,092","790,204,170","780,038,034","764,638,869","749,417,510","748,796,271","736,027,845","708,340,286","709,117,203","698,951,428","690,161,336","700,868,371","677,790,211","662,284,559",,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,246,598","4,753,291","4,694,678","5,474,403","5,381,232","5,316,669","5,234,399","5,166,303","5,144,470","5,139,396","5,066,184","5,060,233","5,062,448","5,046,994","5,041,033","5,024,696","4,993,966","4,904,452","4,825,396",,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,"27,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,137,679",,"27,386,474",,"27,358,808","27,546,315","27,546,315","27,546,315","23,074,389","23,074,389","23,074,389",,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,944,921","149,980,572","137,905,366","147,973,380","147,869,319","162,662,779","163,586,816","158,636,747","167,414,630","180,889,327","174,450,987","176,689,227","202,394,665","192,125,761","195,067,908","191,106,309","180,087,721","170,485,594","171,371,783",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-191,817,602","-189,082,944","-184,132,595","-178,006,632","-173,291,230","-166,116,130","-159,997,199","-152,083,936","-145,266,371","-142,426,340","-133,897,398","-127,031,144","-120,645,551","-115,171,727","-110,516,127","-104,051,695","-100,582,227","-94,189,670","-90,990,680","-84,603,939","-79,099,822","-72,982,966","-68,497,627","-63,726,825","-58,933,666","-52,455,552","-47,194,381","-41,825,911","-38,495,999","-33,500,935","-28,667,384","-24,133,716","-20,322,767","-11,162,421",,"-4,465,775"
		GoodwillAndOtherIntangibleAssets,"455,579,000","485,701,000",,"3,041,000","4,217,000","5,690,000","5,040,000","7,373,000","9,148,000","11,048,000","12,932,000","13,856,000","20,160,000","25,545,000","28,552,000","32,318,000","38,995,000","44,024,000","47,949,000","53,037,000","59,325,000","65,454,000","69,998,000","76,399,000","85,735,000","83,930,000","79,991,000","85,558,000","90,338,000","106,240,000","131,403,000",,,"3,468,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"455,579,000","485,701,000",,"3,041,000","4,217,000","5,690,000","5,040,000","7,373,000","9,148,000","11,048,000","12,932,000","13,856,000","20,160,000","25,545,000","28,552,000","32,318,000","38,995,000","44,024,000","47,949,000","53,037,000","59,325,000","65,454,000","69,998,000","76,399,000","85,735,000","83,930,000","79,991,000","85,558,000","90,338,000","106,240,000","131,403,000",,,"3,468,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"6,676,844,000","6,707,539,000","2,307,994,000","2,343,696,000","2,358,854,000","2,388,861,000","2,347,392,000","2,380,488,000","2,403,973,000","2,420,439,000","2,487,145,000","2,689,775,000","2,884,251,000","2,941,193,000","3,051,744,000","3,076,842,000","3,194,183,000","3,293,270,000","3,320,345,000","3,331,766,000","3,399,658,000","3,435,382,000","3,458,262,000","3,473,232,000","3,486,871,000","3,500,845,000","3,570,558,000","3,497,036,000","3,405,642,000","3,417,655,000","3,391,139,000","1,626,225,000","1,624,850,000","1,644,478,004","1,307,250,117","1,315,446,277","1,236,873,471","1,200,335,607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"11,833,000","11,885,000","12,956,000","13,023,000","13,045,000","12,792,000","13,071,000","13,241,000","12,085,000","12,644,000","12,868,000","12,692,000","13,283,000","13,496,000","13,836,000","13,873,000",,,,,,,,,,,,,,,,,,,,"14,421","15,357","15,522","22,326,140","22,174,655","21,899,913","21,646,443","21,310,480","16,747,528","16,867,808","11,193,113","10,854,037","10,702,401","10,799,782","10,799,782","10,164,529","11,211,870","11,090,328","1,902,473","1,575,710","1,060,400","1,056,810","1,079,937","1,083,221","1,120,907","1,100,946","1,174,371","1,163,902","1,164,978","1,191,443","1,303,919","1,384,144","1,397,758","1,339,202","155,495","126,559","1,162,577",,"2,269,704"
			LongTermEquityInvestment,"11,833,000","11,885,000","12,956,000","13,023,000","13,045,000","12,792,000","13,071,000","13,241,000","12,085,000","12,644,000","12,868,000","12,692,000","13,283,000","13,496,000","13,836,000","13,873,000",,,,,,,,,,,,,,,,,,,,"14,421","15,357","15,522","22,326,140","22,174,655","21,899,913","21,646,443","21,310,480","16,747,528","16,867,808","11,193,113",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,"11,833,000","11,885,000","12,956,000","13,023,000","13,045,000","12,792,000","13,071,000","13,241,000","12,085,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,193,113",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,"125,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"56,832,000","55,817,000","54,231,000","54,198,000","54,738,000","57,481,000","58,843,000","59,098,000","60,372,000","62,109,000","63,807,000","71,200,000","73,778,000","69,719,000","70,701,000","68,491,000","69,617,000","68,335,000","67,674,000","66,662,000","67,082,000","63,810,000","63,116,000","60,802,000","57,293,000","73,954,000","70,992,000","66,371,000","63,738,000","53,738,000","36,834,000","53,580,000","54,976,000","52,918,908","41,187,441","40,180,270","35,568,030","34,536,474","32,921,069","31,769,214","30,567,339","31,079,129","30,144,538","28,575,072",,,"21,830,481","21,164,713","21,453,876","21,509,070","20,732,102","20,501,646","20,906,587","21,167,288","22,133,104","20,385,519","20,509,562",,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,478,611","2,200,902","2,144,204","1,959,790","2,466,816","2,034,874",,,"4,274,989","4,969,800","5,792,437",,"4,781,364","4,667,371",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,858,541","8,789,868","8,662,836","9,424,986","14,303,077","12,286,429",,,"10,801,443",,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"3,669,955,000","3,712,382,000","1,509,340,000","1,505,032,000","1,522,754,000","1,377,187,000","1,415,351,000","1,562,873,000","1,683,876,000","1,359,151,000","1,365,632,000","1,537,651,000","1,769,357,000","1,712,867,000","1,759,588,000","1,753,947,000","1,844,338,000","1,874,285,000","1,884,316,000","1,866,848,000","1,926,036,000","1,923,940,000","1,946,334,000","1,955,298,000","1,940,043,000","1,946,974,000","1,907,545,000","1,840,697,000","1,786,589,000","1,846,986,000","1,962,820,000","969,975,000","966,107,000","962,894,663","812,839,594","814,298,166","817,861,421","774,365,441","753,979,782","704,305,625","694,143,832","737,807,485","731,453,593","703,447,582","674,291,583","658,688,532","723,427,910","761,050,859","760,558,849","758,236,417","766,484,669","779,136,516","838,526,771","827,093,712","869,580,589","833,318,319","816,922,776","783,880,582","768,603,482","750,677,729","739,624,838","708,951,518","715,910,733","578,946,015","530,973,762","515,502,625","570,088,622","536,898,238","464,249,796","411,496,038","341,601,853","281,392,785","260,072,000","164,640,283"
	CurrentLiabilities,"294,146,000","280,903,000","96,486,000","86,800,000","83,055,000","116,128,000","148,870,000","294,830,000","414,189,000","82,910,000","85,466,000","119,886,000","173,370,000","145,665,000","128,045,000","119,717,000","162,062,000","150,134,000","156,469,000","135,749,000","186,779,000","177,106,000","152,442,000","107,087,000","164,666,000","119,130,000","105,688,000","263,032,000","303,336,000","88,843,000","215,448,000","240,458,000","239,773,000","214,520,859","104,554,635","174,409,145","183,167,953","158,181,537","57,679,100","38,287,686","35,712,817","36,048,324","42,554,356","35,736,196","32,703,307","32,362,917","198,373,656","258,787,647","248,852,545","39,944,578","38,001,798","37,931,722","43,038,827","158,144,015",,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"133,008,000","195,778,000","89,226,000","77,801,000","74,567,000","79,412,000","91,136,000","88,416,000","111,933,000","72,071,000","79,725,000","68,566,000","64,910,000","88,423,000","101,691,000","105,231,000","107,136,000","82,436,000","107,857,000","93,512,000","94,739,000","86,101,000","100,029,000","97,977,000","87,752,000","86,992,000","95,294,000","84,948,000","85,815,000","78,002,000","92,084,000","54,996,000","52,838,000","64,362,469","50,637,642","47,971,675","50,002,807","59,885,669","57,679,100","38,287,686","35,712,817","36,048,324","42,554,356","35,736,196","32,703,307","32,362,917","38,573,656","36,397,129","33,641,574","34,817,639","38,001,798","37,931,722","43,038,827","53,144,015","44,696,193","44,361,820","38,888,403","36,173,195","34,178,025","35,021,871","35,121,716","33,007,119","30,197,252","32,702,300","31,530,388","30,642,822","38,119,946","30,996,558","22,362,032","23,919,949","27,924,438","26,663,787",,"9,541,494"
			Payables,"133,008,000","195,778,000","89,226,000","77,801,000","74,567,000","79,412,000","91,136,000","88,416,000","111,933,000","72,071,000","79,725,000","68,566,000","64,910,000","88,423,000","101,691,000","105,231,000","107,136,000","82,436,000","107,857,000","93,512,000","94,739,000","86,101,000","100,029,000","97,977,000","87,752,000","86,992,000","95,294,000","84,948,000","85,815,000","78,002,000","92,084,000","54,996,000","52,838,000","64,362,469","50,637,642","47,971,675","50,002,807","59,885,669",,,,,,,,,,,,"34,817,639",,,,,,,,,,,,,,,,,,,,,"27,924,438","26,663,787",,
				AccountsPayable,"133,008,000","195,778,000","89,226,000","77,801,000","74,567,000","79,412,000","91,136,000","88,416,000","111,933,000","69,817,000","77,492,000","66,600,000","61,868,000","85,934,000","98,537,000","101,180,000","102,851,000","78,482,000","101,574,000","88,482,000","88,847,000","80,664,000","93,440,000","92,142,000","81,772,000","81,356,000","90,148,000","79,760,000","82,957,000","75,150,000","87,823,000","54,996,000","52,838,000","61,437,187","50,637,642","47,971,675","50,002,807","54,187,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,"2,254,000","2,233,000","1,966,000","3,042,000","2,489,000","3,154,000","4,051,000","4,285,000","3,954,000","6,283,000","5,030,000","5,892,000","5,437,000","6,589,000","5,835,000","5,980,000","5,636,000","5,146,000","5,188,000","2,858,000","2,852,000","4,261,000",,,"2,925,282",,,,"5,698,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"135,000,000","55,000,000","-1,253,000","-1,381,000","-1,541,000","25,000,000","48,143,000","197,835,000","297,671,000",,"-2,882,000","44,500,000","102,415,000","45,600,000","19,022,000","4,852,000","44,871,000","58,205,000","38,991,000","30,780,000","80,906,000","79,600,000","40,709,000","-1,398,000","66,543,000","20,000,000",,"166,600,000","206,600,000",,"113,000,000","145,000,000","145,000,000","145,000,000","35,699,783","107,600,000","112,224,200","94,624,200",,,,,,,,,"159,800,000","222,390,518","215,210,971",,,,,"105,000,000",,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"135,000,000","55,000,000","-1,253,000","-1,381,000","-1,541,000","25,000,000","48,143,000","197,835,000","297,671,000",,"-2,882,000","44,500,000","102,415,000","45,600,000","19,022,000","4,852,000","44,871,000","58,205,000","38,991,000","30,780,000","80,906,000","79,600,000","40,709,000","-1,398,000","66,543,000","20,000,000",,"166,600,000","206,600,000",,"113,000,000","145,000,000","145,000,000","145,000,000","35,699,783","107,600,000","112,224,200","94,624,200",,,,,,,,,"159,800,000","222,390,518","215,210,971",,,,,"105,000,000",,,,,,,,,,,,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,590,518","73,410,971",,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"135,000,000","55,000,000","-1,253,000","-1,381,000","-1,541,000","25,000,000","48,143,000","197,835,000","297,671,000","0","-2,882,000","44,500,000","102,415,000","45,600,000","19,022,000","4,852,000","44,871,000","58,205,000","38,991,000","30,780,000","80,906,000","79,600,000","40,709,000","-1,398,000","66,543,000","20,000,000","0","166,600,000","206,600,000",,"113,000,000","145,000,000","145,000,000","145,000,000","35,699,783","107,600,000","112,224,200","94,624,200",,,,,,,,,"104,800,000","93,800,000","86,800,000",,,,,"105,000,000",,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,000,000","55,000,000","55,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"26,138,000","30,125,000","8,513,000","10,380,000","10,029,000","11,716,000","9,591,000","8,579,000","4,585,000","10,839,000","8,623,000","6,820,000","6,045,000","11,642,000","7,332,000","9,634,000","10,055,000","9,493,000","9,621,000","11,457,000","11,134,000","11,405,000","11,704,000","10,508,000","10,371,000","12,138,000","10,394,000","11,484,000","10,921,000","10,841,000","10,364,000","40,462,000","41,935,000","5,158,390","18,217,210","18,837,470","20,940,946","3,671,668",,,,,"13,136,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"26,138,000","30,125,000","8,513,000","10,380,000","10,029,000","11,716,000","9,591,000","8,579,000","4,585,000","10,839,000","8,623,000","6,820,000","6,045,000","11,642,000","7,332,000","9,634,000","10,055,000","9,493,000","9,621,000","11,457,000","11,134,000","11,405,000","11,704,000","10,508,000","10,371,000","12,138,000","10,394,000","11,484,000","10,921,000","10,841,000","10,364,000","40,462,000","41,935,000","5,158,390","18,217,210","18,837,470","20,940,946","3,671,668",,,,,"13,136,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
