name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987
MarketCap,"6,361,446,932","6,266,540,000","6,638,564,000","7,263,362,000","8,299,776,000","8,170,200,000","5,897,832,000","5,820,778,000","5,673,315,000","2,946,780,000","6,245,600,400","5,383,483,690","5,571,474,760","5,152,886,758","4,669,045,200","6,283,600,143","7,715,013,092","7,223,707,905","7,754,615,809","6,545,518,873","5,769,632,110","5,278,478,200","5,278,441,901","4,961,348,480","5,240,080,160","6,363,777,600","5,613,308,550","7,858,557,330","9,796,587,840","9,376,941,600","10,028,270,680","9,945,307,050","8,590,630,400","9,207,028,710","9,557,333,720","8,946,102,540","6,530,414,665","6,331,760,886","5,776,645,050","5,538,750,878","4,909,319,238","4,941,125,289","3,864,453,792","3,431,889,630","3,833,030,430","2,968,165,180","2,670,936,680","2,185,016,400","1,811,253,820","1,685,312,720","1,424,432,240","1,331,997,140","1,047,658,040","691,627,857","927,983,269","1,477,192,812","1,319,093,460","1,355,503,530","1,634,307,240","1,526,089,320","1,942,326,919","1,715,924,381","1,660,357,650","1,619,334,800","1,755,598,500","2,264,949,280","2,092,687,400","2,071,933,250","2,276,100,000","3,036,464,280","2,907,242,820","2,384,630,400","2,047,104,000","1,952,102,400","1,920,936,600","1,611,929,573","1,334,760,293","1,077,482,120","1,306,780,000","1,384,770,000","1,501,075,485","1,480,095,871","1,324,034,250","881,396,700","1,078,223,600","1,060,030,400","935,794,500","835,925,444","764,739,744","720,412,045","825,390,133","788,412,655","990,468,160","722,927,910","931,859,955","737,155,727","891,720,637","856,051,812","732,359,469","705,378,813","780,282,481","554,133,787","641,511,250","611,626,032","931,025,532","846,609,000","802,669,824","804,219,340","743,406,267","878,464,572","934,551,954","617,615,000","529,706,666","497,293,333","503,845,485","525,809,473","417,142,647","344,667,708","330,706,658","307,589,890","293,265,196","263,767,708","257,869,424","235,115,625","218,264,155","194,665,625","182,025,000","176,128,064","235,115,625","215,031,489","165,171,507","153,230,906","133,759,489","126,140,239","104,130,427","109,010,393","106,436,080","95,269,248","109,866,666","127,285,123"
EnterpriseValue,"8,123,046,932","7,725,840,000","8,012,864,000","8,432,162,000","9,421,876,000","9,113,200,000","7,049,432,000","7,312,078,000","7,524,915,000","4,596,055,000","8,017,576,400","7,296,033,690","7,635,867,760","6,954,292,758","6,349,961,200","7,214,469,143","8,578,135,092","7,998,374,905","8,542,339,809","7,485,937,873","6,809,879,110","6,293,063,200","5,592,457,901","5,282,840,480","5,626,721,160","6,671,707,600","5,704,657,550","8,143,220,330","10,014,647,840","9,465,489,600","10,087,275,680","10,193,892,050","8,820,640,400","9,402,403,710","9,276,751,720","8,836,029,540","6,256,018,665","6,021,924,886","5,466,809,050","5,357,045,878","4,731,480,238","4,723,042,289","3,628,706,792","3,196,142,630","3,670,856,430","2,828,079,180","2,477,009,680","2,124,550,400","1,850,640,820","1,760,917,720","1,484,192,240","1,459,234,140","1,267,622,040","917,732,857","1,100,856,269","1,654,030,812","1,558,184,460","1,597,925,530","1,771,026,240","1,692,240,320","2,140,211,919","1,946,358,381","1,729,271,650","1,699,771,800","1,836,035,500","2,334,036,280","2,097,277,400","2,076,523,250","2,291,780,000","3,013,207,280","2,786,773,820","2,296,056,400","2,026,269,000","1,950,837,400","1,856,183,600","1,591,649,573","1,369,949,293","1,134,556,120","1,243,614,000","1,335,295,000","1,510,324,485","1,457,608,871","1,301,547,250","973,146,700","1,185,908,600","1,104,729,400","999,940,500","920,365,444","849,179,744","815,725,045","859,190,133","835,212,655","1,040,468,160","807,027,910","950,859,955","737,655,727","904,920,637","908,651,812","755,559,469","739,978,813","845,382,481","600,633,787","670,711,250","691,426,032","991,825,532","883,309,000","825,069,824","786,119,340","725,306,267","839,564,572","880,851,954","563,915,000","506,106,666","490,293,333","470,045,485","511,309,473","407,842,647","330,467,708","311,606,658","311,289,890","298,165,196","258,867,708","237,769,424","217,215,625","202,864,155","162,665,625","150,025,000","174,228,064","229,215,625","187,131,489","149,571,507","137,630,906","118,159,489","110,540,239","105,030,427","109,910,393","107,336,080","96,169,248","110,766,666","127,285,123"
PeRatio,"15.473","13.365","11.366","11.375","32.687","67.085","250.737",,"21.374","9.26","20.02","17.056","17.646","16.113","18","24.926","34.033","42.572","38.991","43.778","36.745","25.627","20.806","13.444","13.273","14.59","12.174","17.551","21.91","21.218","24.237","25.781","23.594","25.872","28.669","27.082","20.563","21.02","19.125","21.976","21.148","22.547","18.175","16.224","19.676","17.3","18.229","16.154","15.172","15.136","14.305","14.41","10.636","6.679","8.186","13.147","11.876","12.39","15.41","15.041","19.343","17.64","15.929","13.626","14.338","17.321","15.075","14.88","17.089","22.802","22.375","21.064","18.641","18.14","18.008","15.643","13.465","11.173","13.349","14.623","16.539","16.418","14.884","10.751","12.975","12.914","11.873","11.032","10.015","9.663","11.808","11.858","33.984","25.813","32.931","30.392","15.69","15.451","12.475","12.474","15.433","10.512","10.603","10.146","15.512","14.041","6.363","5.923","5.386","6.623","16.312","11.967","12.671","13.027","15","15.876","16.113","13.314","13.225","17.282","12.947","11.44","11.487","10.288","8.919","8.75","8.182","8.139","10.764","9.799","5.444","7.183","6.27","7.665","11.141","11.504","73.811",,"66.667",
ForwardPeRatio,"10.718","10.173","10.753","11.696","15.432","15.221","12.674","13.495","25.773","8.045","14.793","12.92","15.038","13.85","11.161","13.405","19.531","18.939","20.964","19.305","20.921","18.727","16.155","14.389","12.69","13.736","11.521","13.736","16.949","15.924","18.975","19.121","16.208","17.271","21.413","20.08","15.198","14.903","16.475","16.34","14.97","15.974","14.815","13.441","16.129","15.432","16.313",,,"14.409",,,,,,,,"14.793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.895","0.883","1.156","1.173","1.432","1.309","1.248","1.34","2.367","0.945","1.686","1.512","1.625","1.508","0.75","0.708","0.952","1.073","0.907","0.862","0.934","0.818","2.103","2.499","1.617","1.725","1.211","1.006","1.254","1.036","1.094","1.184","1.053","1.1","1.25","1.201","1.051","1.095","1.025","1.08","1.029","1.065","0.935","0.884","1.076","0.944","1.138",,,"1.153",,,,,,,,"1.316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.81","0.805","0.852","0.926","1.139","1.189","0.894","0.912","0.861","0.442","0.947","0.839","0.918","0.888","0.843","1.144","1.413","1.354","1.522","1.367","1.273","1.209","1.229","1.098","1.172","1.408","1.195","1.727","2.187","2.149","2.415","2.534","2.321","2.609","2.876","2.716","2.055","2.046","1.862","1.955","1.819","1.93","1.591","1.42","1.666","1.397","1.347","1.199","1.082","1.057","0.922","0.828","0.599","0.379","0.494","0.793","0.734","0.794","0.975","1.024","1.314","1.201","1.147","0.992","1.044","1.283","1.186","1.171","1.306","1.752","1.728","1.444","1.29","1.252","1.243","1.07","0.906","0.753","0.91","0.957","1.011","0.993","0.9","0.622","0.751","0.75","0.686","0.62","0.563","0.545","0.682","0.686","0.887","0.681","0.868","0.721","0.934","0.926","0.783","0.749","0.838","0.565","0.556","0.538","0.836","0.767","0.779","0.829","0.754","1.033","1.455","1.068","0.833","0.878","1.299","1.069","0.934","0.819","0.862","0.917","0.867","0.829","0.961","0.922","0.856","0.789","0.738","0.652","0.926","0.982","0.739","0.804","0.701","0.726","0.821","0.848","1.391","1.695","2.093",
PbRatio,"5.687","5.118","5.478","6.482","7.834","7.139","6.225","7.73","5.664","2.66","6.165","5.655","6.342","5.945","5.198","7.106","7.809","7.756","8.729","7.664","6.903","6.088","5.601","5.368","5.629","6.484","5.988","8.882","11.361","10.887","12.189","14.322","13.949","17.19","10.258","11.079","8.938","9.182","8.366","9.741","8.899","9.905","7.735","6.93","8.491","7.627","7.199","7.334","7.553","7.936","6.964","7.516","7.011","5.024","6.772","10.635","9.561","9.348","9.448","7.833","10.948","10.252","4.983","4.635","5.025","6.073","5.95","5.891","6.935","8.072","8.037","7.237","6.456","6.194","6.015","5.627","5.299","4.318","4.716","5.16","6.169","6.198","5.545","4.342","5.38","5.178","4.911","4.936","4.516","4.506","4.907","5.06","6.423","4.935","6.083","5.025","5.137","4.928","4.328","4.425","5.265","3.66","4.131","4.233","7.206","7.144","7.963","6.707","6.2","5.996","9.253","6.115","6.655","6.216","6.107","6.681","5.968","4.696","4.262","3.959","4.102","3.512","3.111","2.499","2.601","2.114","1.976","2.011","2.657","2.176","1.696","1.573","1.373","1.295","1.056","1.106","1.079","0.966","1.114",
EnterprisesValueRevenueRatio,"0.99","3.948","3.692","4.303","4.45","4.671","3.269","3.741","4.977","3.271","4.619","4.118","4.291","4.65","3.903","4.369","5.709","6.165","5.969","5.062","4.989","5.454","4.592","4.458","4.976","6.787","5.16","5.593","8.907","9.16","7.912","7.827","8.699","10.584","8.56","8.013","7.405","8.073","6.07","6.088","6.263","7.01","4.64","4.379","6.038","5.265","4.005","3.663","4.295","4.868","3.146","3.345","3.665","2.941","2.102","2.85","3.419","4.111","3.271","3.111","5.678","6.126","3.855","3.468","4.777","6.998","3.987","3.823","5.182","8.409","5.171","4.497","4.798","5.639","3.974","3.555","3.633","3.614","2.882","3.12","4.165","4.872","3.067","2.257","3.271","3.757","2.41","2.319","2.477","3.01","2.322","2.148","3.208","3.394","2.874","2.05","3.294","4.327","2.696","2.522","3.383","2.674","2.253","2.312","3.128","3.177","2.923","2.698","2.541","3.295","3.646","2.182","2.798","3.37","3.292","3.065","3.668","3.086","2.923","2.562","3.487","3.688","4.071","1.752","3.097","3.266","2.036","1.434","3.621","4.977","2.072","1.417","2.446","4.422","1.941","1.736","3.407","4.237","9.89","11.365"
EnterprisesValueEBITDARatio,"9.907","48.529","47.385","39.201","34.076","37","21.125","24.406","-32.505","68.598","40.241","38.614","39.673","49.942","32.621","36.035","51.082","59.485","47.803","45.465","46.457","120.744","40.92","56.389","36.578","59.094","29.567","28.754","51.389","53.086","41.77","39.891","47.663","60.287","47.594","42.415","42.976","48.591","35.278","32.592","37.523","42.576","31.988","26.522","40.122","30.886","25.872","23.918","33.417","36.845","17.529","22.464","30.68","31.721","13.826","22.327","28.693","35.683","21.952","21.522","42.816","67.498","23.629","20.791","33.947","77.301","24.68","22.373","36.457","71.627","30.262","27.587","39.275","55.313","25.125","21.739","30.65","38.189","18.707","19.053","34.646","53.761","23.152","15.867","31.201","17.799","19.399","16.459","23.736","31.924","18.883","15.729","29.985","40.966","23.951","15.967","29.964","45.207","22.354","18.974","31.544","22.58","19.441","21.881","29.965","30.777","23.641","20.907","26.764","32.416","19.275","13.721","27.962","30.453","21.863","17.216","28.925","23.11","10.457","12.256","21.924","33.619","11.888","7.193","17.192","43.964","9.436","6.113","15.808","133.665","-1.147","1.417","2.446","4.422","-1.209","1.736","3.407","4.237","-3.668","11.365"
