name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
		AssetImpairmentCharge,"17,655,000","149,000","17,543,000","0","-37,000","431,000","12,085,000","2,092,000","2,318,000","191,571,000","16,223,000","0",,,"13,879,000","39,000","2,493,000","0","9,095,000","2,000","703,000","786,000","114,000",,,,"0","6,011,000","0","0","-192,000","-180,000","431,000","186,000","256,000","1,533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"23,062,000","5,518,000","6,659,000","5,394,000","5,491,000","5,444,000","5,817,000","4,916,000","5,110,000","5,507,000","4,238,000","4,647,000","4,641,000","5,847,000","4,181,000","4,732,000","5,062,000","6,013,000","1,390,000","5,279,000","5,173,000","4,615,000","5,296,000","4,873,000","6,119,000","5,185,000","5,504,000","4,872,000","4,946,000","4,731,000","5,024,000","4,055,000","3,899,000","3,839,000","3,862,000","3,460,000","3,408,000","3,405,000","2,411,000","2,153,000","2,910,000","3,364,000","838,000","2,851,000","2,965,000","2,981,000","1,440,000","2,891,000","2,939,000","3,643,000","4,127,000","3,417,000","3,719,000","3,347,000","2,326,000","3,793,000","2,406,000","4,607,000","4,844,000","4,651,000","4,827,000","3,850,000","4,142,000","4,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-5,340,000","-1,886,000","-601,000","-6,034,000","-649,000","-3,834,000","-3,509,000","-4,317,000","-2,649,000","-1,289,000","-1,072,000","-3,851,000","-2,615,000","-1,885,000","-1,084,000","-2,181,000","-484,000","-309,000","-798,000","-1,210,000","38,000","-282,000","-256,000","-241,000","-1,423,000","-162,000","-1,043,000","-729,000","-580,000","-263,000","-14,000","0","-2,000","-60,000","-178,000","-170,000","-456,000","-125,000","-314,000","-682,000","-469,000","-14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,"647,000","1,603,000","508,000","834,000","543,000","726,000","532,000","814,000","723,000","439,000","497,000","400,000","485,000","-236,000","420,000","-1,133,000","434,000","434,000","191,000","200,000","216,000","395,000","239,000","173,000","645,000","189,000","-701,000","45,000","356,000","249,000","488,000","864,000","-558,000","-355,000","813,000","-45,000","-44,000","-25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"6,247,000","0","0","100,000",,,"0","-100,000",,,"-200,000","100,000",,,,,"200,000","0","-200,000","100,000","-500,000","0","200,000","-100,000","-100,000"
		ChangeInWorkingCapital,"18,810,000","-20,692,000","60,307,000","-69,596,000","48,791,000","-8,599,000","41,696,000","43,441,000","23,759,000","-106,226,000","61,843,000","-19,635,000","-9,120,000","-23,919,000","52,486,000","-15,889,000","6,322,000","17,742,000","19,445,000","-13,329,000","-582,000","-18,722,000","25,738,000","2,704,000","10,735,000","11,804,000","18,465,000","-18,486,000","-5,662,000","8,965,000","26,251,000","-9,668,000","-9,435,000","29,020,000","-2,158,000","8,141,000","-11,701,000","-3,403,000","35,006,000","7,125,000","-19,645,000","-4,413,000","19,923,000","-15,591,000","-6,092,000","9,931,000","17,756,000","-7,872,000","-15,848,000","6,091,000","-4,095,000","5,146,000","25,341,000","8,969,000","-729,000","7,378,000","-2,734,000","2,801,000","21,717,000","-36,289,000","3,595,000","14,490,000","7,500,000","-2,448,000","-1,896,000","-7,999,000","14,465,000","-15,919,000","8,008,000","-1,594,000","17,456,000","-1,971,000","10,398,000","-8,053,000","10,747,000","-7,231,000","5,164,000","2,231,000","-3,345,000","-415,000","8,362,000","7,359,000","12,165,000","-3,198,000","15,179,000","-7,898,000","6,774,000","-9,599,000","7,517,000","5,527,000","-1,500,000","-500,000","-1,100,000","6,100,000","9,319,000","-4,300,000","2,600,000","-200,000","-14,223,000","300,000","1,400,000","-1,900,000","-3,877,497","3,300,000","-3,400,000","-2,800,000","1,100,000","-4,600,000","700,000","400,000","-1,000,000","-3,300,000","400,000","100,000","-3,100,000","-600,000","-2,000,000","-100,000","-800,000"
			ChangeInReceivables,"-6,046,000","34,287,000","-32,937,000","-8,927,000","1,531,000","15,517,000","-25,312,000","-944,000","3,092,000","38,312,000","-36,857,000","-2,489,000","-172,000","43,295,000","-32,067,000","-2,003,000","-6,844,000","44,594,000","-40,320,000","1,677,000","-3,981,000","35,436,000","-35,509,000","-3,097,000","2,049,000","43,150,000","-40,947,000","-3,646,000","111,000","35,162,000","-30,946,000","-5,879,000","-263,000","25,142,000","-23,166,000","-2,708,000","-3,991,000","27,856,000","-20,527,000","-6,662,000","-7,797,000","15,758,000","-12,078,000","-7,210,000","-1,418,000","19,124,000","-17,365,000","-4,838,000","-126,000","17,676,000","-12,899,000","-3,540,000","3,116,000","19,854,000","-16,426,000","939,000","2,089,000","40,432,000","-16,848,000","-21,639,000","-4,566,000","25,101,000","-19,938,000","-12,726,000","-325,000","8,104,000","-6,874,000","-2,858,000","2,389,000","4,440,000","5,202,000","-12,125,000","-507,000","1,692,000","4,145,000","-10,616,000","-1,581,000","1,980,000","-5,713,000","-5,160,000","-141,000","6,425,000","-4,502,000","325,000","11,354,000","-6,432,000","-4,731,000","-10,093,000","704,000","4,870,000","-1,200,000","-2,100,000","1,200,000","300,000","-911,000","-2,200,000","3,100,000","2,900,000","-6,239,000","-900,000","1,100,000","-1,400,000","1,218,823","-600,000","-2,900,000","800,000","-100,000","-1,900,000","-300,000","1,100,000","-700,000","-2,700,000","300,000","400,000","-2,600,000","-200,000","-600,000","-100,000","400,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,"-4,945,000","1,838,000","-1,402,000","3,491,000","-6,670,000","878,000","-1,613,000","3,172,000","-1,682,000","518,000","-1,389,000","1,080,000","-3,293,000","-2,055,000","3,832,000","2,527,000","-4,173,000","-1,829,000","2,514,000","-1,591,000","1,084,000","-221,000","-2,157,000","5,771,000","-2,364,000","-1,946,000","-1,368,000","2,454,000","1,690,000","-7,223,000","876,000","9,507,000","-6,440,000","-3,475,000","726,000","4,357,000","-926,000","-4,137,000","323,000","5,925,000","-3,046,000","-2,561,000","861,000","3,556,000","-2,886,000","-2,103,000","1,130,000","4,151,000","-5,389,000","-133,000",,,"-1,305,000",,,,,,,"661,000",,,,,,,"-600,000","966,000",,,"920,000","-94,000",,"-666,000","54,000","1,981,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-7,725,000","-3,839,000","429,000","-1,403,000","-2,912,000","408,000","-1,574,000","2,786,000","7,314,000","-605,000","3,124,000","-1,768,000","-3,980,000","-3,142,000","878,000","-5,076,000","6,264,000","1,601,000","1,635,000","-3,949,000","-1,705,000","-3,615,000","615,000","-970,000","972,000","-1,533,000","2,732,000","-276,000","-3,941,000","730,000","3,911,000","-787,000","-1,724,000","823,000","1,568,000","-1,356,000","-1,853,000","-5,001,000","2,117,000","523,000","1,776,000","-5,042,000","5,783,000","-1,745,000","-5,250,000","-3,962,000","6,888,000","-3,136,000","-2,389,000","-2,197,000","6,488,000","-177,000","-2,125,000","-3,256,000","5,739,000","977,000","-2,628,000","-3,162,000","4,041,000","-1,368,000","-3,474,000","-2,482,000","5,537,000","-2,663,000","-2,188,000","-2,342,000","1,326,000","-3,198,000","-3,016,000","-3,744,000","1,614,000","-2,093,000","18,000","-1,632,000","3,573,000","457,000","-1,787,000","-4,692,000","-2,316,000","-2,610,000","-667,000","-1,621,000","1,042,000","-371,000","-671,000","-1,443,000","-107,000","-1,254,000","341,000","-187,000","700,000","-2,300,000","0","-700,000","615,000","-1,000,000",,,"-463,000","-300,000","-500,000","400,000","-194,446","-500,000","-500,000","-300,000","-1,200,000","-200,000","0","-100,000","0","-100,000","0","-100,000","-200,000","0","-100,000","-100,000",
			ChangeInPrepaidAssets,"-3,014,000","2,707,000","-6,733,000","2,322,000","-1,310,000","4,584,000","-3,132,000","4,095,000","6,148,000","1,452,000","-1,387,000","626,000","7,249,000","-10,621,000","-3,901,000","5,446,000","1,087,000","3,630,000","-9,144,000","2,398,000","1,666,000","-147,000","-16,101,000","1,487,000","2,813,000","1,339,000","2,104,000","2,542,000","-43,000","-8,346,000","2,110,000","1,678,000","873,000","-299,000","-6,669,000","2,196,000","634,000","1,131,000","-5,580,000","1,273,000","792,000","126,000","-10,620,000","-654,000","2,257,000","864,000","-5,113,000","2,625,000","1,264,000","750,000","-3,446,000","2,005,000","819,000","-2,595,000","-2,598,000","6,332,000","-627,000","118,000","-5,261,000","-646,000","-114,000","-597,000","-5,944,000","-490,000","715,000","-959,000","-5,327,000","-129,000","1,155,000","-636,000","-3,939,000","524,000","1,027,000","3,001,000","-5,767,000","-1,337,000","1,259,000","2,492,000","-4,435,000","-258,000","585,000","132,000","-904,000","-1,099,000","235,000","105,000",,"224,000","-90,000","1,413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"25,522,000","-28,650,000","48,679,000","-49,579,000","55,072,000","-7,747,000","34,902,000","10,035,000","33,958,000","-89,209,000","39,456,000","-2,447,000","2,305,000","-21,410,000","79,238,000","-15,381,000","7,087,000","-47,027,000","80,241,000","-10,850,000","14,729,000","-50,910,000","73,793,000","2,532,000","-9,045,000","-30,533,000","55,838,000","-18,579,000","2,374,000","-16,734,000","52,313,000","-5,117,000","-6,200,000","4,178,000","29,993,000","13,368,000","-3,209,000","-28,175,000","53,774,000","14,334,000","-14,101,000","-12,843,000","36,881,000","-7,602,000","-489,000","-5,165,000","34,339,000","-1,317,000","-8,749,000","-9,550,000","12,816,000","7,694,000","24,762,000","-11,747,000","8,486,000","-2,126,000","473,000","-33,956,000","42,135,000","-2,068,000","19,399,000","-5,164,000","30,317,000","15,124,000","2,383,000","-7,559,000","24,839,000","11,632,000","2,744,000","-9,649,000","10,281,000","2,434,000","3,536,000","-10,206,000","3,743,000","5,411,000","5,650,000","-3,647,000","1,445,000","-17,039,000","8,792,000","2,756,000","6,120,000","-9,567,000","4,509,000","111,000","-3,590,000","1,752,000","6,734,000","-288,000","-100,000","-100,000","-2,600,000","4,600,000","5,468,000","2,700,000","3,700,000","-5,500,000","2,181,000","2,400,000","700,000","-600,000","-618,120","5,600,000","1,300,000","-3,200,000","5,100,000","-800,000","1,600,000","-400,000","500,000","0","800,000","-100,000","200,000","0","300,000","300,000","-900,000"
				ChangeInPayable,"10,016,000","12,106,000","93,000","-699,000","-1,484,000","-1,588,000","-5,106,000","2,875,000","3,690,000","-3,464,000","17,980,000","-2,237,000","-1,794,000","-11,623,000","13,993,000","-3,553,000","-1,194,000","-3,645,000","5,813,000","-5,809,000","7,327,000","-3,560,000","5,278,000","1,466,000","-8,201,000","2,209,000","-781,000","-16,410,000","-362,000","3,266,000","-2,893,000","-5,619,000","-3,362,000","17,200,000","-8,564,000","8,347,000","-3,135,000","-8,228,000","13,633,000","9,700,000","-16,029,000","3,535,000","1,273,000","-5,907,000","-1,225,000","9,367,000","5,236,000","2,751,000","-10,002,000","-1,246,000","-10,515,000","3,582,000","10,915,000","-44,000","-19,412,000","906,000","1,935,000","-12,757,000","5,110,000","-13,562,000","16,019,000","5,939,000","-6,575,000","12,279,000",,,"8,466,000",,,,,,,"-12,636,000",,,,,,,"4,967,000","2,158,000",,,"3,281,000","861,000",,"2,059,000","3,659,000","1,847,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"2,718,000","-2,708,000","-10,114,000","6,866,000","4,600,000","-5,844,000","-8,772,000","-1,674,000","3,436,000",,,,"3,400,000",,"-1,867,000","-1,401,000","2,929,000",,"-2,883,000","-3,414,000","5,505,000","2,035,000","4,951,000","-9,584,000","634,000","-16,861,000","7,808,000","12,769,000","4,149,000","-24,070,000","4,113,000","3,395,000","7,281,000","-18,879,000","-4,864,000","5,759,000","19,136,000","-11,147,000","-71,000",,,"1,587,000",,,,,,,"0",,,,,,,"7,270,000","6,624,000",,,"2,240,000","4,439,000",,"1,831,000","1,614,000","2,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,"2,718,000","-2,708,000","-10,114,000","6,866,000","4,600,000","-5,844,000","-8,772,000","-1,674,000","3,436,000",,,,"3,400,000",,"-1,867,000","-1,401,000","2,929,000",,"-2,883,000","-3,414,000","5,505,000","2,035,000","4,951,000","-9,584,000","634,000","-16,861,000","7,808,000","12,769,000","4,149,000","-24,070,000","4,113,000","3,395,000","7,281,000","-18,879,000","-4,864,000","5,759,000","19,136,000","-11,147,000","-71,000",,,"1,587,000",,,,,,,"0",,,,,,,"7,270,000","6,624,000",,,"2,240,000","4,439,000",,"1,831,000","1,614,000","2,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
