name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
MarketCap,"3,974,220,794","6,478,754,091","6,790,125,491","6,379,014,261","5,275,472,132","4,110,362,788","4,708,630,884","3,170,840,321","2,599,531,958","2,184,671,475","2,796,020,606","2,237,881,825","2,788,028,724","2,428,893,795","1,483,229,990","1,729,533,275","1,304,663,964","1,176,581,943","818,822,072","766,485,297","732,644,586","641,756,622","517,171,537","749,780,666","529,168,302","547,311,909","628,506,252","896,211,293"
EnterpriseValue,"4,657,985,794","7,167,880,091","7,420,561,491","6,706,961,261","5,608,108,132","4,261,841,788","4,848,761,884","3,312,862,321","2,627,109,958","2,209,773,475","2,811,477,606","2,249,744,825","2,735,382,724","2,344,806,795","1,383,601,990","1,614,819,275","1,175,387,964","1,085,841,943","942,972,072","890,635,297","856,794,586","765,906,622","641,321,537","873,930,666","653,318,302","671,461,909","865,313,252","1,133,018,293"
ForwardPeRatio,"666.667","1,111.111",,"1,428.571","10,000","10,000","303.03",,"454.546","400",,,"1,428.571","1,000","3,333.333",,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"67.48","207.733",,,,,,,,,,,,,
PsRatio,"6.696","11.484","12.804","12.942","11.264","9.254","11.66","8.297","7.227","6.458","8.876","7.636","10.37","9.632","6.089","7.449","5.873","5.466","4.212","4.156","4.172","3.925","3.423","5.573","4.327","2.926","5.984","9.382"
PbRatio,,,,,,"57.459","55.167","34.964","34.07","26.268","32.446","25.569","31.766","27.912","15.931","25.104","17.843","48.909","25.878","22.291","19.353","15.266","10.87","14.66","8.73","8.04","11.981",
EnterprisesValueRevenueRatio,"8.096","45.544","48.936","47.943","44.361","36.286","42.849","31.529","26.56","23.424","30.677","27.055","34.643","32.039","20.119","25.893","20.112","19.918","16.334","17.629","18.059","16.928","14.241","21.665","17.53","19.297","26.339","40.019"
EnterprisesValueEBITDARatio,"-45.904","-233.474","-236.625","-270.606","-383.382","-245.668","-340.91","-281.754","-269.779","-151.116","-510.528","-349.068","-395.515","-489.317","-230.14","-211.17","-100.788","-76.543","-85.252","-81.151","-83.313","-86.582","-75.008","-105.382","-56.452","-48.279","-45.024","-123.705"
