name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
				ChangesInAccountReceivables,"43,971,000","-32,924,000","-22,703,000","32,543,000","67,055,000","-34,595,000","-93,923,000","-77,120,000","-7,541,000","104,000","-1,427,000","220,000","-1,046,000","1,414,000","23,000","-1,003,000","-277,000","-713,000","-545,000","581,000","415,000","-237,000","-61,000","-1,612,000","27,000","-676,000","-503,000","-356,000"
			ChangeInPayablesAndAccruedExpense,"-75,473,000","45,255,000","-6,258,000","-11,307,000","-95,039,000","60,947,000","57,120,000","48,517,000","721,000","2,209,000","-212,000","315,000","-216,000","72,000","476,000","215,000","-432,000","376,000","-262,000","473,000","358,000","42,000","-467,000","502,000","384,000","427,000","-198,000","59,000"
				ChangeInPayable,"-72,199,000","53,486,000","-20,292,000","-7,270,000","-98,123,000","60,947,000","46,634,000","27,018,000","319,000","1,941,000","-274,000","93,000","-203,000","79,000","277,000","1,169,000","-1,562,000","218,000","-377,000","568,000","-410,000","-268,000","-360,000","1,010,000","189,000","379,000","-224,000","45,000"
					ChangeInTaxPayable,"-68,359,000","51,376,000","-17,088,000","-8,524,000","-94,123,000","67,203,000","38,692,000","14,627,000","-58,000","34,000","-36,000",,,,"0",,,"0","0","-1,000","-288,000","165,000",,,,"0",,
						ChangeInIncomeTaxPayable,"-68,359,000","51,376,000","-17,088,000","-8,524,000","-94,123,000","67,203,000","38,692,000","14,627,000","-58,000","34,000","-36,000",,,,"0",,,"0","0","-1,000","-288,000","165,000",,,,"0",,
					ChangeInAccountPayable,"-3,840,000","2,110,000","-3,204,000","1,254,000","-4,000,000","-6,256,000","7,942,000","12,391,000","377,000","1,907,000","-238,000","33,000","-203,000","79,000","277,000","1,169,000","-1,562,000","218,000","-377,000","569,000","-122,000","-433,000","-484,000","1,010,000","189,000","379,000","-224,000","45,000"
				ChangeInAccruedExpense,"-3,274,000","-8,231,000","14,034,000","-4,037,000",,,"10,486,000","21,499,000","402,000","268,000","62,000","222,000","-13,000","-7,000","199,000","-954,000","1,130,000","158,000","115,000","-95,000","768,000","310,000","-107,000","-508,000","195,000","48,000","26,000","14,000"
			ChangeInOtherCurrentAssets,"19,875,000","2,962,000","9,890,000","3,939,000","3,084,000","-9,109,000","-1,973,000","-15,349,000","-2,903,000","-924,000","-76,000","267,000","119,000","64,000","-124,000","193,000","147,000","-125,000","9,000","-721,000","-482,000","-343,000","19,000","-198,000","-121,000","-81,000","26,000","-41,000"
			ChangeInOtherCurrentLiabilities,"-1,518,000","-477,000","-474,000","-356,000","-4,135,000","3,842,000","-64,000","-120,000","-104,000","-101,000","-99,000","-122,000","-95,000","-93,000",,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,"-2,852,000","20,857,000","4,200,000",,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-14,000","-17,000","-916,000","-811,000"
InvestingCashFlow,"-329,369,000","688,000","-140,259,000","-34,793,000","-155,005,000","-216,491,000","-318,767,000","-1,404,000","-2,405,000","-3,862,000","-36,079,000","6,344,000","3,211,000","-2,522,000","-2,536,000","4,962,000","-1,527,000","51,000","-1,763,000","-2,568,000","4,152,000","-1,870,000","-39,416,000","-2,816,000","-386,000","-177,000","-275,000","-1,242,000"
	CashFlowFromContinuingInvestingActivities,"-329,369,000","688,000","-140,259,000","-34,793,000","-155,005,000","-216,491,000","-318,767,000","-1,404,000","-2,405,000","-3,862,000","-36,079,000","6,344,000","3,211,000","-2,522,000","-2,536,000","4,962,000","-1,527,000","51,000","-1,763,000","-2,568,000","4,152,000","-1,870,000","-39,416,000","-2,816,000","-386,000","-177,000","-225,000","-1,206,000"
		NetPPEPurchaseAndSale,"-27,616,000","-15,346,000","-5,942,000","-3,393,000","-2,935,000","-11,479,000","-23,794,000","-11,501,000","-411,000","-796,000","-598,000","-88,000","-499,000","-134,000","-123,000","-1,047,000","-546,000","-1,116,000","-1,141,000","-2,698,000","-1,427,000","-90,000","-399,000","-2,816,000","-386,000","-177,000","-225,000","-1,206,000"
			PurchaseOfPPE,"-27,680,000","-15,360,000","-5,983,000","-3,402,000","-2,935,000","-11,492,000","-23,794,000","-11,509,000","-411,000","-796,000","-598,000","-88,000","-499,000","-134,000","-123,000","-1,047,000","-546,000","-1,116,000","-1,141,000","-2,698,000","-1,427,000","-90,000","-409,000","-2,816,000","-386,000","-177,000","-225,000","-1,206,000"
			SaleOfPPE,"64,000","14,000","41,000","9,000","0","13,000","0",,,,,,,,,,,,,,,,,,,,"0","0"
		NetBusinessPurchaseAndSale,,,"0","-43,359,000",,,"0",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"0","-43,359,000",,,"0",,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-239,853,000","16,034,000","-134,285,000","11,959,000","-133,561,000","-205,012,000","-294,973,000","12,688,000","-1,994,000","-3,066,000","-35,481,000","6,432,000","3,710,000","-2,388,000","-2,413,000","6,009,000","-981,000","1,167,000","-622,000","130,000","5,579,000","-1,780,000",,,,"0",,
			PurchaseOfInvestment,"-656,153,000","-145,133,000","-186,551,000","-119,132,000","-205,337,000","-219,470,000","-310,796,000","-1,176,000","-4,395,000","-7,992,000","-40,231,000","-1,668,000","-4,190,000","-5,988,000","-11,022,000","-1,695,000","-6,787,000","-4,683,000","-6,407,000","-1,670,000","-802,000","-2,780,000",,,,"0",,
			SaleOfInvestment,"416,300,000","161,167,000","52,266,000","131,091,000","71,776,000","14,458,000","15,823,000","13,864,000","2,401,000","4,926,000","4,750,000","8,100,000","7,900,000","3,600,000","8,609,000","7,704,000","5,806,000","5,850,000","5,785,000","1,800,000","6,381,000","1,000,000",,,,"0",,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,"-50,000","-36,000"
FinancingCashFlow,"37,124,000","-934,000","13,154,000","-2,989,000","27,893,000","47,347,000","218,903,000","42,571,000","-59,000","-164,000","27,639,000","1,127,000","5,000","4,000","5,000","1,000","7,000","2,000","4,000","4,000","-778,000","0","37,854,000","-5,837,000","13,772,000","0","0","2,000,000"
	CashFlowFromContinuingFinancingActivities,"37,124,000","-934,000","13,154,000","-2,989,000","27,893,000","47,347,000","218,903,000","42,571,000","-59,000","-164,000","27,639,000","1,127,000","5,000","4,000","5,000","1,000","7,000","2,000","4,000","4,000","-778,000","0","37,854,000","-5,837,000","13,772,000","0","0","2,000,000"
		NetIssuancePaymentsOfDebt,"-496,000","-456,000","-8,000","-61,000","29,000","29,000",,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"-496,000","-456,000","-8,000","-61,000","29,000","29,000",,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"-29,000","0",,,"29,000","29,000",,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-467,000","-456,000","-8,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"41,688,000","0","13,849,000","522,000","27,830,000","47,274,000","203,882,000","42,292,000","0","-46,000","27,627,000",,,,,,,,,,,,,,,,,
			CommonStockIssuance,"41,688,000","0","13,849,000","-30,000","27,869,000","47,787,000","203,898,000",,,,"27,648,000",,,,,,,,,,,,,,,,,
			CommonStockPayments,,,,,"-39,000","-513,000","-16,000","0","0","-46,000",,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,"0",,,"-186,000","1,000",,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,"0",,,"-185,000","0",,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,"0",,,"-1,000","1,000",,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,"0",,,"-4,592,000","0",,,,
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,
		ProceedsFromStockOptionExercised,"58,000","16,000","1,000","17,000","24,000","44,000","2,000","62,000","28,000","12,000","12,000","17,000","5,000","4,000","5,000","1,000","7,000","2,000","4,000","4,000",,,,,,,,
		NetOtherFinancingCharges,"-4,126,000","-494,000","-688,000","-3,467,000",,,,,"-87,000","-130,000",,,,,,,,,"0","0",,,"5,842,000","-5,838,000",,,"0","2,000,000"
EndCashPosition,"353,025,000","353,069,000","164,894,000","214,877,000","100,461,000","151,461,000","87,426,000","53,031,000","2,431,000","9,302,000","11,965,000","20,522,000","9,165,000","5,288,000","6,736,000","8,489,000","3,654,000","5,274,000","6,490,000","9,478,000","11,473,000","6,734,000","7,897,000","8,205,000","16,060,000","1,196,000","498,000","1,308,000"
	ChangesInCash,"201,564,000","188,165,000","-50,019,000","114,419,000","-51,001,000","64,035,000","34,392,000","50,582,000","-6,873,000","-2,660,000","-8,556,000","11,374,000","3,891,000","-1,463,000","-1,753,000","4,858,000","-1,577,000","-1,238,000","-3,000,000","-2,064,000","4,739,000","-1,163,000","-308,000","-7,855,000","14,864,000","698,000","-810,000","960,000"
	EffectOfExchangeRateChanges,"44,000","10,000","36,000","-3,000","1,000","0","3,000","18,000","2,000","-3,000","-1,000","-17,000","-14,000","15,000","0","-23,000","-43,000","22,000","12,000",,,,,,,,,
	BeginningCashPosition,"151,461,000","164,894,000","214,877,000","100,461,000","151,461,000","87,426,000","53,031,000","2,431,000","9,302,000","11,965,000","20,522,000","9,165,000","5,288,000","6,736,000","8,489,000","3,654,000","5,274,000","6,490,000","9,478,000","11,473,000","6,734,000","7,897,000","8,205,000","16,060,000","1,196,000","498,000","1,308,000","348,000"
IncomeTaxPaidSupplementalData,"237,471,000","435,000","67,529,000","49,560,000","119,947,000","33,000","20,584,000","0",,,"0","0",,,"0","0",,,"0","1,000",,,,,,,,
CapitalExpenditure,"-27,712,000","-15,360,000","-6,015,000","-3,402,000","-2,935,000","-11,492,000","-23,794,000","-11,509,000","-411,000","-796,000","-598,000","-88,000","-499,000","-134,000","-123,000","-1,047,000","-546,000","-1,116,000","-1,141,000","-2,698,000","-1,427,000","-90,000","-409,000","-2,816,000","-386,000","-177,000","-225,000","-1,206,000"
IssuanceOfCapitalStock,"41,688,000","0","13,849,000","-30,000","27,869,000","47,787,000","203,898,000",,,,"27,648,000",,,,,,,,,"0",,,"36,605,000","0",,,,
IssuanceOfDebt,"-29,000","0",,,"29,000","29,000",,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-467,000","-456,000","-8,000",,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,"-39,000","-513,000","-16,000","0","0","-46,000",,,,,,,,,,"0",,,"-1,000","1,000",,,,
FreeCashFlow,"466,097,000","173,051,000","71,071,000","148,799,000","73,176,000","221,687,000","110,462,000","-2,094,000","-4,820,000","570,000","-714,000","3,815,000","176,000","921,000","655,000","-1,152,000","-603,000","-2,407,000","-2,382,000","-2,198,000","-62,000","617,000","845,000","-2,018,000","1,092,000","698,000","-760,000","-1,004,000"
