name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
MarketCap,"2,118,170,380","3,363,725,040","4,037,916,960","4,146,492,120","3,594,494,550","3,245,686,080","2,598,766,500","1,884,784,720","1,247,974,390","1,143,641,760","1,522,111,360","1,280,381,760","1,380,100,500","1,641,419,272","1,262,510,600","1,908,328,461","1,654,726,976","1,679,520,631","1,492,062,969","1,152,791,387","1,525,696,960","1,428,683,850","1,669,306,937","2,236,825,500","1,598,832,200","1,289,700,490","1,154,085,240","1,090,938,240","2,109,925,840","2,459,965,410","2,460,167,300","2,528,993,400","2,932,015,320","2,555,581,560","2,932,987,730","2,545,490,880","1,869,949,420","1,507,596,054","871,338,000"
EnterpriseValue,"1,895,915,380","3,086,674,040","3,775,546,960","3,774,124,120","3,270,630,550","2,858,732,080","2,258,593,500","1,617,907,720","997,785,390","887,693,760","1,282,757,360","1,068,319,760","1,188,550,500","1,410,567,272","1,056,101,600","1,618,487,461","1,369,844,976","1,426,092,631","1,256,780,969","887,278,387","1,275,400,960","1,149,521,850","1,378,902,937","1,970,933,500","1,323,289,200","1,001,318,490","871,987,240","824,568,240","1,864,454,840","2,171,668,410","2,364,071,300","2,432,897,400","2,835,919,320","2,459,485,560","2,836,891,730","2,449,394,880","1,773,853,420","1,411,500,054","775,242,000"
PeRatio,"24.324","37.837","40.915","39.076","37.186","45.198","51.214","57.187","72.854","56.421","49.86","38.839","47.217","30.279","30.778","49.171","39.55","102.447","62.362","41.099","47.398","45.44","57.253","95.075","73.871","68.019","59.889","52.138","104.714","112.574","107.969","106.537","110.64","94.299","61.891","51.386","41.187","25.128","14.525"
ForwardPeRatio,,,,,,,,,,,,,,,"37.879","47.393","38.911","38.462","34.965","24.039","30.212","25.063","29.762","39.841","32.468","21.978","22.676","19.011","32.68","36.765","48.309","46.512","55.249","48.544","76.336","67.114","53.763","48.309","38.168"
PsRatio,"2.737","4.492","5.519","5.833","5.233","4.857","3.96","2.882","1.924","1.759","2.355","2.007","2.194","2.65","2.077","3.193","2.883","3.05","2.851","2.293","3.101","3","3.564","4.955","3.742","3.138","2.924","2.898","5.985","7.519","8.118","9.006","11.268","10.614","13.513","12.291","10.207","6.32","3.653"
PbRatio,"4.766","7.18","8.503","8.911","8.16","7.693","6.659","5.487","3.808","3.485","4.813","4.213","4.684","5.726","4.7","5.325","4.644","5.339","4.859","3.958","5.529","4.983","5.64","8.16","5.769","4.469","3.94","3.846","8.059","9.784","10.686","11.737","14.725","13.996","16.934","26.626","22.494","19.596","11.326"
EnterprisesValueRevenueRatio,"2.402","15.501","18.347","19.41","17.222","15.598","12.482","9.792","6.266","5.504","7.71","6.716","7.348","8.636","6.516","10.678","8.748","9.32","8.278","6.29","9.518","8.827","10.593","16.014","10.636","8.584","7.517","7.688","17.865","22.268","25.914","29.056","35.344","33.795","41.7","41.126","31.225","27.613","15.771"
EnterprisesValueEBITDARatio,"12.181","65.698","127.406","105.845","75.4","59.299","59.701","41.382","29.877","54.46","69.689","70.4","72.151","70.476","38.604","87.933","81.013","92.411","70.872","56.168","115.421","66.604","72.712","119.712","86.501","66.728","44.701","68.967","141.622","193.381","164.354","220.871","269.805","230.938","208.197","224.16","149.327","131.156","209.016"
