name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"3,536,030,000","845,000,000","1,147,940,000","1,109,000,000","434,090,000","148,000,000","199,759,000","267,000,000"
	CashFlowFromContinuingOperatingActivities,"3,536,030,000","845,000,000","1,147,940,000","1,109,000,000","434,090,000","148,000,000","199,759,000","267,000,000"
		NetIncomeFromContinuingOperations,"51,069,000","178,000,000","42,287,000","5,000,000","-174,218,000","-127,000,000","-524,247,000","-293,000,000"
		OperatingGainsLosses,"-20,103,000","-5,000,000",,,"-10,190,000","-4,000,000",,
			GainLossOnSaleOfPPE,"-20,103,000","-5,000,000",,,"-7,252,000","-4,000,000",,
		DepreciationAmortizationDepletion,"1,649,844,000","408,000,000","419,177,000","415,000,000","407,667,000","377,000,000","625,951,000","612,000,000"
			DepreciationAndAmortization,"1,649,844,000","408,000,000","419,177,000","415,000,000","407,667,000","377,000,000","625,951,000","612,000,000"
				Depreciation,"1,442,418,000","356,000,000",,,"355,237,000","325,000,000",,
				AmortizationCashFlow,"207,426,000","52,000,000",,,"52,430,000","52,000,000",,
					AmortizationOfIntangibles,"207,426,000","52,000,000",,,"52,430,000","52,000,000",,
		DeferredTax,"100,994,000","1,000,000","39,784,000","20,000,000","40,210,000","-7,000,000","13,558,000","-53,000,000"
			DeferredIncomeTax,"100,994,000","1,000,000","39,784,000","20,000,000","40,210,000","-7,000,000","13,558,000","-53,000,000"
		StockBasedCompensation,"276,402,000","53,000,000",,,"143,775,000","0",,
		OtherNonCashItems,"70,783,000","21,000,000","-7,263,000","29,000,000","28,046,000","4,000,000","78,155,000","-24,000,000"
		ChangeInWorkingCapital,"1,513,812,000","189,000,000","629,040,000","640,000,000","55,772,000","-95,000,000","98,712,000","25,000,000"
			ChangeInReceivables,"-344,448,000","16,000,000",,,"-218,964,000","-27,000,000",,
			ChangeInInventory,"-234,732,000","-64,000,000",,,"-54,801,000","-31,000,000",,
			ChangeInPayablesAndAccruedExpense,"2,092,992,000","237,000,000",,,"329,537,000","-37,000,000",,
				ChangeInPayable,"2,092,992,000","237,000,000",,,"329,537,000","-37,000,000",,
InvestingCashFlow,"-1,832,286,000","-639,000,000","-625,997,000","-362,000,000","-205,289,000","-257,000,000","-77,099,000","-123,000,000"
	CashFlowFromContinuingInvestingActivities,"-1,832,286,000","-639,000,000","-625,997,000","-362,000,000","-205,289,000","-257,000,000","-77,099,000","-123,000,000"
		NetPPEPurchaseAndSale,"-1,726,900,000","-603,000,000","-553,682,000","-392,000,000","-178,218,000","-214,000,000","-15,788,000","-123,000,000"
			PurchaseOfPPE,"-2,013,565,000","-612,000,000","-612,634,000","-392,000,000","-396,931,000","-260,000,000","-139,512,000","-123,000,000"
			SaleOfPPE,"286,665,000","9,000,000",,,"218,713,000","46,000,000",,
		NetIntangiblesPurchaseAndSale,"-93,771,000","-31,000,000",,,"-26,499,000","-42,000,000",,
			PurchaseOfIntangibles,"-93,771,000","-31,000,000",,,"-26,499,000","-42,000,000",,
		NetOtherInvestingChanges,"-11,615,000","-5,000,000","23,000,000","30,000,000",,"-1,000,000",,
FinancingCashFlow,"930,440,000","118,000,000","1,399,697,000","-525,000,000","-62,257,000","-162,000,000","-346,577,000","-287,000,000"
	CashFlowFromContinuingFinancingActivities,"930,440,000","118,000,000","1,399,697,000","-525,000,000","-62,257,000","-162,000,000","-346,577,000","-287,000,000"
		NetIssuancePaymentsOfDebt,"-603,387,000","107,000,000","-73,749,000","-529,000,000","-107,638,000","-201,000,000","-374,849,000","-315,000,000"
			NetLongTermDebtIssuance,"-603,387,000","107,000,000","-73,749,000","-529,000,000","-107,638,000","-201,000,000","-374,849,000","-315,000,000"
				LongTermDebtIssuance,"714,064,000","214,000,000",,,"148,275,000","117,000,000",,
				LongTermDebtPayments,"-1,317,451,000","-107,000,000","-425,538,000","-529,000,000","-255,913,000","-318,000,000","-1,467,378,000","-315,000,000"
		NetCommonStockIssuance,,,"1,444,000,000",,,,,
			CommonStockIssuance,,,"1,444,000,000",,,,,
		NetOtherFinancingCharges,"89,331,000","11,000,000","28,950,000","4,000,000","45,381,000","39,000,000","28,272,000","28,000,000"
EndCashPosition,"3,269,184,000","3,264,000,000","2,939,187,000","1,019,000,000","804,688,000","635,000,000","908,077,000","1,129,000,000"
	ChangesInCash,"2,634,184,000","324,000,000","1,921,640,000","222,000,000","166,544,000","-271,000,000","-223,917,000","-143,000,000"
	EffectOfExchangeRateChanges,"-5,074,000","1,000,000","-1,141,000","-8,000,000","3,067,000","-2,000,000","3,323,000","3,000,000"
	BeginningCashPosition,"635,000,000","2,939,000,000","1,019,000,000","805,000,000","635,000,000","908,000,000","1,129,000,000","1,269,000,000"
CapitalExpenditure,"-2,107,336,000","-643,000,000","-648,906,000","-392,000,000","-423,430,000","-302,000,000","-202,778,000","-123,000,000"
IssuanceOfCapitalStock,,,"1,444,000,000",,,,,
IssuanceOfDebt,"714,064,000","214,000,000",,,"148,275,000","117,000,000",,
RepaymentOfDebt,"-1,317,451,000","-107,000,000","-425,538,000","-529,000,000","-255,913,000","-318,000,000","-1,467,378,000","-315,000,000"
FreeCashFlow,"1,428,694,000","202,000,000","499,034,000","717,000,000","10,660,000","-154,000,000","-3,019,000","144,000,000"
