name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"972,396,000","920,321,000","953,451,000","898,820,000","900,290,000","770,492,000","718,235,000","670,990,000","630,856,000","592,239,000","570,770,000","536,198,000","535,645,000","465,122,000","434,909,000","414,445,000","445,384,000","326,227,000","311,196,000","282,529,000","323,306,000","221,430,000","210,651,000","241,799,000","312,695,000","211,998,000","232,631,000","276,764,000","289,883,000","195,824,000","185,865,000","211,780,000","273,995,000","188,157,000","173,455,000","200,574,000","253,774,000","168,615,000","164,425,000","282,582,000","277,625,000","228,090,000","231,369,000","243,630,000","240,079,000","247,815,000","252,178,000","269,201,000","278,615,000","256,459,000","250,394,000","312,883,000","293,676,000","320,521,000","328,796,000","331,991,000","356,238,000","328,726,000","358,951,000","358,138,000","388,141,000","352,317,000","310,475,000","301,261,000","310,940,000","286,269,000","293,820,000","299,214,000","305,236,000","287,051,000","255,834,000","242,628,000","232,938,000","210,455,000","218,926,000","207,703,000","205,932,000","183,556,000","194,556,000","176,898,000","173,709,000","184,637,000","183,254,000","175,591,000","179,791,000","156,595,000","123,912,000","102,144,000","84,287,000","79,300,000","70,300,000","64,400,000","62,800,000"
	CurrentAssets,"437,162,000","401,054,000","413,020,000","376,951,000","410,082,000","321,997,000","342,900,000","331,084,000","321,879,000","303,204,000","307,845,000","286,163,000","291,285,000","270,225,000","248,785,000","228,356,000","267,287,000","148,798,000","132,883,000","168,073,000","207,235,000","105,649,000","99,287,000","130,296,000","200,631,000","99,030,000","114,622,000","159,145,000","173,877,000","85,241,000","76,233,000","102,088,000","162,526,000","76,180,000","61,405,000","87,878,000","140,010,000","52,637,000","46,257,000","160,993,000","153,886,000","102,054,000","100,687,000","109,306,000","107,184,000","112,236,000","115,309,000","129,018,000","131,930,000","106,571,000","97,301,000","130,546,000","107,401,000","129,791,000","132,775,000","130,746,000","150,395,000","120,223,000","142,143,000","138,277,000","173,268,000","143,107,000","109,463,000","102,713,000","111,838,000","84,779,000","90,512,000","99,730,000","124,706,000","118,839,000","103,285,000","94,004,000","87,970,000","63,998,000","72,841,000","63,783,000","64,180,000","41,826,000","53,397,000","35,069,000","30,648,000","40,064,000","38,411,000","37,224,000","49,859,000","34,766,000","19,930,000","12,646,000","12,854,000","11,400,000","8,100,000","7,400,000","12,400,000"
		CashCashEquivalentsAndShortTermInvestments,"115,188,000","141,053,000","54,042,000","5,470,000","8,221,000","121,701,000","20,081,000","12,237,000","5,339,000","148,833,000","133,282,000","106,084,000","7,907,000","105,699,000","107,313,000","2,901,000","2,699,000","30,514,000","25,541,000","8,576,000","1,767,000","18,664,000","22,937,000","2,553,000","3,804,000","5,995,000","2,532,000","4,149,000","2,556,000","9,544,000","3,841,000","5,572,000","3,729,000","3,772,000","19,583,000","15,583,000","1,902,000","2,159,000","2,500,000","50,571,000","4,831,000","4,526,000","50,216,000","19,416,000","12,014,000","27,270,000","43,150,000","22,258,000","5,615,000","19,514,000","39,791,000","46,367,000","19,548,000","23,189,000","42,757,000","17,675,000","66,000","66,000","19,746,000","5,937,000","886,000","672,000","2,235,000","7,552,000","1,603,000","1,931,000","14,705,000","8,814,000","362,000","23,925,000","61,857,000","38,888,000","22,516,000","8,151,000","28,003,000","21,629,000","33,640,000","14,893,000","29,948,000","5,729,000",,,,,,,,,"1,895,000",,"300,000","400,000","3,400,000"
			CashAndCashEquivalents,"115,188,000","141,053,000","54,042,000","5,470,000","8,221,000","121,701,000","20,081,000","12,237,000","5,339,000","148,833,000","133,282,000","106,084,000","7,907,000","105,699,000","107,313,000","2,901,000","2,699,000","30,514,000","25,541,000","8,576,000","1,767,000","18,664,000","22,937,000","2,553,000","3,804,000","5,995,000","2,532,000","4,149,000","2,556,000","9,544,000","3,841,000","5,572,000","3,729,000","3,772,000","19,583,000","15,583,000","1,902,000","2,159,000","2,500,000","50,571,000","4,831,000","4,526,000","50,216,000","19,416,000","12,014,000","27,270,000","43,150,000","22,258,000","5,615,000","19,514,000","39,791,000","46,367,000","19,548,000","23,189,000","42,757,000","17,675,000","66,000","66,000","19,746,000","5,937,000","886,000","672,000","2,235,000","7,552,000","1,603,000","1,931,000","14,705,000","8,814,000","362,000","23,925,000","61,857,000","38,888,000","22,516,000","8,151,000","28,003,000","21,629,000","33,640,000","14,893,000","29,948,000","5,729,000",,,,,,,,,"1,895,000",,"300,000","400,000","3,400,000"
		Receivables,"210,540,000","160,611,000","275,654,000","285,395,000","318,922,000","123,450,000","264,531,000","259,831,000","250,275,000","89,633,000","124,953,000","131,118,000","229,071,000","102,090,000","99,377,000","182,995,000","206,525,000","75,402,000","75,508,000","129,881,000","171,288,000","48,039,000","45,806,000","95,654,000","156,325,000","47,386,000","80,396,000","124,465,000","136,993,000","36,391,000","44,977,000","60,093,000","116,470,000","37,722,000","25,030,000","51,768,000","117,899,000","26,977,000","33,476,000","49,449,000","103,709,000","29,514,000","14,659,000","47,044,000","53,032,000","53,402,000","13,106,000","54,010,000","72,232,000","39,204,000","15,162,000","38,003,000","20,189,000","16,109,000","21,709,000","37,757,000","65,601,000","8,964,000","34,665,000","45,964,000","75,759,000","24,620,000","23,231,000","38,173,000","53,941,000","20,661,000","13,648,000","33,384,000","68,825,000","21,964,000","12,752,000","31,228,000","31,869,000","5,829,000","13,088,000","21,947,000","13,913,000","840,000","12,098,000","15,335,000","11,278,000","3,644,000","5,308,000","8,303,000","27,325,000","10,582,000","5,696,000","5,153,000","4,716,000","1,300,000","4,300,000","4,400,000","4,700,000"
			AccountsReceivable,"200,920,000","151,096,000","265,560,000","263,863,000","312,423,000","109,015,000","255,693,000","251,779,000","243,515,000","80,294,000","119,812,000","120,955,000","221,931,000","93,632,000","90,364,000","173,633,000","206,525,000","68,331,000","70,802,000","129,881,000","171,288,000","48,039,000","45,806,000","95,654,000","156,325,000","47,386,000","80,396,000","124,465,000","136,993,000","36,391,000","44,977,000","60,093,000","116,470,000","37,338,000","24,024,000","50,959,000","117,385,000","26,542,000","32,813,000","48,852,000","103,381,000","29,192,000","14,332,000","46,902,000","52,945,000","53,332,000","13,028,000","53,826,000","72,069,000","31,429,000","14,961,000","37,802,000","19,988,000","13,555,000","19,177,000","35,364,000","63,228,000","6,588,000","27,141,000","41,979,000","70,715,000","18,140,000","23,156,000","38,173,000","53,647,000","12,364,000","13,648,000","26,842,000","68,825,000","21,964,000","12,752,000","31,228,000","31,869,000","5,829,000","13,088,000","21,947,000","13,913,000","840,000","12,098,000","15,335,000","11,278,000","2,507,000","5,308,000","7,799,000","27,325,000",,,,,,,"4,400,000",
			TaxesReceivable,"723,000","406,000","0","7,382,000","0","7,823,000","0","53,000","513,000","2,675,000","291,000","4,370,000","0","471,000","275,000","845,000",,"2,230,000","0","0","0",,"0","0",,,,,,,,,,"384,000","1,006,000","809,000","514,000","435,000","663,000","597,000","328,000","322,000","327,000","142,000","87,000","70,000","78,000","184,000","163,000","7,775,000","201,000","201,000","201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"8,897,000","9,109,000","10,094,000","14,150,000","6,499,000","6,612,000","8,838,000","7,999,000","6,247,000","6,664,000","4,850,000","5,793,000","7,140,000","7,987,000","8,738,000","8,517,000",,"4,841,000","4,706,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,554,000","2,532,000","2,393,000","2,373,000","2,376,000","7,524,000","3,985,000","5,044,000","6,480,000","75,000",,"294,000","8,297,000",,"6,542,000",,,,,,,,,,,,,,"1,137,000",,"504,000",,,,,,,,,
		Inventory,"98,176,000","83,753,000","73,636,000","77,232,000","75,012,000","68,238,000","51,581,000","49,649,000","58,716,000","56,106,000","43,923,000","42,919,000","50,156,000","57,801,000","35,451,000","36,188,000","42,453,000","34,524,000","26,029,000","26,941,000","30,109,000","28,546,000","16,507,000","18,756,000","25,660,000","23,104,000","16,955,000","18,626,000","22,920,000","23,747,000","14,639,000","21,055,000","30,213,000","22,428,000","11,177,000","14,963,000","15,034,000","17,521,000","8,601,000","13,438,000","18,665,000","28,896,000","32,993,000","39,036,000","39,606,000","29,021,000","57,228,000","50,907,000","52,031,000","45,485,000","37,676,000","40,078,000","61,135,000","69,397,000","49,052,000","56,151,000","66,092,000","92,569,000","73,643,000","79,676,000","90,782,000","111,434,000","77,970,000","51,387,000","49,648,000","56,726,000","51,957,000","47,861,000","38,806,000","44,357,000","21,908,000","18,730,000","30,270,000","45,950,000","27,533,000","15,981,000","12,494,000","22,429,000","7,885,000","9,574,000","14,257,000","33,168,000","32,002,000","28,006,000","21,556,000","23,017,000","12,519,000","5,945,000","5,219,000","8,700,000","3,200,000","2,200,000","3,100,000"
			RawMaterials,"70,275,000","61,819,000","47,245,000","45,993,000","46,145,000","46,011,000","37,952,000","36,947,000","34,320,000","32,887,000","35,297,000","35,843,000","34,474,000","29,605,000","24,585,000","23,252,000",,"21,608,000","23,334,000","19,018,000","19,828,000","20,231,000","18,329,000","18,227,000","20,495,000","21,384,000","20,599,000","14,271,000","15,682,000","16,290,000","17,642,000","14,565,000","15,371,000","16,502,000","15,830,000","13,560,000","15,190,000","18,068,000","19,275,000","18,721,000","22,585,000","27,134,000","24,252,000","22,741,000","24,798,000","27,589,000","22,545,000","20,334,000","19,886,000","19,639,000","20,448,000","14,775,000","19,264,000","20,646,000","16,348,000","18,732,000","17,675,000","19,653,000","16,463,000","19,681,000","25,218,000","28,210,000","31,246,000","29,036,000","23,272,000","17,947,000","17,401,000","19,110,000","14,663,000","11,793,000","9,370,000","7,897,000","9,892,000","9,723,000","7,636,000","5,711,000","5,251,000","5,315,000",,"6,001,000","5,797,000","5,932,000","5,899,000","4,100,000","4,096,000",,,,,,,,
