name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
		Inventory,"35,923,000","34,109,000","35,116,000","35,439,000","36,014,000","35,442,000","36,621,000","35,660,000","38,481,000","37,630,000","37,536,000","35,897,000","36,461,000","33,942,000","32,646,000","36,387,000","30,815,000","35,361,000","26,560,000","23,024,000","18,622,000","20,363,000","18,238,000","18,150,000","19,803,000","19,164,000","20,359,000","20,399,000","19,108,000","18,011,000","20,287,000","17,071,000","17,400,000","19,767,000","20,857,000","18,520,000","25,067,000","27,552,000","21,840,000","21,293,000","27,262,000","23,595,000","25,549,000","22,639,000","20,076,000","18,354,000","19,149,000","17,129,000","18,417,000","18,282,000","16,265,000","15,555,000","16,323,000","16,002,000","20,084,000","19,537,000","15,145,000","19,035,000","13,346,000","14,406,000","13,252,000","15,462,000","14,623,000","14,022,000","14,503,000","14,578,000","13,852,000","12,982,000",,,,,,"0","0","0","5,140,000","4,408,000","5,930,000","5,172,000","5,009,000","4,675,000","5,322,000","7,308,000","4,170,000","4,432,000","7,035,000","12,751,000","13,376,000","13,965,000","11,700,000","10,100,000","9,800,000","8,500,000","9,300,000","9,500,000","9,600,000","9,400,000","9,300,000","9,400,000","8,300,000","7,100,000","7,400,000","7,200,000","7,600,000","7,600,000","7,200,000","7,100,000","6,700,000","6,200,000"
		PrepaidAssets,"60,305,000","66,127,000","77,489,000","74,893,000","74,340,000","56,086,000","54,918,000","45,431,000","46,133,000","56,849,000","54,095,000","53,279,000","60,553,000","58,573,000","95,292,000","99,315,000","83,404,000","65,196,000","56,783,000","46,612,000","49,443,000","66,740,000","57,918,000","53,788,000","37,508,000","75,050,000","53,013,000","48,051,000","47,019,000","35,815,000","47,677,000","32,893,000","32,551,000","35,067,000","35,347,000","46,108,000","39,270,000","35,001,000","40,669,000","36,811,000","41,378,000","31,391,000","38,575,000","59,094,000","51,420,000","37,367,000","24,801,000","23,147,000","25,751,000","24,796,000","24,509,000","27,971,000","19,508,000","28,226,000","19,321,000","35,150,000","27,105,000","24,522,000","22,924,000","27,593,000","25,314,000","19,120,000","26,881,000","24,864,000","21,515,000","21,673,000","40,885,000","30,542,000","175,000","175,000","575,000","716,000","825,000","75,000","25,000","0","15,256,000","13,273,000","11,408,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"17,253,000","17,267,000","31,822,000","31,820,000","31,817,000",,,,,,,,,"0","0","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","6,566,000","6,566,000","20,379,000","20,379,000","19,434,000","19,434,000","5,621,000","5,000,000","5,000,000","5,000,000","5,000,000","5,229,000","30,930,000","35,246,000","5,226,000",,"5,224,000","33,652,000","36,555,000",,"25,731,000",,,"34,653,000","28,043,000","34,730,000","56,085,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,102,000","22,657,000","22,703,000","21,943,000","17,325,000","17,325,000","17,325,000","17,325,000","19,983,000","20,277,000","17,675,000","17,675,000","17,506,000","15,336,000","15,336,000","15,336,000","17,135,000","18,449,000","18,449,000","40,651,000","20,917,000","20,917,000","22,488,000","20,917,000",,,,,,,,,"20,610,000","17,788,000","18,076,000","17,609,000","11,062,000","10,992,000","10,160,000","9,269,000",,"13,576,000",,,,,,,,,,"0","0",,"3,000,000","3,000,000","3,253,000","7,126,000","7,126,000","7,125,000","9,625,000","9,625,000","9,625,000","9,625,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,102,000","22,657,000","22,703,000","21,943,000","17,325,000","17,325,000","17,325,000","17,325,000","19,983,000","20,277,000","17,675,000","17,675,000","17,506,000","15,336,000","15,336,000","15,336,000","17,135,000","18,449,000","18,449,000","40,651,000","20,917,000","20,917,000","22,488,000","20,917,000",,,,,,,,,"20,610,000","17,788,000","18,076,000","17,609,000","11,062,000","10,992,000","10,160,000","9,269,000",,"13,576,000",,,,,,,,,,"0","0",,"3,000,000","3,000,000","3,253,000","7,126,000","7,126,000","7,125,000","9,625,000","9,625,000","9,625,000","9,625,000",,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,113,000",,,,"16,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,454,000",,,,"452,000",,,,,,,,,,,"5,225,000",,,,"32,632,000",,"29,843,000","31,921,000",,,,,"41,901,000","38,720,000","47,823,000","49,132,000","39,852,000","53,719,000","71,021,000","76,835,000","70,804,000","53,420,000","65,478,000","56,838,000","500,000",,,,,,,,"36,913,000","23,202,000","28,564,000","34,621,000","30,421,000","33,787,000","20,400,000","11,744,000","12,631,000","22,937,000","6,719,000","10,827,000","7,805,000","6,521,000","26,200,000","20,900,000","5,600,000","6,000,000","3,200,000","4,300,000","5,900,000","5,600,000","6,500,000","4,600,000","5,900,000","6,200,000","4,400,000","5,000,000","6,500,000","7,200,000","6,500,000","6,900,000","6,900,000","7,700,000"
	TotalNonCurrentAssets,"2,566,647,000","2,617,215,000","2,680,713,000","2,734,068,000","2,800,290,000","2,859,552,000","2,928,625,000","3,033,642,000","3,107,283,000","3,251,918,000","3,082,988,000","3,029,831,000","3,014,525,000","2,491,479,000","2,425,135,000","2,391,562,000","2,228,368,000","2,157,745,000","2,000,982,000","1,908,602,000","1,928,120,000","1,910,365,000","1,773,884,000","1,769,155,000","1,758,879,000","1,768,726,000","1,834,024,000","1,829,875,000","1,877,484,000","1,897,681,000","1,858,924,000","1,838,983,000","1,708,513,000","1,558,454,000","1,482,975,000","1,469,700,000","1,320,472,000","1,293,966,000","1,226,796,000","1,237,973,000","1,090,912,000","987,998,000","890,828,000","893,093,000","692,304,000","670,979,000","600,723,000","601,495,000","599,972,000","587,226,000","577,858,000","584,806,000","609,750,000","618,099,000","598,875,000","595,157,000","599,733,000","556,016,000","562,922,000","559,072,000","562,458,000","560,257,000","411,132,000","415,727,000","476,370,000","378,914,000","380,915,000","385,486,000","0","500,000","500,000","500,000","500,000","500,000","500,000","500,000","116,651,000","115,282,000","118,955,000","119,870,000","122,347,000","125,962,000","126,098,000","129,881,000","132,029,000","129,447,000","139,102,000","136,130,000","123,154,000","120,474,000","152,600,000","152,600,000","149,600,000","140,000,000","126,600,000","133,800,000","136,700,000","134,700,000","131,100,000","129,400,000","124,900,000","117,800,000","115,700,000","117,400,000","120,300,000","123,200,000","122,000,000","124,600,000","124,300,000","129,600,000"
		NetPPE,"2,447,951,000","2,493,777,000","2,537,890,000","2,583,869,000","2,667,900,000","2,712,389,000","2,768,506,000","2,860,759,000","2,910,428,000","2,949,317,000","2,823,984,000","2,758,548,000","2,722,960,000","2,185,111,000","2,116,204,000","2,086,955,000","1,918,035,000","1,842,263,000","1,753,946,000","1,662,614,000","1,679,150,000","1,654,567,000","1,581,027,000","1,574,824,000","1,563,613,000","1,552,742,000","1,617,933,000","1,607,933,000","1,657,380,000","1,673,493,000","1,630,978,000","1,624,155,000","1,484,453,000","1,334,332,000","1,256,466,000","1,206,353,000","1,076,396,000","1,068,718,000","1,009,712,000","987,027,000","839,135,000","729,127,000","634,986,000","618,276,000","443,098,000","418,120,000","377,777,000","352,752,000","339,447,000","318,884,000","310,644,000","309,209,000","308,644,000","315,469,000","286,270,000","275,892,000","276,923,000","270,734,000","275,492,000","278,446,000","276,953,000","272,614,000","105,682,000","91,235,000","85,237,000","51,277,000","50,470,000","50,677,000",,,,,,"0","0","0","46,447,000","45,685,000","45,138,000","43,348,000","45,354,000","45,256,000","53,571,000","70,423,000","82,232,000","83,743,000","93,060,000","85,976,000","66,021,000","65,272,000","106,200,000","103,400,000","96,600,000","84,900,000","68,300,000","68,400,000","68,300,000","66,200,000","57,600,000","57,100,000","53,200,000","45,800,000","43,900,000","41,500,000","41,800,000","41,400,000","40,600,000","40,400,000","39,200,000","37,800,000"
			GrossPPE,"3,481,565,000","3,493,743,000","3,528,334,000","3,547,858,000","3,596,792,000","3,606,908,000","3,627,432,000","3,684,516,000","3,707,386,000","3,711,861,000","3,562,558,000","3,455,714,000","3,401,388,000","2,848,572,000","2,747,384,000","2,698,597,000","2,503,801,000","2,400,811,000","2,287,910,000","2,056,002,000","2,159,764,000","2,108,798,000","2,075,148,000","2,052,439,000","2,014,998,000","1,985,252,000","2,033,127,000","2,000,925,000","2,025,484,000","2,041,000,000","1,975,705,000","1,970,905,000","1,810,466,000","1,661,434,000","1,564,022,000","1,493,582,000","1,344,623,000","1,318,213,000","1,240,387,000","1,200,499,000","1,035,468,000","910,726,000","804,033,000","775,709,000","600,926,000","565,708,000","515,648,000","480,872,000","457,629,000","427,432,000","410,635,000","400,148,000","390,918,000","389,377,000","351,558,000","333,671,000","328,657,000","315,024,000","312,115,000","308,194,000","299,885,000","289,781,000","119,214,000","101,963,000","93,390,000","57,028,000","53,689,000","51,430,000",,,,,,"0","0","0","76,324,000","73,753,000","82,521,000","79,232,000","80,006,000","78,415,000","84,525,000","97,835,000","106,849,000","105,914,000","115,411,000","104,852,000","81,674,000","77,813,000","141,100,000","134,600,000","124,800,000","110,500,000","91,800,000","89,700,000","87,300,000","83,400,000","72,900,000","70,700,000","65,000,000","56,000,000","52,400,000","48,800,000","48,000,000","46,400,000","44,600,000","43,300,000","41,100,000","38,700,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,896,000",,,,"80,582,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,035,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"3,481,565,000","928,023,000","3,528,334,000","3,547,858,000","3,596,792,000","1,005,379,000","3,627,432,000","3,684,516,000","3,707,386,000","998,569,000","3,562,558,000","3,455,714,000","3,401,388,000","421,582,000","2,747,384,000","2,698,597,000","2,503,801,000","402,098,000","2,287,910,000","2,056,002,000","2,159,764,000","332,338,000","2,075,148,000","2,052,439,000","2,014,998,000","226,350,000","2,033,127,000","2,000,925,000","2,025,484,000","201,871,000","1,975,705,000","1,970,905,000","1,810,466,000","172,835,000","1,564,022,000","1,493,582,000","1,344,623,000","125,154,000",,,,"106,939,000",,,,,,,,,,,,"69,463,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,033,614,000","-999,966,000","-990,444,000","-963,989,000","-928,892,000","-894,519,000","-858,926,000","-823,757,000","-796,958,000","-762,544,000","-738,574,000","-697,166,000","-678,428,000","-663,461,000","-631,180,000","-611,642,000","-585,766,000","-558,548,000","-533,964,000","-393,388,000","-480,614,000","-454,231,000","-494,121,000","-477,615,000","-451,385,000","-432,510,000","-415,194,000","-392,992,000","-368,104,000","-367,507,000","-344,727,000","-346,750,000","-326,013,000","-327,102,000","-307,556,000","-287,229,000","-268,227,000","-249,495,000","-230,675,000","-213,472,000","-196,333,000","-181,599,000","-169,047,000","-157,433,000","-157,828,000","-147,588,000","-137,871,000","-128,120,000","-118,182,000","-108,548,000","-99,991,000","-90,939,000","-82,274,000","-73,908,000","-65,288,000","-57,779,000","-51,734,000","-44,290,000","-36,623,000","-29,748,000","-22,932,000","-17,167,000","-13,532,000","-10,728,000","-8,153,000","-5,751,000","-3,219,000","-753,000",,,,,,"0",,,"-29,877,000","-28,068,000","-37,383,000","-35,884,000","-34,652,000","-33,159,000","-30,954,000","-27,412,000","-24,617,000","-22,171,000","-22,351,000","-18,876,000","-15,653,000","-12,541,000","-34,900,000","-31,200,000","-28,200,000","-25,600,000","-23,500,000","-21,300,000","-19,000,000","-17,200,000","-15,300,000","-13,600,000","-11,800,000","-10,200,000","-8,500,000","-7,300,000","-6,200,000","-5,000,000","-4,000,000","-2,900,000","-1,900,000","-900,000"
		GoodwillAndOtherIntangibleAssets,"13,500,000","13,500,000","13,500,000","13,500,000","13,500,000","13,500,000","13,500,000","13,500,000","13,500,000","120,163,000","120,187,000","120,331,000","120,552,000","120,812,000","121,071,000","121,331,000","121,591,000","121,850,000","122,110,000","122,405,000","122,739,000","123,074,000","125,389,000","124,539,000","124,663,000","125,323,000","125,983,000","126,643,000","127,303,000","127,963,000","128,623,000","129,283,000","129,943,000","130,603,000","131,263,000","131,923,000","132,583,000","133,243,000","136,587,000","141,243,000","146,315,000","152,031,000","157,869,000","163,675,000","169,521,000","175,383,000","181,264,000","187,130,000","193,006,000","198,869,000","204,732,000","210,594,000","216,458,000","222,320,000","229,907,000","236,539,000","238,913,000","243,791,000","248,720,000","244,463,000","250,326,000","256,189,000","173,327,000","284,676,000","292,267,000","298,384,000","265,570,000","272,600,000",,,,,,"0","0","0","28,320,000","28,320,000","28,320,000","28,320,000",,"28,320,000","29,860,000","30,438,000","31,014,000","31,589,000","32,165,000","32,744,000","33,320,000","33,897,000","39,200,000","43,000,000","45,400,000","46,900,000","48,000,000","54,000,000","56,700,000","57,600,000","58,600,000","60,800,000","61,700,000","62,600,000","61,400,000","64,600,000","66,400,000","67,300,000","68,200,000",,,
			Goodwill,,,,,,"0","0","0","0","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,663,000","106,662,000","106,663,000","106,663,000","108,387,000","109,156,000","105,667,000","104,682,000","103,748,000","93,629,000","93,629,000","93,629,000","104,231,000","105,380,000","107,032,000","107,179,000","103,524,000","105,823,000",,,,,,,,,"28,320,000","28,320,000","28,320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
