name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
			InventoriesAdjustmentsAllowances,"-13,098,000",,"-13,659,000","-14,734,000","-15,384,000","-16,247,000","-12,075,000","-11,193,000","-11,063,000",,"-11,539,000","-12,726,000","-10,360,000","-11,510,000","-7,360,000","-5,500,000","-2,910,000","-3,800,000","-1,680,000","-3,210,000","-3,820,000","-2,835,000","-2,980,000","-1,960,000","-2,280,000","-2,800,000","-2,990,000","-3,420,000","-3,730,000","-4,090,000",,,,"-4,450,000","-4,530,000","-4,850,000","-3,650,000","-3,810,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"10,436,000","10,315,000","9,067,000","8,999,000","9,517,000","6,697,000","7,926,000","5,323,000","5,693,000","6,044,000","7,798,000","6,202,000","5,741,000","7,740,000","4,275,000","3,579,000","3,324,000","2,669,000","3,086,000","2,527,000","1,799,000","1,964,000","1,353,000","1,554,000","1,106,000","642,000","1,180,000","1,241,000","622,000","1,441,000","1,769,000","2,166,000","1,453,000","910,000","1,004,000","801,000","572,000","620,000","800,000","608,000","102,000","140,000","427,000","455,000","604,000","418,000","621,000","581,000","553,000","686,000","974,000","328,000","1,270,000","1,690,000","1,638,000","561,000","290,000","430,000","887,000","368,000","343,000","500,000","598,000","1,550,000","425,000","830,000","1,317,000","797,000","838,114","672,859","878,689","347,940","165,341"
	TotalNonCurrentAssets,"79,903,000","157,293,000","183,499,000","157,210,000","142,774,000","93,230,000","70,632,000","59,490,000","100,718,000","104,954,000","99,712,000","96,024,000","103,348,000","74,874,000","75,560,000","77,207,000","92,153,000","96,352,000","16,730,000","5,252,000","8,664,000","3,064,000","3,149,000","2,060,000","2,398,000","2,957,000","3,198,000","3,664,000","4,038,000","4,400,000","4,784,000","4,953,000","4,711,000","4,766,000","4,834,000","5,117,000","3,940,000","4,104,000","905,000","319,000","102,000","58,000","43,000","35,000","32,000","108,000","91,000","87,000","91,000","218,000","189,000","197,000","196,000","185,000","82,000","85,000","88,000","92,000","94,000","96,000","103,000","112,000","112,000","112,000","651,000","3,680,000","4,480,000","8,852,000","9,532,381","2,910,146","3,211,963","941,678","38,336"
		NetPPE,"3,542,000","1,516,000","2,248,000","2,938,000","3,501,000","4,184,000","4,304,000","4,091,000","3,962,000","4,496,000","1,969,000","2,283,000","2,390,000","655,000","540,000","552,000","577,000","518,000","553,000","499,000","302,000","205,000","145,000","76,000","93,000","98,000","143,000","173,000","230,000","236,000","273,000","296,000","285,000","203,000","184,000","139,000","154,000","150,000","105,000","59,000","30,000","26,000","3,000","3,000","4,000","4,000","5,000","7,000","10,000","12,000","15,000","17,000","20,000","15,000","18,000","22,000","25,000","28,000","32,000","35,000","38,000","42,000","45,000","49,000","52,000","55,000","50,000",,"0",,,,"531"
			GrossPPE,"6,755,000","4,441,000","4,884,000","5,305,000","5,608,000","6,037,000","6,080,000","5,781,000","5,528,000","5,824,000","1,969,000","2,283,000","2,390,000","1,280,000","540,000","552,000","577,000","907,000","553,000","499,000","302,000","657,000","145,000","76,000","93,000","463,000","143,000","173,000","230,000","525,000","273,000","296,000","285,000","351,000","184,000","139,000","154,000","227,000",,,,"76,000",,,,"51,000",,,"51,000",,,,"51,000","49,000","52,000","56,000","59,000","103,000","107,000","110,000","113,000","103,000","106,000","110,000","113,000","109,000","50,000",,"53,966",,,,"531"
				Properties,"0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"2,677,000","2,665,000","2,601,000","2,519,000","2,356,000","2,295,000","1,972,000","1,776,000","1,913,000","1,845,000",,,,"1,245,000",,,,"893,000",,,,"651,000",,,,"463,000",,,,"511,000",,,,"337,000",,,,"213,000",,,,"76,000",,,,"51,000",,,"51,000",,,,"51,000",,,,"59,000",,,,"106,000",,,,"106,000",,,,"46,931",,,,
				OtherProperties,"2,816,000","514,000","1,022,000","1,524,000","2,020,000","2,509,000","2,993,000","3,472,000","3,082,000","3,446,000","1,969,000","2,283,000","2,390,000",,"540,000","552,000","577,000",,"553,000","499,000","302,000",,"145,000","76,000","93,000",,"143,000","173,000","230,000","236,000","273,000","296,000","285,000",,"184,000","139,000","154,000",,,,,,,,,,,,,,,,,,,,,,,,"7,000",,,,"7,000",,,,"7,035",,,,
				Leases,"1,262,000","1,262,000","1,261,000","1,262,000","1,232,000","1,233,000","1,115,000","533,000","533,000","533,000",,,,"35,000",,,,"14,000",,,,"6,000",,,,"0",,,,"14,000",,,,"14,000",,,,"14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-3,213,000","-2,925,000","-2,636,000","-2,367,000","-2,107,000","-1,853,000","-1,776,000","-1,690,000","-1,566,000","-1,328,000",,,,"-625,000",,,,"-389,000",,,,"-452,000",,,,"-365,000",,,,"-289,000",,,,"-148,000",,,,"-77,000",,,,"-50,000",,,,"-47,000",,,"-41,000",,,,"-31,000","-34,000","-34,000","-34,000","-34,000","-75,000","-75,000","-75,000","-75,000","-61,000","-61,000","-61,000","-61,000","-54,000",,,"-53,966",,,,
		InvestmentsAndAdvances,"22,566,000","112,277,000","133,845,000","101,657,000","81,834,000","36,196,000","15,425,000","4,200,000","41,690,000","39,352,000","35,250,000","24,165,000","28,842,000","0","1,481,000",,"15,010,000","15,281,000","1,508,000","1,494,000","4,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"22,566,000","112,277,000","133,845,000","101,657,000","81,834,000","36,196,000","15,425,000","4,200,000","41,690,000","39,352,000","35,250,000","24,165,000","28,842,000","0","1,481,000",,"15,010,000","15,281,000","1,508,000","1,494,000","4,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"22,566,000","112,277,000","133,845,000","101,657,000","81,834,000","36,196,000","15,425,000","4,200,000","41,690,000","39,352,000","35,250,000","24,165,000","28,842,000",,"1,481,000",,"15,010,000","15,281,000","1,508,000","1,494,000","4,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"37,713,000","27,455,000","29,641,000","33,741,000","37,025,000","31,603,000","33,818,000","35,470,000","40,562,000","45,677,000","50,804,000","56,700,000","61,681,000","62,659,000","66,126,000","71,102,000","73,583,000","76,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"37,713,000","27,455,000","29,641,000","33,741,000","37,025,000","31,603,000","33,818,000","35,470,000","40,562,000","45,677,000","50,804,000","56,700,000","61,681,000","62,659,000","66,126,000","71,102,000","73,583,000","76,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"16,082,000","16,045,000","17,765,000","18,874,000","20,414,000","21,247,000","17,085,000","15,729,000","14,504,000","15,429,000","11,689,000","12,876,000","10,435,000","11,560,000","7,413,000","5,553,000","2,983,000","3,850,000","14,669,000","3,259,000","3,869,000","2,859,000","3,004,000","1,984,000","2,305,000","2,859,000","3,055,000","3,491,000","3,808,000","4,164,000","4,511,000","4,657,000","4,426,000","4,563,000","4,650,000","4,978,000","3,786,000","3,954,000","800,000","260,000","72,000","32,000","40,000","32,000","28,000","104,000","86,000","80,000","81,000","206,000","174,000","180,000","176,000","170,000","64,000","63,000","63,000","64,000","62,000","61,000","65,000","70,000","67,000","63,000","599,000","3,625,000","4,430,000",,"9,532,381",,,,"37,805"
TotalLiabilitiesNetMinorityInterest,"60,312,000","47,950,000","45,170,000","45,805,000","41,596,000","48,393,000","44,445,000","44,125,000","36,005,000","41,130,000","32,646,000","30,626,000","34,457,000","35,812,000","40,206,000","30,873,000","27,749,000","29,569,000","24,370,000","20,392,000","25,759,000","27,374,000","31,683,000","31,178,000","32,744,000","33,439,000","34,900,000","36,829,000","37,652,000","38,018,000","38,476,000","40,938,000","43,460,000","42,060,000","40,284,000","39,316,000","37,138,000","37,389,000","33,873,000","5,816,000","3,570,000","5,026,000","2,713,000","3,856,000","3,196,000","3,860,000","2,859,000","2,143,000","2,419,000","2,358,000","2,139,000","3,287,000","2,868,000","3,295,000","1,929,000","2,323,000","3,010,000","2,682,000","1,442,000","2,221,000","3,542,000","5,668,000","5,204,000","5,234,000","3,563,000","2,701,000","1,513,000","1,261,000","1,824,041","1,633,993","1,400,564","43,774,438","1,537,675"
	CurrentLiabilities,"57,244,000","47,541,000","44,757,000","45,402,000","40,601,000","47,494,000","43,048,000","42,243,000","34,075,000","38,841,000","32,396,000","30,381,000","34,218,000","35,573,000","40,206,000","30,873,000","27,749,000","29,569,000","24,370,000","20,392,000","25,759,000","27,374,000","31,683,000","27,434,000","24,025,000","20,876,000","18,767,000","17,430,000","15,526,000","13,555,000","12,486,000","13,302,000","15,242,000","12,738,000","10,142,000","9,079,000","8,243,000","8,359,000","5,548,000","5,816,000","3,570,000","5,026,000","2,713,000","3,856,000","3,196,000","3,860,000","2,859,000","2,143,000","2,419,000","2,358,000","2,138,000","3,283,000","2,862,000","3,286,000","1,917,000","2,309,000","2,994,000","2,663,000","1,420,000","2,195,000","3,513,000","5,636,000","5,168,000","5,195,000","3,521,000","2,656,000","1,503,000","1,261,000","1,824,041","1,633,993","1,400,564","1,529,567","1,013,986"
		PayablesAndAccruedExpenses,"50,012,000","33,676,000","33,237,000","36,103,000","34,542,000","35,300,000","33,343,000","34,609,000","28,667,000","24,952,000","23,364,000","24,150,000","29,401,000","27,694,000","33,799,000","25,603,000","23,710,000","20,995,000","16,484,000","10,817,000","11,799,000","8,008,000","9,578,000","6,322,000","6,153,000","4,650,000","4,174,000","4,351,000","3,985,000","3,534,000","3,201,000","5,301,000","8,317,000","6,504,000","5,077,000","4,889,000","3,804,000","5,342,000","2,965,000","5,496,000","3,306,000","4,255,000","2,481,000","3,642,000","3,196,000","3,438,000","2,859,000","2,139,000","2,189,000","2,349,000","2,127,000","3,273,000","2,536,000","1,979,000","1,678,000","2,297,000","2,631,000","2,649,000","1,407,000","2,182,000","3,278,000","5,623,000","5,156,000","5,183,000","3,214,000","2,656,000","1,503,000","1,261,000","1,824,041","1,633,993","1,400,564","1,529,567","1,013,986"
			Payables,"20,792,000","7,421,000","6,558,000","9,881,000","6,969,000","10,554,000","6,510,000","11,721,000","9,186,000","8,009,000","7,970,000","7,026,000","11,792,000","9,808,000","15,505,000","7,052,000","8,578,000","8,579,000","6,226,000","2,082,000","4,253,000","2,290,000","4,309,000","2,081,000","2,082,000","1,325,000","1,740,000","2,360,000","1,036,000","1,886,000","1,960,000","2,595,000","3,666,000","2,381,000","2,337,000","3,033,000","2,263,000","3,804,000","1,574,000","4,235,000","2,084,000","3,611,000","1,066,000","2,291,000","1,865,000","817,000","1,173,000","1,023,000","1,270,000","892,000","670,000","1,571,000","1,304,000","1,003,000","1,098,000","878,000","1,115,000","1,666,000","306,000","809,000","916,000","2,618,000","1,265,000","1,231,000","549,000","833,000","125,000","285,000","549,516","980,479","629,765","935,788","321,806"
				AccountsPayable,"9,269,000","6,908,000","6,558,000","9,216,000","6,969,000","10,554,000","6,510,000","6,304,000","4,976,000","7,537,000","5,937,000","7,026,000","9,330,000","8,266,000","13,922,000","6,365,000","7,850,000","8,579,000","6,226,000","2,082,000","4,253,000","2,290,000","4,309,000","2,081,000","2,082,000","1,325,000","1,740,000","2,360,000","1,036,000","1,886,000","1,960,000","2,595,000","3,666,000","2,381,000","2,337,000","3,033,000","2,263,000","3,804,000","1,574,000","4,235,000","2,084,000","3,611,000","1,066,000","2,291,000","1,865,000","817,000","1,173,000","1,023,000","1,270,000","892,000","670,000","1,571,000","1,304,000","1,003,000","1,098,000","878,000","1,115,000","1,666,000","306,000","809,000","916,000","2,618,000","1,265,000","1,231,000","549,000","833,000","125,000","285,000","549,516","980,479","629,765","935,788","321,806"
				TotalTaxPayable,"11,523,000","513,000",,"665,000",,,"0","5,417,000","4,210,000","472,000","2,033,000","0","2,462,000","1,542,000","1,583,000","687,000","728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"11,523,000","513,000",,"665,000",,,"0","5,417,000","4,210,000","472,000","2,033,000","0","2,462,000","1,542,000","1,583,000","687,000","728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"29,220,000","26,255,000","26,679,000","26,222,000","27,573,000","24,746,000","26,833,000","22,888,000","19,481,000","16,943,000","15,394,000","17,124,000","17,609,000","17,886,000","18,294,000","18,551,000","15,132,000","12,416,000","10,258,000","8,735,000","7,546,000","5,718,000","5,269,000","4,241,000","4,071,000","3,325,000","2,434,000","1,991,000","2,949,000","1,648,000","1,241,000","2,706,000","4,651,000","4,123,000","2,740,000","1,856,000","1,541,000","1,538,000","1,391,000","1,261,000","1,222,000","644,000","1,415,000","1,351,000","1,331,000","2,621,000","1,686,000","1,116,000","919,000","1,457,000","1,457,000","1,702,000","1,232,000","976,000","580,000","1,419,000","1,516,000","983,000","1,101,000","1,373,000","2,362,000","3,005,000","3,891,000","3,952,000","2,665,000","1,823,000","1,378,000","976,000","1,274,525","653,514","770,799","593,779","692,180"
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,968,000","13,339,000","10,474,000","7,740,000","3,992,000","10,144,000","7,671,000","5,615,000","3,837,000","12,331,000","8,262,000","5,083,000","3,296,000","7,879,000","6,407,000","5,270,000","4,039,000","8,574,000","7,886,000","5,002,000","3,853,000","4,702,000","3,380,000","2,555,000","1,550,000","1,103,000","1,007,000","1,008,000","828,000","564,000","574,000","561,000",,"466,000","510,000","503,000","463,000","351,000","312,000","294,000","264,000","238,000","232,000","214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,264,000","526,000","1,046,000","1,559,000","2,067,000","2,050,000","2,034,000","2,019,000","1,571,000","1,558,000","770,000","1,148,000","1,521,000",,,,,,,"4,573,000","10,107,000","14,664,000","18,725,000","18,557,000","16,322,000","14,965,000","13,507,000","12,034,000","10,658,000","9,424,000","8,661,000","7,396,000","6,896,000","5,743,000","4,500,000","3,650,000","3,900,000","2,650,000","2,250,000",,,,,,,,,"4,000","6,000","9,000","11,000","10,000","10,000","10,000","11,000","12,000","13,000","14,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000",,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,"4,573,000","10,107,000","14,664,000","18,725,000","18,557,000","16,322,000","14,965,000","13,507,000","12,034,000","10,658,000","9,424,000","8,661,000","7,396,000","6,896,000","5,743,000","4,500,000","3,650,000","3,900,000","2,650,000","2,250,000",,,,,,,,,,,,,,,"10,000","11,000","12,000","13,000","14,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000",,,,,,,,
			CurrentCapitalLeaseObligation,"2,264,000","526,000","1,046,000","1,559,000","2,067,000","2,050,000","2,034,000","2,019,000","1,571,000","1,558,000","770,000","1,148,000","1,521,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4,000","6,000","9,000","11,000","10,000","10,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"158,000","79,000","37,000","55,000","33,000","50,000","44,000","29,000","25,000","55,000","37,000","76,000","16,000","21,000","26,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"158,000","79,000","37,000","55,000","33,000","50,000","44,000","29,000","25,000","55,000","37,000","76,000","16,000","21,000","26,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,"263,000","279,000","552,000","469,000","450,000","386,000","264,000","572,000","616,000","562,000","407,000","480,000","469,000","319,000","332,000","155,000","126,000","91,000","101,000","114,000","120,000","31,000","63,000","78,000",,"28,000","6,000","85,000","35,000","109,000",,,,"533,000",,,,"422,000",,,"224,000",,,,"316,000","1,297,000","228,000",,"350,000",,,,"222,000",,,,"295,000",,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,068,000","409,000","413,000","403,000","995,000","899,000","1,397,000","1,882,000","1,930,000","2,289,000","250,000","245,000","239,000","239,000","0","0","0","0","0","0","0","0","0","3,744,000","8,719,000","12,563,000","16,133,000","19,399,000","22,126,000","24,463,000","25,990,000","27,636,000","28,218,000","29,322,000","30,142,000","30,237,000","28,895,000","29,030,000","28,325,000","0","0","0","0","0","0","0","0","0","0","0","1,000","4,000","6,000","9,000","12,000","14,000","16,000","19,000","22,000","26,000","29,000","32,000","36,000","39,000","42,000","45,000","10,000",,,,,"42,244,871","523,689"
		LongTermDebtAndCapitalLeaseObligation,"552,000","0","0","0","0","501,000","997,000","1,486,000","1,541,000","1,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,325,000",,,,,,,,,,"0","0","1,000","4,000","6,000","9,000","12,000","14,000","16,000","19,000","22,000","26,000","29,000","32,000","36,000","39,000","42,000","45,000","10,000",,,,,"528,897","523,689"
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"528,897","523,689"
			LongTermCapitalLeaseObligation,"552,000","0","0","0","0","501,000","997,000","1,486,000","1,541,000","1,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,000","4,000","6,000","9,000","12,000","14,000","16,000","19,000","22,000","26,000","29,000","32,000","36,000","39,000","42,000","45,000","10,000",,,,,,
		TradeandOtherPayablesNonCurrent,"2,516,000","409,000","413,000","403,000","995,000","398,000","400,000","396,000","389,000","386,000","250,000","245,000","239,000","239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
