name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
TotalRevenue,"283,824,000","72,563,000","69,569,000","71,095,000","70,597,000","66,571,000","66,389,000","61,635,000","57,394,000","63,710,000","65,501,000","68,143,000","67,328,000","64,791,000","67,901,000","67,965,000","71,026,000","68,877,000","66,612,000","68,349,000","68,038,000","66,555,000","54,287,000","51,929,000","60,354,000","49,929,000","53,886,000","51,404,000","53,411,000","50,539,000","53,230,000","53,258,000","54,888,000","48,241,000","53,440,000","51,371,000","55,583,000","50,588,000","49,520,000","46,469,000","50,474,000","46,282,000","44,614,000","48,901,000","50,253,000","40,658,000","31,607,000","32,190,000","33,372,000","34,844,000","34,465,000","32,462,000","31,518,000","34,299,000","37,425,000","41,123,000","50,693,000","45,554,000",,,,
	OperatingRevenue,"283,824,000","72,563,000","69,569,000","71,095,000","70,597,000","66,571,000","66,389,000","61,635,000","57,394,000","63,710,000","65,501,000","68,143,000","67,328,000","64,791,000","67,901,000","67,965,000","71,026,000","68,877,000","66,612,000","68,349,000","68,038,000","66,555,000","54,287,000","51,929,000","60,354,000","49,929,000","53,886,000","51,404,000","53,411,000","50,539,000","53,230,000","53,258,000","54,888,000","48,241,000","53,440,000","51,371,000","55,583,000","50,588,000","49,520,000","46,469,000","50,474,000","46,282,000","44,614,000","48,901,000","50,253,000","40,658,000","31,607,000","32,190,000","33,372,000","34,844,000","34,465,000","32,462,000","31,518,000","34,299,000","37,425,000","41,123,000","50,693,000","45,554,000",,,,
CostOfRevenue,"171,274,000","43,955,000","41,063,000","43,249,000","43,007,000","41,156,000","38,339,000","36,762,000","33,759,000","41,017,000","36,543,000","37,725,000","38,146,000","40,765,000","38,160,000","38,624,000","40,153,000","42,984,000","37,477,000","38,214,000","40,253,000","40,686,000","33,926,000","30,959,000","36,106,000","31,368,000","31,612,000","30,093,000","32,558,000","30,438,000","31,336,000","31,487,000","31,497,000","29,812,000","31,518,000","30,733,000","31,702,000","30,032,000","29,757,000","27,876,000","29,450,000","27,346,000","24,870,000","28,005,000","27,718,000","24,230,000","16,626,000","18,642,000","17,779,000","18,481,000","18,227,000","16,968,000","17,614,000","14,865,000","19,484,000","22,771,000","28,242,000","25,814,000",,,,
GrossProfit,"112,550,000","28,608,000","28,506,000","27,846,000","27,590,000","25,415,000","28,050,000","24,873,000","23,635,000","22,693,000","28,958,000","30,418,000","29,182,000","24,026,000","29,741,000","29,341,000","30,873,000","25,893,000","29,135,000","30,135,000","27,785,000","25,869,000","20,361,000","20,970,000","24,248,000","18,561,000","22,274,000","21,311,000","20,853,000","20,101,000","21,894,000","21,771,000","23,391,000","18,429,000","21,922,000","20,638,000","23,881,000","20,556,000","19,763,000","18,593,000","21,024,000","18,936,000","19,744,000","20,896,000","22,535,000","16,428,000","14,981,000","13,548,000","15,593,000","16,363,000","16,238,000","15,494,000","13,904,000","19,434,000","17,941,000","18,352,000","22,451,000","19,740,000",,,,
OperatingExpense,"84,566,000","20,876,000","21,360,000","20,583,000","21,747,000","20,400,000","24,548,000","21,899,000","20,122,000","23,413,000","23,868,000","24,764,000","25,898,000","24,696,000","26,401,000","25,967,000","26,673,000","24,130,000","25,179,000","26,661,000","27,239,000","24,688,000","28,918,000","18,354,000","21,031,000","18,429,000","19,790,000","18,157,000","18,849,000","18,128,000","18,548,000","17,999,000","18,867,000","17,393,000","18,935,000","18,841,000","19,574,000","17,946,000","18,077,000","16,181,000","18,743,000","18,765,000","17,995,000","19,119,000","20,022,000","21,615,000","17,500,000","12,972,000","14,566,000","14,697,000","14,649,000","12,898,000","12,528,000","17,381,000","14,697,000","14,548,000","16,899,000","15,828,000","7,536,762","238,165","330,198","213,875"
	SellingGeneralAndAdministration,"79,306,000","19,587,000","19,991,000","19,236,000","20,492,000","19,040,000","22,993,000","20,318,000","18,593,000","21,881,000","22,191,000","23,092,000","24,223,000","23,012,000","24,502,000","23,990,000","24,680,000","22,228,000","22,231,000","23,710,000","23,380,000","21,725,000","26,435,000","16,613,000","19,104,000","16,711,000","18,015,000","16,405,000","17,011,000","16,410,000","16,676,000","16,136,000","16,967,000","15,655,000","17,062,000","16,987,000","17,741,000","16,033,000","15,857,000","13,957,000","16,487,000","16,608,000","15,413,000","16,237,000","17,163,000","18,904,000","14,695,000","10,632,000","12,224,000","12,338,000","12,247,000","10,532,000","10,106,000","15,009,000","12,490,000","11,934,000","14,308,000","13,240,000","6,626,762","238,165","330,198","213,875"
	DepreciationAmortizationDepletionIncomeStatement,"5,260,000","1,289,000","1,369,000","1,347,000","1,255,000","1,360,000","1,555,000","1,581,000","1,529,000","1,532,000","1,677,000","1,672,000","1,675,000","1,684,000","1,899,000","1,977,000","1,993,000","1,902,000","2,948,000","2,951,000","3,859,000","2,963,000","2,483,000","1,741,000","1,927,000","1,718,000","1,775,000","1,752,000","1,838,000","1,718,000","1,872,000","1,863,000","1,900,000","1,738,000","1,873,000","1,854,000","1,833,000","1,913,000","2,220,000","2,224,000","2,256,000","2,157,000","2,582,000","2,882,000","2,859,000","2,711,000","2,805,000","2,340,000","2,342,000","2,359,000","2,402,000","2,366,000","2,422,000","2,372,000","2,207,000","2,614,000","2,591,000","2,588,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"5,260,000","1,289,000","1,369,000","1,347,000","1,255,000","1,360,000","1,555,000","1,581,000","1,529,000","1,532,000","1,677,000","1,672,000","1,675,000","1,684,000","1,899,000","1,977,000","1,993,000","1,902,000","2,948,000","2,951,000","3,859,000","2,963,000","2,483,000","1,741,000","1,927,000","1,718,000","1,775,000","1,752,000","1,838,000","1,718,000","1,872,000","1,863,000","1,900,000","1,738,000","1,873,000","1,854,000","1,833,000","1,913,000","2,220,000","2,224,000","2,256,000","2,157,000","2,582,000","2,882,000","2,859,000","2,711,000","2,805,000","2,340,000","2,342,000","2,359,000","2,402,000","2,366,000","2,422,000","2,372,000","2,207,000","2,614,000","2,591,000","2,588,000",,,,
OperatingIncome,"27,984,000","7,732,000","7,146,000","7,263,000","5,843,000","5,015,000","3,502,000","2,974,000","3,513,000","-720,000","5,090,000","5,654,000","3,284,000","-670,000","3,340,000","3,374,000","4,200,000","1,763,000","3,956,000","3,474,000","546,000","1,181,000","-8,557,000","2,616,000","3,217,000","132,000","2,484,000","3,154,000","2,004,000","1,973,000","3,346,000","3,772,000","4,524,000","1,036,000","2,987,000","1,797,000","4,307,000","2,610,000","1,686,000","2,412,000","2,281,000","171,000","1,749,000","1,777,000","2,513,000","-5,187,000","-2,519,000","576,000","1,027,000","1,666,000","1,589,000","2,596,000","1,376,000","2,053,000","3,244,000","3,804,000","5,552,000","3,912,000","-881,762","-238,165","-330,198","-213,875"
NetNonOperatingInterestIncomeExpense,"-2,146,000","-518,000","-602,000","-473,000","-553,000","-572,000","-601,000","-626,000","-765,000","-1,311,000","-1,443,000","-1,557,000","-1,513,000","-1,560,000","-1,545,000","-1,672,000","-1,725,000","-1,630,000","-1,676,000","-1,701,000","-1,673,000","-1,664,000","-1,071,000","-596,000","-564,000","-406,000","-429,000","-417,000","-433,000","-496,000","-699,000","-499,000","-497,000","-516,000","-599,000","-657,000","-714,000","-722,000","-637,000","-779,000","-946,000","-739,000","-954,000","-789,000","-788,000","-852,000","-805,000","-775,000","-743,000","-759,000","-902,000","-1,072,000","-1,174,000","-1,140,000",,,,,,,,
	InterestIncomeNonOperating,"116,000","45,000","-54,000","65,000","60,000","71,000","72,000","61,000","54,000","73,000","61,000","41,000","89,000","3,000","3,000","3,000","3,000","107,000","13,000","15,000","34,000","45,000","3,000",,"2,000","22,000","3,000","2,000","7,000","2,000","6,000","3,000","7,000","2,000","5,000","3,000","7,000","5,000","8,000","11,000","12,000","14,000","17,000","23,000","5,000","30,000","34,000","39,000","51,000","35,000","8,000","39,000","52,000","163,000",,,,,,,,
	InterestExpenseNonOperating,"2,262,000","563,000","548,000","538,000","613,000","643,000","673,000","687,000","819,000","1,384,000","1,504,000","1,598,000","1,602,000","1,563,000","1,548,000","1,675,000","1,728,000","1,737,000","1,689,000","1,716,000","1,707,000","1,709,000","1,074,000","596,000","566,000","428,000","432,000","419,000","440,000","498,000","705,000","502,000","504,000","518,000","604,000","660,000","721,000","727,000","645,000","790,000","958,000","753,000","971,000","812,000","793,000","882,000","839,000","814,000","794,000","794,000","910,000","1,111,000","1,226,000","1,303,000",,,,,,,,
OtherIncomeExpense,"79,000","24,000","46,000","1,000","8,000","-11,000","-112,000","-66,000","-82,000","162,000","-118,000","7,000","-18,000","-17,000","-12,000","-6,000","49,000","-24,000","-51,000","-111,000","-101,000","-80,000","205,000","-38,000","244,000","-506,000","-121,000","24,000","26,000","374,000","-33,000","-75,000","123,000","-14,000","-27,000","-29,000","42,000","48,000","-140,000","-76,000","87,000","-80,000","-61,741,000","-191,000","163,000","37,000","-80,000","-52,607,000","33,000","-105,000","11,000","-6,907,000","-32,000","-12,000","-73,981,000","-3,000","-53,000","461,000","84,000","0","0",
	GainOnSaleOfSecurity,"79,000","24,000","46,000","1,000","8,000","-11,000","-112,000","-66,000","-82,000","162,000","-118,000","7,000","-18,000","-17,000","-12,000","-6,000","49,000","-24,000","-51,000","-111,000","-101,000","-80,000","205,000","-38,000","244,000","-506,000","-121,000","24,000","26,000","374,000","-33,000","-75,000","-23,000","-14,000","-27,000","-29,000","-37,000","48,000","-140,000","-76,000","87,000",,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","146,000",,"0","0","79,000",,"0",,"87,000","-80,000","-61,741,000","-191,000","163,000","37,000","-80,000","-52,607,000","33,000","-105,000","11,000","-6,907,000","-32,000","-12,000","-73,981,000","-3,000","-53,000","461,000",,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"0","0","-146,000",,,,,,"0",,,,"61,694,000","0",,,"0","52,491,000",,,"0","6,800,000",,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-146,000",,"0",,"-79,000",,,,,,"47,000","191,000",,,"80,000","116,000",,,"-11,000","107,000",,,,,,,,,,
PretaxIncome,"25,917,000","7,238,000","6,590,000","6,791,000","5,298,000","4,432,000","2,789,000","2,282,000","2,666,000","-1,869,000","3,529,000","4,104,000","1,753,000","-2,247,000","1,783,000","1,696,000","2,524,000","109,000","2,229,000","1,662,000","-1,228,000","-563,000","-9,423,000","1,982,000","2,897,000","-780,000","1,934,000","2,761,000","1,597,000","1,851,000","2,614,000","3,198,000","4,150,000","506,000","2,361,000","1,111,000","3,635,000","1,936,000","909,000","1,557,000","1,422,000","-648,000","-60,946,000","797,000","1,888,000","-6,002,000","-3,404,000","-52,806,000","317,000","802,000","698,000","-5,383,000","170,000","901,000","-72,166,000","2,536,000","4,122,000","2,816,000","-165,292","3,155,876","2,967,266","1,741,150"
