name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,09/30/2013,06/30/2013,03/31/2013
	TotalOtherFinanceCost,,,,,,,,,,,"17,000,000","17,400,000","18,200,000","38,100,000","77,600,000","77,900,000","79,500,000","78,200,000","81,600,000","85,600,000","85,000,000","89,400,000","86,000,000","98,500,000","97,400,000","93,800,000","70,700,000","52,700,000","51,100,000","39,400,000","14,525,000","7,971,000","7,662,000","7,742,000","-63,000","12,849,000","11,718,000"
OtherIncomeExpense,"-25,400,000","-5,000,000","-8,000,000","-1,500,000","-10,900,000","26,400,000","4,300,000","-52,600,000","-14,500,000","-25,400,000","31,100,000","1,700,000","-29,400,000","-20,900,000","-4,700,000","-4,800,000","-40,300,000","77,000,000","-232,900,000","-26,700,000","-54,300,000","-14,800,000","-24,200,000","104,900,000","21,300,000","-74,300,000","-37,600,000","-82,800,000","-2,200,000","34,000,000","-858,000","-3,637,000","-916,000","-89,000","-1,231,000","-21,833,000","1,981,000"
	GainOnSaleOfSecurity,"-28,600,000","-700,000","-22,100,000","-600,000","-5,200,000","28,000,000","-3,400,000","-3,500,000","-12,800,000","-25,800,000","44,500,000","-1,200,000","-28,300,000","27,100,000","5,800,000","-4,700,000","-52,200,000","58,000,000","-19,600,000","-24,900,000","-59,900,000","-12,600,000","145,000,000","-11,700,000","19,600,000","-76,400,000","-48,200,000","-84,200,000",,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"-160,000,000",,,,"-47,000,000",,,,,,,"-1,600,000","-2,029,000","-567,000","-404,000","0","0","-18,834,000","-1,606,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,600,000","2,029,000","567,000","404,000","0","0","46,000","1,606,000"
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,"160,000,000",,,,"47,000,000",,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,"0","0",,"0",,,"18,788,000","0"
	OtherNonOperatingIncomeExpenses,"3,200,000","-4,300,000","14,100,000","-900,000","-5,700,000","-1,600,000","53,400,000","-49,100,000","-1,700,000","400,000","47,300,000","2,900,000","-1,100,000","-48,000,000","-10,100,000","-100,000","11,900,000","19,000,000","6,000,000","-1,800,000","5,600,000","-2,200,000","-115,700,000","116,600,000","1,700,000","2,100,000","10,600,000","1,400,000","-2,200,000","35,600,000","1,171,000","-3,070,000","-512,000","-89,000","-993,000","-2,999,000","3,587,000"
PretaxIncome,"214,700,000","76,400,000","37,900,000","53,200,000","47,200,000","113,400,000","71,600,000","-11,100,000","8,100,000","12,500,000","95,700,000","51,200,000","7,900,000","-13,900,000","-11,500,000","-23,100,000","-2,800,000","103,000,000","-206,400,000","-28,800,000","-48,900,000","-4,900,000","-37,200,000","86,300,000","18,800,000","-116,000,000","-114,200,000","-104,200,000","-9,300,000","-1,600,000","-36,815,000","12,322,000","-2,568,000","-3,839,000","-4,710,000","1,996,000","21,645,000"
TaxProvision,"37,200,000","20,000,000","31,800,000","17,300,000","-31,900,000","31,100,000","41,700,000","-47,300,000","5,800,000","4,100,000","21,300,000","57,200,000","-6,800,000","-10,400,000","2,700,000","-18,800,000","-14,600,000","65,000,000","-60,700,000","37,500,000","11,100,000","18,700,000","-37,100,000","20,400,000","26,900,000","18,400,000","33,100,000","17,600,000","-200,000","24,700,000","-3,158,000","-1,595,000","-4,056,000","2,109,000","0","7,760,000","6,308,000"
NetIncomeCommonStockholders,"177,100,000","56,100,000","3,900,000","36,000,000","81,100,000","82,300,000","29,900,000","36,000,000","1,200,000","8,600,000","74,400,000","-6,900,000","1,500,000","23,200,000","35,200,000","-408,900,000","12,000,000","37,300,000","-141,500,000","-69,200,000","-61,100,000","-24,400,000","-1,800,000","104,700,000","-8,800,000","-134,800,000","-147,500,000","-122,300,000","-12,200,000","-26,700,000","-266,677,000","11,871,000","-376,000","-7,417,000","-4,710,000","-15,133,000","3,454,000"
	NetIncome,"177,100,000","56,100,000","3,900,000","36,000,000","81,100,000","82,300,000","29,900,000","36,000,000","1,200,000","8,600,000","74,400,000","-6,900,000","1,500,000","23,200,000","35,200,000","-408,900,000","12,000,000","37,300,000","-141,500,000","-69,200,000","-61,100,000","-24,400,000","-1,800,000","71,800,000","-8,800,000","-134,800,000","-147,500,000","-122,300,000","-12,200,000","-26,700,000","-33,977,000","11,871,000","-376,000","-7,417,000","-4,710,000","-5,855,000","15,248,000"
		NetIncomeIncludingNoncontrollingInterests,"177,800,000","56,400,000","4,400,000","35,900,000","81,100,000","82,300,000","29,900,000","36,000,000","1,200,000","8,600,000","74,500,000","-6,900,000","1,400,000","23,900,000","36,200,000","-405,900,000","11,800,000","38,000,000","-145,700,000","-66,300,000","-60,000,000","-23,600,000","-100,000","65,900,000","-8,100,000","-134,400,000","-147,300,000","-121,800,000","-9,100,000","-26,300,000","-33,657,000","13,917,000","1,488,000","-5,948,000","-4,710,000","-5,764,000","15,337,000"
			NetIncomeContinuousOperations,"177,500,000","56,400,000","6,100,000","35,900,000","79,100,000","82,300,000","29,900,000","36,200,000","2,300,000","8,400,000","74,400,000","-6,000,000","14,700,000","-3,500,000","-14,200,000","-4,300,000","11,800,000","38,000,000","-145,700,000","-66,300,000","-60,000,000","-23,600,000","-100,000","65,900,000","-8,100,000","-134,400,000","-147,300,000","-121,800,000","-9,100,000","-26,300,000","-33,657,000","13,917,000","1,488,000","-5,948,000","-4,710,000","-5,764,000","15,337,000"
			NetIncomeDiscontinuousOperations,,,"-1,700,000","0","2,000,000","0","0","-200,000","-1,100,000","200,000","100,000","-900,000","-13,300,000","27,400,000","50,400,000","-401,600,000",,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-700,000","-300,000","-500,000","100,000",,,"0","0","0","0","-100,000","0","100,000","-700,000","-1,000,000","-3,000,000","200,000","-700,000","4,200,000","-2,900,000","-1,100,000","-800,000","-1,700,000","5,900,000","-700,000","-400,000","-200,000","-500,000","-3,100,000","-400,000","-320,000","-2,046,000","-1,864,000","-1,469,000","0","-91,000","-89,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,"0",,,"0","-32,900,000",,,,,,,"232,700,000",,"0","0","1,028,000","9,278,000","11,794,000"
AverageDilutionEarnings,,,,,,,,,,,,,,,,,"-600,000","200,000","0","0",,,"5,100,000","-143,400,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"177,100,000","56,100,000","3,900,000","36,000,000","81,100,000","82,300,000","29,900,000","36,000,000","1,200,000","8,600,000","74,400,000","-6,900,000","1,500,000","23,200,000","35,200,000","-408,900,000","11,400,000","37,500,000","-141,500,000","-69,200,000","-61,100,000","-24,400,000","3,300,000","-38,700,000","-8,800,000","-134,800,000","-147,500,000","-122,300,000","-12,200,000","-26,700,000","-266,677,000","11,871,000","-376,000","-7,417,000","-4,710,000","-15,133,000","3,454,000"
BasicEPS,,"0.23","0.01","0.15","0.33","0.33","0.12","0.15","0.01","0.03","0.3","-0.03","0.01","0.09","0.12","-1.42","0.04","0.13","-0.49","-0.24","-0.21","-0.09","-0.01","0.45","-0.04","-0.59",,"-0.58","-0.06","-0.14",,"0.09","-0.003","-0.07","-0.05","-0.171","0.039"
DilutedEPS,,"0.23","0.01","0.15","0.33","0.33","0.12","0.15","0.01","0.03","0.29","-0.03","0.01","0.09","0.12","-1.42","0.04","0.13","-0.49","-0.24","-0.21","-0.09","-0.01","0.396","-0.04","-0.59",,"-0.58","-0.06","-0.14",,"0.08","-0.003","-0.07","-0.05","-0.171","0.039"
BasicAverageShares,,"247,300,000","247,300,000","247,600,000","247,500,000","247,200,000","247,200,000","248,900,000","248,800,000","250,300,000","251,000,000","254,400,000","257,300,000","268,200,000","288,400,000","288,200,000","288,200,000","287,900,000","287,200,000","286,700,000","286,100,000","284,500,000","280,000,000","234,000,000","230,000,000","229,500,000",,"210,900,000","192,800,000","191,916,000",,"137,299,000","128,595,000","107,160,000","88,529,000","88,529,000","88,529,000"
DilutedAverageShares,,"249,200,000","247,800,000","248,000,000","247,900,000","248,600,000","248,200,000","249,100,000","249,000,000","252,000,000","253,300,000","254,400,000","259,600,000","268,200,000","288,400,000","288,200,000","298,000,000","293,800,000","287,400,000","286,700,000","286,100,000","284,500,000","288,000,000","265,000,000","230,000,000","229,500,000",,"210,900,000","192,800,000","191,916,000",,"152,694,000","128,595,000","107,160,000","88,529,000","88,529,000","88,529,000"
TotalOperatingIncomeAsReported,"295,500,000","95,500,000","60,500,000","68,500,000","71,000,000","99,900,000","80,000,000","58,600,000","39,500,000","54,600,000","81,600,000","66,900,000","55,500,000","45,100,000","70,800,000","59,600,000","117,000,000","104,200,000","-51,900,000","83,500,000","90,400,000","99,300,000","26,400,000","79,900,000","94,900,000","52,100,000","-5,900,000","31,300,000","44,000,000","2,200,000","-23,461,000","23,363,000","5,606,000","3,992,000","-4,773,000","36,632,000","29,776,000"
TotalExpenses,"2,234,400,000","584,700,000","586,400,000","547,700,000","515,600,000","450,200,000","456,600,000","418,900,000","347,500,000","398,000,000","373,100,000","397,800,000","401,200,000","414,700,000","407,600,000","428,900,000","905,500,000","859,900,000","960,600,000","820,800,000","850,700,000","762,500,000","877,000,000","810,600,000","826,700,000","771,700,000","740,900,000","566,000,000","631,100,000","531,000,000","294,992,000","172,852,000","183,122,000","179,734,000","4,773,000","153,314,000","150,750,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"177,100,000","56,100,000","3,900,000","36,000,000","81,100,000","82,300,000","29,900,000","36,000,000","1,200,000","8,600,000","74,400,000","-6,900,000","1,500,000","23,200,000","35,200,000","-408,900,000","12,000,000","37,300,000","-141,500,000","-69,200,000","-61,100,000","-24,400,000","-1,800,000","71,800,000","-8,800,000","-134,800,000","-147,500,000","-122,300,000","-12,200,000","-26,700,000","-33,977,000","11,871,000","-376,000","-7,417,000","-4,710,000","-5,855,000","15,248,000"
NormalizedIncome,"200,444,620.401","56,616,753.927","21,733,000","36,404,887.218","82,896,000","61,979,012.346","65,743,000","38,755,000","11,644,000","25,737,600","86,894,357.367","-5,124,000","35,459,000","-23,983,000","-19,142,000","-3,869,000","50,106,000","-5,040,000","27,142,102.713","-54,260,000","-25,160,000","-16,840,000","-56,700,000","80,738,800","-20,560,000","-88,960,000","-118,580,000","-71,780,000","-12,200,000","-25,740,000","-32,122,048.133","12,239,550","-113,400","-7,417,000","-4,710,000","6,387,100","16,386,654"
InterestExpense,"55,400,000","14,100,000","14,600,000","13,800,000","12,900,000","12,900,000","12,700,000","17,100,000","16,900,000","16,700,000","17,000,000","17,400,000","18,200,000","38,100,000","77,600,000","77,900,000","79,500,000","78,200,000","81,600,000","85,600,000","85,000,000","89,400,000","86,000,000","98,500,000","97,400,000","93,800,000","70,700,000","52,700,000","51,100,000","39,400,000","14,525,000","7,971,000","7,662,000","7,742,000","-63,000","12,849,000","11,718,000"
NetInterestIncome,"-55,400,000","-14,100,000","-14,600,000","-13,800,000","-12,900,000","-12,900,000","-12,700,000","-17,100,000","-16,900,000","-16,700,000","-17,000,000","-17,400,000","-18,200,000","-38,100,000","-77,600,000","-77,900,000","-79,500,000","-78,200,000","-81,600,000","-85,600,000","-85,000,000","-89,400,000","-86,000,000","-98,500,000","-97,400,000","-93,800,000","-70,700,000","-52,700,000","-51,100,000","-39,400,000","-14,525,000","-7,971,000","-7,662,000","-7,742,000","63,000","-12,849,000","-11,718,000"
EBIT,"270,100,000","90,500,000","52,500,000","67,000,000","60,100,000","126,300,000","84,300,000","6,000,000","25,000,000","29,200,000","112,700,000","68,600,000","26,100,000","24,200,000","66,100,000","54,800,000","76,700,000","181,200,000","-124,800,000","56,800,000","36,100,000","84,500,000","48,800,000","184,800,000","116,200,000","-22,200,000","-43,500,000","-51,500,000","41,800,000","37,800,000","-22,290,000","20,293,000","5,094,000","3,903,000","-4,773,000","14,845,000","33,363,000"
EBITDA,"436,500,000"
ReconciledCostOfRevenue,"1,547,100,000","417,200,000","410,100,000","371,700,000","348,100,000","309,100,000","313,900,000","274,000,000","224,500,000","255,300,000","263,400,000","259,000,000","263,700,000","261,500,000","276,200,000","278,900,000","599,600,000","559,400,000","629,100,000","533,200,000","541,200,000","483,400,000","554,100,000","515,400,000","541,000,000","467,800,000","461,600,000","354,600,000","406,500,000","327,700,000","161,093,000","93,558,000","92,445,000","99,504,000","0","93,451,000","88,818,000"
ReconciledDepreciation,"166,400,000","41,600,000","43,200,000","41,500,000","40,100,000","39,100,000","40,900,000","41,200,000","39,400,000","39,900,000","38,900,000","38,300,000","38,800,000","38,700,000","38,200,000","-65,000,000","91,800,000","91,700,000","88,800,000","92,500,000","87,000,000","85,900,000","87,400,000","86,900,000","85,000,000",,,,,"47,936,000","30,386,000","19,328,000","21,396,000","16,890,000","12,273,000","9,854,000","9,887,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"176,800,000","56,100,000","5,600,000","36,000,000","79,100,000","82,300,000","29,900,000","36,200,000","2,300,000","8,400,000","74,300,000","-6,000,000","14,800,000","-4,200,000","-15,200,000","-7,300,000","12,000,000","37,300,000","-141,500,000","-69,200,000","-61,100,000","-24,400,000","-1,800,000","71,800,000","-8,800,000","-134,800,000","-147,500,000","-122,300,000","-12,200,000","-26,700,000","-33,977,000","11,871,000","-376,000","-7,417,000","-4,710,000","-5,855,000","15,248,000"
TotalUnusualItemsExcludingGoodwill,"-28,600,000","-700,000","-22,100,000","-600,000","-5,200,000","28,000,000","-49,100,000","-3,500,000","-12,800,000","-25,800,000","-16,200,000","-1,200,000","-28,300,000","27,100,000","5,400,000","-4,700,000","-52,200,000","58,000,000","-238,900,000","-24,900,000","-59,900,000","-12,600,000","91,500,000","-11,700,000","19,600,000","-76,400,000","-48,200,000","-84,200,000",,"-1,600,000","-2,029,000","-567,000","-404,000","0","0","-18,834,000","-1,606,000"
TotalUnusualItems,"-28,600,000","-700,000","-22,100,000","-600,000","-5,200,000","28,000,000","-49,100,000","-3,500,000","-12,800,000","-25,800,000","-16,200,000","-1,200,000","-28,300,000","27,100,000","5,400,000","-4,700,000","-52,200,000","58,000,000","-238,900,000","-24,900,000","-59,900,000","-12,600,000","91,500,000","-11,700,000","19,600,000","-76,400,000","-48,200,000","-84,200,000",,"-1,600,000","-2,029,000","-567,000","-404,000","0","0","-18,834,000","-1,606,000"
NormalizedEBITDA,"465,100,000","132,800,000","117,800,000","109,100,000","105,400,000","137,400,000","174,300,000","50,700,000","77,200,000","94,900,000","167,800,000","108,100,000","93,200,000","35,800,000","98,900,000","59,500,000","220,700,000","214,900,000","202,900,000","174,200,000","183,000,000","183,000,000","44,700,000","283,400,000","96,600,000","54,200,000","4,700,000","32,700,000","41,800,000","39,400,000","10,125,000","40,188,000","26,894,000","20,793,000","-4,773,000","33,679,000","44,856,000"
TaxRateForCalcs,"0.173","0.262","0.27","0.325","0.27","0.274","0.27","0.27","0.27","0.328","0.223","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.294","0.4","0.4","0.4","0.4","0.236","0.4","0.4","0.4","0.4","0.027","0.4","0.086","0.35","0.35","0.35","0.319","0.35","0.291"
TaxEffectOfUnusualItems,"-4,955,379.599","-183,246.073","-5,967,000","-195,112.782","-1,404,000","7,679,012.346","-13,257,000","-945,000","-3,456,000","-8,462,400","-3,605,642.633","-324,000","-7,641,000","7,317,000","1,458,000","-1,269,000","-14,094,000","15,660,000","-70,257,897.287","-9,960,000","-23,960,000","-5,040,000","36,600,000","-2,761,200","7,840,000","-30,560,000","-19,280,000","-33,680,000","0","-640,000","-174,048.133","-198,450","-141,400","0","0","-6,591,900","-467,346"
