name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
			ReceivablesAdjustmentsAllowances,"-3,279,000","-1,397,000","-2,268,000","-1,947,000","-1,654,000","-1,822,000","-3,696,000","-6,225,000","-3,181,000","-1,880,000","-1,745,000","-1,612,000","-1,078,000","-1,534,000","-1,358,000","-1,065,000","-1,311,000","-1,279,000","-2,359,000","-1,389,000","-1,134,000","-6,145,000","-8,789,000","-8,487,000","-9,380,000","-7,364,000","-9,007,000","-11,693,000","-9,966,000","-9,023,000","-5,866,000","-6,618,000","-6,933,000","-3,703,000","-3,584,000","-4,632,000","-4,677,000","-3,807,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"238,821,000","106,091,000","184,503,000","180,155,000","206,807,000","96,429,000","168,779,000","175,731,000","151,504,000","80,063,000","167,040,000","178,920,000","170,442,000","102,694,000","161,785,000","147,324,000","163,556,000","108,507,000","142,943,000","159,371,000","152,600,000","65,693,000","117,748,000","132,477,000","127,855,000","74,796,000","115,601,000","119,365,000","130,041,000","82,300,000","90,173,000","88,047,000","89,198,000","62,096,000","67,452,000","70,734,000","65,677,000","51,604,000","45,784,000","47,285,000","52,700,000","55,414,000","47,085,000","47,348,000","55,455,000","48,029,000","76,439,000","73,460,000","44,689,000","31,649,000","37,828,000","33,161,000","30,670,000","27,124,000","28,644,000","30,608,000","23,806,000","23,782,000","25,604,000","23,986,000","23,780,000","13,252,000","14,386,000","13,865,000","13,450,000","10,428,000","9,148,000","8,697,000","6,337,000","7,706,000","7,189,000","9,383,000","9,206,000","11,705,000","5,966,000","9,284,000","6,933,000","9,183,000","9,406,000","13,145,000","16,543,000","15,252,000","13,979,000","18,495,000","23,051,000","23,022,000","19,565,000","10,472,000","8,778,000",,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"51,000",,"602,000","602,000","602,000",,"1,941,000","3,330,000",,,,,,,,,,,,,,,,,,,,,,"5,000,000",,"1,608,000",,"3,664,000",,,,,,,,,,,,,
		CurrentDeferredAssets,,"43,562,000",,,,"54,516,000",,,,"45,009,000",,,,"41,955,000",,,,,,,,,,,,"0","61,574,000","45,678,000","41,624,000","45,704,000","24,844,000","29,462,000","38,018,000","21,734,000","20,422,000","20,422,000","20,422,000","20,422,000","6,444,000","6,444,000","6,444,000","6,444,000","7,163,000","28,069,000","28,134,000","28,201,000","13,658,000","35,945,000","55,918,000","8,514,000","4,542,000","4,542,000","4,542,000","4,542,000","6,147,000","6,147,000","6,147,000","6,147,000",,,,"5,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","61,574,000","45,678,000","41,624,000","45,704,000","24,844,000","29,462,000","38,018,000","21,734,000","20,422,000","20,422,000","20,422,000","20,422,000","6,444,000","6,444,000","6,444,000","6,444,000","7,163,000","28,069,000","28,134,000","28,201,000","13,658,000","35,945,000","55,918,000","8,514,000","4,542,000","4,542,000","4,542,000","4,542,000","6,147,000","6,147,000","6,147,000","6,147,000",,,,"5,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"16,660,000",,,,"20,461,000",,,,"17,604,000",,,,"18,711,000",,,,"29,302,000",,,,"38,610,000",,,,"48,432,000",,,,"46,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500,000","1,000,000"
	TotalNonCurrentAssets,"6,839,296,000","6,218,239,000","5,353,595,000","5,667,686,000","5,656,518,000","5,834,599,000","5,271,172,000","5,031,799,000","4,933,372,000","4,775,273,000","4,103,526,000","3,598,442,000","3,364,344,000","2,926,416,000","2,934,098,000","3,120,544,000","3,227,178,000","3,293,972,000","3,213,351,000","3,250,682,000","3,051,534,000","3,063,229,000","2,966,671,000","2,904,138,000","2,852,924,000","2,934,737,000","2,973,824,000","2,979,629,000","2,745,334,000","2,738,991,000","2,701,615,000","2,568,990,000","2,524,192,000","1,927,971,000","1,974,483,000","1,865,886,000","1,815,014,000","1,872,243,000","1,785,765,000","1,688,971,000","1,734,577,000","1,223,481,000","1,377,478,000","1,653,196,000","1,557,985,000","1,494,209,000","1,406,944,000","1,424,831,000","1,262,258,000","1,326,337,000","1,252,099,000","1,186,704,000","1,300,816,000","1,379,042,000","1,337,717,000","1,301,200,000","1,224,250,000","961,005,000","1,003,950,000","1,040,349,000","1,013,792,000","873,259,000","668,227,000","632,388,000","577,073,000","536,501,000","526,910,000","211,775,000","76,573,000","74,074,000","80,701,000","87,435,000","71,106,000","76,525,000","53,069,000","53,406,000","64,794,000","88,180,000","104,009,000","131,096,000","152,846,000","193,479,000","195,509,000","208,771,000","216,623,000","2,435,433,000","2,584,426,000","2,798,018,000","234,733,000","27,100,000","16,300,000"
		NetPPE,"2,399,713,000","2,350,083,000","2,364,334,000","2,368,444,000","2,337,337,000","2,272,217,000","2,128,569,000","2,017,857,000","1,918,726,000","1,910,603,000","1,429,069,000","1,378,535,000","1,309,813,000","910,618,000","884,483,000","852,950,000","845,118,000","862,535,000","883,754,000","856,039,000","824,724,000","801,017,000","797,923,000","786,835,000","770,197,000","753,180,000","734,540,000","704,571,000","666,093,000","601,591,000","559,194,000","536,637,000","503,601,000","450,287,000","424,605,000","405,653,000","369,555,000","345,091,000","331,218,000","315,866,000","303,518,000","293,043,000","285,476,000","274,377,000","266,968,000","255,929,000","239,508,000","227,888,000","190,211,000","182,404,000","179,826,000","174,742,000","174,651,000","174,483,000","174,469,000","158,067,000","145,962,000","134,546,000","134,185,000","125,777,000","109,547,000","86,623,000","71,923,000","63,243,000","54,939,000","44,885,000","42,529,000","39,308,000","31,007,000","25,242,000","21,811,000","20,596,000","20,879,000","23,878,000","29,287,000","38,143,000","49,965,000","63,159,000","81,273,000","97,458,000","114,717,000","132,237,000","146,383,000","150,824,000","151,089,000","143,041,000","121,812,000","92,563,000","43,475,000","23,900,000","12,800,000"
			GrossPPE,"2,399,713,000","4,610,330,000","2,364,334,000","2,368,444,000","2,337,337,000","4,314,035,000","2,128,569,000","2,017,857,000","1,918,726,000","3,789,513,000","1,429,069,000","1,378,535,000","1,309,813,000","2,587,837,000","884,483,000","852,950,000","845,118,000","2,346,982,000","883,754,000","856,039,000","824,724,000","2,084,707,000","797,923,000","786,835,000","770,197,000","1,815,554,000","734,540,000","704,571,000","666,093,000","1,480,349,000","559,194,000","536,637,000","503,601,000","1,214,277,000","424,605,000","405,653,000","369,555,000","1,031,225,000",,,,"872,454,000",,,,"747,964,000",,,,"561,669,000",,,,"469,490,000","424,749,000","408,347,000","396,242,000","384,826,000","349,322,000","340,914,000","324,684,000","301,760,000","271,221,000","262,541,000","254,237,000","244,183,000","233,968,000","230,747,000","222,446,000","216,681,000","210,656,000","209,441,000","209,724,000","212,723,000","191,458,000","200,314,000","212,136,000","225,330,000","194,641,000","210,826,000","228,085,000","245,605,000","185,339,000","189,780,000","190,045,000","181,997,000","146,809,000","106,354,000","49,961,000","27,300,000","14,400,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,095,000",,,,"11,344,000",,,,"7,243,000",,,,"5,569,000",,,,"4,832,000",,,,"4,423,000",,,,"4,540,000",,,,"13,980,000",,,,"12,163,000",,,,,
				MachineryFurnitureEquipment,,"3,567,218,000",,,,"3,289,667,000",,,,"2,795,784,000",,,,"2,403,137,000",,,,"2,194,495,000",,,,"1,944,716,000",,,,"1,696,088,000",,,,"1,387,805,000",,,,"1,149,806,000",,,,"986,686,000",,,,"836,096,000",,,,"718,050,000",,,,"367,345,000",,,,"314,333,000",,,,"275,084,000",,,,"216,894,000",,,,"180,548,000",,,,"163,750,000",,,,"208,300,000",,,,"184,393,000",,,,"201,995,000",,"189,780,000","190,045,000","154,943,000",,,,,
				OtherProperties,"2,399,713,000","815,754,000","2,364,334,000","2,368,444,000","2,337,337,000","793,945,000","2,128,569,000","2,017,857,000","1,918,726,000","758,450,000","1,429,069,000","1,378,535,000","1,309,813,000","910,618,000","884,483,000","852,950,000","845,118,000","862,535,000","883,754,000","856,039,000","824,724,000","801,017,000","797,923,000","786,835,000","770,197,000","753,180,000","734,540,000","704,571,000","666,093,000","601,591,000","559,194,000","536,637,000","503,601,000","450,287,000","424,605,000","405,653,000","369,555,000","345,091,000",,,,,,,,,,,,"168,298,000",,,,"133,062,000",,,,"98,398,000",,,,"77,623,000",,,,"58,066,000",,,,"48,099,000",,,,,,,,"36,397,000",,,,"29,630,000",,,,"14,891,000",,,,,
				Leases,,"227,358,000",,,,"230,423,000",,,,"235,279,000",,,,"184,700,000",,,,"152,487,000",,,,"139,991,000",,,,"119,466,000",,,,"92,544,000",,,,"64,471,000",,,,"44,539,000",,,,"36,358,000",,,,"29,914,000",,,,"26,026,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-2,260,247,000",,,,"-2,041,818,000",,,,"-1,878,910,000",,,,"-1,677,219,000",,,,"-1,484,447,000",,,,"-1,283,690,000",,,,"-1,062,374,000",,,,"-878,758,000",,,,"-763,990,000",,,,"-686,134,000",,,,"-579,411,000",,,,"-492,035,000",,,,"-379,265,000",,,,"-295,007,000","-250,280,000","-250,280,000","-250,280,000","-250,280,000","-215,137,000","-215,137,000","-215,137,000","-215,137,000","-199,298,000","-199,298,000","-199,298,000","-199,298,000","-191,439,000","-191,439,000","-191,439,000","-191,439,000","-188,845,000","-188,845,000","-188,845,000","-188,845,000","-162,171,000","-162,171,000","-162,171,000","-162,171,000","-113,368,000","-113,368,000","-113,368,000","-113,368,000","-38,956,000","-38,956,000","-38,956,000","-38,956,000","-24,997,000","-13,791,000","-6,486,000","-3,400,000","-1,600,000"
		GoodwillAndOtherIntangibleAssets,"3,258,070,000","2,469,479,000","1,884,092,000","1,903,378,000","1,909,529,000","1,909,095,000","1,783,397,000","1,790,255,000","1,799,683,000","1,779,696,000","1,749,886,000","1,762,673,000","1,771,869,000","1,655,752,000","1,665,508,000","1,679,245,000","1,692,134,000","1,699,947,000","1,535,050,000","1,540,664,000","1,371,398,000","1,377,966,000","1,290,086,000","1,292,805,000","1,301,755,000","1,306,339,000","1,294,478,000","1,301,677,000","1,194,681,000","1,183,706,000","1,189,862,000","1,198,265,000","1,208,401,000","834,797,000","831,074,000","797,948,000","803,764,000","815,879,000","803,976,000","793,724,000","799,147,000","498,300,000","502,616,000","506,801,000","511,093,000","515,370,000","519,673,000","523,803,000","513,512,000","517,620,000","522,290,000","526,393,000","530,325,000","534,253,000","438,891,000","442,064,000","445,555,000","449,137,000","458,243,000","468,077,000","453,794,000","298,263,000","129,007,000","132,074,000","134,318,000","136,786,000","139,503,000","140,023,000","5,116,000","5,128,000","5,140,000","5,152,000","5,164,000","5,176,000","5,188,000","5,200,000","5,212,000","7,410,000","9,641,000","11,872,000","14,104,000","19,351,000","23,371,000","30,811,000","35,903,000","2,186,157,000","2,425,207,000","2,656,074,000","186,874,000","400,000","400,000"
			Goodwill,"2,745,882,000","2,156,254,000","1,680,496,000","1,685,859,000","1,682,093,000","1,674,371,000","1,598,919,000","1,595,304,000","1,594,197,000","1,600,265,000","1,583,479,000","1,586,642,000","1,586,990,000","1,487,404,000","1,488,868,000","1,494,311,000","1,498,906,000","1,498,688,000","1,358,762,000","1,356,623,000","1,229,504,000","1,228,503,000","1,151,216,000","1,150,137,000","1,152,376,000","1,150,244,000","1,135,500,000","1,135,947,000","1,064,149,000","1,051,294,000","1,049,047,000","1,049,047,000","1,050,780,000","757,368,000","751,271,000","729,386,000","729,467,000","731,325,000","721,601,000","709,668,000","709,628,000","452,914,000","452,914,000","452,914,000","452,914,000","452,914,000","452,950,000","452,950,000","441,347,000","441,347,000","441,875,000","441,875,000","441,569,000","441,258,000","361,645,000","361,645,000","361,645,000","361,637,000","367,908,000","374,907,000","361,423,000","239,580,000","97,177,000","98,304,000","98,347,000",,,,,,,,,,,,,,,"4,937,000",,,,,,,,,,,
			OtherIntangibleAssets,"512,188,000","313,225,000","203,596,000","217,519,000","227,436,000","234,724,000","184,478,000","194,951,000","205,486,000","179,431,000","166,407,000","176,031,000","184,879,000","168,348,000","176,640,000","184,934,000","193,228,000","201,259,000","176,288,000","184,041,000","141,894,000","149,463,000","138,870,000","142,668,000","149,379,000","156,095,000","158,978,000","165,730,000","130,532,000","132,412,000","140,815,000","149,218,000","157,621,000","77,429,000","79,803,000","68,562,000","74,297,000","84,554,000","82,375,000","84,056,000","89,519,000","45,386,000","49,702,000","53,887,000","58,179,000","62,456,000","66,723,000","70,853,000","72,165,000","76,273,000","80,415,000","84,518,000","88,756,000","92,995,000","77,246,000","80,419,000","83,910,000","87,500,000","90,335,000","93,170,000","92,371,000","58,683,000","31,830,000","33,770,000","35,971,000","136,786,000","139,503,000","140,023,000","5,116,000","5,128,000","5,140,000","5,152,000","5,164,000","5,176,000","5,188,000","5,200,000","5,212,000","7,410,000","9,641,000","6,935,000","14,104,000","19,351,000","23,371,000","30,811,000","35,903,000","2,186,157,000","2,425,207,000","2,656,074,000","186,874,000","400,000","400,000"
		InvestmentsAndAdvances,"786,712,000","1,088,048,000","835,074,000","1,164,620,000","1,165,573,000","1,398,802,000","1,110,058,000","1,018,835,000","961,150,000","835,384,000","734,116,000","287,046,000","101,434,000","209,066,000","257,135,000","411,746,000","512,270,000","567,592,000","661,929,000","731,781,000","739,065,000","779,311,000","767,691,000","731,232,000","685,362,000","774,674,000","837,020,000","881,452,000","801,854,000","869,992,000","850,847,000","735,629,000","721,271,000","573,026,000","620,204,000","587,470,000","569,208,000","657,659,000","593,105,000","521,885,000","574,178,000","380,729,000","503,429,000","788,197,000","693,668,000","636,531,000","582,609,000","608,087,000","491,259,000","494,743,000","391,206,000","306,752,000","394,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"786,712,000","1,088,048,000","835,074,000","1,164,620,000","1,165,573,000","1,398,802,000","1,110,058,000","1,018,835,000","961,150,000","835,384,000","734,116,000","287,046,000","101,434,000","209,066,000","257,135,000","411,746,000","512,270,000","567,592,000","661,929,000","731,781,000","739,065,000","779,311,000","767,691,000","731,232,000","685,362,000","774,674,000","837,020,000","881,452,000","801,854,000","869,992,000","850,847,000","735,629,000","721,271,000","573,026,000","620,204,000","587,470,000","569,208,000","657,659,000","593,105,000","521,885,000","574,178,000","380,687,000","503,429,000","788,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"786,712,000","1,088,048,000","835,074,000","1,164,620,000","1,165,573,000","1,398,802,000","1,110,058,000","1,018,835,000","961,150,000","835,384,000","734,116,000","287,046,000","101,434,000","209,066,000","257,135,000","411,746,000","512,270,000","567,592,000","661,929,000","731,781,000","739,065,000","779,311,000","767,691,000","731,232,000","685,362,000","774,674,000","837,020,000","881,452,000","801,854,000","869,992,000","850,847,000","735,629,000","721,271,000","573,026,000","620,204,000","587,470,000","569,208,000","657,659,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
