name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"55,736,000","12,854,000","23,809,000","9,841,000","9,232,000","-5,400,000","25,470,000","22,396,000","13,078,000","-3,405,000"
	CashFlowFromContinuingOperatingActivities,"55,736,000","12,854,000","23,809,000","9,841,000","9,232,000","-5,400,000","25,470,000","22,396,000","13,078,000","-3,405,000"
		NetIncomeFromContinuingOperations,"-79,280,000","-13,309,000","-4,731,000","-36,906,000","-24,334,000","-15,995,000","-20,923,000","-5,444,000","-13,685,000","-19,902,000"
		OperatingGainsLosses,,,"0",,,,,,,
		DepreciationAmortizationDepletion,"105,131,000","27,391,000","27,520,000","25,996,000","24,224,000","23,697,000","21,544,000","19,152,000","19,310,000","16,838,000"
			DepreciationAndAmortization,"105,131,000","27,391,000","27,520,000","25,996,000","24,224,000","23,697,000","21,544,000","19,152,000","19,310,000","16,838,000"
		DeferredTax,"-14,587,000","-5,990,000","-9,195,000","453,000","145,000","-3,429,000","-4,194,000","-606,000","-1,158,000","1,644,000"
			DeferredIncomeTax,"-14,587,000","-5,990,000","-9,195,000","453,000","145,000","-3,429,000","-4,194,000","-606,000","-1,158,000","1,644,000"
		AssetImpairmentCharge,"2,567,000","460,000","1,523,000","191,000","393,000","637,000","79,000","287,000","698,000","651,000"
		StockBasedCompensation,"27,327,000","6,135,000","5,246,000","4,745,000","11,201,000","903,000","5,424,000","3,470,000","981,000","846,000"
		OtherNonCashItems,"3,455,000","539,000","481,000","517,000","1,918,000","1,927,000","2,346,000","1,306,000","1,250,000","1,491,000"
		ChangeInWorkingCapital,"-17,591,000","-2,372,000","2,965,000","-13,869,000","-4,315,000","-13,140,000","21,194,000","4,231,000","5,682,000","-4,973,000"
			ChangeInReceivables,"-10,888,000","-2,261,000","-6,295,000","21,000","-2,353,000","-4,715,000","-1,742,000","1,905,000","946,000","-1,625,000"
				ChangesInAccountReceivables,"-10,888,000","-2,261,000","-6,295,000","21,000","-2,353,000","-4,715,000","-1,742,000","1,905,000","946,000","-1,625,000"
			ChangeInPrepaidAssets,"-12,950,000","-5,717,000","3,404,000","2,069,000","-12,706,000","-776,000","5,722,000","-1,817,000","-2,300,000","3,347,000"
			ChangeInPayablesAndAccruedExpense,"2,156,000","1,376,000","650,000","-8,104,000","8,234,000","-8,818,000","13,659,000","2,812,000","6,529,000","-6,875,000"
