name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
			TaxesReceivable,"2,092,000","5,723,000","1,999,000","3,339,000","7,353,000","4,587,000","3,914,000","5,154,000","0","772,000","3,870,000","3,246,000","4,756,000","6,104,000","2,292,000","4,971,000","7,316,000","1,643,000","0","809,000","3,009,000","6,239,000","2,472,000","669,000","0","4,702,000","2,172,000","3,385,000","2,381,000","2,569,000","0","0","0","1,073,000","1,769,000","410,000","975,000","694,000","2,313,000","197,000","10,253,000","10,016,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"10,001,000","5,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"146,091,000","130,270,000","104,553,000","87,399,000","84,040,000","82,219,000","78,819,000","85,411,000","72,855,000","73,601,000","80,623,000","77,044,000","74,577,000","77,612,000","79,182,000","70,467,000","68,680,000","70,786,000","66,117,000","63,075,000","55,988,000","47,352,000","43,401,000","40,125,000","42,479,000","38,499,000","41,052,000","47,182,000","44,546,000","37,618,000","37,240,000","36,608,000","34,891,000","32,140,000","33,383,000","34,131,000","33,986,000","32,614,000","37,650,000","39,142,000","36,755,000","34,948,000","42,256,000","45,311,000","39,159,000","33,602,000","34,650,000","34,242,000","30,586,000","28,788,000","31,268,000","31,357,000","33,802,000","36,382,000","34,112,000","31,389,000","33,003,000","31,849,000","32,738,000","34,444,000","32,684,000","29,502,000","29,721,000","23,895,000","23,458,000","23,708,000","23,444,000","23,210,000","23,496,000","20,868,000","21,657,000","22,032,000","22,223,000","19,711,000","14,180,000","13,909,000","15,585,000","14,338,000","14,637,000","15,156,000","14,069,000","13,471,000","13,408,000","15,110,000","17,247,000","15,140,000","12,980,000","12,839,000","14,338,000","11,866,000","10,412,000","11,369,000","10,303,000","12,160,000","10,995,000","12,777,000","11,603,000","10,652,000","12,111,000","10,579,000","9,879,000","9,140,000","9,479,000","9,723,000","9,812,000","9,100,000","10,000,000","9,000,000","11,800,000","10,200,000","8,800,000","8,700,000","10,000,000","7,000,000","8,100,000","7,100,000","7,400,000","4,600,000","5,000,000","4,400,000","4,000,000","4,000,000","3,600,000","4,200,000","4,900,000","5,000,000","6,800,000","6,200,000","6,300,000"
			RawMaterials,"140,424,000","124,480,000","97,167,000","85,514,000","78,830,000","76,238,000","76,673,000","79,902,000","67,815,000","68,842,000","74,950,000","71,348,000","67,519,000","67,995,000","65,694,000","62,272,000","61,214,000","57,784,000","57,652,000","55,930,000","52,268,000","43,438,000","39,713,000","36,442,000","36,152,000","33,853,000","36,571,000","43,647,000","39,384,000","34,153,000","33,694,000","32,750,000","32,085,000","28,592,000","27,096,000","29,606,000","29,310,000","28,155,000","31,305,000","35,458,000","32,775,000","31,746,000","38,132,000","39,833,000","32,861,000","28,560,000","29,855,000","28,126,000","26,484,000","26,581,000","28,876,000","29,055,000","29,880,000","32,212,000","30,249,000","27,951,000","28,322,000","27,651,000","28,394,000","29,585,000","27,688,000","25,977,000","23,682,000","18,139,000","18,424,000","18,256,000","16,710,000","16,555,000","17,010,000","16,397,000","16,021,000","15,637,000",,,"10,447,000","10,587,000","11,243,000","11,508,000",,"10,026,000","9,493,000","10,376,000",,"8,994,000","9,303,000","10,651,000","8,374,000","8,395,000","8,724,000","8,875,000","6,825,000","6,496,000","6,229,000","8,253,000","7,649,000","8,741,000","6,771,000","7,223,000","8,064,000","6,153,000","5,753,000","5,640,000","5,500,000","5,923,000","5,536,000",,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"3,003,000","3,049,000","4,749,000","1,557,000","2,577,000","2,088,000","1,541,000","2,275,000","2,055,000","1,825,000","2,271,000","3,133,000","3,131,000","4,060,000","6,116,000","3,414,000","3,284,000","5,957,000","3,588,000","2,867,000","1,836,000","2,279,000","2,169,000","2,417,000","3,741,000","2,522,000","2,684,000","1,945,000","2,691,000","2,262,000","2,249,000","2,267,000","2,474,000","2,286,000","3,691,000","2,477,000","3,282,000","2,757,000","3,576,000","1,860,000","2,306,000","1,979,000","2,247,000","2,315,000","3,092,000","3,334,000","3,196,000","2,770,000","2,485,000","1,835,000","871,000","1,686,000","2,315,000","2,545,000","1,795,000","1,556,000","1,550,000","1,760,000","1,812,000","2,003,000","2,650,000","2,226,000","2,379,000","2,204,000","2,454,000","1,981,000","2,792,000","2,936,000","2,393,000","2,305,000","2,434,000","1,972,000",,,"3,135,000","3,232,000","3,546,000","2,750,000",,"2,723,000","2,631,000","2,258,000",,"2,562,000","2,534,000","1,967,000","2,275,000","1,697,000","1,955,000","1,200,000","1,574,000","1,846,000","1,515,000","1,628,000","1,644,000","1,806,000","2,621,000","2,136,000","1,994,000","2,213,000","1,921,000","1,385,000","1,750,000","1,539,000","1,623,000",,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"4,671,000","4,528,000","4,929,000","3,054,000","4,937,000","7,154,000","4,717,000","5,607,000","5,350,000","5,578,000","5,602,000","4,913,000","5,494,000","6,767,000","8,486,000","6,188,000","5,391,000","8,163,000","6,070,000","5,920,000","3,326,000","3,017,000","2,696,000","2,331,000","3,480,000","2,881,000","2,400,000","2,363,000","3,226,000","1,917,000","2,099,000","2,326,000","915,000","1,841,000","3,400,000","2,585,000","1,926,000","2,065,000","3,069,000","2,124,000","1,974,000","1,523,000","2,182,000","3,468,000","3,511,000","2,058,000","1,949,000","3,696,000","1,967,000","1,132,000","2,285,000","1,605,000","2,207,000","1,975,000","2,418,000","2,232,000","3,481,000","2,788,000","2,882,000","3,206,000","2,696,000","1,649,000","4,010,000","3,902,000","2,930,000","3,821,000","4,292,000","4,769,000","5,143,000","3,216,000","4,252,000","5,473,000",,,"1,598,000","1,090,000","1,796,000","1,080,000",,"2,407,000","1,945,000","1,687,000",,"3,554,000","5,410,000","3,472,000","2,331,000","2,747,000","3,659,000","2,691,000","2,013,000","3,027,000","2,559,000","2,629,000","1,702,000","2,230,000","2,211,000","1,443,000","2,053,000","2,213,000","2,205,000","2,245,000","2,229,000","2,261,000","2,653,000",,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-2,007,000","-1,787,000","-2,292,000","-2,726,000","-2,304,000","-3,261,000","-4,112,000","-2,373,000","-2,365,000","-2,644,000","-2,200,000","-2,350,000","-1,567,000","-1,210,000","-1,114,000","-1,407,000","-1,209,000","-1,118,000","-1,193,000","-1,642,000","-1,442,000","-1,382,000","-1,177,000","-1,065,000","-894,000","-757,000","-603,000","-773,000","-755,000","-714,000","-802,000","-735,000","-583,000","-579,000","-804,000","-537,000","-532,000","-363,000","-300,000","-300,000","-300,000","-300,000","-305,000","-305,000","-305,000","-350,000","-350,000","-350,000","-350,000","-760,000","-764,000","-989,000","-600,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-350,000","-1,050,000","-1,050,000","-1,050,000","-1,050,000","-1,050,000",,,"-1,000,000","-1,000,000","-1,000,000","-1,000,000",,,,"-850,000",,,,"-950,000",,,,"-900,000",,,,"-350,000",,,,"-150,000",,,,"-130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"5,548,000","2,071,000","2,802,000","2,940,000","3,631,000","3,739,000","1,973,000","1,943,000","2,045,000","1,375,000","1,559,000","1,696,000","1,607,000","1,046,000","1,310,000","1,453,000","1,230,000","518,000","757,000","888,000","929,000","616,000","820,000","1,083,000","2,483,000","533,000","763,000","1,055,000","910,000","609,000","790,000","829,000","701,000","304,000","619,000","900,000","839,000","740,000","575,000","814,000","805,000","723,000","850,000","422,000","603,000","656,000","545,000","661,000","580,000","1,087,000","960,000","718,000","513,000","428,000","516,000","725,000","567,000","442,000","409,000","516,000","307,000","267,000","614,000","383,000","1,202,000","1,041,000","647,000","231,000","583,000","478,000","440,000","762,000","2,948,000","2,653,000","1,090,000","327,000","579,000","599,000","995,000","511,000","431,000","220,000","225,000","537,000","743,000","245,000","979,000","570,000","1,192,000","566,000","218,000","1,008,000","288,000","241,000","621,000","476,000","455,000","403,000","273,000","829,000","264,000","160,000","796,000","553,000","504,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"595,000","628,000","660,000","692,000","725,000","3,263,000","7,998,000","9,561,000","16,468,000","17,576,000",,,,,,,,,,,"3,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,155,000","5,837,000","6,272,000","6,143,000","7,093,000","5,895,000","5,488,000","4,779,000","5,296,000","5,605,000","4,795,000","4,493,000","4,063,000","4,330,000","3,865,000","4,523,000","4,735,000","4,610,000","4,287,000","4,147,000","4,625,000","4,580,000","4,251,000","3,623,000","4,638,000","4,996,000","4,731,000","4,235,000","4,782,000","4,459,000","4,124,000","4,312,000","4,473,000","4,314,000","3,783,000","3,954,000","3,991,000","3,670,000","4,003,000","3,877,000","4,984,000","4,343,000","3,537,000","3,537,000","3,781,000","3,532,000","3,532,000","3,532,000","4,168,000","4,168,000","4,168,000","4,168,000","4,067,000","4,067,000","4,067,000","4,067,000","3,709,000","3,709,000","3,709,000","3,709,000","2,693,000","2,693,000","2,693,000","2,693,000","1,594,000","1,594,000","1,594,000","1,594,000","1,043,000","1,043,000","1,043,000","1,043,000","1,604,000","1,604,000","1,604,000","1,604,000","1,104,000","1,104,000","1,104,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,155,000","5,837,000","6,272,000","6,143,000","7,093,000","5,895,000","5,488,000","4,779,000","5,296,000","5,605,000","4,795,000","4,493,000","4,063,000","4,330,000","3,865,000","4,523,000","4,735,000","4,610,000","4,287,000","4,147,000","4,625,000","4,580,000","4,251,000","3,623,000","4,638,000","4,996,000","4,731,000","4,235,000","4,782,000","4,459,000","4,124,000","4,312,000","4,473,000","4,314,000","3,783,000","3,954,000","3,991,000","3,670,000","4,003,000","3,877,000","4,984,000","4,343,000","3,537,000","3,537,000","3,781,000","3,532,000","3,532,000","3,532,000","4,168,000","4,168,000","4,168,000","4,168,000","4,067,000","4,067,000","4,067,000","4,067,000","3,709,000","3,709,000","3,709,000","3,709,000","2,693,000","2,693,000","2,693,000","2,693,000","1,594,000","1,594,000","1,594,000","1,594,000","1,043,000","1,043,000","1,043,000","1,043,000","1,604,000","1,604,000","1,604,000","1,604,000","1,104,000","1,104,000","1,104,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"2,880,000","5,040,000","5,520,000","0","5,512,000","6,232,000","9,832,000","10,760,000","10,080,000","10,800,000","6,240,000","4,180,000","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","1,503,000","1,945,000","3,317,000","5,071,000","3,722,000","2,279,000","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0",,,,,"0","0","0","0","0","0","1,500,000","1,200,000","1,700,000","1,700,000","1,700,000","1,400,000","1,200,000","700,000","700,000","400,000","400,000","600,000","500,000","300,000","200,000","100,000","200,000","200,000","100,000","100,000","400,000","100,000","100,000","100,000"
