name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
	GainOnSaleOfSecurity,"-126,000","-135,000","231,000","-224,000","2,000","-53,000","19,000","-97,000","99,000","-45,000","125,000","-122,000",,"-36,000","52,000","-70,000","24,000","-32,000","139,000","-101,000","48,000","21,000","-3,000","-6,000","90,000","-102,000","150,000","-39,000","226,000","-123,000","-75,000","-9,000",,"-60,000","24,000","36,000","54,000","-46,000","48,000","-26,000"
	EarningsFromEquityInterest,"5,966,000","1,608,000","1,220,000","1,489,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,510,000","493,000","433,000","409,000","-13,723,000","34,056,000","2,567,000","4,485,000","4,779,000","463,000","150,000","-166,000","394,000","373,000","682,000","248,000","143,000","99,000","651,000","61,000","28,000","191,000","93,000","-39,000","88,000","107,000",,,,,,,,,,,,,,
PretaxIncome,"183,410,000","45,921,000","40,692,000","32,793,000","64,004,000","86,780,000","11,800,000","30,217,000","22,361,000","13,422,000","1,687,000","408,000","-963,000","1,363,000","944,000","1,933,000","-2,911,000","-1,484,000","266,000","718,000","1,319,000","2,138,000","4,330,000","2,998,000","2,135,000","2,089,000","2,158,000","8,676,000","2,577,000","1,862,000","2,793,000","1,916,000","2,261,000","3,515,000","3,869,000","3,886,000","8,348,000","4,703,000","4,477,000","3,038,000"
TaxProvision,"36,730,000","8,375,000","8,753,000","6,669,000","12,933,000","9,847,000","2,586,000","6,511,000","4,036,000","1,814,000","432,000","105,000","-128,000","402,000","242,000","499,000","217,000","-807,000","324,000","274,000","239,000","833,000","1,590,000","1,059,000","1,067,000","894,000","827,000","3,312,000","11,000","177,000","1,131,000","778,000","712,000","1,419,000","1,621,000","1,520,000","2,615,000","2,093,000","1,991,000","1,353,000"
NetIncomeCommonStockholders,"146,205,000","37,382,000","31,794,000","26,024,000","51,005,000","76,625,000","8,925,000","23,083,000","17,826,000","11,321,000","1,234,000","128,000","-823,000","990,000","577,000","1,481,000","-3,037,000","-633,000","-205,000","478,000","1,220,000","1,166,000","2,750,000","1,950,000","1,068,000","1,195,000","1,331,000","5,364,000","2,566,000","1,685,000","1,662,000","1,138,000","1,549,000","2,096,000","2,248,000","2,366,000","5,733,000","2,610,000","2,486,000","1,685,000"
	NetIncome,"146,205,000","37,382,000","31,794,000","26,024,000","51,005,000","76,625,000","8,925,000","23,083,000","17,826,000","11,321,000","1,234,000","128,000","-823,000","990,000","577,000","1,481,000","-3,037,000","-633,000","-205,000","478,000","1,220,000","1,166,000","2,750,000","1,950,000","1,068,000","1,195,000","1,331,000","5,364,000","2,566,000","1,685,000","1,662,000","1,138,000","1,549,000","2,096,000","2,248,000","2,366,000","5,733,000","2,610,000","2,486,000","1,685,000"
		NetIncomeIncludingNoncontrollingInterests,"146,680,000","37,546,000","31,939,000","26,124,000","51,071,000","76,933,000","9,214,000","23,706,000","18,325,000","11,608,000","1,255,000","303,000","-835,000","961,000","702,000","1,434,000","-3,128,000","-677,000","-58,000","444,000","1,080,000","1,305,000","2,740,000","1,939,000","1,068,000","1,195,000","1,331,000","5,364,000","2,566,000","1,685,000","1,662,000","1,138,000","1,549,000","2,096,000","2,248,000","2,366,000","5,733,000","2,610,000","2,486,000","1,685,000"
			NetIncomeContinuousOperations,"146,680,000","37,546,000","31,939,000","26,124,000","51,071,000","76,933,000","9,214,000","23,706,000","18,325,000","11,608,000","1,255,000","303,000","-835,000","961,000","702,000","1,434,000","-3,128,000","-677,000","-58,000","444,000","1,080,000","1,305,000","2,740,000","1,939,000","1,068,000","1,195,000","1,331,000","5,364,000","2,566,000","1,685,000","1,662,000","1,138,000","1,549,000","2,096,000","2,248,000","2,366,000","5,733,000","2,610,000","2,486,000","1,685,000"
		MinorityInterests,"-475,000","-164,000","-145,000","-100,000","-66,000","-308,000","-289,000","-623,000","-499,000","-287,000","-21,000","-175,000","12,000","29,000","-125,000","47,000","91,000","44,000","-147,000","34,000","140,000","-139,000","10,000","11,000",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"146,205,000","37,382,000","31,794,000","26,024,000","51,005,000","76,625,000","8,925,000","23,083,000","17,826,000","11,321,000","1,234,000","128,000","-823,000","990,000","577,000","1,481,000","-3,037,000","-633,000","-205,000","478,000","1,220,000","1,166,000","2,750,000","1,950,000","1,068,000","1,195,000","1,331,000","5,364,000","2,566,000","1,685,000","1,662,000","1,138,000","1,549,000","2,096,000","2,248,000","2,366,000","5,733,000","2,610,000","2,486,000","1,685,000"
BasicEPS,,"1.635","1.395","1.155",,"4.77","0.63","1.64",,"0.805","0.085","0.01",,"0.07","0.04","0.105",,"-0.045","-0.015","0.035",,"0.085","0.195","0.14",,"0.085","0.095","0.385",,"0.12","0.12","0.08",,"0.14","0.152","0.16",,"0.176","0.168","0.114"
DilutedEPS,,"1.53","1.305","1.085",,"4.42","0.58","1.545",,"0.805","0.085","0.01",,"0.07","0.04","0.105",,"-0.045","-0.015","0.035",,"0.08","0.195","0.135",,"0.085","0.095","0.38",,"0.12","0.12","0.08",,"0.14","0.152","0.16",,"0.176","0.168","0.114"
BasicAverageShares,,"22,859,600","22,756,800","22,525,200",,"16,057,800","14,126,000","14,069,400",,"14,062,800","14,062,800","14,062,800",,"14,062,800","14,062,800","14,062,800",,"14,062,800","14,062,800","14,062,800",,"14,046,600","14,046,600","14,046,600",,"13,966,800","13,947,000","13,947,000",,"13,925,484","13,925,484","13,925,484",,"14,898,100","14,805,328","14,805,328",,"14,805,328","14,805,328","14,805,328"
DilutedAverageShares,,"24,425,800","24,384,200","24,018,600",,"17,336,600","15,426,600","14,950,000",,"14,085,600","14,112,600","14,182,000",,"14,168,800","14,171,200","14,183,800",,"14,062,800","14,062,800","14,244,800",,"14,259,000","14,217,800","14,217,000",,"14,292,200","14,238,000","14,117,400",,"14,123,200","14,118,800","14,131,400",,"15,030,702","14,805,328","14,805,328",,"14,805,328","14,805,328","14,805,328"
TotalExpenses,"8,071,918,000","2,065,074,000","1,907,412,000","1,982,910,000","2,116,522,000","1,996,101,000","1,509,026,000","1,839,977,000","1,647,969,000","1,246,635,000","1,055,329,000","1,480,944,000","852,141,000","1,266,528,000","1,100,698,000","1,564,334,000","1,768,613,000","1,996,959,000","1,681,171,000","2,163,460,000","1,326,245,000","1,729,502,000","2,122,633,000","1,803,253,000","1,733,578,000","1,511,258,000","1,527,995,000","1,998,920,000","1,451,520,000","1,622,960,000","1,536,432,000","1,451,955,000","1,411,155,000","1,578,361,000","1,485,322,000","1,492,645,000","2,090,212,000","1,829,883,000","1,693,521,000","1,617,873,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"146,205,000","37,382,000","31,794,000","26,024,000","51,005,000","76,625,000","8,925,000","23,083,000","17,826,000","11,321,000","1,234,000","128,000","-823,000","990,000","577,000","1,481,000","-3,037,000","-633,000","-205,000","478,000","1,220,000","1,166,000","2,750,000","1,950,000","1,068,000","1,195,000","1,331,000","5,364,000","2,566,000","1,685,000","1,662,000","1,138,000","1,549,000","2,096,000","2,248,000","2,366,000","5,733,000","2,610,000","2,486,000","1,685,000"
NormalizedIncome,"146,305,767.025","37,492,430","31,612,665","26,202,528","51,003,404.131","76,672,011","8,910,161","23,159,145","17,744,868.789","11,359,925","1,141,000","218,646","-869,822.43","1,015,380","538,312","1,532,940","-1,117,100","-609,640","-288,400","540,418","1,180,697.498","1,153,190","2,751,899","1,953,870","1,014,000","1,256,200","1,238,450","5,388,102","2,340,964.688","1,796,315","1,707,000","1,143,850","1,549,000","2,132,000","2,232,400","2,344,076","5,695,915.429","2,639,900","2,454,800","1,701,900"
InterestIncome,"21,359,000","5,343,000","5,251,000","5,531,000","5,234,000","4,724,000","4,533,000","3,983,000","3,269,000","5,968,000","6,232,000","5,768,000","5,260,000","4,807,000","4,652,000","4,551,000","5,589,000","4,087,000","3,268,000","3,161,000","3,452,000","3,283,000","2,959,000","2,884,000","2,430,000","2,250,000","2,182,000","1,933,000","1,591,000","1,607,000","1,398,000","1,477,000","1,294,000","1,391,000","1,403,000","1,504,000","1,674,000","1,953,000","2,114,000","2,052,000"
InterestExpense,"21,497,000","5,429,000","5,395,000","5,473,000","5,200,000","5,335,000","5,037,000","4,293,000","3,585,000","5,051,000","5,081,000","5,142,000","4,699,000","4,239,000","4,656,000","3,552,000","4,157,000","3,642,000","3,359,000","2,733,000","2,729,000","2,700,000","2,447,000","2,241,000","2,105,000","1,658,000","1,322,000","1,234,000","1,122,000","1,157,000","969,000","1,063,000","1,047,000","1,002,000","889,000","988,000","835,000","775,000","945,000","929,000"
NetInterestIncome,"-138,000","-86,000","-144,000","58,000","34,000","-611,000","-504,000","-310,000","-316,000","917,000","1,151,000","626,000","561,000","568,000","-4,000","999,000","1,432,000","445,000","-91,000","428,000","723,000","583,000","512,000","643,000","325,000","592,000","860,000","699,000","469,000","450,000","429,000","414,000","247,000","389,000","514,000","516,000","839,000","1,178,000","1,169,000","1,123,000"
EBIT,"204,907,000","51,350,000","46,087,000","38,266,000","69,204,000","92,115,000","16,837,000","34,510,000","25,946,000","18,473,000","6,768,000","5,550,000","3,736,000","5,602,000","5,600,000","5,485,000","1,246,000","2,158,000","3,625,000","3,451,000","4,048,000","4,838,000","6,777,000","5,239,000","4,240,000","3,747,000","3,480,000","9,910,000","3,699,000","3,019,000","3,762,000","2,979,000","3,308,000","4,517,000","4,758,000","4,874,000","9,183,000","5,478,000","5,422,000","3,967,000"
EBITDA,"237,278,000"
ReconciledCostOfRevenue,"7,966,970,000","2,037,032,000","1,880,441,000","1,957,962,000","2,091,535,000","1,981,318,000","1,499,993,000","1,829,971,000","1,637,741,000","1,236,247,000","1,047,459,000","1,472,674,000","843,719,000","1,258,270,000","1,092,595,000","1,556,615,000","1,760,963,000","1,987,536,000","1,671,822,000","2,156,484,000","1,320,686,000","1,723,513,000","2,116,502,000","1,797,589,000","1,727,647,000","1,505,892,000","1,523,467,000","1,992,512,000","1,447,451,000","1,618,871,000","1,531,678,000","1,447,736,000","1,408,088,000","1,574,010,000","1,480,819,000","1,488,796,000","2,086,164,000","1,825,898,000","1,690,527,000","1,614,669,000"
ReconciledDepreciation,"32,371,000","7,548,000","8,258,000","8,271,000","8,294,000","1,488,000","505,000","501,000","683,000","883,000","666,000","668,000","719,000","690,000","701,000","697,000","632,000","682,000","783,000","529,000","401,000","413,000","386,000","321,000","305,000","305,000","303,000","303,000","217,000","223,000","227,000","228,000","253,000","238,000","223,000","220,000","218,000","210,000","200,000","198,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"146,205,000","37,382,000","31,794,000","26,024,000","51,005,000","76,625,000","8,925,000","23,083,000","17,826,000","11,321,000","1,234,000","128,000","-823,000","990,000","577,000","1,481,000","-3,037,000","-633,000","-205,000","478,000","1,220,000","1,166,000","2,750,000","1,950,000","1,068,000","1,195,000","1,331,000","5,364,000","2,566,000","1,685,000","1,662,000","1,138,000","1,549,000","2,096,000","2,248,000","2,366,000","5,733,000","2,610,000","2,486,000","1,685,000"
TotalUnusualItemsExcludingGoodwill,"-126,000","-135,000","231,000","-224,000","2,000","-53,000","19,000","-97,000","99,000","-45,000","125,000","-122,000","54,000","-36,000","52,000","-70,000","-2,630,000","-32,000","139,000","-101,000","48,000","21,000","-3,000","-6,000","90,000","-102,000","150,000","-39,000","226,000","-123,000","-75,000","-9,000",,"-60,000","24,000","36,000","54,000","-46,000","48,000","-26,000"
TotalUnusualItems,"-126,000","-135,000","231,000","-224,000","2,000","-53,000","19,000","-97,000","99,000","-45,000","125,000","-122,000","54,000","-36,000","52,000","-70,000","-2,630,000","-32,000","139,000","-101,000","48,000","21,000","-3,000","-6,000","90,000","-102,000","150,000","-39,000","226,000","-123,000","-75,000","-9,000",,"-60,000","24,000","36,000","54,000","-46,000","48,000","-26,000"
NormalizedEBITDA,"237,404,000","59,033,000","54,114,000","46,761,000","77,496,000","93,656,000","17,323,000","35,108,000","26,530,000","19,401,000","7,309,000","6,340,000","4,401,000","6,328,000","6,249,000","6,252,000","4,508,000","2,872,000","4,269,000","4,081,000","4,401,000","5,230,000","7,166,000","5,566,000","4,455,000","4,154,000","3,633,000","10,252,000","3,690,000","3,365,000","4,064,000","3,216,000","3,561,000","4,815,000","4,957,000","5,058,000","9,347,000","5,734,000","5,574,000","4,191,000"
TaxRateForCalcs,"0.2","0.182","0.215","0.203","0.202","0.113","0.219","0.215","0.18","0.135","0.256","0.257","0.133","0.295","0.256","0.258","0.27","0.27","0.4","0.382","0.181","0.39","0.367","0.355","0.4","0.4","0.383","0.382","0.004","0.095","0.4","0.35","0.315","0.4","0.35","0.391","0.313","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"-25,232.975","-24,570","49,665","-45,472","404.131","-5,989","4,161","-20,855","17,868.789","-6,075","32,000","-31,354","7,177.57","-10,620","13,312","-18,060","-710,100","-8,640","55,600","-38,582","8,697.498","8,190","-1,101","-2,130","36,000","-40,800","57,450","-14,898","964.688","-11,685","-30,000","-3,150","0","-24,000","8,400","14,076","16,915.429","-16,100","16,800","-9,100"
