name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
				AmortizationOfIntangiblesIncomeStatement,,"21,400,000","22,200,000","25,000,000","25,200,000","27,600,000","25,500,000","44,041,000","44,825,000","187,356,000","44,778,000","51,557,000","51,724,000","51,763,000","52,021,000","35,846,000","50,076,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000,000",,,,,,,,,,,,,,,,,,
OperatingIncome,,"91,300,000","128,700,000","158,100,000","180,800,000","22,800,000","95,100,000","121,237,000","74,895,000","-180,961,000","19,929,000","89,874,000","74,254,000","-54,630,000","38,254,000","108,115,000","104,813,000","-57,398,000","49,096,000","87,324,000","84,871,000","-3,056,000","46,957,000","95,878,000","78,379,000","3,883,000","26,844,000","59,159,000","47,991,000","-14,206,000","23,820,000","43,179,000","45,809,000","-17,212,000","27,087,000","47,571,000","47,953,000","1,946,000","32,251,000","48,302,000","51,277,000","9,753,000","34,340,000","47,602,000","43,132,000","-6,832,000","19,840,000","30,760,000","30,232,000","-5,987,000","18,512,000","36,490,000","33,586,000","1,458,000","137,675,000","48,940,000","36,933,000","-6,940,000","15,777,000","26,321,000","26,651,000","-4,226,000","21,062,000","29,754,000","32,479,000","12,356,000","25,712,000","17,679,000","20,231,000","5,476,000","17,333,000","3,598,000","10,358,000"
NetNonOperatingInterestIncomeExpense,,"-16,600,000","-17,400,000","-16,300,000","-23,200,000","-28,600,000","-30,000,000","-31,294,000","-35,059,000","-23,454,000","-38,293,000","-41,632,000","-38,089,000","-40,452,000","-38,361,000","-37,058,000","-37,348,000","-39,570,000","-22,568,000","-13,512,000","-13,397,000","-12,268,000","-13,574,000","-16,944,000","-12,226,000","-13,026,000","-16,256,000","-3,049,000","-2,494,000","-2,522,000","-2,655,000","-2,388,000","-2,510,000","-2,532,000","-2,665,000","-1,650,000","-2,701,000","-1,986,000","-1,910,000","-2,456,000","-8,158,000","-3,279,000","-3,280,000","-3,383,000","-3,326,000","-3,186,000","-3,469,000","-3,528,000","-3,596,000","-5,499,000","-5,587,000","-5,583,000","-5,566,000","-5,589,000",,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,"16,600,000","17,400,000","16,300,000","23,200,000","28,600,000","30,000,000","31,294,000","35,059,000","23,454,000","38,293,000","41,632,000","38,089,000","40,452,000","38,361,000","37,058,000","37,348,000","39,570,000","22,568,000","13,512,000","13,397,000","12,268,000","13,574,000","16,944,000","12,226,000","13,026,000","16,256,000","3,049,000","2,494,000","2,522,000","2,655,000","2,388,000","2,510,000","2,532,000","2,665,000","1,650,000","2,701,000","1,986,000","1,910,000","2,456,000","8,158,000","3,279,000","3,280,000","3,383,000","3,326,000","3,186,000","3,469,000","3,528,000","3,596,000","5,499,000","5,587,000","5,583,000","5,566,000","5,589,000",,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,"-22,300,000","0","-50,700,000","-9,500,000",,"-22,000",,,"-14,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-915,000","-4,690,000","-7,862,000"
	SpecialIncomeCharges,,"0","-22,300,000","0","-50,700,000","-9,500,000","0","-22,000","0","0","-14,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-915,000","-4,690,000","-7,862,000"
		OtherSpecialCharges,,,,"0","50,700,000","9,500,000",,"22,000",,,"14,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,"-22,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,,"74,700,000","89,000,000","141,800,000","106,900,000","-15,300,000","65,100,000","89,921,000","39,836,000","-204,415,000","-33,042,000","48,242,000","36,165,000","-95,082,000","-107,000","71,057,000","67,465,000","-96,968,000","26,528,000","73,812,000","71,474,000","-15,324,000","33,383,000","78,934,000","66,153,000","-9,143,000","10,588,000","56,110,000","45,497,000","-16,728,000","21,165,000","40,791,000","43,299,000","-19,744,000","24,422,000","45,921,000","45,252,000","-40,000","30,341,000","45,846,000","43,119,000","6,474,000","31,060,000","44,219,000","39,806,000","-10,018,000","16,371,000","27,232,000","26,636,000","-11,486,000","12,925,000","30,907,000","28,020,000","-4,131,000","31,526,000","42,750,000","30,956,000","-13,668,000","8,768,000","18,997,000","19,250,000","-10,607,000","14,734,000","23,450,000","27,634,000","8,062,000","21,693,000","16,303,000","18,772,000","4,291,000","15,526,000","-3,508,000","-573,000"
TaxProvision,,"18,900,000","20,900,000","37,300,000","27,100,000","-4,800,000","17,700,000","18,046,000","46,561,000","-81,775,000","-9,632,000","20,862,000","5,178,000","-26,996,000","786,000","22,747,000","18,090,000","-30,313,000","-41,068,000","28,681,000","26,815,000","-5,968,000","12,953,000","31,542,000","25,027,000","-3,424,000","3,470,000","25,303,000","17,148,000","-6,942,000","8,258,000","16,584,000","16,500,000","-7,627,000","9,465,000","18,517,000","18,094,000","121,000","12,135,000","17,955,000","17,704,000","3,330,000","11,945,000","12,962,000","15,718,000","-3,841,000","6,319,000","10,368,000","10,345,000","-5,030,000","5,098,000","11,875,000","10,833,000","-1,688,000","12,884,000","17,817,000","12,692,000","-5,536,000","3,527,000","7,689,000","7,745,000","-4,268,000","5,929,000","8,878,000","10,580,000","3,286,000","8,785,000","5,877,000","7,443,000","1,873,000","6,783,000","1,951,000","2,726,000"
NetIncomeCommonStockholders,,"43,700,000","54,500,000","98,800,000","70,500,000","-12,300,000","-226,500,000","65,875,000","-12,725,000","-128,640,000","-29,410,000","21,380,000","21,888,000","-74,086,000","-6,893,000","37,861,000","37,969,000","-72,655,000","67,596,000","45,131,000","44,659,000","-9,356,000","20,430,000","47,392,000","41,126,000","-5,719,000","7,118,000","30,807,000","28,349,000","-9,786,000","12,907,000","24,207,000","26,799,000","-12,117,000","14,957,000","27,404,000","27,158,000","-161,000","18,206,000","27,891,000","25,415,000","3,144,000","19,115,000","31,257,000","24,088,000","-6,177,000","10,052,000","16,864,000","16,291,000","-6,456,000","7,827,000","19,032,000","17,187,000","-2,443,000","18,642,000","24,933,000","18,264,000","-8,132,000","5,241,000","11,308,000","11,505,000","-6,339,000","8,805,000","14,572,000","17,054,000","4,776,000","12,908,000","10,426,000","11,329,000","2,418,000","8,743,000","-5,459,000","-3,299,000"
	NetIncome,,"55,800,000","68,000,000","104,800,000","76,500,000","-6,300,000","-220,500,000","71,875,000","-6,725,000","-122,640,000","-23,410,000","27,380,000","30,987,000","-68,086,000","-893,000","48,310,000","49,375,000","-66,655,000","67,596,000","45,131,000","44,659,000","-9,356,000","20,430,000","47,392,000","41,126,000","-5,719,000","7,118,000","30,807,000","28,349,000","-9,786,000","12,907,000","24,207,000","26,799,000","-12,117,000","14,957,000","27,404,000","27,158,000","-161,000","18,206,000","27,891,000","25,415,000","3,144,000","19,115,000","31,257,000","24,088,000","-6,177,000","10,052,000","16,864,000","16,291,000","-6,456,000","7,827,000","19,032,000","17,187,000","-2,443,000","18,642,000","24,933,000","18,264,000","-8,132,000","5,241,000","11,308,000","11,505,000","-6,339,000","8,805,000","14,572,000","17,054,000","4,776,000","12,908,000","10,426,000","11,329,000","2,418,000","8,743,000","-5,459,000","-3,299,000"
		NetIncomeIncludingNoncontrollingInterests,,"55,800,000","68,000,000","104,800,000","76,500,000","-6,300,000","-220,500,000","71,875,000","-6,725,000","-122,640,000","-23,410,000","27,380,000","30,987,000","-68,086,000","-893,000","48,310,000","49,375,000","-66,655,000","67,596,000","45,131,000","44,659,000","-9,356,000","20,430,000","47,392,000","41,126,000","-5,719,000","7,118,000","30,807,000","28,349,000","-9,786,000","12,907,000","24,207,000","26,799,000","-12,117,000","14,957,000","27,404,000","27,158,000","-161,000","18,206,000","27,891,000","25,415,000","3,144,000","19,115,000","31,257,000","24,088,000","-6,177,000","10,052,000","16,864,000","16,291,000","-6,456,000","7,827,000","19,032,000","17,187,000","-2,443,000","18,642,000","24,933,000","18,264,000","-8,132,000","5,241,000","11,308,000","11,505,000","-6,339,000","8,805,000","14,572,000","17,054,000","4,776,000","12,908,000","10,426,000","11,329,000","2,418,000","8,743,000","-5,459,000","-3,299,000"
			NetIncomeContinuousOperations,,"55,800,000","68,100,000","104,500,000","79,800,000","-10,500,000","47,400,000","71,875,000","-6,725,000","-122,640,000","-23,410,000","27,380,000","30,987,000","-68,086,000","-893,000","48,310,000","49,375,000","-66,655,000","67,596,000","45,131,000","44,659,000","-9,356,000","20,430,000","47,392,000","41,126,000","-5,719,000","7,118,000","30,807,000","28,349,000","-9,786,000","12,907,000","24,207,000","26,799,000","-12,117,000","14,957,000","27,404,000","27,158,000","-161,000","18,206,000","27,891,000","25,415,000","3,144,000","19,115,000","31,257,000","24,088,000","-6,177,000","10,052,000","16,864,000","16,291,000","-6,456,000","7,827,000","19,032,000","17,187,000","-2,443,000","18,642,000","24,933,000","18,264,000","-8,132,000","5,241,000","11,308,000","11,505,000","-6,339,000","8,805,000","14,572,000","17,054,000","4,776,000","12,908,000","10,426,000","11,329,000","2,418,000","8,743,000","-5,459,000","-3,299,000"
			NetIncomeDiscontinuousOperations,,"0","-100,000","300,000","-3,300,000","4,200,000","-267,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,"6,100,000","7,500,000",,,,"0","8,100,000","0",,,"2,650,000","3,099,000",,,"4,449,000","5,406,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,,"43,700,000","54,500,000","122,800,000","70,500,000","-12,300,000","-226,500,000","65,875,000","-12,725,000","-128,640,000","-29,410,000","21,380,000","21,888,000","-74,086,000","-6,893,000","37,861,000","37,969,000","-72,655,000","67,596,000","45,131,000","44,659,000","-9,356,000","20,430,000","47,392,000","41,126,000","-5,719,000","7,118,000","30,807,000","28,349,000","-9,786,000","12,907,000","24,207,000","26,799,000","-12,117,000","14,957,000","27,404,000","27,158,000","-161,000","18,206,000","27,891,000","25,415,000","3,144,000","19,115,000","31,257,000","24,088,000","-6,177,000","10,052,000","16,864,000","16,291,000","-6,456,000","7,827,000","19,032,000","17,187,000","-2,443,000","18,642,000","24,933,000","18,264,000","-8,132,000","5,241,000","11,308,000","11,505,000","-6,339,000","8,805,000","14,572,000","17,054,000","4,776,000","12,908,000","10,426,000","11,329,000","2,418,000","8,743,000","-5,459,000","-3,299,000"
BasicEPS,,"0.62","0.78","1.24","0.89","-0.18","-3.264","0.84","-0.18","-1.87","-0.43","0.27","0.32","-1.08","-0.1","0.54","0.56","-1.07","1","0.74","0.74","-0.16","0.34","0.79","0.69","-0.1","0.12",,"0.57","-0.2","0.26",,"0.54","-0.25","0.31","0.56","0.56","-0.003","0.38",,"0.54","0.07","0.41",,"0.52","-0.13","0.22",,"0.36","-0.14","0.17",,"0.38","-0.05","0.42",,"0.41","-0.18","0.12",,"0.26","-0.14","0.2",,"0.39","0.107","0.32",,"0.287","0.06","0.22",,"-0.125"
DilutedEPS,,"0.61","0.76","1.22","0.87","-0.18","-3.264","0.83","-0.18","-1.87","-0.43","0.27","0.32","-1.08","-0.1","0.54","0.55","-1.07","0.98","0.73","0.73","-0.16","0.33","0.78","0.68","-0.1","0.12",,"0.56","-0.2","0.26",,"0.54","-0.25","0.3","0.55","0.55","-0.003","0.37",,"0.53","0.07","0.41",,"0.51","-0.13","0.22",,"0.35","-0.14","0.17",,"0.38","-0.05","0.41",,"0.41","-0.18","0.12",,"0.26","-0.14","0.2",,"0.38","0.107","0.307",,"0.273","0.06","0.213",,"-0.125"
BasicAverageShares,,"70,100,000","70,300,000","69,900,000","69,900,000","69,600,000","69,400,000","68,900,000","68,840,849","68,820,155","68,667,943","68,520,451","68,477,946","68,451,920","68,248,020","68,119,406","68,086,387","68,019,300","67,825,430","60,861,950","60,311,923","60,141,580","59,943,264","59,814,221","59,615,121","59,295,990","58,972,913",,"49,638,251","49,513,141","49,428,842",,"49,315,892","49,260,044","48,984,767","48,819,289","48,717,686","48,496,554","47,858,626",,"46,910,336","46,529,109","46,190,888",,"45,990,255","45,855,777","45,754,466",,"45,588,778","45,397,905","45,281,263",,"45,100,853","44,941,782","44,822,561",,"44,291,478","44,280,600","44,273,312",,"44,263,602","43,927,745","43,869,559",,"43,799,489","43,580,814","40,582,107",,"39,784,936","39,576,001","39,538,690",,"26,721,658"
DilutedAverageShares,,"71,300,000","71,500,000","71,300,000","71,300,000","69,600,000","69,400,000","69,600,000","68,840,849","68,820,155","68,667,943","69,253,100","69,265,384","68,451,920","68,248,020","69,042,868","69,148,143","68,019,300","69,244,678","61,880,280","61,350,843","60,141,580","60,993,080","60,839,414","60,619,809","59,295,990","59,962,033",,"50,199,126","49,513,141","50,012,881",,"50,027,240","49,260,044","49,884,611","49,651,862","49,585,152","48,496,554","48,865,099",,"47,897,609","47,600,215","46,830,178",,"46,809,289","45,855,777","46,167,814",,"46,289,811","45,397,905","45,713,213",,"45,541,415","44,941,782","45,316,255",,"45,059,653","44,280,600","44,852,748",,"45,017,314","43,927,745","45,088,380",,"45,003,474","44,809,777","41,921,325",,"41,176,503","41,016,184","40,955,587",,"26,721,658"
TotalOperatingIncomeAsReported,,"91,300,000","106,400,000","158,100,000","180,800,000","22,800,000","95,100,000","121,237,000","74,895,000","-180,961,000","19,929,000","89,874,000","74,254,000","-54,630,000","38,254,000","108,115,000","104,813,000","-57,398,000","49,096,000","87,324,000","84,871,000","-3,056,000","46,957,000","95,878,000","78,379,000","3,883,000","26,844,000","59,159,000","47,991,000","-14,206,000","23,820,000","43,179,000","45,809,000","-17,212,000","27,087,000","47,571,000","47,953,000","1,946,000","32,251,000","48,302,000","51,277,000","9,753,000","34,340,000","47,602,000","43,132,000","-6,832,000","19,840,000","30,760,000","30,232,000","-5,987,000","18,512,000","36,490,000","33,586,000","1,458,000","37,675,000","48,940,000","36,933,000","-6,940,000","15,777,000","26,321,000","26,651,000","-4,226,000","21,062,000","29,754,000","32,479,000","12,356,000","25,712,000","17,679,000","20,231,000","5,476,000","17,333,000","3,598,000","10,358,000"
TotalExpenses,,"1,595,600,000","1,626,200,000","1,717,300,000","1,691,300,000","1,295,200,000","1,481,400,000","1,896,560,000","1,717,610,000","1,639,447,000","1,655,183,000","1,940,039,000","1,850,280,000","1,483,667,000","1,683,422,000","1,827,641,000","1,830,138,000","1,483,023,000","1,072,883,000","1,202,544,000","1,129,023,000","873,780,000","955,227,000","1,078,488,000","1,074,347,000","819,654,000","949,636,000","728,570,000","670,223,000","427,390,000","572,222,000","683,315,000","617,588,000","402,097,000","525,042,000","635,997,000","579,215,000","414,331,000","481,459,000","549,819,000","509,249,000","385,408,000","455,510,000","527,960,000","497,615,000","303,153,000","384,953,000","451,843,000","444,047,000","291,353,000","349,209,000","451,259,000","430,000,000","317,845,000","325,654,000","518,261,000","477,714,000","311,191,000","382,619,000","467,440,000","458,219,000","291,171,000","359,147,000","401,499,000","374,623,000","310,040,000","314,173,000","213,492,000","228,220,000","166,640,000","181,857,000","176,597,000","147,213,000"
NetIncomeFromContinuingAndDiscontinuedOperation,,"55,800,000","68,000,000","104,800,000","76,500,000","-6,300,000","-220,500,000","71,875,000","-6,725,000","-122,640,000","-23,410,000","27,380,000","30,987,000","-68,086,000","-893,000","48,310,000","49,375,000","-66,655,000","67,596,000","45,131,000","44,659,000","-9,356,000","20,430,000","47,392,000","41,126,000","-5,719,000","7,118,000","30,807,000","28,349,000","-9,786,000","12,907,000","24,207,000","26,799,000","-12,117,000","14,957,000","27,404,000","27,158,000","-161,000","18,206,000","27,891,000","25,415,000","3,144,000","19,115,000","31,257,000","24,088,000","-6,177,000","10,052,000","16,864,000","16,291,000","-6,456,000","7,827,000","19,032,000","17,187,000","-2,443,000","18,642,000","24,933,000","18,264,000","-8,132,000","5,241,000","11,308,000","11,505,000","-6,339,000","8,805,000","14,572,000","17,054,000","4,776,000","12,908,000","10,426,000","11,329,000","2,418,000","8,743,000","-5,459,000","-3,299,000"
NormalizedIncome,,"55,800,000","85,159,500","104,500,000","117,520,800","-3,470,000","47,400,000","71,892,584.88","-6,725,000","-122,640,000","-12,915,230","27,380,000","30,987,000","-68,086,000","-893,000","48,310,000","49,375,000","-66,655,000","67,596,000","45,131,000","44,659,000","-9,356,000","20,430,000","47,392,000","41,126,000","-5,719,000","7,118,000","30,807,000","28,349,000","-9,786,000","12,907,000","24,207,000","26,799,000","-12,117,000","14,957,000","27,404,000","27,158,000","-161,000","18,206,000","27,891,000","25,415,000","3,144,000","19,115,000","31,257,000","24,088,000","-6,177,000","10,052,000","16,864,000","16,291,000","-6,456,000","7,827,000","19,032,000","17,187,000","-2,443,000","18,642,000","24,933,000","18,264,000","-8,132,000","5,241,000","11,308,000","11,505,000","-6,339,000","8,805,000","14,572,000","17,054,000","4,776,000","12,908,000","10,426,000","11,329,000","2,418,000","9,292,000","-2,645,000","1,418,200"
InterestExpense,,"16,600,000","17,400,000","16,300,000","23,200,000","28,600,000","30,000,000","31,294,000","35,059,000","23,454,000","38,293,000","41,632,000","38,089,000","40,452,000","38,361,000","37,058,000","37,348,000","39,570,000","22,568,000","13,512,000","13,397,000","12,268,000","13,574,000","16,944,000","12,226,000","13,026,000","16,256,000","3,049,000","2,494,000","2,522,000","2,655,000","2,388,000","2,510,000","2,532,000","2,665,000","1,650,000","2,701,000","1,986,000","1,910,000","2,456,000","8,158,000","3,279,000","3,280,000","3,383,000","3,326,000","3,186,000","3,469,000","3,528,000","3,596,000","5,499,000","5,587,000","5,583,000","5,566,000","5,589,000",,,,,,,,,,,,,,,,,,,
NetInterestIncome,,"-16,600,000","-17,400,000","-16,300,000","-23,200,000","-28,600,000","-30,000,000","-31,294,000","-35,059,000","-23,454,000","-38,293,000","-41,632,000","-38,089,000","-40,452,000","-38,361,000","-37,058,000","-37,348,000","-39,570,000","-22,568,000","-13,512,000","-13,397,000","-12,268,000","-13,574,000","-16,944,000","-12,226,000","-13,026,000","-16,256,000","-3,049,000","-2,494,000","-2,522,000","-2,655,000","-2,388,000","-2,510,000","-2,532,000","-2,665,000","-1,650,000","-2,701,000","-1,986,000","-1,910,000","-2,456,000","-8,158,000","-3,279,000","-3,280,000","-3,383,000","-3,326,000","-3,186,000","-3,469,000","-3,528,000","-3,596,000","-5,499,000","-5,587,000","-5,583,000","-5,566,000","-5,589,000",,,,,,,,,,,,,,,,,,,
