name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			AccumulatedDepreciation,,"-44,500,000",,"-34,500,000","-30,700,000","-27,548,000","-24,479,000","-21,695,000","-19,118,000","-16,710,000"
		GoodwillAndOtherIntangibleAssets,"163,300,000","163,700,000","15,200,000","14,200,000","14,300,000","12,599,000","12,696,000","12,793,000","12,890,000","12,986,000"
			Goodwill,"152,900,000","152,900,000","12,500,000","11,400,000","11,400,000","9,634,000","9,634,000","9,634,000","9,634,000","9,634,000"
			OtherIntangibleAssets,"10,400,000","10,800,000","2,700,000","2,800,000","2,900,000","2,965,000","3,062,000","3,159,000","3,256,000","3,352,000"
		NonCurrentPrepaidAssets,,"1,900,000","1,600,000","1,500,000","1,400,000","1,339,000","1,388,000","1,414,000","1,406,000","1,494,000"
		OtherNonCurrentAssets,"7,200,000","5,000,000","800,000","900,000","1,000,000","1,072,000","86,000","115,000","134,000","125,000"
TotalLiabilitiesNetMinorityInterest,"1,905,600,000","1,785,100,000","1,637,900,000","1,505,100,000","1,398,000,000","357,760,000","340,435,000","388,539,000","354,895,000","326,061,000"
	CurrentLiabilities,"775,900,000","664,100,000","544,900,000","438,000,000","355,600,000","315,489,000","308,349,000","279,428,000","249,114,000","239,504,000"
		PayablesAndAccruedExpenses,"27,900,000","22,100,000","30,200,000","48,500,000","48,700,000","38,374,000","34,722,000","6,942,000","13,705,000","13,633,000"
			Payables,"27,900,000","22,100,000","30,200,000","15,200,000","11,500,000","8,816,000","5,577,000","3,875,000","10,646,000","10,757,000"
				AccountsPayable,"27,900,000","22,100,000","30,200,000","15,200,000","11,500,000","8,816,000","5,577,000","3,875,000","10,646,000","10,757,000"
				TotalTaxPayable,,,,,,"3,475,000",,,,
				DuetoRelatedPartiesCurrent,,,,,,,"4,227,000","3,339,000","3,000,000","2,753,000"
			CurrentAccruedExpenses,,,,"33,300,000","37,200,000","29,558,000","29,145,000","3,067,000","3,059,000","2,876,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"49,300,000","41,700,000","38,400,000","3,300,000","1,400,000","31,969,000","2,430,000","22,619,000","15,623,000","28,610,000"
		CurrentDebtAndCapitalLeaseObligation,,,,"11,000,000","13,100,000","550,000","550,000","550,000","550,000","19,057,000"
			CurrentDebt,,,,,,,,,,"18,507,000"
				OtherCurrentBorrowings,,,,,,,,,,"18,507,000"
			CurrentCapitalLeaseObligation,,,,"11,000,000","13,100,000","550,000","550,000","550,000","550,000","550,000"
		CurrentDeferredLiabilities,,,,"8,500,000","7,900,000","7,765,000","3,719,000","3,107,000","2,936,000","3,785,000"
			CurrentDeferredTaxesLiabilities,,,,"3,500,000","3,500,000","3,475,000",,,,
			CurrentDeferredRevenue,,,,"5,000,000","4,400,000","4,290,000","3,719,000","3,107,000","2,936,000","3,785,000"
		OtherCurrentLiabilities,"698,700,000","600,300,000","476,300,000","366,700,000","284,500,000","268,800,000","269,358,000","246,210,000","216,300,000","174,419,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,129,700,000","1,121,000,000","1,093,000,000","1,067,100,000","1,042,400,000","42,271,000","32,086,000","109,111,000","105,781,000","86,557,000"
		LongTermDebtAndCapitalLeaseObligation,"1,081,900,000","1,065,600,000","1,053,300,000","1,034,600,000","1,016,400,000","5,055,000","5,193,000","87,456,000","87,198,000","68,445,000"
			LongTermDebt,"902,500,000","901,400,000","900,300,000","899,200,000","898,100,000",,,"82,126,000","81,731,000","62,840,000"
			LongTermCapitalLeaseObligation,"179,400,000","164,200,000","153,000,000","135,400,000","118,300,000","5,055,000","5,193,000","5,330,000","5,467,000","5,605,000"
		NonCurrentDeferredLiabilities,,"0","0","21,500,000","17,600,000","29,825,000","26,873,000","21,186,000","18,314,000","17,940,000"
			NonCurrentDeferredTaxesLiabilities,,,,"3,500,000","3,500,000","3,475,000","4,200,000","1,800,000",,
			NonCurrentDeferredRevenue,,,,"18,000,000","14,100,000","12,818,000","9,356,000","6,371,000","5,340,000","5,039,000"
		DerivativeProductLiabilities,,,,,,"0","0","449,000","249,000","152,000"
		OtherNonCurrentLiabilities,"47,800,000","55,400,000","39,700,000","11,000,000","8,400,000","7,391,000","20,000","20,000","20,000","20,000"
TotalEquityGrossMinorityInterest,"-2,400,000","56,000,000","153,100,000","220,900,000","278,000,000","423,218,000","470,944,000","143,688,000","186,589,000","-24,239,000"
	StockholdersEquity,"-7,400,000","51,400,000","151,000,000","217,800,000","272,700,000","416,179,000","460,316,000","138,837,000","181,659,000","-29,524,000"
		CapitalStock,"200,000","200,000","200,000","0","200,000","241,000","241,000","548,455,000","551,014,000","324,831,000"
			PreferredStock,"0","0","0",,"0","0","0","545,001,000","545,001,000","320,639,000"
			CommonStock,"200,000","200,000","200,000","0","200,000","241,000","241,000","3,454,000","6,013,000","4,192,000"
		AdditionalPaidInCapital,"1,058,600,000","1,017,900,000","977,600,000","935,000,000","891,700,000","971,781,000","928,805,000",,,
		RetainedEarnings,"-1,061,800,000","-965,300,000","-826,600,000","-717,200,000","-619,200,000","-555,843,000","-468,730,000","-409,618,000","-369,355,000","-354,355,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,400,000","-1,400,000","-200,000",,,,,,,
	MinorityInterest,"5,000,000","4,600,000","2,100,000","3,100,000","5,300,000","7,039,000","10,628,000","4,851,000","4,930,000","5,285,000"
TotalCapitalization,"895,100,000","952,800,000","1,051,300,000","1,117,000,000","1,170,800,000","416,179,000","460,316,000","220,963,000","263,390,000","33,316,000"
PreferredStockEquity,,,,,,,,"545,001,000","545,001,000","320,639,000"
CommonStockEquity,"-7,400,000","51,400,000","151,000,000","217,800,000","272,700,000","416,179,000","460,316,000","-406,164,000","-363,342,000","-350,163,000"
CapitalLeaseObligations,"179,400,000","164,200,000","153,000,000","146,400,000","131,400,000","5,605,000","5,743,000","5,880,000","6,017,000","6,155,000"
NetTangibleAssets,"-170,700,000","-112,300,000","135,800,000","203,600,000","258,400,000","403,580,000","447,620,000","126,044,000","168,769,000","-42,510,000"
WorkingCapital,"615,700,000","703,900,000","969,900,000","1,052,200,000","1,107,000,000","371,688,000","416,670,000","167,998,000","209,432,000","-19,683,000"
InvestedCapital,"895,100,000","952,800,000","1,051,300,000","1,117,000,000","1,170,800,000","416,179,000","460,316,000","-324,038,000","-281,611,000","-268,816,000"
TangibleBookValue,"-170,700,000","-112,300,000","135,800,000","203,600,000","258,400,000","403,580,000","447,620,000","-418,957,000","-376,232,000","-363,149,000"
TotalDebt,"1,081,900,000","1,065,600,000","1,053,300,000","1,045,600,000","1,029,500,000","5,605,000","5,743,000","88,006,000","87,748,000","87,502,000"
NetDebt,"794,100,000","796,700,000","658,600,000","489,300,000",,,,,,"47,360,000"
ShareIssued,"241,071,816","240,937,465","240,919,956","240,785,554","240,784,438","240,756,714","240,828,714","238,488,468","238,488,468","238,488,468"
OrdinarySharesNumber,"241,071,816","240,937,465","240,919,956","240,785,554","240,784,438","240,756,714","240,828,714","238,488,468","238,488,468","238,488,468"
