name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalAssets,"4,132,026,000","4,262,452,000","4,151,138,000","4,052,032,000","4,112,948,000","4,077,023,000","4,120,189,000","4,011,325,000","4,054,457,000","3,854,453,000","3,855,369,000","3,803,469,000","3,775,859,000","3,656,005,000","3,650,366,000","3,612,362,000","3,596,238,000","3,578,484,000","3,559,772,000","3,574,887,000","3,739,366,000","3,780,885,000","3,634,194,000","3,841,692,000","3,937,908,000","3,909,312,000","3,918,473,000","3,910,921,000","3,777,155,000","3,670,257,000","3,680,188,000","3,709,500,000","3,605,897,000","3,629,952,000","3,755,588,000","3,699,635,000","3,685,099,000","3,653,759,000","3,597,656,000","3,715,075,000","3,797,368,000","3,867,524,000","3,965,392,000","3,868,230,000","3,865,809,000","3,844,517,000","3,737,372,000","3,467,283,000","3,398,352,000","3,380,022,000","3,230,647,000","3,198,675,000","3,137,290,000","3,112,867,000","3,099,728,000","3,010,470,000","2,936,744,000","2,931,853,000","2,916,023,000","2,854,729,000","2,814,723,000","2,419,601,000","2,355,922,000","2,309,118,000","2,142,875,000","2,130,376,000","1,901,696,000","1,890,448,000","1,798,920,000","1,732,026,000","1,650,713,000","1,490,689,000","1,432,010,000","1,332,076,000","1,299,978,000","1,216,874,000","1,147,847,000","1,126,471,000","1,129,322,000","1,051,340,000","1,003,236,000","984,210,000","914,846,000","848,807,000","821,712,000","794,837,000","784,865,000","760,234,000","734,800,000","721,034,000","633,100,000","583,400,000","550,200,000","563,677,000","448,000,000","297,500,000","192,700,000","193,534,000","23,700,000","23,900,000","24,000,000","24,200,000","24,300,000","24,400,000","24,700,000","24,800,000","25,000,000","25,100,000","25,300,000","25,600,000","24,600,000","25,100,000","25,000,000","18,900,000","16,500,000","16,700,000","10,500,000","10,800,000","10,900,000","10,900,000","6,200,000"
	CurrentAssets,"281,815,000","461,977,000","259,900,000","239,030,000","265,948,000","244,990,000","245,427,000","225,696,000","366,573,000","233,668,000","322,131,000","326,589,000","208,479,000","210,217,000","250,521,000","234,665,000","242,619,000","262,348,000","290,853,000","267,907,000","464,043,000","514,078,000","409,798,000","507,487,000","486,375,000","370,343,000","362,200,000","296,525,000","215,643,000","225,013,000","245,357,000","299,895,000","219,617,000","255,248,000","347,701,000","287,341,000","296,460,000","296,699,000","124,968,000","129,150,000","130,266,000","154,679,000","158,875,000","132,885,000","139,366,000","130,782,000","128,567,000","118,852,000","117,256,000","196,030,000","110,580,000","110,723,000","242,104,000","192,124,000","112,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"19,347,000","13,262,000","14,570,000","17,182,000","36,139,000","18,369,000","11,458,000","21,596,000","159,061,000","14,733,000","34,005,000","46,282,000","7,780,000","8,066,000","9,492,000","8,472,000","8,888,000","12,261,000","10,858,000","10,606,000","226,470,000","209,863,000","47,574,000","13,317,000","62,489,000","60,310,000","3,840,000","37,074,000","4,429,000","6,077,000","40,018,000","76,216,000","18,374,000","54,373,000","27,318,000","9,196,000","23,509,000","10,594,000","5,009,000","4,702,000","7,987,000","5,559,000","11,504,000","11,703,000","12,606,000","10,102,000","11,733,000","9,879,000","10,180,000","8,262,000","9,981,000","11,931,000","12,702,000","6,775,000","21,316,000","12,857,000","37,607,000","24,638,000","21,895,000","15,123,000","22,003,000","7,923,000","10,810,000","5,748,000","20,169,000","10,784,000","17,348,000","21,486,000","6,212,000","13,821,000","6,812,000","12,202,000","9,536,000","9,481,000","13,372,000","8,367,000","6,282,000","5,991,000","7,664,000","4,256,000","4,250,000","6,640,000","7,881,000","2,962,000","3,806,000","4,981,000","3,259,000","630,000","869,000","2,376,000",,,,"2,349,000",,,,"3,395,000",,"400,000","500,000","500,000",,,"600,000","600,000",,,,,,,,,,,,,,,
			CashAndCashEquivalents,"19,347,000","13,262,000","14,570,000","17,182,000","36,139,000","18,369,000","11,458,000","21,596,000","159,061,000","14,733,000","34,005,000","46,282,000","7,780,000","8,066,000","9,492,000","8,472,000","8,888,000","12,261,000","10,858,000","10,606,000","226,470,000","209,863,000","47,574,000","13,317,000","62,489,000","60,310,000","3,840,000","37,074,000","4,429,000","6,077,000","40,018,000","76,216,000","18,374,000","54,373,000","27,318,000","9,196,000","23,509,000","10,594,000","5,009,000","4,702,000","7,987,000","5,559,000","11,504,000","11,703,000","12,606,000","10,102,000","11,733,000","9,879,000","10,180,000","8,262,000","9,981,000","11,931,000","12,702,000","6,775,000","21,316,000","12,857,000","37,607,000","24,638,000","21,895,000","15,123,000","22,003,000","7,923,000","10,810,000","5,748,000","20,169,000","10,784,000","17,348,000","21,486,000","6,212,000","13,821,000","6,812,000","12,202,000","9,536,000","9,481,000","13,372,000","8,367,000","6,282,000","5,991,000","7,664,000","4,256,000","4,250,000","6,640,000","7,881,000","2,962,000","3,806,000","4,981,000","3,259,000","630,000","869,000","2,376,000",,,,"2,349,000",,,,"3,395,000",,"0","0","0",,,"0","0",,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000","500,000","500,000",,,"600,000","600,000",,,,,,,,,,,,,,,
		Receivables,"239,965,000","231,904,000","212,119,000","212,739,000","214,795,000","203,267,000","203,140,000","193,230,000","191,204,000","196,703,000","197,738,000","215,552,000","185,955,000","172,609,000","164,104,000","167,689,000","170,767,000","176,005,000","168,475,000","187,172,000","172,411,000","176,936,000","164,435,000","174,983,000","174,710,000","182,526,000","169,847,000","163,435,000","184,907,000","174,958,000","166,471,000","180,730,000","176,465,000","170,119,000","148,149,000","113,562,000","99,484,000","105,049,000","15,877,000","10,992,000","100,568,000","112,888,000","108,139,000","13,083,000","19,765,000","18,938,000","18,906,000","12,552,000","13,982,000","89,264,000","14,004,000","13,776,000","12,737,000","13,684,000","13,044,000","82,690,000","76,162,000","78,462,000","71,571,000","66,405,000","68,772,000","41,643,000","39,033,000","52,084,000","50,976,000","32,579,000","30,222,000","29,291,000","27,890,000","26,282,000","23,383,000","36,869,000","28,381,000","30,950,000","23,777,000","21,664,000","21,907,000","17,207,000","18,592,000","16,589,000","16,560,000","15,252,000","15,231,000","14,659,000","14,854,000","11,889,000","11,453,000","9,396,000","7,458,000","6,562,000",,,,"5,249,000",,,,"557,000",,,,,,,,,,,,,,,,,,,,,,,
			AccountsReceivable,"157,548,000","149,678,000","136,172,000","139,666,000","142,964,000","134,513,000","129,004,000","120,897,000","120,007,000","123,180,000","125,624,000","144,896,000","116,565,000","115,627,000","108,416,000","113,262,000","111,967,000","118,512,000","112,367,000","132,574,000","118,841,000","124,657,000","113,316,000","124,821,000","125,712,000","134,651,000","123,026,000","117,669,000","132,093,000","122,811,000","115,585,000","124,181,000","121,234,000","116,456,000","107,828,000","113,562,000","99,484,000","105,049,000","15,877,000","10,992,000","11,231,000","26,032,000","20,991,000","13,083,000","19,765,000","18,938,000","18,906,000","12,552,000","13,982,000","17,459,000","14,004,000","13,776,000","12,737,000","13,684,000","13,044,000","23,452,000","19,832,000","24,831,000","20,680,000","18,826,000","24,478,000","26,367,000","26,778,000","15,446,000","16,729,000","15,606,000","12,537,000","13,613,000","17,529,000","16,771,000","10,278,000","16,012,000","9,708,000","13,047,000","7,049,000","6,129,000","7,629,000","3,509,000","5,197,000","3,953,000","4,909,000","3,805,000","4,720,000","4,855,000","5,519,000","3,245,000","3,571,000","3,386,000","2,080,000","1,928,000",,,,"2,986,000",,,,"78,000",,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"150,735,000",,,,"135,973,000","129,004,000","120,897,000","120,007,000","123,180,000","125,624,000","144,896,000","116,565,000","116,721,000","108,416,000","114,496,000","112,709,000","119,483,000","113,261,000","133,134,000","119,412,000","125,633,000","114,258,000","125,988,000","193,738,000","138,138,000","126,852,000","121,007,000","134,572,000","124,946,000","117,761,000","127,954,000","125,082,000","121,558,000","113,172,000","118,778,000","104,835,000","109,743,000","20,631,000","15,185,000",,,"24,395,000","16,443,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-1,057,000",,,,"-1,460,000",,,,,,,,"-1,094,000",,"-1,234,000","-742,000","-971,000","-894,000","-560,000","-571,000","-976,000","-942,000","-1,167,000","-68,026,000","-3,487,000","-3,826,000","-3,338,000","-2,479,000","-2,135,000","-2,176,000","-3,773,000","-3,848,000","-5,102,000","-5,344,000","-5,216,000","-5,351,000","-4,694,000","-4,754,000","-4,193,000",,,"-3,404,000","-3,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,"5,040,000","6,041,000","6,040,000","6,040,000","6,041,000","6,041,000","14,167,000","14,093,000","14,096,000","14,096,000","14,093,000","14,093,000","14,097,000","3,021,000","3,021,000","3,041,000","3,021,000","3,021,000","3,020,000","3,020,000","3,000,000","3,021,000","3,021,000","3,020,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,008,000","9,864,000","9,850,000","9,608,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
