name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"517,670,000","554,093,000","603,357,000","175,533,000","251,642,000"
	CurrentAssets,"410,424,000","483,544,000","538,511,000","99,012,000","174,108,000"
		CashCashEquivalentsAndShortTermInvestments,"315,002,000","400,569,000","461,276,000","26,501,000","108,132,000"
			CashAndCashEquivalents,"315,002,000","400,569,000","461,276,000","26,501,000","108,132,000"
		Receivables,"37,767,000","26,563,000","21,670,000","25,005,000","32,333,000"
			AccountsReceivable,"37,642,000","26,509,000","21,257,000","24,568,000","32,044,000"
				GrossAccountsReceivable,,,,,"32,244,000"
				AllowanceForDoubtfulAccountsReceivable,,,,,"-200,000"
			DuefromRelatedPartiesCurrent,"125,000","54,000","413,000","437,000","289,000"
		Inventory,"36,318,000","33,456,000","31,174,000","29,128,000","24,962,000"
		PrepaidAssets,"17,241,000","19,154,000","20,205,000","18,378,000","4,557,000"
		OtherCurrentAssets,"4,096,000","3,802,000","4,186,000",,"4,124,000"
	TotalNonCurrentAssets,"107,246,000","70,549,000","64,846,000","76,521,000","77,534,000"
		NetPPE,"99,393,000","62,719,000","60,333,000","62,097,000","63,110,000"
			GrossPPE,"157,102,000","114,625,000",,,"93,209,000"
				Properties,"0","0",,,"0"
				BuildingsAndImprovements,"6,276,000","6,276,000",,,"6,276,000"
				MachineryFurnitureEquipment,"38,563,000","35,568,000",,,"21,963,000"
				OtherProperties,"87,639,000","49,936,000",,,"43,561,000"
				ConstructionInProgress,"2,709,000","940,000",,,"4,673,000"
				Leases,"21,915,000","21,905,000",,,"16,736,000"
			AccumulatedDepreciation,"-57,709,000","-51,906,000",,,"-30,099,000"
		OtherNonCurrentAssets,"7,853,000","7,830,000","4,513,000","14,424,000","14,424,000"
TotalLiabilitiesNetMinorityInterest,"188,226,000","165,990,000","212,094,000","740,456,000","581,693,000"
	CurrentLiabilities,"100,639,000","101,284,000","71,366,000","71,033,000","73,442,000"
		PayablesAndAccruedExpenses,"72,117,000","91,881,000","44,504,000","44,928,000","61,874,000"
			Payables,"72,117,000","47,316,000","44,504,000","44,928,000","28,162,000"
				AccountsPayable,"68,880,000","44,693,000","43,079,000","43,650,000","26,737,000"
				DuetoRelatedPartiesCurrent,"3,237,000","2,623,000","1,425,000","1,278,000","1,425,000"
			CurrentAccruedExpenses,,"44,565,000",,,"33,712,000"
		CurrentDebtAndCapitalLeaseObligation,"5,072,000","3,419,000",,,"5,276,000"
			CurrentDebt,,,,,"1,770,000"
				OtherCurrentBorrowings,,,,,"1,770,000"
			CurrentCapitalLeaseObligation,"5,072,000","3,419,000",,,"3,506,000"
		CurrentDeferredLiabilities,"66,000","473,000","493,000","1,341,000","1,783,000"
			CurrentDeferredRevenue,"66,000","473,000","493,000","1,341,000","1,783,000"
		OtherCurrentLiabilities,"23,384,000","5,511,000","26,369,000","24,764,000","4,509,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"87,587,000","64,706,000","140,728,000","669,423,000","508,251,000"
		LongTermDebtAndCapitalLeaseObligation,"68,478,000","29,427,000","11,000,000","18,028,000","39,749,000"
			LongTermDebt,"11,000,000","11,000,000","11,000,000","18,028,000","18,971,000"
			LongTermCapitalLeaseObligation,"57,478,000","18,427,000",,,"20,778,000"
		EmployeeBenefits,,"0",,"295,049,000","131,989,000"
		DerivativeProductLiabilities,"15,177,000","21,555,000","46,629,000",,"0"
		PreferredSecuritiesOutsideStockEquity,,"0",,"334,439,000","334,439,000"
		OtherNonCurrentLiabilities,"3,932,000","13,724,000","83,099,000","21,907,000","2,074,000"
TotalEquityGrossMinorityInterest,"329,444,000","388,103,000","391,263,000","-564,923,000","-330,051,000"
	StockholdersEquity,"329,444,000","388,103,000","391,263,000","-564,923,000","-330,051,000"
		CapitalStock,"24,000","24,000","24,000","0","0"
			PreferredStock,"0",,,,
			CommonStock,"24,000","24,000","24,000","0","0"
		AdditionalPaidInCapital,"981,757,000","963,520,000","926,253,000","1,483,000","0"
		RetainedEarnings,"-652,337,000","-575,441,000","-535,014,000","-566,406,000","-330,051,000"
TotalCapitalization,"340,444,000","399,103,000","402,263,000","-546,895,000","-311,080,000"
CommonStockEquity,"329,444,000","388,103,000","391,263,000","-564,923,000","-330,051,000"
CapitalLeaseObligations,"62,550,000","21,846,000",,,"24,284,000"
NetTangibleAssets,"329,444,000","388,103,000","391,263,000","-564,923,000","-330,051,000"
WorkingCapital,"309,785,000","382,260,000","467,145,000","27,979,000","100,666,000"
InvestedCapital,"340,444,000","399,103,000","402,263,000","-546,895,000","-309,310,000"
TangibleBookValue,"329,444,000","388,103,000","391,263,000","-564,923,000","-330,051,000"
TotalDebt,"73,550,000","32,846,000","11,000,000","18,028,000","45,025,000"
ShareIssued,"245,154,475","242,647,604","240,190,402","240,190,402","240,190,402"
OrdinarySharesNumber,"245,154,475","242,647,604","240,190,402","240,190,402","240,190,402"
