name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008
MarketCap,"27,072,150,460","30,085,580,380","34,299,070,268","30,686,794,051","27,973,751,446","27,205,654,075","27,823,879,567","26,262,325,594","23,313,342,532","21,642,906,030","22,212,861,325","22,457,011,134","20,653,554,312","18,820,083,949","16,400,686,861","15,877,898,658","15,399,809,765","14,622,320,894","16,319,565,346","14,424,823,239","13,896,810,478","13,822,022,592","12,880,323,636","13,321,418,217","15,034,202,826","12,251,303,948","10,652,371,667","9,889,724,160","8,758,846,560","9,753,517,410","9,565,324,600","8,645,950,950","8,858,522,450","8,125,510,400","7,538,296,540","7,352,834,880","7,326,595,160","7,360,418,601","6,571,564,440","6,538,496,652","6,040,695,449","5,990,618,059","5,591,947,661","5,296,831,440","5,166,649,100","4,918,483,350","4,425,648,840","4,068,992,200","3,599,808,800","3,801,319,680","3,913,458,300","3,481,524,000","3,335,879,820","3,078,393,554","3,340,462,662","3,440,000,000","3,547,929,767"
EnterpriseValue,"37,800,150,460","41,031,580,380","45,391,070,268","41,693,794,051","38,739,751,446","37,679,654,075","38,037,879,567","36,355,325,594","33,155,342,532","31,124,906,030","31,355,861,325","31,554,011,134","29,522,554,312","27,294,083,949","24,711,686,861","24,167,898,658","23,344,809,765","22,284,320,894","23,688,565,346","21,813,823,239","21,116,810,478","20,919,022,592","19,680,323,636","20,123,418,217","21,711,202,826","18,750,303,948","16,919,729,667","16,061,155,160","14,769,133,560","15,674,272,410","15,401,404,600","14,548,829,950","14,689,563,450","13,955,908,400","13,183,015,540","13,093,476,880","12,941,787,160","12,914,118,601","12,125,264,440","12,215,518,652","11,563,592,449","11,864,813,059","11,360,351,661","11,065,235,440","10,978,713,100","10,630,746,350","10,125,084,840","9,647,411,200","9,198,737,800","9,245,108,680","9,381,450,300","8,830,866,000","8,703,598,820","8,465,984,554","8,638,522,662","8,554,608,000","8,589,246,767"
PeRatio,"21.008","23.817","44.967","41.029","39.02","38.343","42.047","41.159","36.865","34.857","35","38.701","36.478","33.098","36.02","33.576","34.849","34.508","30.909","30.532","29.086","29.683","27.831","27.314","31.771","26.11","22.893","21.857","19.93","22.682","24.227","22.329","23.325","22.039","20.716","20.039","19.177","19.64","17.597","18.438","19.258","19.671","19.078","18.072","18.179","17.531","16.529","15.209","14.406","15.883",,,,,,,
ForwardPeRatio,"33.445","37.175","42.373","36.9","36.232","35.336","35.971","34.364","33.445","31.056","31.348","31.847","31.847","28.986","25.445","24.938","26.178","25.126","27.701","24.753","25.707","25.51","23.81","24.631","29.674","23.365","21.459","19.92","17.513","20.08","20.534","18.622","19.048","17.544","15.528","15.244","14.903","14.684","14.514","12.3","13.755","16.367","16.695","16.026","15.949","15.221","15.432",,,,,,,"13.228",,,
PegRatio,"4.434","4.702","4.785","4.221","3.87","3.988","4.214","4.136","4.002","3.697","3.335","3.503","3.549","3.225","2.93","3.289","3.451",,,"3.693","2.766","3.233","3.662","3.787","4.562","3.3","3.863","3.593","2.666","1.861","1.903","1.551","2.271","2.092","2.716","2.286","2.235","2.202","2.176","1.845","2.062","1.841","1.861","2.29","1.751","1.547","1.694",,,,,,,"1.396",,,
PsRatio,"6.989","7.666","8.845","7.933","7.352","7.224","7.396","7.107","6.396","5.995","6.267","6.386","6.004","5.455","4.783","4.671","4.546","4.379","4.906","4.359","4.209","4.216","3.951","4.123","4.741","3.928","3.466","3.246","2.889","3.237","3.182","2.902","3.008","2.801","2.631","2.563","2.536","2.559","2.293","2.373","2.254","2.253","1.997","1.892","1.854","1.786","1.634","1.539","1.419","1.509","1.544","1.36","1.278","1.293","1.429","1.483","1.61"
PbRatio,"3.629","4.122","4.995","4.587","4.249","4.215","4.273","4.144","3.734","3.536","3.589","3.726","3.533","3.209","2.799","2.77","2.827","2.715","2.959","2.681","2.628","2.649","2.46","2.585","2.958","2.426","2.062","1.957","1.754","1.984","1.944","1.774","1.845","1.719","1.627","1.608","1.627","1.656","1.478","1.516","1.422","1.414","1.314","1.244","1.243","1.186","1.071","0.985","0.891","0.95","0.978","0.872","0.848","0.841","0.814","0.826","0.865"
EnterprisesValueRevenueRatio,"9.732","48.731","47.73","38.181","38.779","42.432","41.211","33.694","35.613","36.878","34.763","31.149","33.472","33.572","29.073","24.762","27.368","29.283","28.853","23.305","25.02","27.671","24.539","21.638","26.253","25.236","21.62","17.921","18.883","22.453","21.058","17.194","19.35","20.465","18.509","15.791","17.869","20.301","17.807","14.685","15.509","19.182","18.214","14.437","16.283","17.401","15.24","12.259","13.704","15.722","15.692","12.987","14.204","15.388","15.194","12.726","14.574"
EnterprisesValueEBITDARatio,"13.897","90.979","36.994","72.135","79.385","97.616","91.437","61.934","71.302","81.054","74.835","57.371","67.403","72.016","63.526","46.928","53.543","64.78","61.369","39.59","48.882","59.598","53.771","46.474","52.697","56.992","49.204","34.006","38.334","50.473","46.336","32.361","40.451","47.145","46.755","30.305","37.01","47.935","44.228","28.362","31.073","45.772","41.597","29.399","37.262","44.801","36.15","27.023","32.922","42.367","41.242","29.333","35.789","-33.982","36.755","30.488","39.404"
