name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"1,535,900,000","439,800,000","365,300,000","366,500,000","364,300,000","359,900,000","310,100,000","302,200,000","338,000,000","382,700,000","397,200,000","404,300,000","407,500,000","391,300,000","368,900,000","364,500,000","367,000,000","350,500,000","359,600,000","339,000,000","323,200,000","309,700,000","325,600,000","293,900,000","292,700,000","311,100,000","353,600,000","336,900,000","348,200,000","320,400,000","388,200,000","367,600,000","372,200,000","359,600,000","399,600,000","390,500,000","403,700,000","453,900,000","491,400,000","480,500,000","460,900,000","481,300,000","424,125,000","403,499,000","377,958,000","333,318,000","317,216,000","331,635,000","349,319,000","328,423,000"
	OperatingRevenue,"1,530,000,000","438,700,000","362,200,000","365,600,000","363,500,000","359,300,000","309,200,000","302,100,000","336,300,000","382,000,000","396,400,000","403,200,000","406,900,000","390,000,000","366,200,000","362,100,000","365,000,000","348,300,000","355,200,000","339,000,000","323,200,000","306,700,000","325,400,000","293,700,000","292,600,000","310,500,000","346,600,000","335,000,000","347,000,000","320,300,000","378,300,000","367,500,000","371,700,000","358,000,000","388,500,000","389,900,000","403,600,000","451,500,000","479,300,000","480,500,000","460,900,000","481,300,000","424,125,000","403,499,000","377,657,000","333,318,000","317,216,000","331,635,000","350,345,000","328,423,000"
CostOfRevenue,"1,182,800,000","338,000,000","288,900,000","277,300,000","278,600,000","274,000,000","243,000,000","238,300,000","262,500,000","304,400,000","323,800,000","319,400,000","327,000,000","307,400,000","287,900,000","283,300,000","282,700,000","270,600,000","272,000,000","257,200,000","257,200,000","234,400,000","224,000,000","217,600,000","224,400,000","239,000,000","274,000,000","266,300,000","296,000,000","254,500,000","315,200,000","280,600,000","290,000,000","304,000,000","316,700,000","316,500,000","332,400,000","382,400,000","403,000,000","388,900,000","377,400,000","408,300,000","372,534,000","332,723,000","319,214,000","281,329,000","263,434,000","254,524,000","266,803,000","252,183,000"
GrossProfit,"353,100,000","101,800,000","76,400,000","89,200,000","85,700,000","85,900,000","67,100,000","63,900,000","75,500,000","78,300,000","73,400,000","84,900,000","80,500,000","83,900,000","81,000,000","81,200,000","84,300,000","79,900,000","87,600,000","81,800,000","66,000,000","75,300,000","101,600,000","76,300,000","68,300,000","72,100,000","79,600,000","70,600,000","52,200,000","65,900,000","73,000,000","87,000,000","82,200,000","55,600,000","82,900,000","74,000,000","71,300,000","71,500,000","88,400,000","91,600,000","83,500,000","73,000,000","51,591,000","70,776,000","58,744,000","51,989,000","53,782,000","77,111,000","82,516,000","76,240,000"
OperatingExpense,"201,200,000","53,200,000","48,400,000","47,800,000","51,800,000","47,700,000","62,300,000","51,900,000","50,600,000","50,300,000","56,900,000","49,900,000","58,900,000","53,900,000","58,200,000","51,100,000","49,600,000","48,800,000","49,100,000","48,300,000","57,400,000","53,000,000","54,300,000","47,400,000","52,300,000","51,900,000","54,800,000","47,500,000","45,800,000","38,300,000","40,700,000","41,200,000","50,500,000","50,900,000","52,000,000","46,700,000","45,200,000","44,500,000","44,100,000","38,900,000","40,700,000","39,100,000","39,876,000","40,691,000","37,309,000","47,724,000","38,020,000","28,745,000","24,657,000","23,967,000"
	SellingGeneralAndAdministration,"64,500,000","18,000,000","13,500,000","15,300,000","17,700,000","15,300,000","30,300,000","18,400,000","16,500,000","16,200,000","22,900,000","14,300,000","21,900,000","16,700,000","16,900,000","15,700,000","17,600,000","15,900,000","18,100,000","17,700,000","24,100,000","19,700,000","22,500,000","21,800,000","23,700,000","23,700,000","21,500,000","21,900,000","19,400,000","14,500,000","15,500,000","18,700,000","21,900,000","21,900,000","26,500,000","23,500,000","21,800,000","20,600,000","20,800,000","20,000,000","20,500,000","20,700,000","5,353,000","25,939,000","22,704,000","16,160,000","25,695,000","14,732,000","13,550,000","13,255,000"
	DepreciationAmortizationDepletionIncomeStatement,"136,700,000","35,200,000","34,900,000","32,500,000","34,100,000","32,400,000","32,000,000","33,500,000","34,100,000","34,100,000","34,000,000","35,600,000","37,000,000","37,200,000","41,300,000","35,400,000","32,000,000","32,900,000","31,000,000","30,600,000","33,300,000","33,300,000","31,800,000","25,600,000","28,600,000","28,200,000","33,300,000","25,600,000","26,400,000","23,800,000","25,200,000","22,500,000","28,600,000","29,000,000","25,500,000","23,200,000","23,400,000","23,900,000","23,300,000","18,900,000","20,200,000","18,400,000","16,023,000","14,752,000","14,605,000","13,020,000","12,325,000","14,013,000","11,107,000","10,712,000"
		DepreciationAndAmortizationInIncomeStatement,"136,700,000","35,200,000","34,900,000","32,500,000","34,100,000","32,400,000","32,000,000","33,500,000","34,100,000","34,100,000","34,000,000","35,600,000","37,000,000","37,200,000","41,300,000","35,400,000","32,000,000","32,900,000","31,000,000","30,600,000","33,300,000","33,300,000","31,800,000","25,600,000","28,600,000","28,200,000","33,300,000","25,600,000","26,400,000","23,800,000","25,200,000","22,500,000","28,600,000","29,000,000","25,500,000","23,200,000","23,400,000","23,900,000","23,300,000",,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,544,000",,,,
OperatingIncome,"151,900,000","48,600,000","28,000,000","41,400,000","33,900,000","38,200,000","4,800,000","12,000,000","24,900,000","28,000,000","16,500,000","35,000,000","21,600,000","30,000,000","22,800,000","30,100,000","34,700,000","31,100,000","38,500,000","33,500,000","8,600,000","22,300,000","47,300,000","28,900,000","16,000,000","20,200,000","24,800,000","23,100,000","6,400,000","27,600,000","32,300,000","45,800,000","31,700,000","4,700,000","30,900,000","27,300,000","26,100,000","27,000,000","44,300,000","52,700,000","42,800,000","33,900,000","11,715,000","30,085,000","21,435,000","4,265,000","15,762,000","48,366,000","57,859,000","52,273,000"
