name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990
			DeferredIncomeTax,"19,556,000","29,233,000","-19,302,000","2,012,000","7,613,000","25,452,000","-13,162,000","-20,527,000","-7,594,000","13,471,000","8,939,000","1,202,000","5,325,000","16,543,000","12,170,000","-2,057,000","4,822,000","16,842,000","-43,977,000","648,000","-2,421,000","10,847,000","-1,890,000","-11,673,000","-3,060,000","31,251,000","62,668,000","4,169,000","-4,473,000","36,376,000","50,754,000","-10,036,000","-10,591,000","24,718,000","-13,747,000","5,719,000","-2,159,000","22,598,000","-4,745,000","-4,387,000","432,000","-339,000","16,287,000","-7,679,000","12,476,000","19,678,000","-9,550,000","14,910,000","-8,565,000","-14,772,000","6,275,000","438,000","1,995,000","7,405,000","17,009,000","3,520,000","178,000","3,097,000","12,288,000","-4,082,000","-4,416,000","-14,489,000","-10,188,000","2,596,000","-1,822,000","-1,270,000","-7,364,000","208,000","2,257,000","2,309,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000","0","0","100,000",,,,
		StockBasedCompensation,"141,614,000","36,071,000","37,442,000","38,517,000","29,584,000","28,674,000","27,301,000","27,370,000","22,158,000","24,739,000","24,838,000","25,987,000","24,924,000","19,689,000","24,224,000","23,781,000","23,820,000","23,760,000","22,480,000","22,218,000","22,481,000","20,238,000","18,065,000","20,283,000","18,490,000","17,716,000","25,364,000","15,692,000","15,593,000","14,288,000","14,225,000","13,681,000","13,060,000","12,035,000","11,175,000","11,461,000","12,423,000","11,788,000","11,572,000","13,139,000","12,654,000","11,587,000","9,993,000","11,131,000","9,386,000","9,894,000","9,028,000","9,270,000","9,343,000","8,910,000","6,514,000","6,215,000","6,520,000","6,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"1,227,000","-1,876,000","-2,144,000","-20,538,000","-2,896,000","-2,054,000","-97,000","-37,255,000","658,000","-6,318,000","-812,000","-22,943,000","92,000","-4,875,000","-2,009,000","-20,114,000","-2,106,000","-3,013,000","-1,322,000","-22,662,000","-4,818,000","-1,533,000","-2,102,000","-9,727,000","-3,280,000","-2,869,000","-2,115,000","-6,482,000","-1,107,000","-2,176,000","-1,944,000","-2,064,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-387,500,000","183,478,000","231,736,000","191,952,000","143,969,000","148,276,000","172,973,000","3,665,000","2,946,000","1,991,000","6,810,000","809,000","2,517,000","2,435,000","2,821,000","-10,879,000","6,187,000","7,046,000","6,178,000","6,121,000","6,418,000","6,912,000","7,109,000","1,616,000","8,897,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,000","-3,500,000","3,800,000","-100,000","-100,000","-1,400,000","100,000",,,"-5,700,000","4,900,000","700,000","400,000",,,"400,000","1,400,000",,,"0","-100,000",,"1,500,000","2,100,000","1,100,000","3,000,000","2,400,000","2,300,000","2,000,000","2,000,000","1,900,000","1,700,000","1,600,000","1,100,000","1,700,000"
		ChangeInWorkingCapital,"-1,541,225,000","-912,124,000","-248,291,000","-355,346,000","-25,464,000","134,705,000","114,455,000","1,144,326,000","1,105,224,000","-881,408,000","174,903,000","-158,845,000","47,365,000","-31,144,000","54,312,000","-7,692,000","41,482,000","-66,601,000","6,815,000","-5,962,000","-134,592,000","92,915,000","133,274,000","-77,112,000","-59,470,000","76,139,000","142,274,000","-135,252,000","-158,692,000","55,058,000","14,078,000","-9,507,000","-58,209,000","190,389,000","68,609,000","-85,588,000","-92,034,000","55,249,000","68,098,000","-72,433,000","-32,957,000","33,872,000","150,445,000","66,217,000","-84,904,000","-191,701,000","44,076,000","-63,673,000","-54,591,000","12,524,000","105,273,000","18,154,000","22,877,000","97,130,000","53,604,000","-41,488,000","34,957,000","40,185,000","76,055,000","43,274,000","-9,150,000","-154,231,000","62,628,000","77,962,000","-15,790,000","13,811,000","11,623,000","58,312,000","-30,224,000","3,126,000","64,187,000","-48,449,000","-47,055,000","-5,670,000","-4,884,000","-51,606,000","70,563,000","-55,362,000","-812,000","-8,848,000","18,128,000","30,900,000","63,124,000","-35,836,000","4,618,000","-19,316,000","-971,000","-9,977,000","-43,240,000","-19,296,000","59,369,000","-10,200,000","-3,600,000","-55,200,000","82,600,000","-23,600,000","-1,400,000","-29,800,000","29,000,000","-16,400,000","-15,100,000","-34,800,000","23,600,000","-6,000,000","400,000","-10,100,000","11,600,000","5,400,000","7,900,000","-14,300,000","60,400,000","-22,900,000","-22,100,000","-32,000,000","26,600,000","-57,500,000","19,000,000","-9,600,000","10,500,000","-40,700,000","31,200,000","-10,700,000","6,200,000","-25,100,000","35,000,000","-9,400,000","-9,900,000","-15,200,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,000,000","-30,200,000",,,,,,,,,,,,,,,,
			ChangeInInventory,"-975,559,000","-411,278,000","-31,031,000","-480,215,000","-53,035,000","-189,010,000","121,408,000","-512,407,000","639,280,000","75,076,000","336,457,000","-332,927,000","-22,096,000","-63,331,000","228,638,000","-280,691,000","197,067,000","-253,721,000","198,490,000","-231,892,000","-13,573,000","-81,874,000","250,859,000","-203,536,000","-61,760,000","-79,345,000","281,730,000","-191,082,000","-5,471,000","-131,606,000","122,338,000","-236,193,000","-8,061,000","6,396,000","173,312,000","-99,931,000","-104,087,000","-17,212,000","133,667,000","-123,812,000","-84,389,000","-4,633,000","103,546,000","-44,093,000","-16,807,000","-85,799,000","-38,787,000","-132,426,000","-7,639,000","-35,567,000","142,140,000","-88,394,000","-8,583,000","-36,603,000","212,024,000","-74,356,000","9,850,000","-3,281,000","93,775,000","-48,694,000","31,149,000","-49,796,000","13,820,000","-105,757,000","20,203,000","-41,904,000","126,881,000","-89,126,000","-11,152,000","-111,582,000","146,491,000","-102,061,000","-38,163,000","-17,888,000","25,373,000","-51,369,000","-59,493,000","-39,484,000","35,327,000","-38,391,000","-39,421,000","-50,643,000","74,465,000","-85,439,000","-5,163,000","-47,687,000","34,863,000","-16,859,000","-21,950,000","-55,125,000","70,466,000","-48,100,000","-6,800,000","-49,600,000","45,100,000","-42,600,000","-8,300,000","-41,800,000","49,200,000","-40,900,000","-18,100,000","-35,300,000","28,100,000","-44,000,000","-25,100,000","-36,700,000","48,000,000","-40,300,000","17,100,000","-45,600,000",,,,"-63,400,000","42,300,000","-54,200,000","30,600,000","-35,100,000","6,600,000","-38,100,000","38,600,000","-25,700,000","-12,300,000","-27,700,000","40,900,000","-24,200,000","-14,700,000","-30,500,000"
			ChangeInPayablesAndAccruedExpense,"-448,696,000","-189,888,000","-271,103,000","28,540,000","-137,500,000","470,795,000","-147,931,000","1,416,284,000","486,350,000","-776,060,000","-184,115,000","107,172,000","-23,003,000","178,860,000","-217,579,000","206,054,000","-116,669,000","238,677,000","-230,204,000","116,698,000","-7,960,000","162,788,000","-130,083,000","20,558,000","68,724,000","123,886,000","-115,179,000","8,913,000","-78,236,000","143,038,000","-149,026,000","163,288,000","32,642,000","157,254,000","-142,925,000","-29,263,000","78,464,000","89,620,000","-116,654,000","737,000","55,849,000","100,177,000","-29,841,000","50,565,000","-33,458,000","1,120,000","-26,260,000","22,280,000","-3,318,000","110,149,000","-129,141,000","64,794,000","20,726,000","159,514,000","-163,664,000","3,837,000","20,717,000","37,428,000","-29,922,000","55,388,000","-9,836,000","-78,829,000","17,040,000","132,650,000","-8,401,000","80,355,000","-187,962,000","119,683,000","-20,681,000","110,408,000","-68,146,000","41,021,000","8,066,000","21,967,000","-6,411,000","-19,097,000","70,896,000","3,493,000","-12,142,000","6,540,000","36,024,000","51,536,000","1,177,000","62,571,000","-31,094,000","21,410,000","-31,239,000","7,100,000","-10,654,000","40,544,000","-12,133,000","17,900,000","-8,300,000","8,400,000","16,800,000","16,000,000","-3,800,000","16,700,000","-5,900,000","8,800,000","-1,400,000","16,000,000","-15,000,000","21,100,000","10,800,000","29,100,000","-36,900,000","43,900,000","-16,600,000","37,400,000","-21,000,000","20,500,000","-20,500,000","40,800,000","-17,700,000","7,000,000","-21,400,000","24,600,000","-4,900,000","7,100,000","-15,200,000","16,900,000","7,700,000","5,400,000","-13,000,000","19,200,000","-3,300,000","26,600,000"
				ChangeInPayable,"-448,696,000","-189,888,000","-271,103,000","28,540,000","-137,500,000","470,795,000","-147,931,000","1,416,284,000","486,350,000","-776,060,000","-184,115,000","107,172,000","-23,003,000","178,860,000","-217,579,000","206,054,000","-116,669,000","238,677,000","-230,204,000","116,698,000","-7,960,000","162,788,000","-130,083,000","20,558,000","68,724,000","123,886,000","-115,179,000","8,913,000","-78,236,000","143,038,000","-149,026,000","163,288,000","32,642,000","157,254,000","-142,925,000","-29,263,000","78,464,000","89,620,000","-116,654,000","737,000","55,849,000","100,177,000","-29,841,000","50,565,000","-33,458,000","1,120,000","-26,260,000","22,280,000","-3,318,000","110,149,000","-129,141,000","64,794,000","20,726,000","159,514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,"15,863,000","-32,846,000","-148,851,000","121,255,000",,,,"-175,142,000","7,380,000","-11,426,000","-87,399,000","56,206,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,"15,863,000","-32,846,000","-148,851,000","121,255,000",,,,"-175,142,000","7,380,000","-11,426,000","-87,399,000","56,206,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-404,117,000","-189,888,000","-286,966,000","61,386,000","11,351,000","349,540,000","-187,737,000","1,416,284,000","311,208,000","-600,918,000","-191,495,000","118,598,000","64,396,000","122,654,000","-217,579,000","206,054,000","-116,669,000","238,677,000","-230,204,000","116,698,000","-7,960,000","162,788,000","-130,083,000","20,558,000","68,724,000","123,886,000","-115,179,000","8,913,000","-78,236,000","143,038,000","-149,026,000","163,288,000","32,642,000","157,254,000","-142,925,000","-29,263,000","78,464,000","89,620,000","-116,654,000","737,000","55,849,000","100,177,000","-29,841,000","50,565,000","-33,458,000","1,120,000","-26,260,000","22,280,000","-3,318,000","110,149,000","-129,141,000","64,794,000","20,726,000","159,514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"8,335,000","-70,331,000","51,559,000","13,281,000","13,826,000","-77,246,000","-7,674,000","20,192,000","-140,210,000","88,286,000","35,846,000","9,148,000","-13,532,000","-41,777,000","54,445,000","-727,000","-38,479,000","-37,283,000","30,814,000","-6,090,000","-19,352,000","-37,168,000","42,117,000","-8,272,000","-5,623,000","-29,150,000","43,775,000","-19,174,000","-10,558,000","-27,539,000","37,151,000","-19,025,000","2,087,000","-36,623,000","53,874,000","-26,998,000","-5,554,000","-31,197,000","17,866,000","-7,495,000","4,045,000","-28,890,000","13,816,000","-1,881,000","3,128,000","-25,392,000","11,501,000","-960,000","2,431,000","-19,311,000","7,692,000","2,757,000",,,,"3,985,000","-2,491,000","-20,766,000","15,518,000","7,560,000","-24,498,000","-13,619,000","13,799,000","-3,678,000","-5,372,000","-12,887,000","13,739,000","6,480,000","-13,056,000","4,535,000","3,219,000","725,000","-14,135,000","-12,960,000","2,585,000","1,117,000","13,362,000","-16,570,000","20,183,000","-22,207,000","-1,825,000","-154,000","807,000","-9,208,000","-200,000","-8,300,000","3,974,000","-3,047,000","794,000","-2,701,000","-879,000","-1,500,000","500,000","-4,100,000","1,200,000","-1,500,000","-1,300,000","-2,600,000","1,000,000","-700,000","-500,000","-1,900,000",,"-3,900,000","2,300,000","-6,500,000","-2,500,000","-1,700,000","1,200,000","-2,900,000",,"-14,200,000","1,800,000","-5,000,000","-800,000","-4,300,000","1,600,000","-1,100,000","-1,700,000","-4,200,000","-400,000","-1,500,000","1,800,000","-3,900,000","1,400,000","-3,400,000","-1,400,000","-2,900,000"
