name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
TotalAssets,"51,510,000,000","50,873,000,000","51,843,000,000","52,099,000,000","51,437,000,000","50,710,000,000","50,773,000,000","49,603,000,000","49,248,000,000","47,528,000,000","49,275,000,000","47,840,000,000","47,684,000,000","44,876,000,000","45,495,000,000","45,125,000,000","46,634,000,000","46,521,000,000","48,946,000,000","48,711,000,000","48,836,000,000","47,806,000,000","48,739,000,000","50,408,000,000","50,158,000,000","49,128,000,000","39,617,000,000","39,848,000,000","39,752,000,000","37,073,000,000","36,933,000,000","37,250,000,000","36,919,000,000","36,188,000,000","38,907,000,000","38,947,000,000","39,580,000,000","38,657,000,000","39,321,000,000","38,386,000,000","38,340,000,000","37,908,000,000","36,187,000,000","35,718,000,000","36,677,000,000","35,067,000,000","35,551,000,000","36,239,000,000","36,287,000,000","35,111,000,000","35,742,000,000","34,788,000,000","34,533,000,000","33,439,000,000","29,357,000,000","29,461,000,000","29,149,000,000","28,926,000,000","29,787,000,000","29,814,000,000","28,853,000,000","28,231,000,000","29,093,000,000","28,436,000,000","28,439,000,000","27,744,000,000","27,357,000,000","27,393,000,000","26,878,000,000","25,554,000,000","26,644,000,000","26,240,000,000","26,823,000,000","26,175,000,000","24,880,000,000","24,795,000,000","25,015,000,000","25,758,000,000","28,919,000,000","28,331,000,000","27,779,000,000","27,654,000,000","29,197,000,000","28,968,000,000","30,510,000,000","30,349,000,000","32,271,000,000","29,892,000,000","29,603,000,000","30,012,000,000","29,558,000,000","28,382,000,000","28,596,000,000","28,744,000,000","29,762,000,000","29,557,000,000","29,376,000,000","28,361,000,000","29,577,000,000","29,398,000,000","29,367,000,000","29,257,000,000","30,269,000,000","30,328,000,000","17,682,000,000","17,648,000,000","18,366,000,000","18,275,000,000","17,958,000,000","18,049,000,000"
	CurrentAssets,"20,390,000,000","19,815,000,000","21,357,000,000","20,674,000,000","20,252,000,000","19,378,000,000","20,290,000,000","19,570,000,000","19,222,000,000","17,095,000,000","19,803,000,000","18,100,000,000","18,031,000,000","16,103,000,000","16,859,000,000","16,504,000,000","17,816,000,000","17,461,000,000","17,208,000,000","16,566,000,000","16,586,000,000","15,108,000,000","17,110,000,000","16,073,000,000","15,767,000,000","16,198,000,000","15,055,000,000","15,287,000,000","15,218,000,000","12,329,000,000","13,684,000,000","14,163,000,000","14,234,000,000","13,329,000,000","14,119,000,000","14,379,000,000","14,872,000,000","13,855,000,000","15,791,000,000","14,800,000,000","14,561,000,000","14,094,000,000","14,669,000,000","13,954,000,000","14,743,000,000","12,851,000,000","13,939,000,000","14,212,000,000","13,919,000,000","12,477,000,000","12,443,000,000","11,913,000,000","11,671,000,000","10,683,000,000","10,710,000,000","11,308,000,000","11,180,000,000","10,940,000,000","11,074,000,000","11,498,000,000","10,860,000,000","10,164,000,000","10,956,000,000","10,963,000,000","11,228,000,000","10,529,000,000","11,037,000,000","11,176,000,000","10,732,000,000","8,953,000,000","10,252,000,000","9,619,000,000","10,157,000,000","9,401,000,000","9,714,000,000","9,586,000,000","9,894,000,000","10,626,000,000","11,947,000,000","11,659,000,000","11,063,000,000","10,778,000,000","10,508,000,000","10,019,000,000","11,523,000,000","11,259,000,000","13,338,000,000","10,977,000,000","10,459,000,000","10,696,000,000","10,129,000,000","10,372,000,000","10,480,000,000","10,611,000,000","11,614,000,000","11,301,000,000","11,149,000,000","10,105,000,000","10,800,000,000","10,551,000,000","10,055,000,000","9,940,000,000","10,193,000,000","10,238,000,000","8,020,000,000","8,177,000,000","8,013,000,000","7,861,000,000","8,022,000,000","8,143,000,000"
		CashCashEquivalentsAndShortTermInvestments,"1,883,000,000","3,604,000,000","2,727,000,000","2,745,000,000","2,933,000,000","3,160,000,000","3,585,000,000","2,855,000,000","1,988,000,000","1,514,000,000","2,539,000,000","1,167,000,000","991,000,000","772,000,000","897,000,000","1,181,000,000","2,393,000,000","2,861,000,000","2,941,000,000","2,452,000,000","2,216,000,000","1,837,000,000","2,895,000,000","1,269,000,000","1,452,000,000","1,090,000,000","3,300,000,000","3,202,000,000","3,486,000,000","1,446,000,000","2,963,000,000","3,436,000,000","3,264,000,000","2,617,000,000","2,661,000,000","2,845,000,000","3,065,000,000","1,898,000,000","4,652,000,000","3,802,000,000","3,518,000,000","3,585,000,000","4,567,000,000","3,522,000,000","3,861,000,000","2,777,000,000","3,423,000,000","3,599,000,000","3,288,000,000","2,391,000,000","2,709,000,000","2,672,000,000","2,384,000,000","2,229,000,000","2,534,000,000","3,310,000,000","2,947,000,000","2,981,000,000","3,429,000,000","3,337,000,000","3,074,000,000","2,293,000,000","2,683,000,000","3,386,000,000","3,139,000,000","2,673,000,000","3,566,000,000","3,476,000,000","3,133,000,000","1,456,000,000","2,910,000,000","2,243,000,000","2,124,000,000","1,250,000,000","2,082,000,000","2,138,000,000","2,090,000,000","2,738,000,000","3,490,000,000","2,429,000,000","1,367,000,000","912,000,000","1,801,000,000","1,222,000,000","2,389,000,000","1,505,000,000","1,938,000,000","1,249,000,000","533,000,000","455,000,000",,,"43,000,000","285,000,000","183,000,000",,,,"110,000,000","0","0","0","323,000,000","390,000,000","156,000,000","653,000,000","122,000,000","247,000,000","513,000,000","639,000,000"
			CashAndCashEquivalents,"1,883,000,000","3,604,000,000","2,727,000,000","2,745,000,000","2,933,000,000","3,160,000,000","3,585,000,000","2,855,000,000","1,988,000,000","1,514,000,000","2,539,000,000","1,167,000,000","991,000,000","772,000,000","897,000,000","1,181,000,000","2,393,000,000","2,861,000,000","2,941,000,000","2,452,000,000","2,216,000,000","1,837,000,000","2,895,000,000","1,269,000,000","1,452,000,000","1,090,000,000","3,300,000,000","3,202,000,000","3,486,000,000","1,446,000,000","2,963,000,000","3,436,000,000","3,264,000,000","2,617,000,000","2,661,000,000","2,845,000,000","3,065,000,000","1,898,000,000","4,652,000,000","3,802,000,000","3,518,000,000","3,582,000,000","4,564,000,000","3,268,000,000","3,357,000,000","2,261,000,000","2,656,000,000","2,722,000,000","3,288,000,000","2,391,000,000","2,709,000,000","2,672,000,000","2,384,000,000","2,168,000,000","2,463,000,000","3,214,000,000","2,799,000,000","2,648,000,000","3,094,000,000","3,008,000,000","2,778,000,000","1,912,000,000","2,288,000,000","2,956,000,000","2,682,000,000","2,244,000,000","3,140,000,000","3,062,000,000","2,727,000,000","1,060,000,000","2,823,000,000","2,243,000,000","2,124,000,000","1,010,000,000","1,835,000,000","1,909,000,000","2,090,000,000","2,738,000,000","3,490,000,000","2,429,000,000","1,367,000,000","912,000,000","1,801,000,000","1,222,000,000","2,389,000,000","1,505,000,000","1,938,000,000","1,249,000,000","533,000,000","455,000,000",,,"43,000,000","285,000,000","183,000,000",,,,"110,000,000","0","0","0","323,000,000","390,000,000","156,000,000","653,000,000","122,000,000","247,000,000","513,000,000","639,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000","3,000,000","254,000,000","504,000,000","516,000,000","767,000,000","877,000,000",,,,,,"61,000,000","71,000,000","96,000,000","148,000,000","333,000,000","335,000,000","329,000,000","296,000,000","381,000,000","395,000,000","430,000,000","457,000,000","429,000,000","426,000,000","414,000,000","406,000,000","396,000,000","87,000,000",,,"240,000,000","247,000,000","229,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"14,657,000,000","12,542,000,000","14,964,000,000","14,036,000,000","13,122,000,000","11,523,000,000","12,868,000,000","12,656,000,000","13,081,000,000","11,431,000,000","13,388,000,000","12,934,000,000","13,330,000,000","11,916,000,000","12,185,000,000","11,763,000,000","11,778,000,000","8,603,000,000","9,021,000,000","8,762,000,000","8,869,000,000","8,202,000,000","8,955,000,000","9,275,000,000","8,620,000,000","8,061,000,000","6,740,000,000","7,064,000,000","6,545,000,000","5,884,000,000","6,081,000,000","6,434,000,000","6,255,000,000","5,834,000,000","6,919,000,000","6,826,000,000","6,968,000,000","6,563,000,000","6,428,000,000","6,569,000,000","6,720,000,000","6,064,000,000","6,523,000,000","6,547,000,000","6,583,000,000","5,757,000,000","6,275,000,000","6,383,000,000","6,610,000,000","6,061,000,000","6,067,000,000","6,131,000,000","6,097,000,000","5,296,000,000","5,391,000,000","5,218,000,000","5,413,000,000","4,925,000,000","4,937,000,000","5,239,000,000","4,902,000,000","4,595,000,000","4,865,000,000","4,367,000,000","4,832,000,000","4,579,000,000","4,440,000,000","4,287,000,000","4,240,000,000","4,094,000,000","3,845,000,000","3,677,000,000","4,018,000,000","4,039,000,000","3,552,000,000","3,405,000,000","3,798,000,000","3,655,000,000","3,730,000,000","3,555,000,000","3,941,000,000","4,049,000,000","3,785,000,000","3,818,000,000","3,934,000,000","4,195,000,000","4,202,000,000","4,182,000,000","4,332,000,000","4,348,000,000","4,426,000,000","4,666,000,000","4,667,000,000","4,178,000,000","5,127,000,000","5,233,000,000","5,462,000,000","5,009,000,000","5,119,000,000","5,411,000,000","5,242,000,000","4,999,000,000","5,221,000,000","5,428,000,000","4,130,000,000","3,876,000,000","3,820,000,000","3,583,000,000","3,529,000,000","3,473,000,000"
			AccountsReceivable,"2,527,000,000","1,963,000,000","2,267,000,000","2,611,000,000","2,214,000,000","1,978,000,000","2,480,000,000","2,835,000,000","2,892,000,000","2,337,000,000","2,384,000,000","2,546,000,000","2,833,000,000","2,444,000,000","2,416,000,000","2,482,000,000","2,373,000,000","8,603,000,000","9,021,000,000","8,762,000,000","8,869,000,000","8,202,000,000","8,955,000,000","9,275,000,000","8,620,000,000","8,061,000,000","6,740,000,000","7,064,000,000","6,545,000,000","5,884,000,000","6,081,000,000","6,434,000,000","6,255,000,000","5,834,000,000","6,919,000,000","6,826,000,000","6,968,000,000","6,563,000,000","6,428,000,000",,,"6,064,000,000",,,"6,583,000,000","5,757,000,000","6,275,000,000","6,383,000,000","6,610,000,000","6,061,000,000","6,067,000,000","6,131,000,000","6,097,000,000","5,296,000,000","5,391,000,000","5,218,000,000","5,413,000,000","4,925,000,000","4,937,000,000","5,239,000,000","4,902,000,000","4,595,000,000","4,865,000,000","4,367,000,000","4,832,000,000","4,579,000,000","4,440,000,000","4,287,000,000","4,240,000,000","4,094,000,000","3,845,000,000","3,677,000,000","4,018,000,000","4,039,000,000","3,552,000,000","3,405,000,000","3,798,000,000","3,655,000,000","3,730,000,000","3,555,000,000","3,941,000,000","4,049,000,000","3,785,000,000","3,818,000,000","3,934,000,000","4,195,000,000","4,202,000,000","4,182,000,000","4,332,000,000","4,348,000,000","4,426,000,000","4,666,000,000","4,667,000,000","4,178,000,000","5,127,000,000","5,233,000,000","5,462,000,000","5,009,000,000","5,119,000,000","5,411,000,000","5,242,000,000","4,999,000,000","5,221,000,000","5,428,000,000","4,130,000,000","3,876,000,000","3,820,000,000","3,583,000,000","3,529,000,000","3,473,000,000"
			OtherReceivables,"12,130,000,000","10,579,000,000","12,697,000,000","11,425,000,000","10,908,000,000","9,545,000,000","10,388,000,000","9,821,000,000","10,189,000,000","9,094,000,000","11,004,000,000","10,388,000,000","10,497,000,000","9,472,000,000","9,769,000,000","9,281,000,000","9,405,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,144,000,000","2,981,000,000","2,903,000,000","3,119,000,000","3,256,000,000","3,545,000,000","3,293,000,000","3,521,000,000","3,539,000,000","3,619,000,000","3,474,000,000","3,599,000,000","3,285,000,000","2,997,000,000","3,050,000,000","3,038,000,000","3,196,000,000","4,487,000,000","4,803,000,000","4,941,000,000","5,074,000,000","4,670,000,000","4,852,000,000","5,136,000,000","5,223,000,000","4,962,000,000","3,237,000,000","3,032,000,000","3,087,000,000","2,882,000,000","2,898,000,000","2,646,000,000","2,949,000,000","2,977,000,000","2,920,000,000","2,895,000,000","2,895,000,000","2,937,000,000","2,878,000,000","2,521,000,000","2,380,000,000","2,481,000,000","1,789,000,000","2,226,000,000","2,277,000,000","2,378,000,000","2,093,000,000","2,360,000,000","2,476,000,000","2,183,000,000","2,079,000,000","1,852,000,000","1,921,000,000","1,902,000,000","1,736,000,000","1,623,000,000","1,619,000,000","1,718,000,000","1,387,000,000","1,379,000,000","1,375,000,000","1,657,000,000","2,034,000,000","1,880,000,000","1,916,000,000","1,921,000,000","1,648,000,000","1,755,000,000","1,781,000,000","1,864,000,000","1,795,000,000","2,054,000,000","2,223,000,000","2,348,000,000","2,158,000,000","2,054,000,000","2,067,000,000","2,250,000,000","2,254,000,000","3,107,000,000","3,149,000,000","3,140,000,000","3,337,000,000","3,365,000,000","3,571,000,000","3,825,000,000","4,216,000,000","3,809,000,000","3,782,000,000","4,051,000,000","3,939,000,000","3,877,000,000","3,959,000,000","4,293,000,000","4,340,000,000","4,047,000,000","3,621,000,000","3,144,000,000","4,104,000,000","3,673,000,000","3,411,000,000","3,053,000,000","3,101,000,000","3,057,000,000","2,862,000,000","2,804,000,000","3,183,000,000","3,099,000,000","2,975,000,000","3,159,000,000"
			RawMaterials,"630,000,000","624,000,000","627,000,000","621,000,000","641,000,000","612,000,000","567,000,000","564,000,000","521,000,000","532,000,000","460,000,000","452,000,000","438,000,000","446,000,000","470,000,000","446,000,000","418,000,000","811,000,000","798,000,000","790,000,000","785,000,000","833,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
