name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"152,194,000","92,768,000","28,324,000","-21,725,000","52,827,000","15,000,000","105,969,000","-40,243,000","17,444,000","25,853,000","17,780,000","21,015,000","-23,366,000","13,885,000","17,769,000","16,061,000","15,635,000","30,470,000","-10,330,000","-1,915,000","9,260,000","5,100,000","-13,902,000","-10,203,000","7,138,000","-9,254,000"
	CashFlowFromContinuingOperatingActivities,"152,194,000","92,768,000","28,324,000","-21,725,000","52,827,000","15,000,000","105,969,000","-40,243,000","17,444,000","25,853,000","17,780,000","21,015,000","-23,366,000","13,885,000","17,769,000","16,061,000","15,635,000","30,470,000","-10,330,000","-1,915,000","9,260,000","5,100,000","-13,902,000","-10,203,000","7,138,000","-9,254,000"
		NetIncomeFromContinuingOperations,"93,298,000","22,311,000","17,189,000","25,306,000","28,492,000","21,798,000","12,291,000","13,071,000","9,139,000","2,966,000","15,852,000","15,342,000","13,211,000","12,597,000","17,121,000","14,536,000","2,768,000","6,768,000","-766,000","9,755,000","6,146,000","6,560,000","63,915,000","1,565,000","2,601,000","-1,352,000"
		OperatingGainsLosses,"-47,110,000","-10,829,000","-10,847,000","-13,106,000","-12,328,000","-9,869,000","-9,543,000","-13,723,000","-6,306,000","-6,014,000","-8,709,000","-9,652,000","-8,445,000","-6,246,000","-9,541,000","-5,761,000","-9,700,000","-7,665,000","-8,542,000","-7,504,000","-8,445,000","-8,252,000","-4,338,000","-976,000","-2,260,000","-923,000"
			GainLossOnSaleOfPPE,"1,645,000","-2,000","2,056,000","-215,000","-194,000","-88,000","2,795,000","-15,000","38,000","134,000","26,000","0",,,"-43,000",,,,,,,,,,,
			GainLossOnInvestmentSecurities,"27,000","0","21,000","-130,000","136,000","-1,462,000","-2,889,000","-1,037,000","0","-1,375,000","0","-178,000",,,"-160,000","0",,,"0","0","0","-8,000","4,000","-802,000","-1,506,000","-923,000"
		DepreciationAmortizationDepletion,"5,598,000","1,164,000","1,388,000","1,457,000","1,589,000","1,557,000","-4,098,000","3,589,000","3,499,000","3,493,000","3,690,000","3,444,000","3,629,000","3,363,000","3,324,000","3,379,000","2,465,000","2,040,000","2,041,000","2,080,000","2,079,000","2,067,000","2,007,000","1,923,000","1,996,000","2,137,000"
			DepreciationAndAmortization,"5,598,000","1,164,000","1,388,000","1,457,000","1,589,000","1,557,000","-4,098,000","3,589,000","3,499,000","3,493,000","3,690,000","3,444,000","3,629,000","3,363,000","3,324,000","3,379,000","2,465,000","2,040,000","2,041,000","2,080,000","2,079,000","2,067,000","2,007,000","1,923,000","1,996,000","2,137,000"
				Depreciation,"5,598,000","1,164,000","1,388,000","1,457,000","1,589,000","1,557,000","1,634,000","1,642,000","1,607,000","1,600,000","1,688,000","1,441,000","1,670,000","1,590,000","1,490,000","1,481,000","1,335,000","1,273,000","1,274,000","1,311,000","1,310,000","1,298,000","1,246,000","1,176,000","1,248,000","1,390,000"
				AmortizationCashFlow,,,,,,,,"1,947,000","1,892,000","1,893,000","2,002,000","2,003,000","1,959,000","1,773,000","1,834,000","1,898,000","1,130,000","767,000","767,000","769,000","769,000","769,000","761,000","747,000","748,000","747,000"
					AmortizationOfIntangibles,,,,,,,,"1,947,000","1,892,000","1,893,000","2,002,000","2,003,000","1,959,000","1,773,000","1,834,000","1,898,000","1,130,000","767,000","767,000","769,000","769,000","769,000","761,000","747,000","748,000","747,000"
		DeferredTax,"-868,000","897,000","-4,168,000","158,000","2,245,000","1,705,000","-11,744,000","1,410,000","1,026,000","207,000","-3,246,000","1,458,000","-2,609,000","3,515,000","5,786,000","7,431,000","941,000","1,284,000","10,408,000","-1,351,000","3,327,000","4,220,000","-61,503,000","0","0","0"
			DeferredIncomeTax,"-868,000","897,000","-4,168,000","158,000","2,245,000","1,705,000","-11,744,000","1,410,000","1,026,000","207,000","-3,246,000","1,458,000","-2,609,000","3,515,000","5,786,000","7,431,000","941,000","1,284,000","10,408,000","-1,351,000","3,327,000","4,220,000","-61,503,000","0","0","0"
		AmortizationOfSecurities,"7,130,000","1,254,000","1,666,000","2,144,000","2,066,000","2,439,000","2,866,000","2,673,000","1,922,000","850,000","711,000","565,000","592,000","600,000","639,000","677,000","867,000","1,009,000","1,126,000","1,183,000","1,177,000","1,184,000","1,417,000","1,675,000","2,175,000","1,823,000"
		AssetImpairmentCharge,"13,955,000","0","10,578,000","1,435,000","1,942,000","604,000","4,022,000","32,000","0","715,000","110,000","67,000","0","392,000","371,000","139,000",,,"0","951,000",,,"327,000","0",,
		UnrealizedGainLossOnInvestmentSecurities,"7,000","151,000","98,000","275,000","-517,000","206,000","-428,000","-154,000","-766,000","619,000","-381,000","15,000","-551,000","-499,000",,,,,,,,,,,,
		StockBasedCompensation,"4,503,000","1,264,000","1,081,000","1,080,000","1,078,000","779,000","568,000","668,000","735,000","608,000","615,000","550,000","278,000","230,000","353,000","403,000","416,000","342,000","546,000","380,000","285,000","286,000","346,000","192,000","180,000","181,000"
		OtherNonCashItems,"69,545,000","18,829,000","52,203,000","-53,743,000","52,256,000","-5,181,000","87,915,000","-65,789,000","3,796,000","-7,891,000","6,817,000","10,601,000","-16,198,000","8,414,000","8,088,000","12,597,000","7,340,000","22,161,000","-11,412,000","10,012,000","7,104,000","7,440,000","-6,452,000","373,000","-143,000","-177,000"
		ChangeInWorkingCapital,"9,564,000","54,103,000","-38,231,000","14,441,000","-20,749,000","-1,551,000","16,012,000","6,045,000","-8,061,000","19,407,000","3,255,000","283,000","-14,901,000","-7,354,000","-5,916,000","-22,577,000","12,791,000","6,545,000","1,075,000","-13,199,000","2,789,000","-2,030,000","-5,573,000","-9,555,000","8,703,000","-4,328,000"
			ChangeInReceivables,"-23,628,000","19,106,000","-40,148,000","16,403,000","-18,989,000","12,292,000","6,960,000","-1,157,000","-2,773,000","878,000","-177,000","116,000","-1,119,000","-1,917,000","433,000","-516,000","-750,000","673,000","-454,000","-218,000","539,000","-666,000","156,000","-115,000","856,000","-1,400,000"
				ChangesInAccountReceivables,"-23,628,000","19,106,000","-40,148,000","16,403,000","-18,989,000","12,292,000","6,960,000","-1,157,000","-2,773,000","878,000","-177,000","116,000","-1,119,000","-1,917,000","433,000","-516,000","-750,000","673,000","-454,000","-218,000","539,000","-666,000","156,000","-115,000","856,000","-1,400,000"
