name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
MarketCap,"31,256,225,541","32,396,597,343","27,779,503,805","24,856,266,646","23,780,800,447","24,242,859,002","20,010,782,498","19,793,628,987","20,553,190,781","17,996,628,016","17,495,262,904","17,022,604,643","17,919,686,842","16,785,868,291","15,700,289,313","19,952,409,709","18,742,692,963","18,937,672,335","20,047,792,589","18,131,482,003","20,705,454,079","19,320,843,958","17,013,446,545","17,775,679,551","17,025,784,651","19,387,310,437","21,397,001,143","19,652,659,016","23,024,474,990","25,133,587,113","19,775,773,921","17,153,538,645","16,296,689,787","14,923,029,716","16,205,928,378","14,052,646,597","12,891,561,872","11,842,384,643","9,927,950,824","9,740,862,618","9,954,091,452","10,225,712,978","9,641,312,066","9,727,150,931","11,262,867,888","10,824,485,963","9,338,744,005","8,508,799,470","8,927,549,391","8,143,262,915","7,399,326,222","6,443,700,245","5,269,988,998","4,973,386,187","5,570,761,659","5,781,728,763","6,353,102,927","6,606,741,465","7,292,852,613","7,682,353,380","8,913,240,380","10,079,558,409","8,516,882,862","8,875,044,046","8,435,665,435","10,112,007,867","8,630,439,076","8,106,947,266","7,184,453,332","6,442,489,946","6,225,077,834","5,891,584,443","6,721,485,772","6,148,348,317","6,301,124,531","6,053,726,855","7,753,849,015","5,793,374,580","5,811,084,135","7,612,074,798","8,046,021,428","7,163,285,422","6,604,615,439","7,345,774,123","3,257,228,673","2,915,030,610","2,988,634,743","2,760,368,092","1,810,151,256","869,684,730","780,116,432","1,365,518,448","1,411,348,500","1,890,015,204","1,792,570,000","1,492,853,680","1,795,121,664","1,636,924,672","1,586,609,724","1,586,470,680","1,348,647,040","1,181,610,264","1,142,221,344","1,200,298,500","896,939,448","840,576,000","840,576,000","687,744,000","580,073,984"
EnterpriseValue,"34,751,838,541","35,908,816,343","31,916,285,805","29,405,841,646","23,330,617,447","23,052,053,002","19,532,556,498","20,513,707,987","21,006,446,781","18,932,627,016","18,293,960,904","18,207,747,643","19,336,409,842","18,567,388,291","17,517,962,313","21,957,185,709","21,181,728,963","20,186,743,335","21,054,732,589","20,253,208,003","22,395,082,079","21,665,042,958","18,477,016,545","20,317,693,551","18,988,636,651","22,910,949,437","22,722,607,143","20,847,627,016","24,694,217,990","24,830,716,113","19,962,892,921","17,887,156,645","16,996,907,787","16,395,340,716","16,371,528,378","13,881,500,597","12,940,536,872","12,821,087,643","10,906,653,824","9,961,086,618","9,509,132,452","9,784,397,978","9,180,274,066","9,266,112,931","10,624,478,888","10,254,908,963","9,340,638,005","8,194,197,470","8,977,003,391","8,302,398,915","7,795,608,222","6,612,333,245","5,547,999,998","5,478,103,187","6,286,493,659","6,092,745,763","7,003,087,927","7,240,765,465","8,020,484,613","7,454,700,380","8,504,374,380","10,047,609,409","8,283,265,862","8,301,461,046","7,862,082,435","9,356,913,867","8,267,467,076","7,743,975,266","7,048,254,332","6,246,861,946","6,920,899,834","6,458,712,443","7,274,386,772","7,239,258,317","7,787,694,531","7,037,844,855","9,828,723,015","7,629,156,580","7,647,012,135","8,766,047,798","9,121,095,428","8,895,953,422","8,337,283,439","7,892,410,123","3,433,392,673","3,445,822,610","3,281,033,743","3,257,087,092","2,306,870,256","1,289,842,730","1,443,616,432","1,864,718,448","1,940,448,500","2,289,515,204","2,388,470,000","1,898,153,680","2,285,121,664","2,219,224,672","2,310,509,724","2,116,270,680","1,797,047,040","1,776,610,264","1,715,421,344","1,568,398,500","1,334,039,448","1,299,876,000","1,244,176,000","1,079,544,000","971,873,984"
PeRatio,"18.22","20.066","17.982",,,,,"12.803","13.242","28.548","21.045","18.255","19.782","14.537","9.88","18.898","22.091","19.46","55.988","21.549","18.32","14.799","12.372","11.005","11.751","49.457",,,,"1,263","74.512","67.807","49.767","41.777","33.481","24.939","19.12","18.116","15.204","14.498","15.019","15.313","14.642","14.673","16.56","16.415","15.031","13.811","14.699","14.388","14.092","13.243","10.985","10.604","12.007","13.028","14.282","14.584","16.868","17.435","19.948","21.798","19.894","25.755","23.886","28.991","30.33","28.315","21.177","16.801","15.565","13.229","13.935","13.069","14.073","13.895","18.693","14.789","16.116","22.601","30.279","30.491","28.371","32.696","26.587","24.898","26.579","29.56","19.497","9.804","10.474","17.165","20.4","28.729","29.279","26.173","24.882","27.085","28.006","29.515","26.815","21.239","24.618","23.925","17.877","17.553","21.429",,
ForwardPeRatio,"12.87","14.347","12.484","11.287","11.588","14.025","11.71","11.669","12.3","11.71","11.377","10.811","11.508","11.641",,"12.821","11.779","13.141","15.083","13.351","14.514","15.267","13.55","13.831","13.245","13.106","17.953","16.835","19.418","21.834","20.243","17.452","18.553","16.667","19.881","16.393","13.333","12.788","10.593","11.261","11.442","12.484","11.751","13.263","14.837","14.347","12.61",,,"13.495",,"12.3","9.756",,,"11.338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.428","1.727","1.617","1.268","1.303","1.575","3.216","3.206","10.606","12.072","14.038","2.239","42.604","1.541",,"1.478","1.357","1.583","1.818","1.138","1.237","1.502",,,,"0.427","0.585","0.55","0.641","0.721","0.751","0.647","0.67","0.602","1.709","1.408","1.146","1.098","0.91","0.967","1.012","0.972","0.925","1.047","1.236","1.103","0.971",,,"1.166",,"1.025","0.813",,,"0.944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.137","0.147","0.129","0.12","0.119","0.124","0.105","0.108","0.113","0.102","0.1","0.099","0.105","0.101","0.098","0.125","0.119","0.123","0.133","0.122","0.141","0.134","0.12","0.124","0.123","0.137","0.166","0.161","0.188","0.212","0.178","0.162","0.165","0.161","0.188","0.173","0.167","0.16","0.134","0.126","0.131","0.134","0.129","0.129","0.146","0.142","0.124","0.113","0.12","0.112","0.105","0.094","0.078","0.074","0.081","0.087","0.096","0.105","0.122","0.135","0.152","0.17","0.152","0.159","0.148","0.176","0.163","0.153","0.142","0.123","0.127","0.119","0.135","0.124","0.13","0.126","0.164","0.125","0.131","0.177","0.218","0.219","0.204","0.301","0.238","0.214","0.226","0.217","0.143","0.072","0.076","0.124","0.145","0.195","0.184","0.152","0.18","0.165","0.168","0.179","0.17","0.161","0.188","0.185","0.149","0.139","0.129","0.031","0.027"
PbRatio,"56.798","134.122","124.374","60.856",,,,"5.132","5.724","6.091","6.077","5.694","5.847","5.482","5.353","6.347","5.498","6.59","9.718","7.064","8.186","9.128","7.968","9.459","7.77","14.913","33.775","12.473","12.015","14.213","10.106","8.636","7.596","6.639","6.986","5.811","5.492","5.083","4.248","3.11","3.355","3.488","3.35","3.39","3.516","3.455","3.153","2.88","3.046","2.876","2.7","2.372","1.893","1.803","2.051","2.133","2.332","2.241","2.528","2.056","2.177","2.559","2.057","2.098","1.994","2.264","2.016","1.894","1.717","1.548","1.478","1.358","1.53","1.442","1.529","1.511","1.995","1.569","1.699","2.295","2.638","2.455","2.263","18.231","8.913","9.031","10.587","11.26","7.384","4.068","4.123","8.211","9.72","15.254","18.254","19.825","26.092","34.103","53.602","110.942",,,,,,,,,
EnterprisesValueRevenueRatio,"0.151","0.622","0.535","0.499","0.437","0.469","0.372","0.417","0.463","0.399","0.382","0.399","0.427","0.429","0.386","0.507","0.491","0.492","0.52","0.518","0.579","0.583","0.484","0.541","0.515","0.642","0.619","0.588","0.721","0.76","0.594","0.566","0.56","0.576","0.561","0.567","0.591","0.625","0.508","0.516","0.481","0.487","0.451","0.454","0.527","0.519","0.47","0.416","0.458","0.43","0.403","0.353","0.302","0.316","0.363","0.355","0.389","0.406","0.462","0.455","0.517","0.608","0.495","0.531","0.501","0.615","0.564","0.556","0.51","0.474","0.507","0.482","0.557","0.542","0.583","0.557","0.791","0.627","0.615","0.756","0.785","0.813","0.753","1.341","0.976","0.99","0.992","1.074","0.787","0.454","0.508","0.583","0.858","1.052","1.101","0.892","1.091","1.012","1.025","0.954","0.871","0.995","0.982","1.055","0.939","0.954","0.97","0.965","0.819"
EnterprisesValueEBITDARatio,"10.398","37.281","38.304","37.155","30.793","32.616","29.295","-3.414","43.6","45.184","48.074","59.564","36.338","90.457","28.391","76.041","38.975","37.604","41.436","-868.603","80.479","29.399","36.417","59.465","30.169","21.868","-248.759","36.109","60.982","-77.945","-525.45","69.397","132.041","46.676","79.422","86.765","72.914","32.895","32.962","30.561","26.277","24.055","28.622","33.047","30.368","25.873","30.24","29.851","29.138","24.675","27.133","26.525","23.473","19.764","28.861","26.733","30.837","27.38","36.366","38.094","35.392","40.841","35.153","39.898","36.788","41.636","43.445","46.208","36.494","31.274","43.112","33.161","26.65","25.881","33.847","27.609","39.882","29.884","36.96","40.634","44.051","42.077","47.631","76.497","52.114","49.421","56.163","53.997","44.447","23.158","28.872","29.552","45.127","49.237","58.114","42.751","55.871","51.972","57.475","51.869","72.171","49.35","53.607","69.092","44.766","43.474","45.911","36.471","36.4"
