name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","2,768,000",,,"0",,"0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,
		Inventory,"1,327,509,000","1,203,743,000","1,170,297,000","1,106,141,000","920,890,000","844,635,000","779,360,000","751,121,000","770,628,000","753,567,000","740,799,000","719,878,000","690,817,000","668,961,000","648,241,000","581,368,000","528,499,000","495,655,000","478,369,000","434,590,000","406,199,000","410,297,000","415,242,000","381,958,000","376,050,000","344,132,000","318,027,000","300,972,000","289,259,000","274,303,000",,,,,"11,192,000","11,742,000","12,040,000","13,443,000","12,917,000","17,293,000","18,909,000","26,188,000","22,569,000","23,220,000","23,701,000","23,689,000","19,159,000","13,515,000","17,033,000","20,885,000","13,709,000","11,445,000","12,928,000","14,929,000","17,066,000","28,082,000",,,,,
			RawMaterials,,,,,,,,,,,,,"411,833,000","399,809,000",,,,"0","1,737,000","1,738,000","1,738,000","4,070,000","3,481,000","5,874,000","5,873,000","6,193,000","6,193,000","16,220,000","16,220,000","16,220,000",,,,,"5,902,000","6,444,000","6,888,000","8,198,000","6,656,000","10,413,000","11,325,000","16,818,000","13,655,000","13,531,000","13,838,000","14,278,000","12,481,000","8,458,000","11,551,000","12,292,000","8,209,000","5,468,000","7,057,000","8,687,000","11,159,000","21,891,000",,,,,
			WorkInProcess,,,,,,,,,,,,,"690,426,000","668,572,000","480,419,000","436,433,000","410,610,000","389,612,000","372,916,000","315,782,000","270,474,000","269,255,000","292,045,000","247,641,000","242,428,000","236,383,000","213,849,000","214,058,000","210,647,000","203,756,000",,,,,"2,096,000","3,213,000","3,239,000","2,831,000","2,819,000","4,616,000","4,887,000","5,672,000","4,994,000","6,399,000","5,201,000","4,510,000","3,540,000","2,992,000","2,546,000","2,883,000","2,300,000","2,919,000","2,564,000","2,052,000","3,001,000","2,220,000",,,,,
			FinishedGoods,"1,327,509,000","1,203,743,000","1,170,297,000","1,106,141,000","920,890,000","844,635,000","779,360,000","751,121,000","770,628,000","753,567,000","740,799,000","719,878,000","690,817,000","668,961,000","167,822,000","144,935,000","117,889,000","106,043,000","105,453,000","118,808,000","135,725,000","141,042,000","123,197,000","134,317,000","133,622,000","107,749,000","104,178,000","86,914,000","78,612,000","70,547,000",,,,,"3,194,000","2,085,000","1,913,000","2,414,000","3,442,000","2,264,000","2,697,000","3,698,000","3,920,000","3,290,000","4,662,000","4,901,000","3,138,000","2,065,000","2,936,000","5,710,000","3,200,000","3,058,000","3,307,000","4,190,000","2,906,000","3,971,000",,,,,
			OtherInventories,,,,,,,,,,,,,"391,000","389,000","2,715,000",,,"0","7,022,000","7,977,000","8,436,000","9,293,000","10,712,000","12,951,000","15,182,000","16,214,000","17,804,000","5,874,000","6,807,000","7,279,000",,,,,"0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,
		PrepaidAssets,,,,,,,,,,,"15,933,000","12,911,000","13,474,000","16,793,000","17,890,000","25,451,000","23,374,000","22,038,000","25,389,000","21,317,000","18,767,000","18,143,000","14,137,000","14,882,000","14,852,000","17,845,000","16,641,000","8,941,000","8,535,000","6,676,000","195,000","280,000","166,000","2,485,000","2,787,000","2,746,000","4,028,000","3,956,000","900,000","1,690,000","1,925,000","2,148,000","3,012,000","1,250,000","1,437,000","1,561,000","1,937,000","1,809,000","1,920,000","2,529,000","1,413,000","1,399,000","1,326,000","2,153,000","1,415,000","139,000","246,000","194,000","285,162","434,160","405,424"
		RestrictedCash,"14,152,000","14,858,000","31,442,000","23,598,000","14,750,000","14,156,000","10,580,000","8,159,000","6,771,000","4,416,000","6,109,000","4,469,000","2,741,000","3,440,000","11,898,000","4,132,000","4,403,000","3,605,000","4,368,000","4,474,000","5,500,000","4,445,000","24,829,000","1,544,000","955,000","1,392,000","2,297,000","1,969,000","2,189,000","1,709,000",,,,,,,,,,,,,,,,,,,,"0","0","0","16,000","612,000",,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,"6,338,000","4,196,000","1,048,000","1,041,000","393,000","391,000","389,000","2,715,000",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","1,498,000","450,000","82,000","39,000","34,000","22,000","23,000","78,000","3,500,000","3,852,000","119,000","421,000","4,499,000","126,000","0","3,330,000","1,995,000","0","555,000","325,000","344,000","460,000","0","203,000","953,000","13,286,000","0","0","0","0",
	TotalNonCurrentAssets,"113,863,000","117,699,000","116,987,000","116,873,000","108,027,000","105,353,000","108,722,000","93,319,000","85,900,000","79,567,000","58,315,000","56,311,000","59,341,000","51,675,000","55,812,000","50,824,000","50,923,000","52,643,000","75,854,000","64,264,000","67,799,000","70,494,000","78,085,000","81,203,000","85,088,000","87,284,000","88,034,000","90,265,000","91,047,000","92,853,000","51,000","57,000","88,000","525,000","194,930,000","201,312,000","207,772,000","214,367,000","221,071,000","228,118,000","235,648,000","242,099,000","247,763,000","253,602,000","259,897,000","267,901,000","274,275,000","281,343,000","287,689,000","293,182,000","298,638,000","302,803,000","313,169,000","318,859,000","334,381,000","338,857,000","336,346,000","287,918,000","252,298,247","184,253,989","140,700,003"
		NetPPE,"6,832,000","7,408,000","8,195,000","8,240,000","5,763,000","6,133,000","6,420,000","7,067,000","7,630,000","7,771,000","7,923,000","7,988,000","8,341,000","4,690,000","4,201,000","3,454,000","2,108,000","804,000","681,000","720,000","805,000","892,000","946,000","846,000","753,000","802,000","1,922,000","1,788,000","1,776,000","1,629,000","51,000","57,000","64,000","71,000","191,154,000","197,293,000","203,299,000","209,645,000","216,073,000","222,865,000","229,698,000","235,888,000","241,939,000","247,512,000","253,480,000","260,078,000","266,364,000","273,019,000","279,203,000","284,362,000","289,508,000","294,546,000","300,164,000","305,350,000","321,491,000","325,819,000","324,208,000","276,785,000","240,987,713","172,082,067","128,607,224"
			GrossPPE,"6,832,000","15,573,000","8,195,000","8,240,000","5,763,000","13,667,000","6,420,000","7,067,000","7,630,000","14,012,000","7,923,000","7,988,000","8,341,000","9,362,000",,,,"2,053,000",,,,"1,815,000",,,,"1,441,000",,,,"2,255,000","788,000","788,000","788,000","788,000","328,333,000","327,642,000","326,808,000","326,313,000","325,866,000","325,859,000","325,887,000","325,280,000","324,568,000","323,405,000","322,633,000","322,481,000","322,012,000","321,899,000","321,654,000","320,125,000","318,596,000","316,965,000","316,000,000","314,615,000","324,118,000","326,030,000","324,345,000","276,869,000","241,037,233","172,110,686","128,619,943"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,,,,,,"0",,,,"763,000",,,,"763,000",,,,,,,,,,,,,,,,,,,,,"19,643,000","19,643,000","19,643,000","19,643,000","19,643,000","19,643,000","19,643,000","19,643,000","19,643,000","19,644,000","19,644,000","19,639,000","19,639,000","19,639,000","19,639,000","19,639,000","19,637,000","18,887,000","18,887,000","18,887,000","6,152,000","6,849,000","6,514,000","6,382,000","6,397,221","6,183,880","5,600,238"
				BuildingsAndImprovements,,"7,140,000",,,,"7,362,000",,,,"6,270,000",,,,"5,300,000",,,,,,,,,,,,,,,,"1,114,000",,,,,"49,838,000","49,838,000","49,838,000","49,838,000","49,838,000","49,832,000","49,832,000","49,832,000","49,832,000","49,823,000","49,823,000","49,823,000","49,823,000","49,823,000","49,810,000","49,771,000","49,379,000","49,138,000","49,138,000","49,138,000","316,655,000",,,,,,
				MachineryFurnitureEquipment,,"1,777,000",,,,"1,771,000",,,,"1,693,000",,,,"1,607,000",,,,"1,312,000",,,,"1,179,000",,,,"376,000",,,,"671,000","788,000","788,000","788,000","788,000","256,586,000","256,580,000","256,575,000","256,535,000","256,330,000","256,342,000","256,386,000","254,679,000","253,497,000","252,912,000","252,838,000","252,412,000","252,291,000","252,244,000","248,303,000","248,266,000","247,384,000","245,100,000","244,948,000","244,900,000","1,311,000","1,025,000","925,000","777,000","383,637","268,978","162,231"
				OtherProperties,"6,832,000","4,596,000","8,195,000","8,240,000","5,763,000","2,538,000","6,420,000","7,067,000","7,630,000","3,462,000","7,923,000","7,988,000","8,341,000","5,218,000",,,,"470,000",,,,"470,000",,,,"470,000",,,,"470,000",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,266,000","1,581,000","752,000","297,000","55,000","42,000","26,000","1,126,000","1,596,000","1,026,000","328,000","607,000","259,000","193,000","3,902,000","2,449,000","2,196,000","3,840,000","3,027,000","1,690,000",,"318,156,000","316,906,000","269,710,000","234,256,375","165,657,828","122,857,474"
				Leases,,"2,060,000",,,,"1,996,000",,,,"1,824,000",,,,"1,692,000",,,,"271,000",,,,"166,000",,,,"595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-8,165,000",,,,"-7,534,000",,,,"-6,241,000",,,,"-4,672,000",,,,"-1,249,000",,,,"-923,000",,,,"-639,000",,,,"-626,000","-737,000","-731,000","-724,000","-717,000","-137,179,000","-130,349,000","-123,509,000","-116,668,000","-109,793,000","-102,994,000","-96,189,000","-89,392,000","-82,629,000","-75,893,000","-69,153,000","-62,403,000","-55,648,000","-48,880,000","-42,451,000","-35,763,000","-29,088,000","-22,419,000","-15,836,000","-9,265,000","-2,627,000","-211,000","-137,000","-84,000","-49,520","-28,619","-12,719"
		GoodwillAndOtherIntangibleAssets,"1,196,000","1,217,000","1,238,000","1,260,000","1,281,000","1,302,000","1,323,000","1,345,000","1,366,000","1,387,000","1,408,000","1,430,000","1,445,000","1,536,000","1,721,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","680,000","1,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"516,000","537,000","558,000","580,000","601,000","622,000","643,000","665,000","686,000","707,000","728,000","750,000","765,000","856,000","1,041,000","275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,,,,,,,,,,,,,"4,464,000","4,690,000","4,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"58,127,000","55,616,000","52,735,000","50,342,000","48,457,000","46,443,000","46,235,000","35,130,000","31,202,000","30,294,000","24,444,000","23,139,000","21,843,000","20,269,000","20,806,000","19,490,000","17,653,000","16,878,000","15,771,000",,,,,,,,"0","0","0","2,768,000",,,,,,,,,,,,,,,,,,,,"0","0","0","4,025,000","4,015,000",,,,,,,
			LongTermEquityInvestment,"58,127,000","55,616,000","52,735,000","50,342,000","48,457,000","46,443,000","46,235,000","35,130,000","31,202,000","30,294,000","24,444,000","23,139,000","21,843,000","20,269,000","20,806,000","19,490,000","17,653,000","16,878,000","15,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,"21,843,000","20,269,000","20,806,000","19,490,000","17,653,000","16,878,000","15,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,"21,843,000","20,269,000","20,806,000","19,490,000","17,653,000","16,878,000","15,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"15,741,000","15,741,000","15,376,000","15,376,000","15,376,000","15,376,000","15,377,000","15,377,000","15,262,000","15,262,000","15,793,000","15,943,000","17,454,000","16,499,000","20,091,000","22,891,000","27,780,000","31,211,000","55,827,000","60,574,000","64,251,000","67,598,000","72,186,000","75,579,000","79,234,000","80,663,000","83,446,000","85,203,000","87,196,000","89,197,000",,,,,"1,001,000","1,244,000","1,490,000","1,739,000","1,990,000","2,245,000","2,502,000","2,763,000","3,026,000","3,292,000","3,560,000","4,979,000","5,320,000","5,729,000","6,135,000","6,472,000","6,833,000","7,194,000","7,556,000","7,917,000",,,,,,,
			NonCurrentDeferredTaxesAssets,"15,741,000","15,741,000","15,376,000","15,376,000","15,376,000","15,376,000","15,377,000","15,377,000","15,262,000","15,262,000","15,793,000","15,943,000","17,454,000","16,499,000","20,091,000","22,891,000","27,780,000","31,211,000","55,827,000","60,574,000","64,251,000","67,598,000","72,186,000","75,579,000","79,234,000","80,663,000","83,446,000","85,203,000","87,196,000","89,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"24,744,000","26,008,000","26,403,000","20,161,000","23,208,000","22,242,000","22,263,000","19,427,000","18,876,000","14,686,000",,,"13,474,000","16,793,000","17,890,000","25,451,000","23,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"7,223,000","11,709,000","13,040,000","21,494,000","13,942,000","13,857,000","17,104,000","14,973,000","11,564,000","10,167,000","8,747,000","7,811,000","10,258,000","8,681,000","8,993,000","2,989,000","3,382,000","3,750,000","3,575,000","2,970,000","2,743,000","2,004,000","4,953,000","4,778,000","5,101,000","5,819,000","2,666,000","3,274,000","2,075,000","2,027,000",,"0","24,000","454,000","2,775,000","2,775,000","2,983,000","2,983,000","3,008,000","3,008,000","3,448,000","3,448,000","2,798,000","2,798,000","2,857,000","2,844,000","2,591,000","2,595,000","2,351,000","2,348,000","2,297,000","1,063,000","1,424,000","1,577,000","12,890,000","13,038,000","12,138,000","11,133,000","11,310,534","12,171,922","12,092,779"
TotalLiabilitiesNetMinorityInterest,"584,117,000","511,306,000","564,095,000","555,445,000","403,155,000","339,438,000","325,683,000","326,303,000","421,298,000","339,144,000","349,296,000","334,318,000","307,363,000","298,394,000","300,822,000","249,517,000","204,124,000","179,192,000","168,263,000","142,872,000","126,936,000","139,499,000","165,415,000","123,227,000","128,210,000","102,021,000","76,090,000","225,729,000","221,410,000","218,728,000","2,076,000","1,406,000","135,000","4,601,000","193,014,000","194,207,000","198,983,000","195,313,000","196,943,000","197,906,000","197,363,000","199,644,000","210,437,000","219,598,000","220,714,000","277,289,000","274,609,000","270,489,000","271,144,000","268,880,000","271,690,000","270,516,000","268,584,000","270,965,000","274,872,000","231,716,000","204,341,000","153,629,000","117,904,790","84,308,870","44,527,170"
	CurrentLiabilities,"229,496,000","170,905,000","182,960,000","166,886,000","145,308,000","64,937,000","102,313,000","68,113,000","62,824,000","54,700,000","92,990,000","84,783,000","83,889,000","87,270,000","93,502,000","75,822,000","69,124,000","72,192,000","73,263,000","68,872,000","64,436,000","64,499,000","83,915,000","59,727,000","60,710,000","54,521,000","62,130,000","55,229,000","51,910,000","54,667,000","2,076,000","1,406,000","135,000","4,312,000","183,450,000","184,501,000","188,936,000","185,171,000","186,524,000","29,556,000","25,500,000","24,452,000","31,642,000","36,979,000","34,683,000","52,238,000","46,428,000","41,586,000","42,729,000","40,830,000","43,892,000","246,274,000","24,400,000","38,157,000","68,627,000","39,675,000","31,647,000","24,814,000","28,834,063","23,228,742","14,865,660"
		PayablesAndAccruedExpenses,"146,457,000","107,033,000","112,881,000","103,186,000","89,235,000","64,937,000","72,974,000","68,113,000","62,824,000","54,700,000","65,868,000","53,205,000","53,554,000","55,292,000","58,643,000","40,629,000","36,512,000","40,819,000","32,776,000","30,763,000","28,032,000","29,403,000","46,933,000","25,866,000","24,056,000","19,249,000","22,110,000","26,712,000","23,712,000","24,850,000","26,000","47,000","33,000","50,000","4,487,000","7,499,000","13,785,000","11,638,000","13,085,000","14,839,000","11,261,000","9,380,000","16,053,000","22,123,000","20,025,000","16,487,000","10,511,000","7,776,000","9,704,000","8,066,000","7,415,000","7,293,000","7,444,000","11,274,000","36,877,000","12,330,000","9,842,000","10,429,000","16,934,578","15,897,114","14,865,660"
			Payables,"56,899,000","45,682,000","48,314,000","45,761,000","39,000,000","24,521,000","23,127,000","28,722,000","31,332,000","30,044,000","34,690,000","25,422,000","21,640,000","26,091,000","34,998,000","19,501,000","20,226,000","22,354,000","16,221,000","16,335,000","13,109,000","15,113,000","35,744,000","16,745,000","16,815,000","13,530,000","14,303,000","14,604,000","11,329,000","13,551,000","26,000","47,000","33,000","50,000","4,487,000","7,499,000","13,785,000","11,638,000","13,085,000","14,839,000","11,261,000","9,380,000","16,053,000","22,123,000","20,025,000","16,487,000","10,511,000","7,776,000","9,704,000","8,066,000","7,415,000","7,293,000","7,444,000","11,274,000","36,877,000","12,330,000","9,842,000","10,429,000","16,934,578","13,153,430","12,549,064"
				AccountsPayable,"56,899,000","45,682,000","48,314,000","45,761,000","39,000,000","24,521,000","23,127,000","28,722,000","31,332,000","30,044,000","34,690,000","25,422,000","21,640,000","26,091,000","34,998,000","19,501,000","20,226,000","22,354,000","16,221,000","16,335,000","13,109,000","15,113,000","35,744,000","16,745,000","16,815,000","13,530,000","14,303,000","14,604,000","11,329,000","13,551,000","26,000","47,000","33,000","50,000","4,487,000","7,499,000","13,785,000","11,638,000","13,085,000","14,839,000","11,261,000","9,380,000","16,053,000","22,123,000","20,025,000","16,487,000","10,511,000","7,776,000","9,704,000","8,066,000","7,415,000","7,293,000","7,444,000","11,274,000","36,877,000","12,330,000","9,842,000","10,429,000","16,934,578","13,153,430","12,549,064"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"415,000","415,000","399,000","399,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
			CurrentAccruedExpenses,"89,558,000","61,351,000","64,567,000","57,425,000","50,235,000","40,416,000","49,847,000","39,391,000","31,492,000","24,656,000","31,178,000","27,783,000","31,914,000","29,201,000","23,645,000","21,128,000","16,286,000","18,465,000","16,555,000","14,428,000","14,923,000","14,290,000","11,189,000","9,121,000","7,241,000","5,719,000","7,807,000","12,108,000","12,383,000","11,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,743,684","2,316,596"
		CurrentDebtAndCapitalLeaseObligation,"19,421,000","-738,000",,,"119,000","2,125,000","2,131,000","4,249,000",,,,,"206,522,000","200,386,000","1,045,000","1,205,000","9,914,000","9,926,000","10,204,000","10,213,000","10,223,000","10,948,000","9,713,000","9,000,000","9,988,000","10,158,000","11,458,000","11,822,000","10,750,000","12,151,000",,,,"0","171,057,000","171,052,000","171,034,000","171,033,000","170,916,000","12,649,000","13,032,000","13,080,000","13,118,000","13,167,000","13,189,000","33,374,000","32,973,000","30,161,000","30,346,000","30,807,000","34,575,000","237,557,000","15,926,000","11,588,000","13,483,000","10,256,000","5,165,000","1,560,000","960,000",,
			CurrentDebt,"19,421,000","-738,000",,,"119,000","2,125,000","2,131,000","4,249,000",,,,,"206,522,000","200,386,000","1,045,000","1,205,000","9,914,000","9,926,000","10,204,000","10,213,000","10,223,000","10,948,000","9,713,000","9,000,000","9,988,000","10,158,000","11,458,000","11,822,000","10,750,000","12,151,000",,,,"0","171,057,000","171,052,000","171,034,000","171,033,000","170,531,000","12,649,000","12,662,000","12,710,000","13,118,000","13,167,000","12,846,000","33,031,000","32,635,000","29,823,000","30,028,000","30,174,000","33,956,000","236,091,000","13,827,000","11,588,000","13,483,000","10,256,000","5,165,000","1,560,000","960,000",,
				CurrentNotesPayable,,,,,,,,,,,,,,"0","1,045,000","1,205,000","9,914,000","9,926,000","10,204,000","10,213,000","10,223,000","10,948,000","9,713,000","9,000,000","9,988,000","10,158,000","11,458,000","11,822,000","10,750,000","12,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"19,421,000","-738,000",,,,,,,,,,,"206,522,000","200,386,000","198,965,000",,,"107,000,000","95,000,000","74,000,000","62,500,000","75,000,000","81,500,000","63,500,000","67,500,000","47,500,000","13,960,000","20,500,000","19,500,000","14,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
