name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"2,654,118,000","2,616,239,000","2,447,741,000","2,367,271,000","2,190,542,000","2,137,333,000","2,111,043,000","2,046,548,000","1,955,604,000","1,885,670,000","1,784,865,000","1,643,098,000","1,541,794,000","1,422,286,000","1,024,366,000","911,158,000","774,915,000","655,294,000","609,772,000","516,532,000","586,980,000","597,541,000","548,490,000","477,136,000","492,533,000","332,342,000","363,241,000","248,778,000","282,934,000","327,960,000","383,656,000","440,635,000","497,565,000","503,287,000","555,959,000","612,084,000","659,527,000","721,097,000","762,613,000","374,488,000","412,600,000","393,262,000","411,636,000","454,182,000","495,736,000","360,790,000","372,906,000","419,725,000","284,220,000","343,410,000","421,102,000","333,177,000","355,105,000","401,622,000","254,763,000","316,621,000","370,572,000","412,120,000","420,291,000","371,788,000","420,631,000","395,417,000","270,657,000","306,477,000","337,582,000","332,712,000","338,706,000","325,145,000","269,753,000","291,340,000","267,869,000","287,193,000","321,657,000","357,794,000","336,824,000","359,230,000","320,829,000","339,113,000","279,305,000","298,368,000","320,932,000","346,614,000","246,717,000","238,519,000","196,052,000","204,914,000","144,383,000","146,887,000","29,396,000"
	CurrentAssets,"1,842,743,000","1,834,747,000","1,662,028,000","1,593,246,000","1,434,265,000","1,445,395,000","1,407,808,000","1,394,663,000","1,136,896,000","1,011,190,000","972,112,000","957,247,000","946,298,000","897,016,000","786,962,000","686,286,000","565,680,000","484,874,000","470,921,000","402,239,000","467,950,000","470,803,000","421,328,000","353,383,000","339,468,000","178,665,000","207,351,000","91,803,000","125,040,000","167,241,000","220,670,000","258,583,000","298,309,000","266,609,000","306,164,000","374,956,000","383,945,000","432,541,000","493,395,000","213,823,000","250,016,000","228,824,000","244,874,000","283,700,000","324,209,000","183,486,000","192,212,000","234,848,000","177,625,000","230,000,000","306,522,000","213,647,000","230,215,000","271,571,000","117,442,000","173,762,000","245,844,000","283,783,000","294,033,000","240,885,000","289,236,000","262,251,000","142,418,000","188,741,000","218,262,000","210,361,000","214,293,000","197,911,000","141,963,000","163,957,000","142,466,000","170,239,000","209,210,000","244,094,000","207,361,000","234,943,000","204,062,000","223,392,000","162,140,000","181,135,000","205,327,000","234,599,000","137,322,000","128,533,000","111,853,000","119,644,000","123,265,000","128,891,000","15,735,000"
		CashCashEquivalentsAndShortTermInvestments,"1,570,329,000","1,467,074,000","1,402,731,000","1,346,633,000","1,185,494,000","1,206,536,000","1,187,881,000","1,213,038,000","954,368,000","852,243,000","760,667,000","822,117,000","799,650,000","693,334,000","634,623,000","499,923,000","426,920,000","387,771,000","367,098,000","349,256,000","424,273,000","419,803,000","319,681,000","328,119,000","322,117,000","167,060,000","197,811,000","76,597,000","107,245,000","144,285,000","192,002,000","233,517,000","273,572,000","242,453,000","279,219,000","351,972,000","356,564,000","411,440,000","484,589,000","207,041,000","243,445,000","194,262,000","223,158,000","262,782,000","301,672,000","162,664,000","167,271,000","212,795,000","152,535,000","203,086,000","286,307,000","195,905,000","218,050,000","262,401,000","108,862,000","159,057,000","228,965,000","271,545,000","237,291,000","183,843,000","278,427,000","178,885,000","71,665,000","116,162,000","177,096,000","163,778,000","162,939,000","147,503,000","123,573,000","155,183,000","130,844,000","162,646,000","201,874,000","237,092,000","199,683,000","225,346,000","196,259,000","216,226,000","154,227,000","171,249,000","198,082,000","227,700,000","132,283,000","123,053,000","107,968,000","112,552,000","118,918,000","126,039,000","13,502,000"
			CashAndCashEquivalents,"723,269,000","647,169,000","567,325,000","492,462,000","370,209,000","319,217,000","334,046,000","527,143,000","357,340,000","266,501,000","242,317,000","369,789,000","373,937,000","314,775,000","353,623,000","248,407,000","232,331,000","183,164,000","149,357,000","135,212,000","183,179,000","151,686,000","111,219,000","129,827,000","276,882,000","141,634,000","145,642,000","61,949,000","84,987,000","80,395,000","100,065,000","147,340,000","157,539,000","103,978,000","92,016,000","131,774,000","171,232,000","170,069,000","308,805,000","68,140,000","70,466,000","74,257,000","66,211,000","75,280,000","202,051,000","97,440,000","95,342,000","157,202,000","58,292,000","86,796,000","170,570,000","152,912,000","201,425,000","247,698,000","64,230,000","75,047,000","121,883,000","135,457,000","141,326,000","105,607,000","143,839,000","123,369,000","55,700,000","86,017,000","140,101,000","96,471,000","90,010,000","104,821,000","61,384,000","78,105,000","47,993,000","38,924,000","80,323,000","111,828,000","55,056,000","68,572,000","73,146,000","84,522,000","29,336,000","5,793,000","21,444,000","35,584,000","42,813,000","46,063,000","39,114,000","19,552,000","39,317,000","51,418,000","12,001,000"
				CashFinancial,,,,,,,,,,"1,388,628,000",,,,"851,621,000",,,"525,634,000","457,176,000",,,,"479,554,000",,,,,,,,"242,760,000",,,,"415,862,000","464,721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"847,060,000","819,905,000","835,406,000","854,171,000","815,285,000","887,319,000","853,835,000","685,895,000","597,028,000","585,742,000","518,350,000","452,328,000","425,713,000","378,559,000","281,000,000","251,516,000","194,589,000","204,607,000","217,741,000","214,044,000","241,094,000","268,117,000","208,462,000","198,292,000","45,235,000","25,426,000","52,169,000","14,648,000","22,258,000","63,890,000","91,937,000","86,177,000","116,033,000","138,475,000","187,203,000","220,198,000","185,332,000","241,371,000","175,784,000","138,901,000","172,979,000","120,005,000","156,947,000","187,502,000","99,621,000","65,224,000","71,929,000","55,593,000","94,243,000","116,290,000","115,737,000","42,993,000","16,625,000","14,703,000","44,632,000","84,010,000","107,082,000","136,088,000","95,965,000","78,236,000","134,588,000","55,516,000","15,965,000","30,145,000","36,995,000","67,307,000","72,929,000","42,682,000","62,189,000","77,078,000","82,851,000","123,722,000","121,551,000","125,264,000","144,627,000","156,774,000","123,113,000","131,704,000","124,891,000","165,456,000","176,638,000","192,116,000","89,470,000","76,990,000","68,854,000","93,000,000","79,601,000","74,621,000","1,501,000"
		Receivables,"190,614,000","282,650,000","179,493,000","171,753,000","177,673,000","160,875,000","166,138,000","121,080,000","137,338,000","119,073,000","183,589,000","109,931,000","122,359,000","178,827,000","129,123,000","167,161,000","123,843,000","81,192,000","90,005,000","43,125,000","34,076,000","42,246,000","91,207,000","17,799,000","10,088,000","5,183,000","3,470,000","3,758,000","3,882,000","4,882,000","4,722,000","5,034,000","4,457,000","3,941,000","5,171,000","4,209,000","3,865,000","2,751,000","2,708,000","2,284,000","1,930,000","30,190,000","4,654,000","6,363,000","5,771,000","5,896,000","7,306,000","6,028,000","7,090,000","11,864,000","9,594,000","8,860,000","3,712,000","1,457,000","1,820,000","6,504,000","9,190,000","6,087,000","8,256,000","2,855,000","3,812,000","22,197,000","3,511,000","1,391,000","5,936,000","7,102,000","6,671,000","4,512,000","13,142,000","4,424,000","5,090,000","2,477,000","3,556,000","3,846,000","2,844,000","4,145,000","3,270,000","3,325,000","3,618,000","4,897,000","3,645,000","4,026,000","2,368,000","2,689,000","2,016,000","1,493,000","2,299,000","936,000","559,000"
			AccountsReceivable,"190,614,000","282,650,000","179,493,000","171,753,000","177,673,000","160,875,000","166,138,000","121,080,000","137,338,000","119,073,000","169,788,000","97,541,000","107,670,000","162,771,000","104,634,000","167,161,000","91,999,000","81,192,000","90,005,000","43,125,000","34,076,000","42,246,000","91,207,000","17,799,000","10,088,000","5,183,000","3,470,000","3,758,000","3,882,000","4,882,000","4,722,000","5,034,000","4,457,000","3,941,000","5,171,000","4,209,000","3,865,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,645,000","4,026,000","2,368,000","2,689,000","2,016,000",,,,
			OtherReceivables,,,,,,,,,,,"13,801,000","12,390,000","14,689,000","16,056,000","24,489,000",,"31,844,000",,,,,,,,,,,,,,,,,,,,,"2,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"28,467,000","27,493,000","28,240,000","24,982,000","24,757,000","20,973,000","19,319,000","16,608,000","15,417,000","12,886,000","13,366,000","12,352,000","10,143,000","9,838,000","10,433,000","8,371,000","7,563,000","6,657,000","5,806,000","5,425,000","3,304,000","3,338,000","3,292,000","2,808,000","2,472,000","2,616,000","2,121,000","2,608,000","2,593,000","2,381,000","3,876,000","3,026,000","2,686,000","2,890,000","1,764,000","681,000","280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,612,000",,,
