name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,11/30/1990,11/30/1989
				AllowanceForDoubtfulAccountsReceivable,,"-748,000","-634,000","-578,000","-661,000","-732,000","-1,315,000","-928,000","-881,000","-932,000","-825,000","-674,000","-795,000","-725,000","-710,000","-701,000","-720,000","-785,000","-676,000","-834,000","-1,051,000","-1,045,000","-1,143,000",,"-1,538,000","-1,917,000","-2,193,000","-2,019,000","-2,278,000","-2,466,000","-2,592,000","-2,622,000","-2,690,000","-2,795,000","-3,153,000","-2,392,000","-2,536,000","-3,048,000","-3,024,000","-3,375,000","-3,026,000","-2,879,000","-6,683,000","-4,794,000","-5,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"32,735,000","27,043,000","25,816,000","28,479,000","23,157,000","24,099,000","24,917,000","13,967,000","12,540,000","10,908,000","10,880,000","7,376,000","5,160,000","2,121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000","1,200,000","1,100,000","1,400,000","1,600,000","1,400,000","1,400,000","1,300,000","1,600,000","1,900,000","2,200,000","2,100,000","2,700,000","2,700,000","2,400,000","2,400,000","2,000,000","2,000,000","2,200,000","1,600,000","1,100,000","1,200,000","1,300,000","1,200,000","1,300,000","1,100,000","1,100,000","1,100,000","1,100,000","900,000","500,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,791,000","37,564,000","24,936,000","10,066,000","12,045,000","11,392,000","10,837,000","8,871,000","12,783,000","13,254,000","20,652,000","16,301,000","10,105,000","10,856,000","11,062,000","14,291,000","15,157,000","14,657,000","14,479,000","14,279,000","14,932,000","14,220,000","14,985,000","14,433,000","18,022,000","16,417,000","14,894,000","14,264,000","12,323,000","12,124,000","12,217,000","13,009,000","16,437,000","19,780,000","19,280,000","18,119,000","20,272,000","18,628,000","22,967,000","21,502,000",,,,"11,576,000",,,,"10,592,000","8,773,000","8,830,000","8,652,000","8,857,000","9,500,000","9,845,000","9,793,000","9,632,000","9,732,000","9,727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,791,000","37,564,000","24,936,000","10,066,000","12,045,000","11,392,000","10,837,000","8,871,000","12,783,000","13,254,000","20,652,000","16,301,000","10,105,000","10,856,000","11,062,000","14,291,000","15,157,000","14,657,000","14,479,000","14,279,000","14,932,000","14,220,000","14,985,000","14,433,000","18,022,000","16,417,000","14,894,000","14,264,000","12,323,000","12,124,000","12,217,000","13,009,000","16,437,000","19,780,000","19,280,000","18,119,000","20,272,000","18,628,000","22,967,000","21,502,000",,,,"11,576,000",,,,"10,592,000","8,773,000","8,830,000","8,652,000","8,857,000","9,500,000","9,845,000","9,793,000","9,632,000","9,732,000","9,727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","15,255,000","15,255,000",,,,,,,,"0","0","0","5,776,000","5,776,000",,,,,,,,,,,,,,,,,,,,"0","0","11,236,000","0","68,029,000","6,731,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"32,488,000","40,401,000","39,549,000","19,710,000","21,106,000","23,266,000","23,983,000","15,657,000","20,686,000","24,591,000","27,280,000","19,904,000","18,553,000","19,757,000","25,080,000","13,696,000","13,844,000","16,312,000","18,588,000","18,451,000","22,332,000","23,841,000","20,621,000","20,521,000","21,970,000","20,575,000","15,671,000","19,937,000","19,454,000","16,551,000","24,028,000","21,505,000","25,116,000","29,845,000","30,716,000","27,252,000","26,782,000","26,788,000","16,478,000","26,863,000","26,060,000","22,845,000","21,143,000","22,835,000","23,384,000","27,454,000","27,910,000","25,266,000","30,392,000","28,220,000","20,193,000","20,412,000","26,090,000","20,824,000","18,664,000","20,529,000","24,384,000","22,346,000","17,891,000","17,583,000","20,107,000","16,351,000","17,943,000","17,930,000","17,023,000","17,862,000","11,813,000","34,494,000","24,392,000","24,548,000","11,909,000","22,900,000","26,121,000","25,539,000","11,942,000","10,999,000","12,249,000","11,993,000","10,102,000","9,555,000","11,827,000","10,010,000","11,067,000","9,646,000","11,927,000","21,608,000","22,137,000","25,078,000","25,079,000","21,905,000","19,200,000","18,700,000","91,200,000","96,400,000","82,000,000","87,600,000","82,400,000","70,300,000","65,200,000","67,900,000","82,500,000","76,100,000","74,300,000","73,500,000","72,700,000","74,500,000","66,800,000","72,700,000","71,000,000","61,700,000","55,900,000","56,400,000","50,700,000","52,000,000","44,500,000","45,100,000","41,800,000","46,800,000","51,100,000","41,000,000","36,900,000","34,700,000","33,300,000","30,900,000","1,200,000","600,000"
	TotalNonCurrentAssets,"998,713,000","1,010,494,000","1,025,729,000","766,590,000","769,026,000","787,748,000","802,847,000","599,262,000","604,204,000","615,444,000","596,606,000","623,631,000","625,599,000","400,207,000","411,790,000","428,038,000","436,352,000","445,488,000","455,311,000","464,189,000","425,756,000","404,193,000","418,774,000","523,816,000","534,857,000","545,973,000","553,714,000","556,267,000","564,439,000","577,294,000","317,388,000","323,962,000","352,242,000","342,743,000","344,376,000","350,953,000","353,245,000","347,533,000","358,159,000","434,571,000","448,360,000","457,164,000","457,533,000","442,338,000","441,472,000","448,679,000","452,965,000","465,943,000","470,024,000","481,076,000","441,231,000","455,280,000","478,051,000","485,731,000","506,118,000","359,449,000","371,427,000","396,343,000","297,405,000","303,457,000","302,666,000","308,169,000","310,100,000","296,636,000","293,070,000","295,509,000","200,511,000","198,476,000","201,331,000","166,056,000","168,559,000","150,304,000","154,111,000","156,411,000","74,040,000","73,726,000","75,544,000","76,835,000","45,338,000","46,064,000","47,673,000","47,839,000","49,935,000","48,163,000","47,011,000","47,926,000","49,133,000","34,375,000","33,803,000","31,815,000","30,700,000","29,900,000","31,600,000","30,300,000","33,700,000","32,600,000","32,100,000","33,300,000","29,900,000","29,000,000","30,900,000","32,000,000","32,200,000","33,400,000","33,100,000","32,800,000","31,600,000","30,300,000","28,300,000","25,900,000","23,200,000","22,100,000","20,000,000","19,400,000","17,900,000","15,600,000","13,100,000","11,300,000","9,900,000","9,100,000","8,700,000","7,300,000","6,300,000","5,200,000","4,600,000","3,000,000"
		NetPPE,"35,013,000","37,537,000","39,598,000","57,010,000","60,166,000","61,103,000","60,452,000","52,122,000","52,374,000","55,057,000","29,765,000","31,573,000","32,971,000","29,351,000","30,714,000","42,689,000","42,208,000","41,761,000","42,261,000","43,283,000","44,863,000","48,258,000","50,105,000","50,778,000","51,760,000","53,492,000","54,226,000","56,825,000","57,653,000","61,994,000","59,351,000","59,176,000","59,865,000","60,871,000","57,030,000","56,889,000","59,352,000","61,528,000","63,071,000","64,479,000","66,444,000","68,048,000","66,206,000","66,344,000","63,023,000","59,620,000","58,207,000","57,963,000","57,289,000","57,783,000","59,625,000","61,166,000","61,859,000","62,477,000","63,147,000","63,045,000","63,916,000","65,131,000","64,949,000","62,869,000","60,239,000","61,215,000","57,585,000","49,620,000","48,719,000","46,489,000","42,816,000","40,128,000","40,411,000","40,567,000","40,658,000","35,299,000","35,668,000","36,123,000","35,572,000","34,570,000","34,558,000","35,312,000","34,045,000","35,145,000","36,200,000","35,479,000","36,990,000","37,191,000","36,670,000","37,192,000","37,427,000","22,492,000","21,417,000","20,387,000","20,600,000","20,300,000","21,200,000","21,300,000","22,500,000","22,200,000","21,900,000","22,700,000","23,200,000","21,900,000","23,000,000","24,200,000","24,200,000","25,200,000","25,200,000","24,600,000","24,300,000","23,500,000","22,000,000","19,900,000","18,400,000","17,600,000","17,000,000","16,900,000","15,700,000","13,600,000","11,400,000","9,900,000","8,800,000","8,500,000","8,000,000","6,700,000","5,600,000","4,600,000","3,900,000","2,300,000"
			GrossPPE,"35,013,000","37,537,000","82,865,000","57,010,000","60,166,000","61,103,000","117,731,000","52,122,000","52,374,000","55,057,000","89,148,000","31,573,000","32,971,000","29,351,000","88,322,000","42,689,000","42,208,000","41,761,000","110,983,000","43,283,000","44,863,000","48,258,000","111,304,000","50,778,000","51,760,000","53,492,000","109,617,000","56,825,000","57,653,000","61,994,000","114,551,000","59,176,000","59,865,000","60,871,000","104,761,000","56,889,000","59,352,000","61,528,000","127,447,000",,,,"129,234,000",,,,"121,093,000",,,,"127,143,000",,,,"116,216,000","114,421,000","115,292,000","116,507,000","116,325,000","127,159,000","124,529,000","125,505,000","121,875,000","113,974,000","113,073,000","110,843,000","107,170,000","132,560,000","132,843,000","132,999,000","133,090,000","116,666,000","117,035,000","117,490,000","116,939,000","104,913,000","104,901,000","105,655,000","104,388,000","97,128,000","98,183,000","97,462,000","98,973,000","91,429,000","90,908,000","91,430,000","91,665,000","74,662,000","72,416,000","70,105,000","68,900,000","67,100,000","65,700,000","63,900,000","62,000,000","59,600,000","52,400,000","55,600,000","53,700,000","49,800,000","50,900,000","54,700,000","54,800,000","53,100,000","50,600,000","46,500,000","46,200,000","37,900,000","36,400,000","34,300,000","32,800,000","26,600,000","26,000,000","25,900,000","24,700,000","19,400,000","17,200,000","15,700,000","14,600,000","12,400,000","11,900,000","10,600,000","9,500,000","8,500,000","6,200,000","3,600,000"
				Properties,,,"8,023,000",,,,"31,610,000",,,,"34,083,000",,,,"34,676,000",,,,"50,229,000",,,,"53,291,000",,,,"53,590,000",,,,"52,668,000",,,,"52,384,000",,,,"60,282,000",,,,"0",,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,957,000",,,,,,,,,,,,"49,812,000",,,,"52,587,000",,,,"53,340,000",,,,"41,211,000",,,,"38,715,000",,,,"32,380,000",,,,"30,303,000",,,,"27,605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,"49,589,000",,,,"55,486,000",,,,"55,065,000",,,,"53,646,000",,,,"60,754,000",,,,"58,013,000",,,,"56,027,000",,,,"61,883,000",,,,"52,377,000",,,,"67,165,000",,,,"70,277,000",,,,"63,786,000",,,,"69,754,000",,,,"66,404,000",,,,"63,738,000",,,,"68,535,000",,,,"65,959,000",,,,"94,375,000",,,,"84,559,000",,,,"8,033,000",,,,"71,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"35,013,000","37,537,000","25,253,000","57,010,000","60,166,000","61,103,000","30,635,000","52,122,000","52,374,000","55,057,000","29,765,000","31,573,000","32,971,000","29,351,000","30,714,000","42,689,000","42,208,000","41,761,000","42,261,000","43,283,000","44,863,000","48,258,000","50,105,000","50,778,000","51,760,000","53,492,000","54,226,000","56,825,000","57,653,000","61,994,000","59,351,000","59,176,000","59,865,000","60,871,000","57,030,000","56,889,000","59,352,000","61,528,000","63,071,000",,,,,,,,"57,307,000",,,,"57,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,052,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
